Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
36. Freddy's Dead: The Final Nightmare,1991,1h 29m,R,4.7,53K,39,"Dream-haunting Freddy Krueger returns once again to prowl the nightmares of Springwood's last surviving teenager, and of a woman whose personal connection to Krueger may mean his doom.",https://www.imdb.com/title/tt0101917/?ref_=sr_i_36
37. White Fang,1991,1h 47m,PG,6.7,23K,62,Jack London's classic adventure story about the friendship developed between a Yukon gold hunter and the mixed dog-wolf he rescues from the hands of a man who mistreats him.,https://www.imdb.com/title/tt0103247/?ref_=sr_i_37
38. The Doors,1991,2h 20m,R,7.2,102K,62,"Jim Morrison's life, from his LA film student days to his death in Paris. Val Kilmer delivers an uncanny portrayal, with vocals indistinguishable from Morrison's originals. It depicts Morrison's journey as the iconic 60s rock frontman.",https://www.imdb.com/title/tt0101761/?ref_=sr_i_38
39. King Ralph,1991,1h 37m,PG,5.4,17K,,A regular guy from America becomes king of England after a royal wipe-out puts him next in line.,https://www.imdb.com/title/tt0102216/?ref_=sr_i_39
40. Curly Sue,1991,1h 41m,PG,5.9,24K,,"A homeless man and his young companion, who survive by conning people, meet a woman who may need them even more than they need her.",https://www.imdb.com/title/tt0101635/?ref_=sr_i_40
41. Dying Young,1991,1h 51m,R,6.0,18K,,A caregiver falls in love with a terminally ill man.,https://www.imdb.com/title/tt0101787/?ref_=sr_i_41
42. Grand Canyon,1991,2h 14m,R,6.8,17K,64,The fates of several people are randomly intertwining. Their sympathy of each other faces multiple differences in their lifestyles.,https://www.imdb.com/title/tt0101969/?ref_=sr_i_42
43. Jungle Fever,1991,2h 12m,R,6.6,20K,78,Friends and family of a married Black architect react in different ways to his affair with an Italian secretary.,https://www.imdb.com/title/tt0102175/?ref_=sr_i_43
44. Double Impact,1991,1h 50m,R,5.6,46K,40,Twin brothers are separated when their parents are murdered but 25 years later they re-unite in order to avenge their parents' death.,https://www.imdb.com/title/tt0101764/?ref_=sr_i_44
45. L.A. Story,1991,1h 35m,PG-13,6.7,35K,66,"With the help of a talking freeway billboard, a wacky weatherman tries to win the heart of an English newspaper reporter, who is struggling to make sense of the strange world of early 1990s Los Angeles.",https://www.imdb.com/title/tt0102250/?ref_=sr_i_45
46. Deceived,1991,1h 44m,PG-13,6.1,8.3K,,"A man is murdered when checking authenticity of ancient Egyptian jewelry at a museum. Adrienne finds out after the death of her husband, that he was using a fake name. Are the 2 deaths linked?",https://www.imdb.com/title/tt0101694/?ref_=sr_i_46
47. Necessary Roughness,1991,1h 48m,PG-13,6.2,14K,45,"Due to NCAA sanctions, the Texas State University Fightin' Armadillos must form a football team from their actual student body, with no scholarships to help, to play their football schedule.",https://www.imdb.com/title/tt0102517/?ref_=sr_i_47
48. The Hard Way,1991,1h 51m,R,6.4,23K,,"An action movie star researching a role is allowed to tag along with a hardboiled New York City policeman, who finds him superficial and irritating.",https://www.imdb.com/title/tt0102004/?ref_=sr_i_48
49. Other People's Money,1991,1h 43m,R,6.2,9.8K,,A corporate raider buys up shares in an undervalued company and falls in love with the founder's son's lawyer/step daughter. Let the battle begin.,https://www.imdb.com/title/tt0102609/?ref_=sr_i_49
50. Don't Tell Mom the Babysitter's Dead,1991,1h 42m,PG-13,6.3,40K,35,Five siblings are left alone all summer when their mom leaves town and the evil babysitter bites the dust.,https://www.imdb.com/title/tt0101757/?ref_=sr_i_50
51. Problem Child 2,1991,1h 30m,PG-13,4.9,24K,,The worst child in the world makes an unthinkable discovery: there is another child even worse than he is--and it's a girl.,https://www.imdb.com/title/tt0102719/?ref_=sr_i_51
52. Little Man Tate,1991,1h 39m,PG,6.6,17K,71,"A single mother raises a child prodigy on her own, struggling to give him every opportunity he needs to express his gift.",https://www.imdb.com/title/tt0102316/?ref_=sr_i_52
53. Class Action,1991,1h 50m,R,6.4,8.7K,58,An attorney representing a traumatized accident victim finds that his opponent is a very familiar defense attorney - his own daughter.,https://www.imdb.com/title/tt0101590/?ref_=sr_i_53
54. The People Under the Stairs,1991,1h 42m,R,6.4,42K,57,"When Fool breaks into the home of his family's landlords, he discovers that they have mutilated several boys and kept them imprisoned under stairs. As Fool attempts to flee, he meets their daughter, Alice. Can Fool and Alice escape?",https://www.imdb.com/title/tt0105121/?ref_=sr_i_54
55. Oscar,1991,1h 49m,PG,6.5,35K,47,"A gangster attempts to keep the promise he made to his dying father: that he would give up his life of crime and ""go straight"".",https://www.imdb.com/title/tt0102603/?ref_=sr_i_55
56. Frankie and Johnny,1991,1h 58m,R,6.7,36K,66,"Johnny has just been released from prison, and gets a job in a café beside waitress Frankie. Frankie is a bit of a loner, but Johnny is determined their romance will blossom.",https://www.imdb.com/title/tt0101912/?ref_=sr_i_56
57. Pure Luck,1991,1h 36m,PG,5.8,7.9K,36,"An accountant with super bad luck is sent in search of a missing boss's daughter, also an incredibly unlucky person.",https://www.imdb.com/title/tt0102729/?ref_=sr_i_57
58. An American Tail: Fievel Goes West,1991,1h 15m,G,6.5,29K,,"Fievel's family decides to move out to the West, unaware that they are falling into a trap perpetrated by a smooth-talking cat.",https://www.imdb.com/title/tt0101329/?ref_=sr_i_58
59. Only the Lonely,1991,1h 44m,PG-13,6.4,13K,47,A Chicago cop must balance loyalty to his controlling mother and a relationship with a shy funeral home worker.,https://www.imdb.com/title/tt0102598/?ref_=sr_i_59
60. Ricochet,1991,1h 42m,R,6.2,22K,49,Hitman seeks revenge on a police officer turned District Attorney.,https://www.imdb.com/title/tt0102789/?ref_=sr_i_60
61. F/X2,1991,1h 48m,PG-13,5.9,12K,48,"A special effects man helps his girlfriend's ex, a cop, with a sting operation, where the ex gets killed. Something's off and he investigates with help from an ex-cop PI friend.",https://www.imdb.com/title/tt0101846/?ref_=sr_i_61
62. Mobsters,1991,1h 44m,R,5.9,10K,,"From start to finish, this is a story of friendship between four street-wise mates who don't mind using violence to achieve the lives that they want. They trust no one but each other, which is vital to their success as mobsters.",https://www.imdb.com/title/tt0102460/?ref_=sr_i_62
63. House Party 2,1991,1h 34m,R,5.3,7.3K,,"When Kid's college money is stolen by a crooked music promoter, Play's solution is to stage the 'mutha' of all pajama parties. Starring Kid 'n Play and Martin Lawrence.",https://www.imdb.com/title/tt0102065/?ref_=sr_i_63
64. Mortal Thoughts,1991,1h 43m,R,5.8,10K,65,Two detectives interrogate a hairdresser on two homicides she may or may not have been involved in.,https://www.imdb.com/title/tt0102469/?ref_=sr_i_64
65. Paradise,1991,1h 51m,PG-13,6.6,3.3K,,"Melanie Griffith and Don Johnson (at the time married to each other) play Lily and Ben Reed, a young couple torn apart by a family tragedy. It would take a miracle to rekindle their love and a miracle arrives in the form of a summer guest - Willard Young played by Elijah Wood.",https://www.imdb.com/title/tt0102631/?ref_=sr_i_65
66. For the Boys,1991,2h 18m,R,6.4,6.3K,,Talented USO entertainer Dixie Leonard and comedian Eddie Sparks deal with their relationship over the course of 5 decades from World War II to the Vietnam War era to their twilight era in the 90's.,https://www.imdb.com/title/tt0101902/?ref_=sr_i_66
67. Hudson Hawk,1991,1h 40m,R,5.7,62K,17,A cat burglar is forced to steal Da Vinci works of art for a world domination plot.,https://www.imdb.com/title/tt0102070/?ref_=sr_i_67
68. Defending Your Life,1991,1h 52m,PG,7.2,22K,63,"In an afterlife way-station resembling a major city, the lives of the recently deceased are examined in a court-like setting.",https://www.imdb.com/title/tt0101698/?ref_=sr_i_68
69. Billy Bathgate,1991,1h 46m,R,5.9,13K,,"In the year 1935, a teen named Billy Bathgate finds first love while becoming the protégé of fledgling gangster Dutch Schultz.",https://www.imdb.com/title/tt0101453/?ref_=sr_i_69
70. Highlander II: The Quickening,1991,1h 31m,R,4.2,49K,31,"In the future, Highlander Connor MacLeod must prevent the destruction of Earth under an anti-ozone shield.",https://www.imdb.com/title/tt0102034/?ref_=sr_i_70
71. Switch,1991,1h 43m,R,5.8,11K,48,A sexist womanizer is killed by one of his former lovers and then reincarnated as a woman.,https://www.imdb.com/title/tt0103016/?ref_=sr_i_71
72. A Kiss Before Dying,1991,1h 34m,R,5.7,6.2K,40,Jonathan Corliss murders his girlfriend Dorothy and moves onto her twin sister Ellen who grows suspicious of her new lover as he charms his way into their family and impresses their father Thor Carlsson. Based on Ira Levin's novel.,https://www.imdb.com/title/tt0102220/?ref_=sr_i_72
73. Toy Soldiers,1991,1h 51m,R,6.6,26K,46,A group of troublemaking boys decide to take a stand when terrorists seize control of their boarding school.,https://www.imdb.com/title/tt0103112/?ref_=sr_i_73
74. Madonna: Truth or Dare,1991,2h,R,6.4,10K,70,Documentary following singer Madonna on her controversial Blonde Ambition tour in 1990.,https://www.imdb.com/title/tt0102370/?ref_=sr_i_74
75. Child's Play 3,1991,1h 30m,R,5.2,49K,27,"Chucky returns for revenge against Andy, the young boy who defeated him, and now a teenager living in a military academy.",https://www.imdb.com/title/tt0103956/?ref_=sr_i_75
76. The Commitments,1991,1h 58m,R,7.6,40K,73,"Jimmy Rabbitte, an unemployed Dublin boy, decides to put together a soul band made up entirely of the Irish working class.",https://www.imdb.com/title/tt0101605/?ref_=sr_i_76
77. Once Around,1991,1h 55m,R,6.5,5.3K,,"A struggling woman finds unexpected love with a charismatic older salesman at a real estate seminar. Their passionate relationship clashes with her family values, particularly her father.",https://www.imdb.com/title/tt0102590/?ref_=sr_i_77
78. All I Want for Christmas,1991,1h 32m,G,5.9,5.9K,,A brother and sister attempt to bring their divorced parents back together for Christmas.,https://www.imdb.com/title/tt0101301/?ref_=sr_i_78
79. Not Without My Daughter,1991,1h 56m,PG-13,6.5,16K,57,An American woman trapped in Islamic Iran by her brutal husband must find a way for her and her daughter to escape.,https://www.imdb.com/title/tt0102555/?ref_=sr_i_79
80. Flight of the Intruder,1991,1h 55m,PG-13,5.8,8K,,"During the air war over Vietnam, a U.S. Navy A-6 Intruder bomber pilot schemes with a hardened veteran to make an unauthorized air strike on Hanoi.",https://www.imdb.com/title/tt0099587/?ref_=sr_i_80
81. Ernest Scared Stupid,1991,1h 31m,PG,5.8,13K,38,"Ernest accidentally unleashes an ugly troll that plots to transform children into wooden dolls in the town of Briarville, Missouri.",https://www.imdb.com/title/tt0101821/?ref_=sr_i_81
82. The Perfect Weapon,1991,1h 23m,R,6.0,5.1K,35,"An expert in ""kenpo"" karate avenges his Koreatown friend, slain by a mobster in Los Angeles.",https://www.imdb.com/title/tt0102655/?ref_=sr_i_82
83. Drop Dead Fred,1991,1h 43m,PG-13,6.0,33K,25,A young woman finds her already unstable life rocked by the presence of a rambunctious imaginary friend from childhood.,https://www.imdb.com/title/tt0101775/?ref_=sr_i_83
84. Enchanted April,1991,1h 35m,PG,7.3,7.4K,78,"Four English women, after World War I, who are unhappy with their lives, and their time away on vacation in a beautiful Italian villa.",https://www.imdb.com/title/tt0101811/?ref_=sr_i_84
85. The Marrying Man,1991,1h 55m,R,5.7,6.4K,,A millionaire playboy goes to Las Vegas and comes out married to a woman he barely knows.,https://www.imdb.com/title/tt0102411/?ref_=sr_i_85
86. Rock-A-Doodle,1991,1h 17m,G,6.0,11K,,"In order to defeat the wicked Grand Duke of Owls, a young boy, transformed into a cat, teams up with a group of barnyard animals to find the rooster who can raise the sun.",https://www.imdb.com/title/tt0102802/?ref_=sr_i_86
87. Shattered,1991,1h 38m,R,6.5,12K,,"After a horrific car wreck leaves him an amnesiac, a man slowly begins to unravel his shocking past.",https://www.imdb.com/title/tt0102900/?ref_=sr_i_87
88. Career Opportunities,1991,1h 23m,PG-13,5.8,19K,41,Jim is the dorky son of a local cement contractor who lives at home and has no direction. Josie is the gorgeous daughter of a wealthy businessman who dreams of leaving town. They find they have a lot in common.,https://www.imdb.com/title/tt0101545/?ref_=sr_i_88
89. One Good Cop,1991,1h 54m,R,5.8,4.7K,,"An NYPD Detective and his struggle for justice, while taking care of his late partner's three little girls after he is killed in the line of duty.",https://www.imdb.com/title/tt0102593/?ref_=sr_i_89
90. V.I. Warshawski,1991,1h 29m,R,5.0,5.6K,,A female PI babysitting for a boyfriend gets stuck with his daughter and the case of her murdered father.,https://www.imdb.com/title/tt0103184/?ref_=sr_i_90
91. The Super,1991,1h 35m,R,5.7,6.7K,,Karma comes into play when a wealthy wisecracking landlord is ordered by a court to live in the filthy building that he runs.,https://www.imdb.com/title/tt0103007/?ref_=sr_i_91
92. A Rage in Harlem,1991,1h 55m,R,5.9,2.4K,,"A gangster's girlfriend flees to Harlem with a trunkload of gold after a shootout, unaware that the rest of the gang are on her trail.",https://www.imdb.com/title/tt0102749/?ref_=sr_i_92
93. Armour of God 2: Operation Condor,1991,1h 20m,PG-13,7.2,24K,,"Jackie is hired to help the UN find Nazi gold hidden in Sahara. He's accompanied from Spain by 2 (later 3) cute women. As there are others wanting the gold, lots of kung fu fighting and comedy follows.",https://www.imdb.com/title/tt0099558/?ref_=sr_i_93
"94. He Said, She Said",1991,1h 55m,PG-13,5.7,7.5K,,"TV viewers love seeing the two reporters with opposing views on the show ""He Said, She Said"". Womanizer Dan and Lorie fall for each other. Love?",https://www.imdb.com/title/tt0102011/?ref_=sr_i_94
95. The Butcher's Wife,1991,1h 47m,PG-13,5.4,9.1K,,"A clairvoyant impulsively marries a butcher, moves to New York City and has a positive impact on the people she meets, changing their futures...which in turn changes hers.",https://www.imdb.com/title/tt0101523/?ref_=sr_i_95
96. Scenes from a Mall,1991,1h 29m,R,5.4,5.4K,,"On their 16th anniversary, a married couple's trip to a Beverly Hills mall becomes the stage for personal revelations and deceptions.",https://www.imdb.com/title/tt0102849/?ref_=sr_i_96
97. Guilty by Suspicion,1991,1h 45m,PG-13,6.5,10K,64,"Returning to Hollywood 1951 after working in France, a movie director meets McCarthyism head-on.",https://www.imdb.com/title/tt0101984/?ref_=sr_i_97
98. Body Parts,1991,1h 28m,R,5.7,5.3K,,"After losing his arm in a car accident, a criminal psychologist has it replaced with a limb that belonged to a serial killer.",https://www.imdb.com/title/tt0101492/?ref_=sr_i_98
99. Stone Cold,1991,1h 32m,R,6.1,11K,42,A tough Alabama cop is blackmailed by the FBI into going undercover in a violent Mississippi biker gang.,https://www.imdb.com/title/tt0102984/?ref_=sr_i_99
100. Late for Dinner,1991,1h 39m,PG,6.5,2K,,Two young men evading the police for a crime they didn't commit are cryogenically frozen in the early 1960s. The next thing they know is that they are in a strange new world (thirty years on).,https://www.imdb.com/title/tt0102279/?ref_=sr_i_100
101. The Five Heartbeats,1991,2h 1m,R,7.5,5.1K,,The story of the rise and fall of an African American vocal group.,https://www.imdb.com/title/tt0101891/?ref_=sr_i_101
102. Bingo,1991,1h 29m,PG,5.0,3.2K,,A runaway circus dog befriends a young boy who has trouble fitting in with his friends.,https://www.imdb.com/title/tt0101455/?ref_=sr_i_102
103. Nothing But Trouble,1991,1h 34m,PG-13,5.1,29K,13,A businessman and his friends are captured by a sadistic judge and his equally odd family in a bizarre mansion in the backwoods.,https://www.imdb.com/title/tt0102558/?ref_=sr_i_103
104. Black Robe,1991,1h 41m,R,7.1,7.9K,,"In the 17th century, a Jesuit missionary nicknamed Black Robe by the natives and his small party of companions try reaching the Huron tribe in Canada all while facing mistrust, Iroquois warring parties and harsh winter conditions.",https://www.imdb.com/title/tt0101465/?ref_=sr_i_104
105. If Looks Could Kill,1991,1h 28m,PG-13,5.8,8.1K,,"Michael has to take summer class in French, a class trip to France, to graduate high school. He is, however, mistaken for an agent and people try to kill him. There are 007 style cars, cuties, crooks etc.",https://www.imdb.com/title/tt0102095/?ref_=sr_i_105
106. Strictly Business,1991,1h 23m,PG-13,5.5,2.4K,,Sharp social satire in which the uneven friendship between an ambitious Black businessman and his streetwise pal is thrown into further confusion when the professional falls in love with a mind-numbingly gorgeous waitress.,https://www.imdb.com/title/tt0102996/?ref_=sr_i_106
107. Harley Davidson and the Marlboro Man,1991,1h 38m,R,6.1,24K,36,"Two lone riders hold up a bank's armoured car to save their friend's bar from imminent foreclosure. Soon, the mission goes awry when they discover the vehicle's unexpected cargo.",https://www.imdb.com/title/tt0102005/?ref_=sr_i_107
108. Mississippi Masala,1991,1h 58m,R,6.8,6.6K,78,An ethnic Indian family is expelled from Idi Amin's Uganda in 1972 and lives in Mississippi 17 years later. The dad sues Uganda to get his property back. The grown daughter falls in love with a Black man.,https://www.imdb.com/title/tt0102456/?ref_=sr_i_108
109. Wild Hearts Can't Be Broken,1991,1h 28m,G,7.2,6.1K,,"Thrilled by a performance she sees at a fair, Sonora Webster tries to land a spot as a daredevil who rides horses off of high dives.",https://www.imdb.com/title/tt0103262/?ref_=sr_i_109
110. Rush,1991,2h,R,6.7,10K,66,"Two small-town Texas cops go undercover to catch a major drug dealer and are sucked into the drug culture, compromising their assignment.",https://www.imdb.com/title/tt0102820/?ref_=sr_i_110
111. Suburban Commando,1991,1h 30m,PG,4.6,12K,,"An interstellar hero from a distant world visits Earth, and tries to fit in with a mundane, yet kind, suburban family.",https://www.imdb.com/title/tt0103003/?ref_=sr_i_111
112. Defenseless,1991,1h 44m,R,5.5,1.3K,,A lawyer is hired to defend an old college friend accused of murdering her husband.,https://www.imdb.com/title/tt0099397/?ref_=sr_i_112
113. My Own Private Idaho,1991,1h 44m,R,6.9,64K,77,Two best friends living on the streets of Portland as hustlers embark on a journey of self discovery and find their relationship stumbling along the way.,https://www.imdb.com/title/tt0102494/?ref_=sr_i_113
114. Rambling Rose,1991,1h 52m,R,6.5,5.7K,,A young woman who exudes sexuality battles temptation.,https://www.imdb.com/title/tt0102753/?ref_=sr_i_114
115. Mystery Date,1991,1h 37m,PG-13,6.0,3.5K,,Tom's in love with the cute house sitter next door. He's too shy but his older brother visits and helps Tom with the first date. Things don't go as planned.,https://www.imdb.com/title/tt0102500/?ref_=sr_i_115
116. Barton Fink,1991,1h 56m,R,7.6,132K,69,A renowned New York playwright is enticed to California to write for the movies and discovers the hellish truth of Hollywood.,https://www.imdb.com/title/tt0101410/?ref_=sr_i_116
117. Delirious,1991,1h 36m,PG,5.8,9.9K,,A soap opera writer gets hit on the head and wakes up as a character in his own show.,https://www.imdb.com/title/tt0101701/?ref_=sr_i_117
118. Livin' Large!,1991,1h 36m,R,5.0,558,,A young black reporter begins to lose his identity.,https://www.imdb.com/title/tt0102322/?ref_=sr_i_118
119. Eve of Destruction,1991,1h 39m,R,5.0,2.7K,,"A terrorist hunter is hired by a scientist to deactivate her android double, a walking, talking, murderous nuclear bomb which has gone amok in the big city and is about to explode.",https://www.imdb.com/title/tt0101831/?ref_=sr_i_119
120. The Object of Beauty,1991,1h 43m,R,5.6,2.4K,58,This story is about a ne'er-do-well and his girlfriend as they search for a thief.,https://www.imdb.com/title/tt0102573/?ref_=sr_i_120
121. True Identity,1991,1h 33m,R,5.1,1.4K,,"In order to escape from the mob, an African-American man must disguise himself as a white man.",https://www.imdb.com/title/tt0103128/?ref_=sr_i_121
122. The Hitman,1991,1h 35m,R,5.3,4.5K,,A Cop goes undercover as a Hitman to bring down a criminal organization.,https://www.imdb.com/title/tt0102045/?ref_=sr_i_122
123. Dutch,1991,1h 47m,PG-13,6.5,15K,,"To get to know his girlfriend's son, a working-class good guy volunteers to pick him up from his prep school, only to learn that he isn't the nicest young man.",https://www.imdb.com/title/tt0101786/?ref_=sr_i_123
124. Mediterraneo,1991,1h 36m,R,7.4,17K,,"In WW2, an Italian Army unit of misfits occupies an isolated non-strategic Greek island for the duration of the war.",https://www.imdb.com/title/tt0102426/?ref_=sr_i_124
125. Run,1991,1h 31m,R,6.2,3.3K,,"When a law student accidentally kills the son of a mob boss in a fight, he finds himself relentlessly pursued by the mob and the police.",https://www.imdb.com/title/tt0102818/?ref_=sr_i_125
126. Hear My Song,1991,1h 44m,R,7.0,2K,,The owner of a failing club seeks infamous Irish singer Josef Locke in order to bring business and success to his club.,https://www.imdb.com/title/tt0102014/?ref_=sr_i_126
