Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
1. Spider-Man,2002,2h 1m,PG-13,7.4,917K,73,"After being bitten by a genetically-modified spider, a shy teenager gains spider-like abilities that he uses to fight injustice as a masked superhero and face a vengeful enemy.",https://www.imdb.com/title/tt0145487/?ref_=sr_i_1
2. The Lord of the Rings: The Two Towers,2002,2h 59m,PG-13,8.8,1.9M,87,"While Frodo and Sam edge closer to Mordor with the help of the shifty Gollum, the divided fellowship makes a stand against Sauron's new ally, Saruman, and his hordes of Isengard.",https://www.imdb.com/title/tt0167261/?ref_=sr_i_2
3. Star Wars: Episode II - Attack of the Clones,2002,2h 22m,PG,6.6,784K,54,"Ten years after initially meeting, Anakin Skywalker shares a forbidden romance with Padmé Amidala, while Obi-Wan Kenobi discovers a secret clone army crafted for the Jedi.",https://www.imdb.com/title/tt0121765/?ref_=sr_i_3
4. Harry Potter and the Chamber of Secrets,2002,2h 41m,PG,7.4,725K,63,"Harry Potter lives his second year at Hogwarts with Ron and Hermione when a message on the wall announces that the legendary Chamber of Secrets has been opened. The trio soon realize that, to save the school, it will take a lot of courage.",https://www.imdb.com/title/tt0295297/?ref_=sr_i_4
5. My Big Fat Greek Wedding,2002,1h 35m,PG,6.6,148K,62,A young Greek woman falls in love with a non-Greek and struggles to get her family to accept him while she comes to terms with her heritage and cultural identity.,https://www.imdb.com/title/tt0259446/?ref_=sr_i_5
6. Signs,2002,1h 46m,PG-13,6.8,400K,59,"A widowed former reverend living with his children and brother on a Pennsylvania farm finds mysterious crop circles in their fields, which suggests something more frightening to come.",https://www.imdb.com/title/tt0286106/?ref_=sr_i_6
7. Austin Powers in Goldmember,2002,1h 34m,PG-13,6.2,228K,62,"Upon learning that his father has been kidnapped, Austin Powers must travel to 1975 and defeat the aptly named villain Goldmember, who is working with Dr. Evil.",https://www.imdb.com/title/tt0295178/?ref_=sr_i_7
8. Men in Black II,2002,1h 28m,PG-13,6.2,417K,49,Agent J is sent to find Agent K and restore his memory after the re-appearance of a case from K's past.,https://www.imdb.com/title/tt0120912/?ref_=sr_i_8
9. Ice Age,2002,1h 21m,PG,7.5,540K,61,"Manny the mammoth, Sid the loquacious sloth, and Diego the sabre-toothed tiger go on a comical quest to return a human baby back to his father, across a world on the brink of an ice age.",https://www.imdb.com/title/tt0268380/?ref_=sr_i_9
10. Chicago,2002,1h 53m,PG-13,7.2,249K,81,"Two death-row murderesses develop a fierce rivalry while competing for publicity, celebrity, and a sleazy lawyer's attention.",https://www.imdb.com/title/tt0299658/?ref_=sr_i_10
11. Catch Me If You Can,2002,2h 21m,PG-13,8.1,1.2M,75,"Barely 17 yet, Frank is a skilled forger who has passed as a doctor, lawyer and pilot. FBI agent Carl becomes obsessed with tracking down the con man, who only revels in the pursuit.",https://www.imdb.com/title/tt0264464/?ref_=sr_i_11
