Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
1. Modern Times,1936,1h 27m,G,8.5,271K,96,The Tramp struggles to live in modern industrial society with the help of a young homeless woman.,https://www.imdb.com/title/tt0027977/?ref_=sr_i_1
2. The Crime of Monsieur Lange,1936,1h 17m,Not Rated,7.3,3.8K,,"The boss of a publishing company is a womanizer and a jerk, but what would happen if he suddenly disappeared?",https://www.imdb.com/title/tt0027478/?ref_=sr_i_2
3. César,1936,2h 48m,Not Rated,7.6,1.7K,,"Honoré Panisse is dying, cheerfully, with friends, wife, and son at his side. He confesses to the priest in front of his friends; he insists that the doctor be truthful. But, he cannot bring himself to tell his son Cesariot that his real father is Marius, the absent son of César, Cesariot's godfather. Panisse leaves that to Fanny, the lad's mother. Dissembling that he's off to see a friend, Cesariot then seeks Marius, now a mechanic in Toulon. Posing as a journalist, Cesariot spends time with Marius and leaves believing tales he is a petty thief. Only after the truth comes out can Marius, Fanny, César, and Cesariot step beyond the falsehoods, benign though they may be.",https://www.imdb.com/title/tt0027489/?ref_=sr_i_3
4. Swing Time,1936,1h 43m,Approved,7.5,15K,91,"Roguish gambler/dancer ""Lucky"" Garnett is challenged by his fiance's father to come up with $25,000 to prove he's worthy of her hand. But after he falls in love with a dance instructor, Lucky'll do anything to keep from earning the bucks.",https://www.imdb.com/title/tt0028333/?ref_=sr_i_4
5. My Man Godfrey,1936,1h 34m,Approved,7.9,27K,82,A scatterbrained socialite hires a vagrant as a family butler - but there's more to Godfrey than meets the eye.,https://www.imdb.com/title/tt0028010/?ref_=sr_i_5
6. The Last of the Mohicans,1936,1h 31m,Approved,6.6,1.8K,,"During the brutal French and Indian War, the legendary scout Hawkeye is prevailed upon to escort Major Duncan Heyward, and the two daughters of Fort William Henry commander Colonel Munro -- Alice and Cora -- to safety through.",https://www.imdb.com/title/tt0027869/?ref_=sr_i_6
7. Things to Come,1936,1h 40m,Not Rated,6.6,9.6K,,"The story of a century: a decades-long second World War leaves plague and anarchy, then a rational state rebuilds civilization and attempts space travel.",https://www.imdb.com/title/tt0028358/?ref_=sr_i_7
8. Reefer Madness,1936,1h 6m,PG,3.7,9.6K,70,"Cautionary tale that features a fictionalized take on marijuana use. A trio of drug dealers lead innocent teenagers to become addicted to ""reefer"" cigarettes by holding wild parties with jazz music.",https://www.imdb.com/title/tt0028346/?ref_=sr_i_8
9. Flash Gordon,1936,4h 5m,Approved,7.0,2.8K,,"Flash Gordon, Dale Arden and Dr. Alexis Zarkov visit the planet Mongo to thwart the evil schemes of Emperor Ming the Merciless, who has set his planet on a collision course with Earth.",https://www.imdb.com/title/tt0027623/?ref_=sr_i_9
10. Mr. Deeds Goes to Town,1936,1h 55m,Approved,7.8,24K,,A unassuming greeting card poet from a small town in Vermont heads to New York City upon inheriting a massive fortune and is immediately hounded by those who wish to take advantage of him.,https://www.imdb.com/title/tt0027996/?ref_=sr_i_10
11. Dracula's Daughter,1936,1h 11m,Approved,6.3,8.6K,,"When Countess Marya Zaleska appears in London, mysterious events occur that lead Dr. Von Helsing to believe that the Countess must be a vampire.",https://www.imdb.com/title/tt0027545/?ref_=sr_i_11
12. Craig's Wife,1936,1h 13m,Approved,7.2,1.1K,,"A domineering woman marries a wealthy man for his money, and then uses her position to further her own ambitions for money and power.",https://www.imdb.com/title/tt0027474/?ref_=sr_i_12
13. Fury,1936,1h 32m,Approved,7.8,14K,,"When a wrongly-accused prisoner barely survives a lynch-mob attack and is presumed dead, he vindictively decides to fake his death and frame the mob for his supposed murder.",https://www.imdb.com/title/tt0027652/?ref_=sr_i_13
14. The Great Ziegfeld,1936,2h 56m,Approved,6.6,9.4K,69,"The ups and downs of Florenz Ziegfeld Jr., famed producer of extravagant stage revues, are portrayed.",https://www.imdb.com/title/tt0027698/?ref_=sr_i_14
15. Sabotage,1936,1h 16m,Approved,7.0,20K,85,"A Scotland Yard undercover detective is on the trail of a saboteur who is part of a plot to set off a bomb in London. But when the detective's cover is blown, the plot begins to unravel.",https://www.imdb.com/title/tt0028212/?ref_=sr_i_15
