Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
1. Jurassic Park,1993,2h 7m,PG-13,8.2,1.1M,68,"An industrialist invites some experts to visit his theme park of cloned dinosaurs. After a power failure, the creatures run loose, putting everyone's lives, including his grandchildren's, in danger.",https://www.imdb.com/title/tt0107290/?ref_=sr_i_1
2. Mrs. Doubtfire,1993,2h 5m,PG-13,7.1,303K,54,"After a bitter divorce, an actor disguises himself as a female housekeeper to spend time with his children held in custody by his former wife.",https://www.imdb.com/title/tt0107614/?ref_=sr_i_2
3. The Fugitive,1993,2h 10m,PG-13,7.8,331K,87,"Dr. Richard Kimble, unjustly accused of murdering his wife, must find the real killer while being the target of a nationwide manhunt led by a seasoned U.S. Marshal.",https://www.imdb.com/title/tt0106977/?ref_=sr_i_3
4. The Firm,1993,2h 34m,R,6.9,154K,58,A young lawyer joins a prestigious law firm only to discover that it has a sinister dark side.,https://www.imdb.com/title/tt0106918/?ref_=sr_i_4
5. Sleepless in Seattle,1993,1h 45m,PG,6.8,198K,72,A recently widowed man's son calls a radio talk-show in an attempt to find his father a partner.,https://www.imdb.com/title/tt0108160/?ref_=sr_i_5
6. Indecent Proposal,1993,1h 57m,R,6.0,82K,45,"A billionaire offers $1,000,000 to a young married couple for one night with the wife.",https://www.imdb.com/title/tt0107211/?ref_=sr_i_6
7. In the Line of Fire,1993,2h 8m,R,7.2,118K,74,"Secret Service agent Frank Horrigan couldn't save Kennedy, but he's determined not to let a clever assassin take out this president.",https://www.imdb.com/title/tt0107206/?ref_=sr_i_7
8. The Pelican Brief,1993,2h 21m,PG-13,6.6,100K,51,"A law student uncovers a conspiracy, putting herself and others in danger.",https://www.imdb.com/title/tt0107798/?ref_=sr_i_8
9. Schindler's List,1993,3h 15m,R,9.0,1.5M,95,"In German-occupied Poland during World War II, industrialist Oskar Schindler gradually becomes concerned for his Jewish workforce after witnessing their persecution by the Nazis.",https://www.imdb.com/title/tt0108052/?ref_=sr_i_9
10. The Nightmare Before Christmas,1993,1h 16m,PG,7.9,394K,82,"Jack Skellington, king of Halloween Town, discovers Christmas Town, but his attempts to bring Christmas to his home causes confusion.",https://www.imdb.com/title/tt0107688/?ref_=sr_i_10
11. Cliffhanger,1993,1h 53m,R,6.5,144K,59,A botched mid-air heist results in suitcases full of cash being searched for by various groups throughout the Rocky Mountains.,https://www.imdb.com/title/tt0106582/?ref_=sr_i_11
12. Free Willy,1993,1h 52m,PG,6.0,86K,79,"When a boy learns that a beloved killer whale is to be killed by the aquarium owners, the boy risks everything to free the whale.",https://www.imdb.com/title/tt0106965/?ref_=sr_i_12
13. Philadelphia,1993,2h 5m,PG-13,7.7,266K,66,"When a man with HIV is fired by his law firm because of his condition, he hires a homophobic small-time lawyer as the only willing advocate for a wrongful dismissal suit.",https://www.imdb.com/title/tt0107818/?ref_=sr_i_13
14. Groundhog Day,1993,1h 41m,PG,8.0,713K,72,"A narcissistic, self-centered weatherman finds himself in a time loop on Groundhog Day.",https://www.imdb.com/title/tt0107048/?ref_=sr_i_14
15. Grumpy Old Men,1993,1h 43m,PG-13,7.0,56K,53,A lifelong feud between two neighbors since childhood only gets worse when a new female neighbor moves across the street.,https://www.imdb.com/title/tt0107050/?ref_=sr_i_15
16. Cool Runnings,1993,1h 38m,PG,7.0,118K,60,"When a Jamaican sprinter is disqualified from the Olympic Games, he enlists the help of a dishonored coach to start the first Jamaican Bobsled Team.",https://www.imdb.com/title/tt0106611/?ref_=sr_i_16
17. Dave,1993,1h 50m,PG-13,6.9,59K,76,An uncanny Presidential lookalike named Dave is recruited by the Secret Service to become a momentary stand-in for the President of the United States.,https://www.imdb.com/title/tt0106673/?ref_=sr_i_17
