Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
16. Something's Gotta Give,2003,2h 8m,PG-13,6.7,133K,66,A swinger on the cusp of being a senior citizen with a taste for young women falls in love with an accomplished woman closer to his age.,https://www.imdb.com/title/tt0337741/?ref_=sr_i_16
17. Seabiscuit,2003,2h 20m,PG-13,7.3,78K,72,True story of the undersized Depression-era racehorse whose victories lifted not only the spirits of the team behind it but also those of their nation.,https://www.imdb.com/title/tt0329575/?ref_=sr_i_17
18. S.W.A.T.,2003,1h 57m,PG-13,6.1,157K,45,"An imprisoned drug kingpin offers a huge cash reward to anyone that can break him out of police custody, and only the L.A.P.D.'s Special Weapons and Tactics team can prevent it.",https://www.imdb.com/title/tt0257076/?ref_=sr_i_18
19. Spy Kids 3: Game Over,2003,1h 24m,PG,4.4,69K,57,"Carmen's caught in a virtual reality game designed by the Kids' new nemesis, the Toymaker. It's up to Juni to save his sister, and ultimately the world.",https://www.imdb.com/title/tt0338459/?ref_=sr_i_19
20. The Last Samurai,2003,2h 34m,R,7.8,487K,55,"In 19th century Japan, Nathan Algren, a US army captain, is hired by the Japanese emperor to train his army in the modern warfare techniques. Captain Algren finds himself trapped in a struggle between two eras and two worlds.",https://www.imdb.com/title/tt0325710/?ref_=sr_i_20
21. Freaky Friday,2003,1h 37m,PG,6.3,160K,70,"Tess and her daughter, Anna, do not get along. However, things take a turn when, in a freak incident, they switch bodies and are forced to live each other's lives.",https://www.imdb.com/title/tt0322330/?ref_=sr_i_21
22. Scary Movie 3,2003,1h 24m,PG-13,5.6,164K,49,"Cindy must investigate mysterious crop circles and video tapes, and help the President in preventing an alien invasion.",https://www.imdb.com/title/tt0306047/?ref_=sr_i_22
23. The Italian Job,2003,1h 51m,PG-13,7.0,397K,68,"After being betrayed and left for dead in Italy, Charlie Croker and his team plan an elaborate gold heist against their former ally.",https://www.imdb.com/title/tt0317740/?ref_=sr_i_23
24. How to Lose a Guy in 10 Days,2003,1h 56m,PG-13,6.5,295K,45,"Benjamin Barry is an advertising executive and ladies' man who, to win a big campaign, bets that he can make a woman fall in love with him in 10 days.",https://www.imdb.com/title/tt0251127/?ref_=sr_i_24
25. American Wedding,2003,1h 36m,R,6.3,223K,43,"It's the wedding of Jim and Michelle and the gathering of their families and friends, including Jim's old friends from high school and Michelle's little sister.",https://www.imdb.com/title/tt0328828/?ref_=sr_i_25
26. Daddy Day Care,2003,1h 32m,PG,5.6,76K,39,Two men named Charlie Hinton and Phil Ryerson get laid off and have to become stay-at-home fathers when they can't find jobs. This inspires them to open their own day care center.,https://www.imdb.com/title/tt0317303/?ref_=sr_i_26
27. Daredevil,2003,1h 43m,PG-13,5.3,235K,42,A man blinded by toxic waste which also enhanced his remaining senses fights crime as an acrobatic martial arts superhero.,https://www.imdb.com/title/tt0287978/?ref_=sr_i_27
28. The Cat in the Hat,2003,1h 22m,PG,4.1,91K,19,Two bored children have their lives turned upside down when a talking cat comes to visit them.,https://www.imdb.com/title/tt0312528/?ref_=sr_i_28
29. Charlie's Angels: Full Throttle,2003,1h 46m,PG-13,4.9,136K,48,The Angels investigate a series of murders which occur after the theft of a witness protection profile database.,https://www.imdb.com/title/tt0305357/?ref_=sr_i_29
30. Cold Mountain,2003,2h 34m,R,7.2,160K,73,"In the waning days of the American Civil War, a wounded soldier embarks on a perilous journey back home to Cold Mountain, North Carolina to reunite with his sweetheart.",https://www.imdb.com/title/tt0159365/?ref_=sr_i_30
31. Master and Commander: The Far Side of the World,2003,2h 18m,PG-13,7.5,246K,81,"During the Napoleonic Wars, a brash British captain pushes his ship and crew to their limits in pursuit of a formidable French war vessel around South America.",https://www.imdb.com/title/tt0311113/?ref_=sr_i_31
"32. Legally Blonde 2: Red, White & Blonde",2003,1h 35m,PG-13,4.8,75K,47,"Elle Woods heads to Washington, D.C. to join the staff of a Representative in order to pass a bill to ban animal testing.",https://www.imdb.com/title/tt0333780/?ref_=sr_i_32
33. Mystic River,2003,2h 18m,R,7.9,502K,84,"The tragic murder of a 19-year-old girl reunites three childhood friends still living in Boston--the victim's gangster father, a detective, and the disturbed man they both suspect of killing her.",https://www.imdb.com/title/tt0327056/?ref_=sr_i_33
34. Brother Bear,2003,1h 25m,G,6.9,130K,48,"When a young Inuit hunter needlessly kills a bear, he is magically changed into a bear himself as punishment with a talkative cub being his only guide to changing back.",https://www.imdb.com/title/tt0328880/?ref_=sr_i_34
35. Freddy vs. Jason,2003,1h 37m,R,5.7,131K,37,"Freddy Krueger and Jason Voorhees return to terrorize the teenagers of Elm Street. Only this time, they're out to get each other, too.",https://www.imdb.com/title/tt0329101/?ref_=sr_i_35
36. School of Rock,2003,1h 49m,PG-13,7.2,343K,82,"After being kicked out of his rock band, Dewey Finn becomes a substitute teacher of an uptight elementary private school, only to try and turn his class into a rock band.",https://www.imdb.com/title/tt0332379/?ref_=sr_i_36
37. The Texas Chainsaw Massacre,2003,1h 38m,R,6.2,157K,38,"After picking up a traumatized young hitchhiker, five friends find themselves stalked and hunted by a deformed chainsaw-wielding loon and his family of equally psychopathic killers.",https://www.imdb.com/title/tt0324216/?ref_=sr_i_37
38. The Haunted Mansion,2003,1h 28m,PG,5.2,59K,34,"A realtor and his wife and children are summoned to a mansion, which they soon discover is haunted, and while they attempt to escape, he learns an important lesson about the family he has neglected.",https://www.imdb.com/title/tt0338094/?ref_=sr_i_38
39. Old School,2003,1h 28m,R,7.0,250K,54,Three friends attempt to recapture their glory days by opening up a fraternity near their alma mater.,https://www.imdb.com/title/tt0302886/?ref_=sr_i_39
40. Kill Bill: Vol. 1,2003,1h 51m,R,8.2,1.2M,69,"After waking from a four-year coma, a former assassin wreaks vengeance on the team of assassins who betrayed her.",https://www.imdb.com/title/tt0266697/?ref_=sr_i_40
41. Holes,2003,1h 57m,PG,7.0,105K,71,A wrongfully convicted boy is sent to a brutal desert detention camp where he joins the job of digging holes for some mysterious reason.,https://www.imdb.com/title/tt0311289/?ref_=sr_i_41
42. Kangaroo Jack,2003,1h 29m,PG,4.5,35K,16,"Two childhood friends, a hairstylist and a would-be musician, are forced to deliver $50,000 in mob money to Australia, but things go haywire when the cash is taken by a wild kangaroo.",https://www.imdb.com/title/tt0257568/?ref_=sr_i_42
43. Big Fish,2003,2h 5m,PG-13,8.0,468K,58,A frustrated son tries to determine the fact from fiction in his dying father's life.,https://www.imdb.com/title/tt0319061/?ref_=sr_i_43
44. The League of Extraordinary Gentlemen,2003,1h 50m,PG-13,5.8,188K,30,"In an alternate Victorian Age world, a group of famous contemporary fantasy, science fiction, and adventure characters team up on a secret mission.",https://www.imdb.com/title/tt0311429/?ref_=sr_i_44
45. Lara Croft: Tomb Raider - The Cradle of Life,2003,1h 57m,PG-13,5.5,148K,43,"Adventurer Lara Croft goes on a quest to save the mythical Pandora's Box, before an evil scientist finds it, and recruits a former Marine turned mercenary to assist her.",https://www.imdb.com/title/tt0325703/?ref_=sr_i_45
46. Mona Lisa Smile,2003,1h 57m,PG-13,6.6,95K,45,Katherine Watson teaches art history in 1953 at the respectable all-female Wellesley College. She encourages her conservative students to question and disregard the outdated societal mores for women.,https://www.imdb.com/title/tt0304415/?ref_=sr_i_46
47. Shanghai Knights,2003,1h 54m,PG-13,6.2,115K,58,"When a Chinese rebel murders Chon's estranged father and escapes to England, Chon and Roy make their way to London with revenge on their minds.",https://www.imdb.com/title/tt0300471/?ref_=sr_i_47
48. Love Actually,2003,2h 15m,R,7.6,557K,55,"Follows the lives of eight very different couples in dealing with their love lives in various loosely interrelated tales all set during a frantic month before Christmas in London, England.",https://www.imdb.com/title/tt0314331/?ref_=sr_i_48
49. Bad Santa,2003,1h 32m,R,7.0,161K,70,A miserable conman and his partner pose as Santa and his Little Helper to rob department stores on Christmas Eve. But they run into problems when the conman befriends a troubled kid.,https://www.imdb.com/title/tt0307987/?ref_=sr_i_49
50. Gothika,2003,1h 38m,R,5.8,122K,38,"A psychiatrist awakens as a patient in a mental institution, with no memory of the murder she's accused of committing. As she tries to regain her memory, a vengeful spirit manipulates her.",https://www.imdb.com/title/tt0348836/?ref_=sr_i_50
51. Open Range,2003,2h 19m,R,7.4,81K,67,A former gunslinger is forced to take up arms again when he and his cattle crew are threatened by a corrupt landowner.,https://www.imdb.com/title/tt0316356/?ref_=sr_i_51
52. Once Upon a Time in Mexico,2003,1h 42m,R,6.3,173K,56,"Hitman ""El Mariachi"" becomes involved in international espionage involving a psychotic CIA agent and a corrupt Mexican general.",https://www.imdb.com/title/tt0285823/?ref_=sr_i_52
53. Just Married,2003,1h 35m,PG-13,5.5,76K,28,"A young newlywed couple honeymoon in Europe, where obstacles challenge their ability to sustain the marriage.",https://www.imdb.com/title/tt0305711/?ref_=sr_i_53
54. Paycheck,2003,1h 59m,PG-13,6.3,115K,43,A technical wizard learns that his memory has been erased.,https://www.imdb.com/title/tt0338337/?ref_=sr_i_54
55. The Recruit,2003,1h 55m,PG-13,6.6,145K,56,A brilliant young CIA trainee is asked by his mentor to help find a mole in the Agency.,https://www.imdb.com/title/tt0292506/?ref_=sr_i_55
56. Radio,2003,1h 49m,PG,6.9,45K,38,The story of a high school coach and the developmentally challenged man who he took under his wing.,https://www.imdb.com/title/tt0316465/?ref_=sr_i_56
57. Identity,2003,1h 30m,R,7.3,278K,64,"Stranded at a desolate Nevada motel during a nasty rain storm, ten strangers become acquainted with each other when they realize that they're being killed off one by one.",https://www.imdb.com/title/tt0309698/?ref_=sr_i_57
58. Underworld,2003,2h 1m,R,7.0,293K,42,"Selene, a vampire warrior, is entrenched in a conflict between vampires and werewolves, while falling in love with Michael, a human who is sought by werewolves for unknown reasons.",https://www.imdb.com/title/tt0320691/?ref_=sr_i_58
59. Runaway Jury,2003,2h 7m,PG-13,7.1,113K,61,"A juror, a lawyer and a mysterious woman stand in the way of a man trying to manipulate an explosive trial.",https://www.imdb.com/title/tt0313542/?ref_=sr_i_59
60. Peter Pan,2003,1h 53m,PG,6.8,82K,64,"The Darling family children receive a visit from Peter Pan, who takes them to Never Never Land where an ongoing war with the evil Pirate Captain Hook is taking place.",https://www.imdb.com/title/tt0316396/?ref_=sr_i_60
61. Agent Cody Banks,2003,1h 42m,PG,5.1,38K,41,A government agent trains Cody Banks in the ways of covert operations that require younger participants.,https://www.imdb.com/title/tt0313911/?ref_=sr_i_61
62. The Jungle Book 2,2003,1h 12m,G,5.3,19K,38,"Mowgli, missing the jungle and his old friends, runs away from the man village unaware of the danger he's in by going back to the wild.",https://www.imdb.com/title/tt0283426/?ref_=sr_i_62
63. The Rundown,2003,1h 44m,PG-13,6.7,146K,59,A tough aspiring chef is hired to bring home a mobster's son from the Amazon but becomes involved in the fight against an oppressive town operator and the search for a legendary treasure.,https://www.imdb.com/title/tt0327850/?ref_=sr_i_63
64. Final Destination 2,2003,1h 30m,R,6.2,192K,38,Death is stalking Kimberly Corman and multiple survivors of a deadly highway accident.,https://www.imdb.com/title/tt0309593/?ref_=sr_i_64
65. Lost in Translation,2003,1h 42m,R,7.7,509K,91,A fading movie star falls for a lonely young woman in Tokyo.,https://www.imdb.com/title/tt0335266/?ref_=sr_i_65
66. Tears of the Sun,2003,2h 1m,R,6.6,134K,48,A Special-Ops commander leads his team into the Nigerian jungle in order to rescue a doctor who will only join them if they agree to save 70 refugees too.,https://www.imdb.com/title/tt0314353/?ref_=sr_i_66
67. Under the Tuscan Sun,2003,1h 53m,PG-13,6.7,63K,52,"Frances Mayes, a 35-year-old San Francisco writer, gets a divorce that leaves her with terminal writer's block and depression. Later, she decides to buy a house in Tuscany in order to change her life.",https://www.imdb.com/title/tt0328589/?ref_=sr_i_67
68. The Lizzie McGuire Movie,2003,1h 34m,PG,5.6,43K,56,"Lizzie McGuire has graduated from middle school and takes a trip to Rome, Italy with her class. And what was supposed to be only a normal trip, becomes a teenager's dream come true.",https://www.imdb.com/title/tt0306841/?ref_=sr_i_68
69. Secondhand Lions,2003,1h 49m,PG,7.5,64K,52,"Fourteen-year-old Walter Caldwell's irresponsible mother Mae sends him to live with his bachelor uncles, Hub and Garth, so that she can go on yet another husband-hunting trip.",https://www.imdb.com/title/tt0327137/?ref_=sr_i_69
70. Out of Time,2003,1h 45m,PG-13,6.5,68K,63,A Florida police chief must solve a vicious double homicide before he himself falls under suspicion.,https://www.imdb.com/title/tt0313443/?ref_=sr_i_70
71. Rugrats Go Wild,2003,1h 20m,PG,5.6,9.3K,38,"The Rugrats get tangled in an exotic adventure, where they're helped by the Thornberrys, a family that travels the world making nature documentaries.",https://www.imdb.com/title/tt0337711/?ref_=sr_i_71
72. Head of State,2003,1h 35m,PG-13,5.5,22K,44,"When a presidential candidate dies unexpectedly in the middle of the campaign, Washington, D.C. alderman Mays Gilliam is unexpectedly picked as his replacement.",https://www.imdb.com/title/tt0325537/?ref_=sr_i_72
73. Good Boy,2003,1h 27m,PG,5.1,4.8K,49,"An intergalactic dog pilot from Sirius (the dog star), visits Earth to verify the rumors that dogs have failed to take over the planet.",https://www.imdb.com/title/tt0326900/?ref_=sr_i_73
74. Uptown Girls,2003,1h 32m,PG-13,6.2,46K,33,A grown-up woman who kept her childish instincts and behavior starts working as the nanny of an 8-year-old girl who actually acts like an adult. But everything ends right-side up.,https://www.imdb.com/title/tt0263757/?ref_=sr_i_74
75. Matchstick Men,2003,1h 56m,PG-13,7.3,142K,61,A phobic con artist and his protégé are on the verge of pulling off a lucrative swindle when the former's teenage daughter arrives unexpectedly.,https://www.imdb.com/title/tt0325805/?ref_=sr_i_75
76. National Security,2003,1h 28m,PG-13,5.6,56K,31,Two mismatched security guards are thrown together to bust a smuggling operation.,https://www.imdb.com/title/tt0271668/?ref_=sr_i_76
77. What a Girl Wants,2003,1h 45m,PG,5.8,68K,41,"An American teenager learns that her father is a wealthy British politician running for office. Although she is eager to find him, she realizes it could cause a scandal and cost him the election.",https://www.imdb.com/title/tt0286788/?ref_=sr_i_77
78. Jeepers Creepers 2,2003,1h 44m,R,5.7,73K,36,"Set a few days after the original, a championship basketball team's bus is attacked by The Creeper, the winged, flesh-eating terror, on the last day of his 23-day feeding frenzy.",https://www.imdb.com/title/tt0301470/?ref_=sr_i_78
79. Intolerable Cruelty,2003,1h 40m,PG-13,6.3,104K,71,"Miles, a high-profile divorce lawyer, wins a case for his rich but adulterous client Rex Rexroth. But Rex's ex-wife, Marylin, who is no saint and is a gold-digger, plots to take revenge on Miles.",https://www.imdb.com/title/tt0138524/?ref_=sr_i_79
80. Cradle 2 the Grave,2003,1h 41m,R,5.8,48K,36,"A jewel thief's daughter is kidnapped after he steals a collection of prized black diamonds, which aren't at all what they seem.",https://www.imdb.com/title/tt0306685/?ref_=sr_i_80
81. Monster,2003,1h 49m,R,7.3,167K,74,"Based on the life of Aileen Wuornos, a Daytona Beach prostitute who became a serial killer.",https://www.imdb.com/title/tt0340855/?ref_=sr_i_81
82. Malibu's Most Wanted,2003,1h 26m,PG-13,5.2,21K,43,"A senator arranges for his son, a rich white kid who fancies himself black, to be kidnapped by a couple of black actors pretending to be murderers to try and shock him out of his plans to become a rapper.",https://www.imdb.com/title/tt0328099/?ref_=sr_i_82
83. The Hunted,2003,1h 34m,R,6.1,53K,40,An FBI deep-woods tracker attempts to capture a trained assassin who has made a sport of hunting humans.,https://www.imdb.com/title/tt0269347/?ref_=sr_i_83
84. Stuck on You,2003,1h 58m,PG-13,5.8,56K,62,Conjoined twins from Martha's Vineyard move to Los Angeles so that one of them can pursue an acting career.,https://www.imdb.com/title/tt0338466/?ref_=sr_i_84
85. Dreamcatcher,2003,2h 14m,R,5.5,98K,35,Friends on a camping trip discover that the town they're vacationing in is being plagued in an unusual fashion by parasitic aliens from outer space.,https://www.imdb.com/title/tt0285531/?ref_=sr_i_85
86. Darkness Falls,2003,1h 26m,PG-13,5.0,34K,23,"A vengeful spirit has taken the form of the Tooth Fairy to exact vengeance on the town that lynched her 150 years earlier. Her only opposition is the only child, now grown up, who has survived her before.",https://www.imdb.com/title/tt0282209/?ref_=sr_i_86
87. The Core,2003,2h 15m,PG-13,5.5,110K,48,The only way to save Earth from catastrophe is to drill down to the core and set it spinning again.,https://www.imdb.com/title/tt0298814/?ref_=sr_i_87
88. Calendar Girls,2003,1h 48m,PG-13,6.9,29K,60,"Best friends Chris and Annie are members of a charitable institute. When Annie's husband succumbs to leukemia, the friends decide to pose nude for a calendar to raise funds for a local hospital.",https://www.imdb.com/title/tt0337909/?ref_=sr_i_88
89. Hollywood Homicide,2003,1h 56m,PG-13,5.3,40K,47,Two LAPD detectives who moonlight in other fields investigate the murder of an up-and-coming rap group.,https://www.imdb.com/title/tt0329717/?ref_=sr_i_89
90. Open Water,2003,1h 19m,R,5.8,58K,63,Based on the true story of two scuba divers accidentally stranded in shark infested waters after their tour boat has left.,https://www.imdb.com/title/tt0374102/?ref_=sr_i_90
91. Honey,2003,1h 34m,PG-13,5.3,48K,37,"Honey is a sexy, tough music video choreographer who shakes up her life after her mentor gives her an ultimatum: sleep with him or be blacklisted within their industry.",https://www.imdb.com/title/tt0322589/?ref_=sr_i_91
92. The Fighting Temptations,2003,2h 3m,PG-13,5.6,7.8K,53,A New York advertising executive travels to a small Southern town to collect an inheritance but finds he must create a gospel choir and lead it to success before he can collect.,https://www.imdb.com/title/tt0191133/?ref_=sr_i_92
93. Johnny English,2003,1h 27m,PG,6.3,179K,51,"After a sudden attack on MI7, Johnny English, Britain's most confident, yet unintelligent spy, becomes Britain's only spy.",https://www.imdb.com/title/tt0274166/?ref_=sr_i_93
94. The Missing,2003,2h 17m,R,6.5,40K,55,"In 1885 New Mexico, a frontier medicine woman forms an uneasy alliance with her estranged father when her daughter is kidnapped by an Apache brujo.",https://www.imdb.com/title/tt0338188/?ref_=sr_i_94
95. Basic,2003,1h 38m,R,6.4,68K,34,D.E.A. Agent Tom Hardy investigates the disappearance of legendary Army Ranger Drill Sergeant Nathan West and several of his cadets during a training exercise gone severely awry at Fort Clayton.,https://www.imdb.com/title/tt0264395/?ref_=sr_i_95
96. A Man Apart,2003,1h 49m,R,6.0,50K,36,A man known as Diablo emerges to head a drug cartel after the previous leader is imprisoned.,https://www.imdb.com/title/tt0266465/?ref_=sr_i_96
97. Sinbad: Legend of the Seven Seas,2003,1h 26m,PG,6.7,62K,48,The sailor of legend is framed by the goddess Eris for the theft of the Book of Peace and must travel to her realm at the end of the world to retrieve it and save the life of his childhood friend Prince Proteus.,https://www.imdb.com/title/tt0165982/?ref_=sr_i_97
98. Dumb and Dumberer: When Harry Met Lloyd,2003,1h 25m,PG-13,3.5,43K,19,Set back in the 80s when Harry met Lloyd in high school where they cross paths with a mean principal and a bunch of other outcasts much like themselves.,https://www.imdb.com/title/tt0329028/?ref_=sr_i_98
99. Bulletproof Monk,2003,1h 44m,PG-13,5.5,53K,40,"Based on the very underground comic book of the same name, a Tibetan monk becomes a mentor to a young street punk and tries teaching him how to protect the scroll of ultimate power from a secret Nazi organization bent on world domination.",https://www.imdb.com/title/tt0245803/?ref_=sr_i_99
100. Piglet's Big Movie,2003,1h 15m,G,6.1,9.1K,62,"When Piglet comes up missing his Hundred Acre Wood friends use Piglet's own Book of Memories to find him, discovering along the way just how big a role he's played in their lives.",https://www.imdb.com/title/tt0323642/?ref_=sr_i_100
101. Dickie Roberts: Former Child Star,2003,1h 38m,PG-13,5.6,16K,36,A thirty-something former child star hires a foster family to re-create the childhood he never had.,https://www.imdb.com/title/tt0325258/?ref_=sr_i_101
102. The Medallion,2003,1h 28m,PG-13,5.2,45K,38,A Hong Kong detective suffers a fatal accident involving a mysterious medallion and is transformed into an immortal warrior with superhuman powers.,https://www.imdb.com/title/tt0288045/?ref_=sr_i_102
103. Biker Boyz,2003,1h 50m,PG-13,4.7,14K,36,A son of the leader of a legendary group of an urban biker gang tries to retain his championship title.,https://www.imdb.com/title/tt0326769/?ref_=sr_i_103
104. Love Don't Cost a Thing,2003,1h 40m,PG-13,5.2,9.7K,37,A high school loser pays a cheerleader to pose as his girlfriend so he can be considered cool.,https://www.imdb.com/title/tt0337592/?ref_=sr_i_104
105. Cold Creek Manor,2003,1h 58m,R,5.0,25K,37,"A family relocates from the city to a dilapidated house in the country that was once a grand estate. As they begin renovations, they discover their new home harbors a secret and may not be completely free of its former inhabitant.",https://www.imdb.com/title/tt0331468/?ref_=sr_i_105
106. Looney Tunes: Back in Action,2003,1h 31m,PG,5.8,42K,64,Bugs Bunny and Daffy Duck team up with an aspiring stuntman and a studio executive in order to rescue the stuntman's missing father and locate a mythical diamond before the head of a major conglomerate uses it for his own wicked deeds.,https://www.imdb.com/title/tt0318155/?ref_=sr_i_106
107. The In-Laws,2003,1h 38m,PG-13,5.7,18K,46,"Right before his daughter's wedding, a mild-mannered foot doctor discovers that his future son-in-law's father is a free-wheeling international spy.",https://www.imdb.com/title/tt0314786/?ref_=sr_i_107
108. Down with Love,2003,1h 41m,PG-13,6.3,46K,52,"In 1962 New York City, love blossoms between a playboy journalist and a feminist advice author.",https://www.imdb.com/title/tt0309530/?ref_=sr_i_108
109. The Life of David Gale,2003,2h 10m,R,7.5,129K,31,A man against capital punishment is accused of murdering a fellow activist and is sent to death row.,https://www.imdb.com/title/tt0289992/?ref_=sr_i_109
110. Timeline,2003,1h 56m,PG-13,5.6,67K,29,"A group of archaeologists get embroiled in an adventure where they must travel back in time to 14th Century France, to save their professor before the French battle the English at Castlegard. If they fail, they won't be able to return.",https://www.imdb.com/title/tt0300556/?ref_=sr_i_110
111. A Mighty Wind,2003,1h 31m,PG-13,7.2,30K,81,Mockumentary captures the reunion of 1960s folk trio the Folksmen as they prepare for a show at The Town Hall to memorialize a recently deceased concert promoter.,https://www.imdb.com/title/tt0310281/?ref_=sr_i_111
112. Deliver Us from Eva,2003,1h 45m,R,6.0,7.9K,46,Eva doesn't let her 3 sisters' men push them around. She's always butting in. How to pacify Eva? Find her a man. The men pay a playboy to be that man. The problem is - he falls in love with Eva.,https://www.imdb.com/title/tt0301181/?ref_=sr_i_112
113. Ghosts of the Abyss,2003,1h 1m,G,6.8,6.6K,67,"James Cameron and Bill Paxton, director and actor of the 1997 film Titanic, travel to the final undersea resting place of the ill-fated ship of dreams.",https://www.imdb.com/title/tt0297144/?ref_=sr_i_113
114. 21 Grams,2003,2h 4m,R,7.6,250K,70,"A freak accident brings together a critically ill mathematician, a grieving mother, and a born-again ex-con.",https://www.imdb.com/title/tt0315733/?ref_=sr_i_114
115. View from the Top,2003,1h 27m,PG-13,5.3,30K,27,A small-town woman tries to achieve her goal of becoming a flight attendant.,https://www.imdb.com/title/tt0264150/?ref_=sr_i_115
116. My Boss's Daughter,2003,1h 26m,PG-13,4.7,31K,15,"After a man is asked to house sit for his boss, he becomes determined to get closer to the boss's daughter, but events keep unfolding that stop him from achieving his goal.",https://www.imdb.com/title/tt0270980/?ref_=sr_i_116
117. A Guy Thing,2003,1h 41m,PG-13,5.6,19K,27,A soon-to-be husband wakes up on the morning after his bachelor party in bed with another woman.,https://www.imdb.com/title/tt0295289/?ref_=sr_i_117
118. Wrong Turn,2003,1h 24m,R,6.1,138K,32,"Chris and a group of five friends are left stranded deep in the middle of the woods after their cars collide. As they venture deeper into the woods, they face an uncertain and bloodcurdling fate.",https://www.imdb.com/title/tt0295700/?ref_=sr_i_118
119. Alex & Emma,2003,1h 36m,PG-13,5.5,14K,32,A writer must turn out a novel in thirty days or face the wrath of loan sharks.,https://www.imdb.com/title/tt0318283/?ref_=sr_i_119
120. How to Deal,2003,1h 41m,PG-13,5.6,10K,45,"A teenage girl learns to cope with her parents' divorce, her sister's wedding, her best friend's pregnancy, and the attentions of her first serious boyfriend.",https://www.imdb.com/title/tt0319524/?ref_=sr_i_120
121. House of Sand and Fog,2003,2h 6m,R,7.5,74K,71,An abandoned wife is evicted from her house and starts a tragic conflict with her house's new owners.,https://www.imdb.com/title/tt0315983/?ref_=sr_i_121
