Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
1. Cleopatra,1963,5h 20m,Approved,7.0,39K,60,Queen Cleopatra VII of Egypt experiences both triumph and tragedy as she attempts to resist the imperial ambitions of Rome.,https://www.imdb.com/title/tt0056937/?ref_=sr_i_1
2. It's a Mad Mad Mad Mad World,1963,3h 30m,Approved,7.5,48K,59,"Several different motorists witness a single car crash in the California desert and, after the driver's dying words indicate the location of a hidden stash of loot, turn against each other in a mad dash across the state to get to it.",https://www.imdb.com/title/tt0057193/?ref_=sr_i_2
3. From Russia with Love,1963,1h 55m,PG,7.3,150K,83,James Bond willingly falls into an assassination plot involving a naive Russian beauty in order to retrieve a Soviet encryption device that was stolen by the organization Spectre.,https://www.imdb.com/title/tt0057076/?ref_=sr_i_3
4. The Sword in the Stone,1963,1h 19m,G,7.1,110K,61,"A poor boy named Arthur learns the power of love, kindness, knowledge and bravery with the help of a wizard called Merlin in the path to become one of the most beloved kings in English history.",https://www.imdb.com/title/tt0057546/?ref_=sr_i_4
5. The Pink Panther,1963,1h 55m,Approved,7.0,59K,55,"The bumbling Inspector Clouseau travels to Rome to catch a notorious jewel thief known as ""The Phantom"" before he conducts his most daring heist yet: a princess' priceless diamond with one slight imperfection, known as ""The Pink Panther"".",https://www.imdb.com/title/tt0057413/?ref_=sr_i_5
6. Contempt,1963,1h 42m,Not Rated,7.4,37K,,"A French writer's marriage deteriorates while working on Fritz Lang's version of ""The Odyssey"", as his wife accuses him of using her to court favor with the film's brash American producer.",https://www.imdb.com/title/tt0057345/?ref_=sr_i_6
7. Bluff Master,1963,2h 15m,Not Rated,6.0,150,,An inveterate con man falls in love and realizes the error of his ways after his mother comes to know the truth about him.,https://www.imdb.com/title/tt0213524/?ref_=sr_i_7
8. 8½,1963,2h 18m,Not Rated,8.0,129K,93,A harried movie director retreats into his memories and fantasies.,https://www.imdb.com/title/tt0056801/?ref_=sr_i_8
9. Bay of Angels,1963,1h 30m,Not Rated,7.2,4.5K,76,"Jean is a clerk in a bank. His colleague Caron is a gambler and gives him the virus. In the casinos, Jean meets Jackie. Their love affair will follow their luck at the roulette.",https://www.imdb.com/title/tt0056846/?ref_=sr_i_9
10. The Boom,1963,1h 28m,,7.1,1.4K,,During the economic boom of Italy a man tries desperately to maintain a high standard of living for his family.,https://www.imdb.com/title/tt0056883/?ref_=sr_i_10
11. Le joli mai,1963,2h 45m,Not Rated,7.8,910,,"Chris Marker and Pierre Lhomme's LE JOLI MAI (The Lovely Month of May) is a portrait of Paris and Parisians during May 1962, the first springtime of peace after the ceasefire with Algeria and the first time in 23 years that France was not involved in any war.",https://www.imdb.com/title/tt0057202/?ref_=sr_i_11
12. High and Low,1963,2h 23m,Not Rated,8.4,59K,90,An executive of a Yokohama shoe company becomes a victim of extortion when his chauffeur's son is kidnapped by mistake and held for ransom.,https://www.imdb.com/title/tt0057565/?ref_=sr_i_12
13. The Servant,1963,1h 56m,Unrated,7.8,15K,94,"Upper-class Tony hires servant Hugo Barrett, who turns out to have a hidden agenda.",https://www.imdb.com/title/tt0057490/?ref_=sr_i_13
14. The Little Soldier,1963,1h 28m,Not Rated,7.1,8.4K,97,"During the Algerian War, a man and woman from opposing sides fall in love with one another.",https://www.imdb.com/title/tt0054177/?ref_=sr_i_14
15. The Leopard,1963,3h 6m,PG,7.9,32K,100,"The Prince of Salina, a noble aristocrat of impeccable integrity, tries to preserve his family and class amid the tumultuous social upheavals of 1860s Sicily.",https://www.imdb.com/title/tt0057091/?ref_=sr_i_15
"16. Move Over, Darling",1963,1h 43m,Approved,6.9,6.8K,,"After being lost at sea for several years, a missing wife thought long dead returns just after her husband has remarried.",https://www.imdb.com/title/tt0057329/?ref_=sr_i_16
17. The Great Escape,1963,2h 52m,Approved,8.2,267K,86,"Allied officers in a German prisoner of war camp during World War II making a daring plan for a mass escape by hundreds of their men, hoping to draw German personnel and resources away from combat operations.",https://www.imdb.com/title/tt0057115/?ref_=sr_i_17
18. McLintock!,1963,2h 6m,Approved,7.1,17K,62,"Wealthy rancher G. W. McLintock uses his power and influence in the territory to keep the peace between farmers, ranchers, land-grabbers, Indians and corrupt government officials.",https://www.imdb.com/title/tt0057298/?ref_=sr_i_18
19. The Birds,1963,1h 59m,PG-13,7.6,212K,90,A wealthy San Francisco socialite pursues a potential boyfriend to a small Northern California town that slowly takes a turn for the bizarre when birds of all kinds suddenly begin to attack people.,https://www.imdb.com/title/tt0056869/?ref_=sr_i_19
20. Charade,1963,1h 53m,Approved,7.8,89K,83,Romance and intrigue ensue in Paris as a woman is pursued by several men who want to get their hands on a fortune her murdered husband had stolen. She soon loses trust in those who claim they want to help her.,https://www.imdb.com/title/tt0056923/?ref_=sr_i_20
21. Jason and the Argonauts,1963,1h 44m,G,7.3,32K,69,The legendary Greek hero leads a team of intrepid adventurers in a perilous quest for the legendary Golden Fleece.,https://www.imdb.com/title/tt0057197/?ref_=sr_i_21
22. Bye Bye Birdie,1963,1h 52m,G,6.6,9.7K,,"A rock singer travels to a small Ohio town to make his ""farewell"" television performance and kiss his biggest fan before he is drafted.",https://www.imdb.com/title/tt0056891/?ref_=sr_i_22
23. Dead Ringer,1963,1h 56m,Approved,7.3,6.9K,66,"The working-class twin sister of a callous, wealthy woman impulsively murders her out of revenge and assumes her identity. But impersonating her dead twin is more complicated and risky than she anticipated.",https://www.imdb.com/title/tt0057997/?ref_=sr_i_23
24. Lord of the Flies,1963,1h 32m,Not Rated,6.9,21K,67,Schoolboys marooned on a Pacific island create their own savage civilization.,https://www.imdb.com/title/tt0057261/?ref_=sr_i_24
25. Irma la Douce,1963,2h 27m,Approved,7.3,23K,63,"When a policeman falls in love with a French prostitute in Paris, he doesn't want her to be with other men, so he creates an alter-ego who will become her only customer.",https://www.imdb.com/title/tt0057187/?ref_=sr_i_25
26. Hud,1963,1h 52m,Approved,7.8,25K,62,"Honest, hard-working Texas rancher Homer Bannon has a conflict with his unscrupulous, selfish, arrogant, egotistical son Hud, who sank into alcoholism after accidentally killing his brother in a car crash.",https://www.imdb.com/title/tt0057163/?ref_=sr_i_26
27. The Nutty Professor,1963,1h 47m,Approved,6.6,20K,,A timid chemistry teacher discovers a magical potion that can transform him into a suave and handsome womanizer.,https://www.imdb.com/title/tt0057372/?ref_=sr_i_27
28. Lilies of the Field,1963,1h 34m,Approved,7.5,14K,61,A travelling handyman becomes the answer to the prayers of nuns who wish to build a chapel in the desert.,https://www.imdb.com/title/tt0057251/?ref_=sr_i_28
29. The Haunting,1963,1h 52m,G,7.4,44K,74,"Hill House has stood for about 90 years and appears haunted: its inhabitants have always met strange, tragic ends. Now Dr. John Markway has assembled a team of people who he thinks will prove whether or not the house is haunted.",https://www.imdb.com/title/tt0057129/?ref_=sr_i_29
30. Black Sabbath,1963,1h 37m,Approved,7.0,15K,82,"Boris Karloff hosts a trio of horror stories about a stalked call girl, a vampire-like monster who preys on his family, and a nurse who is haunted by her ring's rightful owner.",https://www.imdb.com/title/tt0057603/?ref_=sr_i_30
31. Donovan's Reef,1963,1h 49m,Approved,6.7,10K,64,"In an ideal society on a picturesque South Seas isle, diverse people live in harmony until an outsider disrupts the balance.",https://www.imdb.com/title/tt0057007/?ref_=sr_i_31
"32. Yesterday, Today and Tomorrow",1963,1h 59m,Not Rated,7.2,11K,,Stories about three very different women and the men they attract.,https://www.imdb.com/title/tt0057171/?ref_=sr_i_32
33. Tom Jones,1963,2h 9m,Not Rated,6.4,15K,77,The romantic and chivalrous adventures of adopted bastard Tom Jones in 18th-century England.,https://www.imdb.com/title/tt0057590/?ref_=sr_i_33
34. Promises..... Promises!,1963,1h 15m,Not Rated,5.0,700,,"After a drunken spree on a cruise ship, two women discover that they're pregnant, and set out to find who the fathers are.",https://www.imdb.com/title/tt0057428/?ref_=sr_i_34
35. Spencer's Mountain,1963,1h 58m,Approved,7.0,3.3K,,Grand Teton quarryman and family patriarch carefully navigates issues of religion and education in order to eke out a brighter future for his family.,https://www.imdb.com/title/tt0057523/?ref_=sr_i_35
36. The Day of the Triffids,1963,1h 33m,Approved,6.1,9.3K,,"After an unusual meteor shower leaves most of the human population blind, a merchant navy officer must find a way to conquer tall, aggressive plants which are feeding on people and animals.",https://www.imdb.com/title/tt0055894/?ref_=sr_i_36
37. The Terror,1963,1h 21m,TV-PG,5.1,8.9K,,"A young French soldier cut off from his unit is beguiled by a mysterious woman, whom he learns is the wife of the local Baron - and that she seemingly died twenty years earlier.",https://www.imdb.com/title/tt0057569/?ref_=sr_i_37
38. The Thrill of It All,1963,1h 48m,Approved,6.9,6.1K,58,A homemaker's sudden rise to fame as a soap spokesperson leads to chaos in her home life.,https://www.imdb.com/title/tt0057581/?ref_=sr_i_38
39. Scum of the Earth,1963,1h 15m,Not Rated,5.2,924,,A naive and innocent teenage girl is blackmailed into modeling in the nude for a photographer who is in league with a teenage gang whose boss illegally sells photos of teenage girls being abused and degraded.,https://www.imdb.com/title/tt0057480/?ref_=sr_i_39
40. 55 Days at Peking,1963,2h 34m,Unrated,6.7,7.7K,,"During the 1900 Boxer Rebellion, U.S. marine, Maj. Matt Lewis, along with British consul, Sir Arthur Robertson, develop a plan to keep the rebels at bay until an international military relief force can arrive.",https://www.imdb.com/title/tt0056800/?ref_=sr_i_40
41. The Silence,1963,1h 36m,R,7.7,22K,,"Two estranged sisters, Ester and Anna, and Anna's 10-year-old son travel to the Central European country on the verge of war. Ester becomes seriously ill and the three of them move into a hotel in a small town called Timoka.",https://www.imdb.com/title/tt0057611/?ref_=sr_i_41
42. Blood Feast,1963,1h 7m,Not Rated,5.0,7.6K,,An Egyptian caterer kills various women in suburban Miami to use their body parts to revive a dormant Egyptian goddess while an inept police detective tries to track him down.,https://www.imdb.com/title/tt0056875/?ref_=sr_i_42
43. The Raven,1963,1h 26m,G,6.5,14K,,"A magician, who has been turned into a raven, turns to a former sorcerer for help.",https://www.imdb.com/title/tt0057449/?ref_=sr_i_43
44. The Incredible Journey,1963,1h 20m,G,7.0,5.5K,87,Two dogs and a cat set off on a treacherous 200-mile journey towards home.,https://www.imdb.com/title/tt0057180/?ref_=sr_i_44
45. King Kong vs. Godzilla,1963,1h 31m,Approved,5.7,12K,40,"A UN reporter covers the appearance of a prehistoric monster that emerges from hibernation, while a pharmaceutical company seeks publicity with a monster of their own.",https://www.imdb.com/title/tt0056142/?ref_=sr_i_45
46. Love with the Proper Stranger,1963,1h 42m,Approved,7.2,5.7K,,A salesclerk at Macy's department store finds herself pregnant after a one-night stand with a musician who does not even remember her.,https://www.imdb.com/title/tt0057263/?ref_=sr_i_46
47. Who's Minding the Store?,1963,1h 30m,Approved,6.7,2.9K,,"Norman Phiffier works as a store clerk in a large department store. Clumsy and inept, he can't do anything right. Boy are they in trouble!",https://www.imdb.com/title/tt0057683/?ref_=sr_i_47
48. Fun in Acapulco,1963,1h 37m,PG,5.8,3.9K,,"A yacht owner's spoiled daughter gets Mike fired, but a boy helps him get a job as singer at Acapulco Hilton etc. He upsets the lifeguard by taking his girl and 3 daily work hours. Mike's also seeing a woman bullfighter.",https://www.imdb.com/title/tt0057083/?ref_=sr_i_48
49. The Running Man,1963,1h 43m,Approved,6.5,2.1K,,"An Englishman with a grudge against an insurance company for a disallowed claim fakes his own death, but is soon pursued by an insurance investigator.",https://www.imdb.com/title/tt0057463/?ref_=sr_i_49
50. Dementia 13,1963,1h 15m,Unrated,5.7,9.6K,64,"A scheming widow hatches a bold plan to acquire her late husband's inheritance, unaware that she is being targeted by an ax murderer who lurks in the family's estate.",https://www.imdb.com/title/tt0056983/?ref_=sr_i_50
51. Il demonio,1963,1h 38m,,7.2,1.4K,,"A lonely, sexually-uninhibited young peasant is subjected to an exorcism after she hexes a man who rejects her advances.",https://www.imdb.com/title/tt0167886/?ref_=sr_i_51
52. The Sadist,1963,1h 32m,R,6.6,3.2K,,Three people driving into Los Angeles for a Dodgers game have car trouble and pull off into an old wrecking yard where they are held at bay by a bloodthirsty psycho and his crazy girlfriend.,https://www.imdb.com/title/tt0057465/?ref_=sr_i_52
53. Summer Magic,1963,1h 50m,G,6.9,2.8K,,A Bostonian widow moves with her kids to the country.,https://www.imdb.com/title/tt0057542/?ref_=sr_i_53
54. Winter Light,1963,1h 21m,Not Rated,8.0,28K,,A small-town priest struggles with his faith.,https://www.imdb.com/title/tt0057358/?ref_=sr_i_54
55. Kings of the Sun,1963,1h 48m,Approved,6.1,2.3K,,"On the coast of the Gulf of Mexico, the Native American tribe of chief Black Eagle clashes with the Mayan tribe of king Balam.",https://www.imdb.com/title/tt0057225/?ref_=sr_i_55
56. The List of Adrian Messenger,1963,1h 38m,Approved,6.8,5.9K,,A former intelligence officer is tasked by the heir to the Gleneyre estate to investigate the unusual deaths of a disparate group of eleven men on a list.,https://www.imdb.com/title/tt0057254/?ref_=sr_i_56
57. Shock Corridor,1963,1h 41m,Approved,7.3,14K,,"Bent on winning a Pulitzer Prize, a journalist commits himself to a mental institution to solve a strange and unclear murder.",https://www.imdb.com/title/tt0057495/?ref_=sr_i_57
58. Any Number Can Win,1963,1h 58m,,7.3,4.8K,,"A career con artist reunites with his wife but has already planned his next move: one daring last heist that will set him up for life. However, there is no such thing as a foolproof plan.",https://www.imdb.com/title/tt0057344/?ref_=sr_i_58
59. It Happened at the World's Fair,1963,1h 45m,Approved,6.0,3.3K,,"Mike and Danny hitch a ride to the World's Fair in Seattle after the sheriff seizes their crop duster biplane to cover Danny's gambling debts. Mike looks after the driver's 7 y.o. niece at the fair, where he meets a cute nurse.",https://www.imdb.com/title/tt0057191/?ref_=sr_i_59
60. The Haunted Palace,1963,1h 27m,Approved,6.7,9K,,Charles Dexter Ward arrives at a small village to visit the house he inherited from his ancestor who died there 100 years ago.,https://www.imdb.com/title/tt0057128/?ref_=sr_i_60
61. The Evil Eye,1963,1h 26m,Not Rated,6.9,5.9K,,"A mystery novel-loving American tourist witnesses a murder in Rome, and soon finds herself and her suitor caught up in a series of killings.",https://www.imdb.com/title/tt0057443/?ref_=sr_i_61
62. A Child Is Waiting,1963,1h 42m,Approved,7.2,3.6K,,A teacher and a psychologist work with children at an institute for the mentally-imparied.,https://www.imdb.com/title/tt0056930/?ref_=sr_i_62
63. A Gathering of Eagles,1963,1h 55m,Approved,6.1,1.2K,,"During the Cold War, Air Force Colonel Jim Caldwell shapes up his Strategic Air Command B-52 wing to pass a nuclear war readiness test.",https://www.imdb.com/title/tt0057090/?ref_=sr_i_63
64. 4 for Texas,1963,2h 4m,Approved,5.5,3.8K,,Zack Thomas is a tough guy who hooks up with Joe Jarrett to open a casino.,https://www.imdb.com/title/tt0057071/?ref_=sr_i_64
65. The Executioner,1963,1h 30m,Not Rated,7.9,7.7K,,"An undertaker marries an old executioner's daughter and must continue his father-in-law's profession after his retirement, although he doesn't like it.",https://www.imdb.com/title/tt0057643/?ref_=sr_i_65
66. Beach Party,1963,1h 41m,Approved,5.7,2.4K,,"A bearded anthropologist studies the habits of swingin' American teens while they enjoy the summer surfing, loving, and partying at the beach.",https://www.imdb.com/title/tt0056860/?ref_=sr_i_66
67. America America,1963,2h 54m,Approved,7.7,6.2K,72,A young Greek stops at nothing to secure a passage to America.,https://www.imdb.com/title/tt0056825/?ref_=sr_i_67
68. PT 109,1963,2h 20m,Approved,6.6,3.1K,,President John F. Kennedy kept a unique inauguration gift on his desk: a plastic-encased coconut. The tale of that coconut is the heroic story of PT 109.,https://www.imdb.com/title/tt0057393/?ref_=sr_i_68
69. This Sporting Life,1963,2h 14m,Not Rated,7.5,7.4K,,"Despite success on the field, a rising rugby star senses the emerging emptiness of his life as his inner angst begins to materialize through aggression and brutality, so he attempts to woo his landlady in hopes of finding reason to live.",https://www.imdb.com/title/tt0057578/?ref_=sr_i_69
