Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
1. Raiders of the Lost Ark,1981,1h 55m,PG,8.4,1.1M,86,"In 1936, archaeologists and adventurers of the U.S. government hired Indiana Jones to find the Ark of the Covenant before the Nazis could obtain its extraordinary powers.",https://www.imdb.com/title/tt0082971/?ref_=sr_i_1
2. On Golden Pond,1981,1h 49m,PG,7.6,36K,68,"Curmudgeon Norman is estranged from his daughter Chelsea. Nevertheless, at Golden Pond he and his wife agree to look after Billy, the son of Chelsea's new boyfriend, and a most unexpected relationship blooms.",https://www.imdb.com/title/tt0082846/?ref_=sr_i_2
3. Porky's,1981,1h 34m,R,6.2,47K,40,"In 1954, a group of Florida high-school guys try to help their buddy lose his virginity, which leads them to seek revenge on a sleazy nightclub owner and his redneck sheriff brother for harassing them.",https://www.imdb.com/title/tt0084522/?ref_=sr_i_3
4. Arthur,1981,1h 37m,PG,6.9,32K,69,"Alcoholic billionaire playboy Arthur Bach must marry a woman he does not love, or he will be cut off from his $750,000,000 fortune. But when Arthur falls in love with a poor waitress, he must decide if he wants to choose love or money.",https://www.imdb.com/title/tt0082031/?ref_=sr_i_4
5. Stripes,1981,1h 46m,R,6.8,82K,68,Two friends who are dissatisfied with their jobs decide to join the army for a bit of fun.,https://www.imdb.com/title/tt0083131/?ref_=sr_i_5
6. The Cannonball Run,1981,1h 35m,PG,6.2,42K,28,"A wide variety of eccentric competitors participate in a wild and illegal cross-country road race. However, the eccentric entrants will do anything to win the road race, including low-down, dirty tricks.",https://www.imdb.com/title/tt0082136/?ref_=sr_i_6
7. The Fox and the Hound,1981,1h 23m,G,7.2,106K,65,"A fox named Tod and a hound named Copper vow to be best friends forever. But as Copper grows into a hunting dog, their unlikely friendship faces the ultimate test.",https://www.imdb.com/title/tt0082406/?ref_=sr_i_7
8. Chariots of Fire,1981,2h 5m,PG,7.1,69K,78,"Two British track athletes, one a determined Jew and the other a devout Christian, are driven to win in the 1924 Olympics as they wrestle with issues of pride and conscience.",https://www.imdb.com/title/tt0082158/?ref_=sr_i_8
9. For Your Eyes Only,1981,2h 7m,PG,6.7,112K,54,Secret service agent James Bond is assigned to find a missing British vessel equipped with a weapons encryption device and prevent it from falling into enemy hands.,https://www.imdb.com/title/tt0082398/?ref_=sr_i_9
10. The Four Seasons,1981,1h 47m,PG,6.8,5.8K,55,"Witty character study of three couples who vacation together each season. After one divorces, feelings of betrayal and more spawn criticisms of one another, but things that unite them are stronger than those which might pull them apart.",https://www.imdb.com/title/tt0082405/?ref_=sr_i_10
11. Time Bandits,1981,1h 50m,PG,6.9,71K,79,"A young boy accidentally joins a band of time travelling dwarves, as they jump from era to era looking for treasure to steal.",https://www.imdb.com/title/tt0081633/?ref_=sr_i_11
12. Clash of the Titans,1981,1h 58m,PG,6.9,49K,59,Perseus must battle Medusa and the Kraken to save the Princess Andromeda.,https://www.imdb.com/title/tt0082186/?ref_=sr_i_12
