link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
https://www.imdb.com/title/tt0082971/?ref_=sr_i_1,"['Lawrence Kasdan', 'George Lucas', 'Philip Kaufman']",['Steven Spielberg'],"['Harrison Ford', 'Karen Allen', 'Paul Freeman', 'John Rhys-Davies', 'Ronald Lacey', 'Denholm Elliott', 'Alfred Molina', 'Wolf Kahler', 'Anthony Higgins', 'Vic Tablian']","$18,000,000 (estimated)","$8,305,823","$389,925,971","$248,159,971","June 12, 1981",['United States'],"['Sidi Bouhlel, Tozeur, Tunisia (city of Cairo)']","['Paramount Pictures', 'Lucasfilm']","Won 4 Oscars, 38 wins & 25 nominations total","['Adventure Epic', 'Desert Adventure', 'Globetrotting Adventure', 'Quest', 'Action', 'Adventure']","['English', 'German', 'Spanish', 'Nepali', 'Hebrew', 'Arabic']"
https://www.imdb.com/title/tt0082846/?ref_=sr_i_2,['Ernest Thompson'],['Mark Rydell'],"['Katharine Hepburn', 'Henry Fonda', 'Jane Fonda', 'Doug McKeon', 'Dabney Coleman', 'William Lanteau', 'Christopher Rydell', 'Troy Garity']","$7,500,000 (estimated)","$89,213","$119,285,810","$119,285,432","February 12, 1982",['United States'],"['Squam Lake, New Hampshire, USA (Main lake)']","['Incorporated Television Company (ITC)', 'IPC Films']","Won 3 Oscars, 14 wins & 24 nominations total",['Drama'],['English']
https://www.imdb.com/title/tt0084522/?ref_=sr_i_3,['Bob Clark'],['Bob Clark'],"['Dan Monahan', 'Mark Herrier', 'Wyatt Knight', 'Roger Wilson', ""Cyril O'Reilly"", 'Tony Ganios', 'Kaki Hunter', 'Kim Cattrall', 'Nancy Parsons', 'Scott Colomby']","$2,500,000 (estimated)","$7,623,988","$111,289,673","$111,289,673","March 19, 1982",['Canada'],"[""Oleta River State Park - 3400 N.E. 163rd Street, North Miami, Florida, USA (Porky's Exterior)""]",['Astral Bellevue Pathé'],"Awards, 1 win & 1 nomination total","['Raunchy Comedy', 'Teen Comedy', 'Comedy']",['English']
https://www.imdb.com/title/tt0082031/?ref_=sr_i_4,['Steve Gordon'],['Steve Gordon'],"['Dudley Moore', 'Liza Minnelli', 'John Gielgud', 'Geraldine Fitzgerald', 'Jill Eikenberry', 'Stephen Elliott', 'Ted Ross', 'Barney Martin', 'Thomas Barbour', 'Anne DeSalvo']","$7,000,000 (estimated)","$2,719,534","$95,461,682","$95,461,682","July 17, 1981",['United States'],"['St. Bartholomew\'s Episcopal Church ""St. Bart\'s""- 325 Park Avenue, Park Avenue at 51st Street, Midtown, Manhattan, New York City, New York, USA (Arthur\'s Wedding-not)']","['Orion Pictures', 'Jack Rollins & Charles H. Joffe Productions']","Won 2 Oscars, 12 wins & 6 nominations total","['Feel-Good Romance', 'Romantic Comedy', 'Comedy', 'Romance']",['English']
https://www.imdb.com/title/tt0083131/?ref_=sr_i_5,"['Len Blum', 'Daniel Goldberg', 'Harold Ramis']",['Ivan Reitman'],"['Bill Murray', 'John Candy', 'Harold Ramis', 'Warren Oates', 'P.J. Soles', 'Sean Young', 'John Larroquette', 'John Voldstad', 'John Diehl', 'Lance LeGault']","$10,000,000 (estimated)","$6,130,197","$85,297,000","$85,297,000","June 26, 1981",['United States'],"['James B. Beam Distilling Co. - 149 Happy Hollow Road, Clermont, Kentucky, USA (Russian outpost)']",['Columbia Pictures'],,"['Buddy Comedy', 'Comedy', 'War']","['English', 'Russian', 'Polish']"
https://www.imdb.com/title/tt0082136/?ref_=sr_i_6,['Brock Yates'],['Hal Needham'],"['Burt Reynolds', 'Roger Moore', 'Farrah Fawcett', 'Dom DeLuise', 'Dean Martin', 'Sammy Davis Jr.', 'Jack Elam', 'Adrienne Barbeau', 'Terry Bradshaw', 'Jackie Chan']","$18,000,000 (estimated)","$11,765,654","$72,179,579","$72,179,579","June 19, 1981","['Hong Kong', 'United States']","['Old Tucson - 201 S. Kinney Road, Tucson, Arizona, USA']","['Golden Harvest Company', 'Eurasia Investments', 'Paragon Films Ltd.']","Awards, 1 win & 4 nominations total","['Car Action', 'Motorsport', 'Road Trip', 'Slapstick', 'Action', 'Comedy', 'Sport']","['English', 'Cantonese', 'Japanese', 'Arabic']"
https://www.imdb.com/title/tt0082406/?ref_=sr_i_7,"['Daniel P. Mannix', 'Larry Clemmons', 'Ted Berman']","['Ted Berman', 'Richard Rich', 'Art Stevens']","['Mickey Rooney', 'Kurt Russell', 'Pearl Bailey', 'Jack Albertson', 'Sandy Duncan', 'Jeanette Nolan', 'Pat Buttram', 'John Fiedler', 'John McIntire', 'Richard Bakalyan']","$12,000,000 (estimated)","$4,819,215","$63,456,988","$63,456,988","July 10, 1981",['United States'],,"['Walt Disney Animation Studios', 'Walt Disney Productions']","Awards, 1 win & 3 nominations total","['Animal Adventure', 'Adventure', 'Animation', 'Drama', 'Family']",['English']
https://www.imdb.com/title/tt0082158/?ref_=sr_i_8,['Colin Welland'],['Hugh Hudson'],"['Ben Cross', 'Ian Charleson', 'Nicholas Farrell', 'Nigel Havers', 'Daniel Gerroll', 'Ian Holm', 'John Gielgud', 'Lindsay Anderson', 'Nigel Davenport', 'Cheryl Campbell']","$5,500,000 (estimated)","$68,907","$59,317,376","$58,972,904","April 9, 1982",['United Kingdom'],"['The Oval Sports Centre, Bebington, Merseyside, England, UK (Olympic Stadium)']","['Enigma Productions', 'Allied Stars Ltd.']","Won 4 Oscars, 18 wins & 19 nominations total","['Docudrama', 'Period Drama', 'Biography', 'Drama', 'Sport']","['English', 'French']"
https://www.imdb.com/title/tt0082398/?ref_=sr_i_9,"['Richard Maibaum', 'Michael G. Wilson', 'Ian Fleming']",['John Glen'],"['Roger Moore', 'Carole Bouquet', 'Topol', 'Lynn-Holly Johnson', 'Julian Glover', 'Cassandra Harris', 'Jill Bennett', 'Michael Gothard', 'John Wyman', 'Jack Hedley']","$28,000,000 (estimated)","$6,834,967","$54,837,696","$54,812,802","June 26, 1981","['United Kingdom', 'United States']","[""Agia Triada Monastery, Meteora, Greece (Kristatos' St. Cyrils hideout, Monastery of the Holy Trinity)""]",['Eon Productions'],"Nominated for 1 Oscar, 2 wins & 9 nominations total","['Spy', 'Action', 'Adventure', 'Thriller']","['English', 'Greek', 'Italian', 'Spanish']"
https://www.imdb.com/title/tt0082405/?ref_=sr_i_10,['Alan Alda'],['Alan Alda'],"['Alan Alda', 'Carol Burnett', 'Len Cariou', 'Sandy Dennis', 'Rita Moreno', 'Jack Weston', 'Bess Armstrong', 'Elizabeth Alda', 'Beatrice Alda', 'Robert Hitt']",,"$4,365,643","$50,427,646","$50,427,646","May 22, 1981",['United States'],"['Charlottesville, Virginia, USA (near, environs, fall scenes, autumn scenes)']",['Universal Pictures'],"Awards, 1 win & 5 nominations total","['Comedy', 'Drama']",['English']
