Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
1. Harry Potter and the Deathly Hallows: Part 2,2011,2h 10m,PG-13,8.1,991K,85,"As the battle between the forces of good and evil in the wizarding world escalates, Harry Potter draws ever closer to his final confrontation with Voldemort.",https://www.imdb.com/title/tt1201607/?ref_=sr_i_1
2. Transformers: Dark of the Moon,2011,2h 34m,PG-13,6.2,443K,42,"The Autobots learn of a Cybertronian spacecraft hidden on the moon, and race against the Decepticons to reach it and to learn its secrets.",https://www.imdb.com/title/tt1399103/?ref_=sr_i_2
3. The Twilight Saga: Breaking Dawn - Part 1,2011,1h 57m,PG-13,4.9,262K,45,"The Quileutes close in on expecting parents Edward and Bella, whose unborn child poses a threat to the Wolf Pack and the towns people of Forks.",https://www.imdb.com/title/tt1324999/?ref_=sr_i_3
4. The Hangover Part II,2011,1h 42m,R,6.5,553K,44,"Two years after the bachelor party in Las Vegas, Phil, Stu, Alan, and Doug jet to Thailand for Stu's wedding, but Stu's plan for subdued pre-wedding brunch goes seriously awry.",https://www.imdb.com/title/tt1411697/?ref_=sr_i_4
5. Pirates of the Caribbean: On Stranger Tides,2011,2h 16m,PG-13,6.6,583K,45,"Jack Sparrow and Barbossa embark on a quest to find the elusive fountain of youth, only to discover that Blackbeard and his daughter are after it too.",https://www.imdb.com/title/tt1298650/?ref_=sr_i_5
6. Fast Five,2011,2h 10m,PG-13,7.3,419K,66,Dominic Toretto and his crew of street racers plan a massive heist to buy their freedom while in the sights of a powerful Brazilian drug lord and a dangerous federal agent.,https://www.imdb.com/title/tt1596343/?ref_=sr_i_6
7. Mission: Impossible - Ghost Protocol,2011,2h 12m,PG-13,7.4,541K,73,"The IMF is shut down when it's implicated in the bombing of the Kremlin, causing Ethan Hunt and his new team to go rogue to clear their organization's name.",https://www.imdb.com/title/tt1229238/?ref_=sr_i_7
8. Cars 2,2011,1h 46m,G,6.2,234K,57,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,https://www.imdb.com/title/tt1216475/?ref_=sr_i_8
9. Sherlock Holmes: A Game of Shadows,2011,2h 9m,PG-13,7.4,491K,48,"Detective Sherlock Holmes is on the trail of criminal mastermind Professor Moriarty, who is carrying out a string of random crimes across Europe.",https://www.imdb.com/title/tt1515091/?ref_=sr_i_9
10. Thor,2011,1h 55m,PG-13,7.0,928K,57,"The powerful but arrogant god Thor is cast out of Asgard to live amongst humans in Midgard (Earth), where he soon becomes one of their finest defenders.",https://www.imdb.com/title/tt0800369/?ref_=sr_i_10
