link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
https://www.imdb.com/title/tt0848228/?ref_=sr_i_1,"['Joss Whedon', 'Zak Penn']",['Joss Whedon'],"['Robert Downey Jr.', 'Chris Evans', 'Scarlett Johansson', 'Jeremy Renner', 'Mark Ruffalo', 'Chris Hemsworth', 'Tom Hiddleston', 'Clark Gregg', 'Cobie Smulders', 'Stellan Skarsgård']","$220,000,000 (estimated)","$207,438,708","$1,520,538,536","$623,357,910","May 4, 2012",['United States'],"['East 9th St, Cleveland, Ohio, USA (Explosions/fights on New York City street scenes and fights with aliens and Captain America/Thor)']","['Marvel Studios', 'Paramount Pictures']","Nominated for 1 Oscar, 39 wins & 81 nominations total","['Action Epic', 'Alien Invasion', 'Superhero', 'Action', 'Sci-Fi']","['English', 'Russian']"
https://www.imdb.com/title/tt1345836/?ref_=sr_i_2,"['Jonathan Nolan', 'Christopher Nolan', 'David S. Goyer']",['Christopher Nolan'],"['Christian Bale', 'Tom Hardy', 'Anne Hathaway', 'Gary Oldman', 'Joseph Gordon-Levitt', 'Marion Cotillard', 'Morgan Freeman', 'Michael Caine', 'Matthew Modine', 'Alon Aboutboul']","$250,000,000 (estimated)","$160,887,295","$1,114,976,407","$448,149,584","July 20, 2012","['United States', 'United Kingdom']","['Mehrangarh Fort, Jodhpur, Rajasthan, India (The Pit exterior)']","['Warner Bros.', 'Legendary Entertainment', 'DC Entertainment']","Nominated for 1 BAFTA Award, 45 wins & 103 nominations total","['Action Epic', 'Epic', 'Superhero', 'Action', 'Drama', 'Thriller']","['English', 'Arabic']"
https://www.imdb.com/title/tt1392170/?ref_=sr_i_3,"['Gary Ross', 'Suzanne Collins', 'Billy Ray']",['Gary Ross'],"['Jennifer Lawrence', 'Josh Hutcherson', 'Liam Hemsworth', 'Stanley Tucci', 'Wes Bentley', 'Willow Shields', 'Elizabeth Banks', 'Sandra Ellis Lafferty', 'Paula Malcomson', 'Rhoda Griffis']","$78,000,000 (estimated)","$152,535,747","$695,220,619","$408,010,692","March 23, 2012",['United States'],"['Shelby, North Carolina, USA (District 12 reaping ceremony)']","['Lionsgate', 'Color Force']","Won 1 BAFTA Award, 34 wins & 49 nominations total","['Dystopian Sci-Fi', 'Teen Adventure', 'Action', 'Adventure', 'Sci-Fi', 'Thriller']",['English']
https://www.imdb.com/title/tt1074638/?ref_=sr_i_4,"['Neal Purvis', 'Robert Wade', 'John Logan']",['Sam Mendes'],"['Daniel Craig', 'Javier Bardem', 'Naomie Harris', 'Judi Dench', 'Ralph Fiennes', 'Bérénice Marlohe', 'Albert Finney', 'Ben Whishaw', 'Rory Kinnear', 'Ola Rapace']","$200,000,000 (estimated)","$88,364,714","$1,108,594,137","$304,360,277","November 9, 2012","['United Kingdom', 'United States', 'Turkey', 'China']","['Eminönü Square, Istanbul, Turkey (opening sequence)']","['Metro-Goldwyn-Mayer (MGM)', 'Columbia Pictures', 'Danjaq']","Won 2 Oscars, 69 wins & 125 nominations total","['Globetrotting Adventure', 'Spy', 'Action', 'Adventure', 'Thriller']","['English', 'Turkish', 'Shanghainese', 'Portuguese', 'Japanese']"
https://www.imdb.com/title/tt0903624/?ref_=sr_i_5,"['Fran Walsh', 'Philippa Boyens', 'Peter Jackson']",['Peter Jackson'],"['Martin Freeman', 'Ian McKellen', 'Richard Armitage', 'Andy Serkis', 'Ken Stott', 'Graham McTavish', 'William Kircher', 'James Nesbitt', 'Stephen Hunter', ""Dean O'Gorman""]","$180,000,000 (estimated)","$84,617,303","$1,017,107,150","$303,030,651","December 14, 2012","['New Zealand', 'United States']","['Mangaotaki, Waikato, New Zealand']","['Metro-Goldwyn-Mayer (MGM)', 'New Line Cinema', 'WingNut Films']","Nominated for 3 Oscars, 11 wins & 76 nominations total","['Adventure Epic', 'Fantasy Epic', 'Mountain Adventure', 'Quest', 'Sword & Sorcery', 'Adventure', 'Fantasy']",['English']
https://www.imdb.com/title/tt1673434/?ref_=sr_i_6,"['Stephenie Meyer', 'Melissa Rosenberg']",['Bill Condon'],"['Kristen Stewart', 'Robert Pattinson', 'Taylor Lautner', 'Peter Facinelli', 'Elizabeth Reaser', 'Ashley Greene', 'Jackson Rathbone', 'Kellan Lutz', 'Nikki Reed', 'Billy Burke']","$120,000,000 (estimated)","$141,067,634","$848,593,948","$292,324,737","November 16, 2012",['United States'],"['Vancouver, British Columbia, Canada']","['Summit Entertainment', 'Temple Hill Entertainment', 'Sunswept Entertainment']","Nominated for 1 BAFTA Award, 22 wins & 17 nominations total","['Teen Drama', 'Teen Fantasy', 'Adventure', 'Drama', 'Fantasy', 'Romance']",['English']
https://www.imdb.com/title/tt0948470/?ref_=sr_i_7,"['James Vanderbilt', 'Alvin Sargent', 'Steve Kloves']",['Marc Webb'],"['Andrew Garfield', 'Emma Stone', 'Rhys Ifans', 'Irrfan Khan', 'Denis Leary', 'Martin Sheen', 'Sally Field', 'Campbell Scott', 'Embeth Davidtz', 'Chris Zylka']","$230,000,000 (estimated)","$62,004,688","$758,707,722","$262,782,352","July 3, 2012",['United States'],"['Universal Studios Hollywood - 1000 Universal Studios Blvd, Universal City, California, USA (New York Street)']","['Columbia Pictures', 'Marvel Entertainment', 'Laura Ziskin Productions']","Awards, 2 wins & 33 nominations total","['Superhero', 'Action', 'Sci-Fi']",['English']
https://www.imdb.com/title/tt1217209/?ref_=sr_i_8,"['Brenda Chapman', 'Mark Andrews', 'Steve Purcell']","['Mark Andrews', 'Brenda Chapman', 'Steve Purcell']","['Kelly Macdonald', 'Billy Connolly', 'Emma Thompson', 'Julie Walters', 'Robbie Coltrane', 'Kevin McKidd', 'Craig Ferguson', 'Sally Kinghorn', 'Eilidh Fraser', 'Peigi Barker']","$185,000,000 (estimated)","$66,323,594","$538,983,207","$237,283,207","June 22, 2012","['United States', 'Japan', 'United Kingdom']","['Emeryville, California, USA']","['Walt Disney Pictures', 'Pixar Animation Studios']","Won 1 Oscar, 20 wins & 48 nominations total","['Coming-of-Age', 'Computer Animation', 'Fairy Tale', 'Quest', 'Sword & Sorcery', 'Teen Adventure', 'Teen Fantasy', 'Action', 'Adventure', 'Animation']",['English']
https://www.imdb.com/title/tt1637725/?ref_=sr_i_9,"['Seth MacFarlane', 'Alec Sulkin', 'Wellesley Wild']",['Seth MacFarlane'],"['Mark Wahlberg', 'Mila Kunis', 'Seth MacFarlane', 'Joel McHale', 'Giovanni Ribisi', 'Patrick Warburton', 'Matt Walsh', 'Jessica Barth', 'Aedin Mincks', 'Bill Smitrovich']","$50,000,000 (estimated)","$54,415,205","$549,368,315","$218,815,487","June 29, 2012",['United States'],"['Esplanade, Boston, Massachusetts, USA (Norah Jones concert)']","['Universal Pictures', 'Media Rights Capital (MRC)', 'Fuzzy Door Productions']","Nominated for 1 Oscar, 13 wins & 28 nominations total","['Buddy Comedy', 'High-Concept Comedy', 'Raunchy Comedy', 'Satire', 'Slapstick', 'Comedy']","['English', 'Japanese', 'Ukrainian']"
https://www.imdb.com/title/tt1277953/?ref_=sr_i_10,"['Eric Darnell', 'Noah Baumbach', 'Alejandro Bien-Willner']","['Eric Darnell', 'Tom McGrath', 'Conrad Vernon']","['Ben Stiller', 'Jada Pinkett Smith', 'Chris Rock', 'David Schwimmer', 'Sacha Baron Cohen', 'Cedric The Entertainer', 'Andy Richter', 'Tom McGrath', 'Frances McDormand', 'Jessica Chastain']","$145,000,000 (estimated)","$60,316,738","$746,921,274","$216,391,482","June 8, 2012","['United States', 'India', 'United Kingdom']","['Glendale, California, USA (principal animation)']","['DreamWorks Animation', 'Pacific Data Images (PDI)']","Awards, 3 wins & 20 nominations total","['Animal Adventure', 'Computer Animation', 'Urban Adventure', 'Adventure', 'Animation', 'Comedy', 'Family']","['English', 'Spanish']"
