Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
1. The Avengers,2012,2h 23m,PG-13,8.0,1.5M,69,Earth's mightiest heroes must come together and learn to fight as a team if they are going to stop the mischievous Loki and his alien army from enslaving humanity.,https://www.imdb.com/title/tt0848228/?ref_=sr_i_1
2. The Dark Knight Rises,2012,2h 44m,PG-13,8.4,1.9M,78,"Bane, an imposing terrorist, attacks Gotham City and disrupts its eight-year-long period of peace. This forces Bruce Wayne to come out of hiding and don the cape and cowl of Batman again.",https://www.imdb.com/title/tt1345836/?ref_=sr_i_2
3. The Hunger Games,2012,2h 22m,PG-13,7.2,1M,68,Katniss Everdeen voluntarily takes her younger sister's place in the Hunger Games: a televised competition in which two teenagers from each of the twelve Districts of Panem are chosen at random to fight to the death.,https://www.imdb.com/title/tt1392170/?ref_=sr_i_3
4. Skyfall,2012,2h 23m,PG-13,7.8,748K,81,"James Bond's loyalty to M is tested when her past comes back to haunt her. When MI6 comes under attack, 007 must track down and destroy the threat, no matter how personal the cost.",https://www.imdb.com/title/tt1074638/?ref_=sr_i_4
5. The Hobbit: An Unexpected Journey,2012,2h 49m,PG-13,7.8,899K,58,"A reluctant Hobbit, Bilbo Baggins, sets out to the Lonely Mountain with a spirited group of dwarves to reclaim their mountain home and the gold within it from the dragon Smaug.",https://www.imdb.com/title/tt0903624/?ref_=sr_i_5
6. The Twilight Saga: Breaking Dawn - Part 2,2012,1h 55m,PG-13,5.6,271K,52,"After the birth of Renesmee/Nessie, the Cullens gather other vampire clans in order to protect the child from a false allegation that puts the family in front of the Volturi.",https://www.imdb.com/title/tt1673434/?ref_=sr_i_6
7. The Amazing Spider-Man,2012,2h 16m,PG-13,6.9,729K,66,"After Peter Parker is bitten by a genetically altered spider, he gains newfound, spider-like powers and ventures out to save the city from the machinations of a mysterious reptilian foe.",https://www.imdb.com/title/tt0948470/?ref_=sr_i_7
8. Brave,2012,1h 33m,PG,7.1,460K,69,"Determined to make her own path in life, Princess Merida defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse.",https://www.imdb.com/title/tt1217209/?ref_=sr_i_8
9. Ted,2012,1h 46m,R,6.9,680K,62,"John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear, Ted or his girlfriend, Lori.",https://www.imdb.com/title/tt1637725/?ref_=sr_i_9
10. Madagascar 3: Europe's Most Wanted,2012,1h 33m,PG,6.8,207K,60,"The Madagascar animals join a struggling European circus to get back to New York, but find themselves being pursued by a psychotic animal-control officer.",https://www.imdb.com/title/tt1277953/?ref_=sr_i_10
11. The Lorax,2012,1h 26m,PG,6.4,136K,46,"A 12-year-old boy searches for the one thing that will enable him to win the affection of the girl of his dreams. To find it he must discover the story of the Lorax, the grumpy yet charming creature who fights to protect his world.",https://www.imdb.com/title/tt1482459/?ref_=sr_i_11
12. Wreck-It Ralph,2012,1h 41m,PG,7.7,477K,72,Ralph is tired of playing the role of a bad guy and embarks on a journey to become a video game hero. But he accidentally lets loose a deadly enemy that threatens the entire arcade.,https://www.imdb.com/title/tt1772341/?ref_=sr_i_12
13. Lincoln,2012,2h 30m,PG-13,7.3,278K,87,"As the Civil War rages on, U.S President Abraham Lincoln struggles with continuing carnage on the battlefield as he fights with many inside his own cabinet on his decision to emancipate the slaves.",https://www.imdb.com/title/tt0443272/?ref_=sr_i_13
14. Men in Black³,2012,1h 46m,PG-13,6.8,399K,58,Agent J travels in time to M.I.B.'s early days in 1969 to stop an alien from assassinating his friend Agent K and changing history.,https://www.imdb.com/title/tt1409024/?ref_=sr_i_14
15. Django Unchained,2012,2h 45m,R,8.5,1.8M,81,"With the help of a German bounty-hunter, a freed slave sets out to rescue his wife from a brutal plantation owner in Mississippi.",https://www.imdb.com/title/tt1853728/?ref_=sr_i_15
16. Ice Age: Continental Drift,2012,1h 28m,PG,6.5,234K,49,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world.",https://www.imdb.com/title/tt1667889/?ref_=sr_i_16
17. Snow White and the Huntsman,2012,2h 7m,PG-13,6.1,309K,57,"In a twist to the fairy tale, the Huntsman ordered to take Snow White into the woods to be killed winds up becoming her protector and mentor in a quest to vanquish the Evil Queen.",https://www.imdb.com/title/tt1735898/?ref_=sr_i_17
18. Les Misérables,2012,2h 38m,PG-13,7.5,353K,63,"In 19th-century France, Jean Valjean, who, for decades, has been hunted by the ruthless policeman Javert after breaking parole, agrees to care for a factory worker's daughter. The decision changes their lives forever.",https://www.imdb.com/title/tt1707386/?ref_=sr_i_18
19. Hotel Transylvania,2012,1h 31m,PG,7.0,295K,47,"Dracula, who operates a high-end resort away from the human world, goes into overprotective mode when a boy discovers the resort and falls for the count's teenaged daughter.",https://www.imdb.com/title/tt0837562/?ref_=sr_i_19
20. Taken 2,2012,1h 32m,PG-13,6.2,330K,45,"In Istanbul, retired CIA operative Bryan Mills and his wife are taken hostage by the father of a kidnapper Mills killed while rescuing his daughter.",https://www.imdb.com/title/tt1397280/?ref_=sr_i_20
21. 21 Jump Street,2012,1h 49m,R,7.2,620K,69,A pair of underachieving cops are sent back to a local high school to blend in and bring down a synthetic drug ring.,https://www.imdb.com/title/tt1232829/?ref_=sr_i_21
22. Argo,2012,2h,R,7.7,651K,86,"Acting under the cover of a Hollywood producer scouting a location for a science fiction film, a CIA agent launches a dangerous operation to rescue six Americans in Tehran during the U.S. hostage crisis in Iran in 1979.",https://www.imdb.com/title/tt1024648/?ref_=sr_i_22
23. Silver Linings Playbook,2012,2h 2m,R,7.7,758K,81,"After a stint in a mental institution, former teacher Pat Solitano moves back in with his parents and tries to reconcile with his ex-wife. Things get more challenging when Pat meets Tiffany, a mysterious girl with problems of her own.",https://www.imdb.com/title/tt1045658/?ref_=sr_i_23
24. Prometheus,2012,2h 4m,R,7.0,674K,64,"Following clues to the origin of mankind, a team finds a structure on a distant moon, but they soon realize they are not alone.",https://www.imdb.com/title/tt1446714/?ref_=sr_i_24
25. Safe House,2012,1h 55m,R,6.7,243K,52,"A young CIA agent is tasked with looking after a fugitive in a safe house. But when the safe house is attacked, he finds himself on the run with his charge.",https://www.imdb.com/title/tt1599348/?ref_=sr_i_25
26. The Vow,2012,1h 44m,PG-13,6.8,209K,43,"A car accident puts Paige in a coma, and when she wakes up with severe memory loss, her husband Leo works to win her heart again.",https://www.imdb.com/title/tt1606389/?ref_=sr_i_26
27. Life of Pi,2012,2h 7m,PG,7.9,683K,79,"A young man who survives a disaster at sea is hurtled into an epic journey of adventure and discovery. While cast away, he forms an unexpected connection with another survivor: a fearsome Bengal tiger.",https://www.imdb.com/title/tt0454876/?ref_=sr_i_27
28. Magic Mike,2012,1h 50m,R,6.1,150K,72,"A male stripper teaches a younger performer how to party, pick up women, and make easy money.",https://www.imdb.com/title/tt1915581/?ref_=sr_i_28
29. The Bourne Legacy,2012,2h 15m,PG-13,6.6,321K,61,"An expansion of the universe from Robert Ludlum's novels, centered on a new hero whose stakes have been triggered by the events of the previous three films.",https://www.imdb.com/title/tt1194173/?ref_=sr_i_29
30. Journey 2: The Mysterious Island,2012,1h 34m,PG,5.7,116K,41,"Sean Anderson partners with his mom's husband on a mission to find his grandfather, who is thought to be missing on a mythical island.",https://www.imdb.com/title/tt1397514/?ref_=sr_i_30
31. Rise of the Guardians,2012,1h 37m,PG,7.2,200K,58,"When the evil spirit Pitch launches an assault on Earth, the Immortal Guardians team up to protect the innocence of children all around the world.",https://www.imdb.com/title/tt1446192/?ref_=sr_i_31
32. Zero Dark Thirty,2012,2h 37m,R,7.4,329K,95,"A chronicle of the decade-long hunt for al-Qaeda terrorist leader Osama bin Laden after the September 2001 attacks, and his death at the hands of the Navy S.E.A.L.s Team 6 in May 2011.",https://www.imdb.com/title/tt1790885/?ref_=sr_i_32
33. Flight,2012,2h 18m,R,7.3,386K,76,Troubling questions arise after airline pilot Whip Whitaker makes a miracle landing after a mid-air catastrophe.,https://www.imdb.com/title/tt1907668/?ref_=sr_i_33
34. Think Like a Man,2012,2h 2m,PG-13,6.5,52K,51,Four friends conspire to turn the tables on their women when they discover the ladies have been using Steve Harvey's relationship advice against them.,https://www.imdb.com/title/tt1621045/?ref_=sr_i_34
35. The Campaign,2012,1h 25m,R,6.1,139K,50,An incumbent Representative embroiled in personal scandal faces a no-holds-barred challenge from a naive newcomer funded by two unscrupulous billionaire lobbyist brothers.,https://www.imdb.com/title/tt1790886/?ref_=sr_i_35
36. The Expendables 2,2012,1h 43m,R,6.6,328K,51,"Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered on the job, their quest for revenge puts them deep in enemy territory and up against an unexpected threat.",https://www.imdb.com/title/tt1764651/?ref_=sr_i_36
37. Wrath of the Titans,2012,1h 39m,PG-13,5.7,199K,37,"Perseus braves the treacherous underworld to rescue his father, Zeus, captured by his son, Ares, and brother Hades who unleash the ancient Titans upon the world.",https://www.imdb.com/title/tt1646987/?ref_=sr_i_37
38. Jack Reacher,2012,2h 10m,PG-13,7.0,378K,50,"Jack Reacher, a homicide investigator, digs deeper into a case involving a trained military sniper responsible for a mass shooting.",https://www.imdb.com/title/tt0790724/?ref_=sr_i_38
39. Dark Shadows,2012,1h 53m,PG-13,6.2,287K,55,"An imprisoned vampire, Barnabas Collins, is set free and returns to his ancestral home, where his dysfunctional descendants are in need of his protection.",https://www.imdb.com/title/tt1077368/?ref_=sr_i_39
40. Parental Guidance,2012,1h 45m,PG,6.0,27K,36,Artie and Diane Decker agree to look after their three grandchildren when their type-A helicopter parents go out of town for work; Problems arise when the kids' 21st-century behavior collides with their grandparents' old-school methods.,https://www.imdb.com/title/tt1047540/?ref_=sr_i_40
41. John Carter,2012,2h 12m,PG-13,6.6,292K,51,A war-weary former army captain is inexplicably transported to Mars and reluctantly becomes embroiled in a conflict of epic proportions.,https://www.imdb.com/title/tt0401729/?ref_=sr_i_41
42. Act of Valor,2012,1h 50m,R,6.4,73K,40,An elite team of Navy SEALs embark on a covert mission to recover a kidnapped CIA agent.,https://www.imdb.com/title/tt1591479/?ref_=sr_i_42
43. This Is 40,2012,2h 14m,R,6.2,155K,59,"Pete and Debbie are both about to turn 40, their kids hate each other, both of their businesses are failing, they're on the verge of losing their house, and their relationship is threatening to fall apart.",https://www.imdb.com/title/tt1758830/?ref_=sr_i_43
44. Contraband,2012,1h 49m,R,6.4,128K,51,"To protect his brother-in-law from a drug lord, a former smuggler heads to Panama to score millions of dollars in counterfeit bills.",https://www.imdb.com/title/tt1524137/?ref_=sr_i_44
45. Looper,2012,1h 59m,R,7.4,615K,84,"In 2074, when the mob wants to get rid of someone, the target is sent into the past, where a hired gun awaits - someone like Joe - who one day learns the mob wants to 'close the loop' by sending back Joe's future self for assassination.",https://www.imdb.com/title/tt1276104/?ref_=sr_i_45
46. Madea's Witness Protection,2012,1h 54m,PG-13,5.0,12K,42,A Wall Street investment banker who has been set up as the linchpin of his company's mob-backed Ponzi scheme is relocated with his family to Aunt Madea's southern home.,https://www.imdb.com/title/tt2215285/?ref_=sr_i_46
47. Battleship,2012,2h 11m,PG-13,5.8,263K,41,A fleet of ships is forced to do battle with an armada of unknown origins in order to discover and thwart their destructive goals.,https://www.imdb.com/title/tt1440129/?ref_=sr_i_47
48. Pitch Perfect,2012,1h 52m,PG-13,7.1,339K,66,"Beca, a freshman at Barden University, is cajoled into joining The Bellas, her school's all-girls singing group. Injecting some much needed energy into their repertoire, The Bellas take on their male rivals in a campus competition.",https://www.imdb.com/title/tt1981677/?ref_=sr_i_48
49. Mirror Mirror,2012,1h 46m,PG,5.6,93K,46,An evil queen steals control of a kingdom and an exiled princess enlists the help of seven resourceful rebels to win back her birthright.,https://www.imdb.com/title/tt1667353/?ref_=sr_i_49
50. Chronicle,2012,1h 24m,PG-13,7.0,269K,69,Three high school friends gain superpowers after making an incredible discovery underground. Soon they find their lives spinning out of control and their bond tested as they embrace their darker sides.,https://www.imdb.com/title/tt1706593/?ref_=sr_i_50
51. Hope Springs,2012,1h 40m,PG-13,6.3,45K,65,"After thirty years of marriage, a middle-aged couple attends an intense, week-long counseling session to work on their relationship.",https://www.imdb.com/title/tt1535438/?ref_=sr_i_51
52. Underworld: Awakening,2012,1h 28m,R,6.3,164K,39,"When human forces discover the existence of the Vampire and Lycan clans, a war to eradicate both species commences. The vampire warrior Selene leads the battle against humankind.",https://www.imdb.com/title/tt1496025/?ref_=sr_i_52
53. The Lucky One,2012,1h 41m,PG-13,6.4,116K,39,A Marine travels to Louisiana after serving three tours in Iraq and searches for the unknown woman he believes was his good luck charm during the war.,https://www.imdb.com/title/tt1327194/?ref_=sr_i_53
54. The Dictator,2012,1h 23m,R,6.5,349K,58,The heroic story of a dictator who risked his life to ensure that democracy would never come to the country he so lovingly oppressed.,https://www.imdb.com/title/tt1645170/?ref_=sr_i_54
55. Total Recall,2012,1h 58m,PG-13,6.2,271K,43,"A factory worker, Douglas Quaid, begins to suspect that he is a spy after visiting Rekall - a company that provides its clients with implanted fake memories of a life they would like to have led - goes wrong and he finds himself on the run.",https://www.imdb.com/title/tt1386703/?ref_=sr_i_55
56. Escape from Planet Earth,2012,1h 29m,PG,5.8,27K,35,"Astronaut Scorch Supernova finds himself caught in a trap when he responds to an SOS from a notoriously dangerous alien planet, Earth.",https://www.imdb.com/title/tt0765446/?ref_=sr_i_56
57. American Reunion,2012,1h 53m,R,6.7,229K,49,"Jim, Michelle, Stifler, and their friends reunite in East Great Falls, Michigan for their high school reunion.",https://www.imdb.com/title/tt1605630/?ref_=sr_i_57
58. ParaNorman,2012,1h 32m,PG,7.0,113K,72,"A misunderstood boy takes on ghosts, zombies and grown-ups to save his town from a centuries-old curse.",https://www.imdb.com/title/tt1623288/?ref_=sr_i_58
59. This Means War,2012,1h 43m,PG-13,6.3,197K,31,CIA agents and best friends Franklin and Tuck discover that they are in love with the same woman. Each of them then decides to win her over by using their own skills.,https://www.imdb.com/title/tt1596350/?ref_=sr_i_59
60. Project X,2012,1h 28m,R,6.7,244K,46,"Three high-school seniors throw a birthday party to make a name for themselves. As the night progresses, things spiral out of control as word of the party spreads.",https://www.imdb.com/title/tt1636826/?ref_=sr_i_60
61. The Woman in Black,2012,1h 35m,PG-13,6.4,196K,62,A young solicitor travels to a remote village where he discovers that the vengeful ghost of a scorned woman is terrorizing the locals.,https://www.imdb.com/title/tt1596365/?ref_=sr_i_61
62. Paranormal Activity 4,2012,1h 28m,R,4.7,72K,40,"It has been five years since the disappearance of Katie and Hunter, and a suburban family witness strange events in their neighborhood when a woman and a mysterious child move in.",https://www.imdb.com/title/tt2109184/?ref_=sr_i_62
63. The Devil Inside,2012,1h 23m,R,4.2,38K,18,"In Italy, a woman becomes involved in a series of unauthorized exorcisms during her mission to discover what happened to her mother, who allegedly murdered three people during her own exorcism.",https://www.imdb.com/title/tt1560985/?ref_=sr_i_63
64. The Odd Life of Timothy Green,2012,1h 45m,PG,6.6,49K,47,"A childless couple bury a box in their backyard, containing all of their wishes for an infant. Soon, a child is born, though Timothy Green is not all that he appears.",https://www.imdb.com/title/tt1462769/?ref_=sr_i_64
65. Red Tails,2012,2h 5m,PG-13,5.9,38K,46,"A crew of African American pilots in the Tuskegee training program, having faced segregation while kept mostly on the ground during World War II, are called into duty under the guidance of Col. A.J. Bullard.",https://www.imdb.com/title/tt0485985/?ref_=sr_i_65
66. The Possession,2012,1h 32m,PG-13,5.9,65K,45,"A young girl buys an antique box at a yard sale, unaware that inside the collectible lives a malicious ancient spirit. The girl's father teams with his ex-wife to find a way to end the curse upon their child.",https://www.imdb.com/title/tt0431021/?ref_=sr_i_66
67. Diary of a Wimpy Kid: Dog Days,2012,1h 34m,PG,6.3,32K,54,"School's out. Summer vacation is on. However, Greg may not have the best summer vacation ever. What could go wrong?",https://www.imdb.com/title/tt2023453/?ref_=sr_i_67
68. Sinister,2012,1h 50m,R,6.8,297K,53,"A controversial true-crime writer finds a box of Super 8 home movies in his new home, revealing that the murder case he is currently researching could be the work of an unknown serial killer whose legacy dates back to the 1960s.",https://www.imdb.com/title/tt1922777/?ref_=sr_i_68
