Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
1. Vertigo,1958,2h 8m,PG,8.3,443K,100,"A former San Francisco police detective juggles wrestling with his personal demons and becoming obsessed with the hauntingly beautiful woman he has been hired to trail, who may be deeply disturbed.",https://www.imdb.com/title/tt0052357/?ref_=sr_i_1
2. Touch of Evil,1958,1h 35m,PG-13,7.9,112K,99,"A Mexican official and his American wife are targeted in a Texas border town by the crime family he's trying to put behind bars for drug trafficking, as his concern grows over the tactics of the local detective whose cooperation he needs.",https://www.imdb.com/title/tt0052311/?ref_=sr_i_2
3. South Pacific,1958,2h 37m,Approved,6.8,10K,,"On a South Pacific island during World War II, love blooms between a young nurse and a secretive Frenchman who's being courted for a dangerous military mission.",https://www.imdb.com/title/tt0052225/?ref_=sr_i_3
4. Elevator to the Gallows,1958,1h 31m,Not Rated,7.9,30K,94,"A self-assured businessman murders his employer, the husband of his mistress, which unintentionally provokes an ill-fated chain of events.",https://www.imdb.com/title/tt0051378/?ref_=sr_i_4
5. The Hidden Fortress,1958,2h 6m,Not Rated,8.0,44K,89,"Lured by gold, two greedy peasants unknowingly escort a princess and her general across enemy lines.",https://www.imdb.com/title/tt0051808/?ref_=sr_i_5
6. Inspector Maigret,1958,1h 59m,,7.2,2.3K,,"In the Marais district in central Paris, somebody is going round murdering young women. Maigret is called to investigate.",https://www.imdb.com/title/tt0050669/?ref_=sr_i_6
7. The Big Country,1958,2h 46m,Approved,7.9,22K,61,"A New England sea captain in the 1880s arrives at his fiancée's sprawling Texas ranch, where he becomes embroiled in a feud between two families over a valuable patch of land.",https://www.imdb.com/title/tt0051411/?ref_=sr_i_7
"8. Hell, Heaven or Hoboken",1958,1h 41m,,6.9,1.7K,,"During World War II, a British actor impersonates Field Marshal Montgomery in order to confuse German intelligence.",https://www.imdb.com/title/tt0051759/?ref_=sr_i_8
9. The Vikings,1958,1h 56m,Approved,7.0,16K,,A slave and a Viking prince fight for the love of a captive princess.,https://www.imdb.com/title/tt0052365/?ref_=sr_i_9
10. Separate Tables,1958,1h 40m,Approved,7.4,9K,68,"The stories of several people are told as they stay at a seaside hotel in Bournemouth which features dining at ""Separate Tables.""",https://www.imdb.com/title/tt0052182/?ref_=sr_i_10
11. The Proud Rebel,1958,1h 43m,Approved,6.9,2.5K,,A Confederate veteran living in the Yankee North struggles with his son's shock-induced muteness and the Northerners' hatred.,https://www.imdb.com/title/tt0052097/?ref_=sr_i_11
12. The Bravados,1958,1h 38m,Approved,7.0,6.8K,,"A man is chasing four outlaws who killed his wife and finds them in a small town's jail, but they escape to Mexico.",https://www.imdb.com/title/tt0051433/?ref_=sr_i_12
13. Cat on a Hot Tin Roof,1958,1h 48m,Approved,7.9,55K,84,Brick is an alcoholic ex-football player who drinks his days away and resists the affections of his wife. A reunion with his terminal father jogs a host of memories and revelations for both father and son.,https://www.imdb.com/title/tt0051459/?ref_=sr_i_13
14. Stage Struck,1958,1h 35m,Approved,5.9,853,,"A young woman arrives in New York City determined to become a great theatrical star, but discovers that her goal may not be as easily attainable as she had hoped.",https://www.imdb.com/title/tt0052235/?ref_=sr_i_14
15. The Blob,1958,1h 26m,Approved,6.3,31K,58,An alien lifeform consumes everything in its path as it grows and grows.,https://www.imdb.com/title/tt0051418/?ref_=sr_i_15
16. Gigi,1958,1h 55m,G,6.6,25K,82,"Weary of the conventions of Parisian society, a rich playboy and a youthful courtesan-in-training enjoy a platonic friendship which may not stay platonic for long.",https://www.imdb.com/title/tt0051658/?ref_=sr_i_16
17. Screaming Mimi,1958,1h 19m,Approved,5.7,824,,"Virginia Wilson saw a man get shot right after he tried to kill her, so she goes to psychiatrist Dr. Greenwood. He falls in love with her and takes over her life, but she insists on continuing her career as a stripper.",https://www.imdb.com/title/tt0052168/?ref_=sr_i_17
18. A Night to Remember,1958,2h 3m,Not Rated,7.9,18K,,"On her maiden voyage in April 1912, the supposedly unsinkable RMS Titanic strikes an iceberg in the Atlantic Ocean.",https://www.imdb.com/title/tt0051994/?ref_=sr_i_18
19. Horror of Dracula,1958,1h 22m,Approved,7.2,30K,67,"When Jonathan Harker rouses the ire of Count Dracula for accepting a job at the vampire's castle under false pretenses, his friend Dr. Van Helsing pursues the predatory villain.",https://www.imdb.com/title/tt0051554/?ref_=sr_i_19
"20. The Long, Hot Summer",1958,1h 55m,Approved,7.3,13K,,"Accused barn burner and conman Ben Quick arrives in a small Mississippi town and quickly ingratiates himself with its richest family, the Varners.",https://www.imdb.com/title/tt0051878/?ref_=sr_i_20
21. The Fly,1958,1h 34m,Approved,7.1,27K,62,A scientist has a horrific accident when he tries to use his newly invented teleportation device.,https://www.imdb.com/title/tt0051622/?ref_=sr_i_21
22. The Young Lions,1958,2h 47m,Approved,7.1,9.2K,,"The lives of three young men, a German and two Americans, during WWII.",https://www.imdb.com/title/tt0052415/?ref_=sr_i_22
23. Bell Book and Candle,1958,1h 46m,Approved,6.8,14K,,"A modern-day witch likes her neighbor but despises his fiancée, so she enchants him to love her instead.",https://www.imdb.com/title/tt0051406/?ref_=sr_i_23
24. The Defiant Ones,1958,1h 36m,Approved,7.6,19K,69,"Two chained-together escaped convicts, one white and one black, must learn to get along in order to elude capture.",https://www.imdb.com/title/tt0051525/?ref_=sr_i_24
25. The 7th Voyage of Sinbad,1958,1h 28m,G,7.0,15K,,"When a princess is shrunken by an evil wizard, Sinbad must undertake a quest to an island of monsters to cure her and prevent a war.",https://www.imdb.com/title/tt0051337/?ref_=sr_i_25
26. I Want to Live!,1958,2h,Approved,7.5,7.7K,,A prostitute sentenced to death for murder pleads her innocence.,https://www.imdb.com/title/tt0051758/?ref_=sr_i_26
27. Run Silent Run Deep,1958,1h 33m,Approved,7.3,14K,62,A U.S. submarine commander who's obsessed with sinking a particular Japanese ship butts heads with his first officer and crew.,https://www.imdb.com/title/tt0052151/?ref_=sr_i_27
28. My Uncle,1958,1h 56m,Not Rated,7.7,25K,84,"Monsieur Hulot visits the technology-driven world of his sister, brother-in-law, and nephew, but he can't quite fit into the surroundings.",https://www.imdb.com/title/tt0050706/?ref_=sr_i_28
29. The Thing That Couldn't Die,1958,1h 9m,Approved,4.3,2.1K,,"A psychically gifted young woman discovers a centuries-old crate buried on her aunt's ranch. Opening it, her family discovers the living head of Gideon Drew, a 16th century devil worshiper who was beheaded by Sir Francis Drake.",https://www.imdb.com/title/tt0052289/?ref_=sr_i_29
30. Love Is My Profession,1958,2h 2m,,6.7,1.6K,,"Married French lawyer Andre defends succesfully the case of Yvette, who committed a robbery. He falls in love with her, but she isn't true to him.",https://www.imdb.com/title/tt0051579/?ref_=sr_i_30
31. God's Little Acre,1958,1h 58m,Approved,6.5,2.1K,,"In the 1950s, a poor Georgia cotton farmer and his sons search for the gold presumably buried on the farm by their great-grandfather, but problems related to poverty, infidelity, unemployment, and booze threaten to destroy their family.",https://www.imdb.com/title/tt0051666/?ref_=sr_i_31
32. Auntie Mame,1958,2h 23m,Approved,7.9,13K,,An orphan goes to live with his free-spirited aunt. Conflict ensues when the executor of his father's estate objects to the aunt's lifestyle.,https://www.imdb.com/title/tt0051383/?ref_=sr_i_32
