Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
11. Downhill,1927,1h 50m,Not Rated,6.0,3.3K,,"Bound by honor, a successful schoolboy takes the blame for his roommate's indiscretion, and it's all downhill from there.",https://www.imdb.com/title/tt0017825/?ref_=sr_i_11,"['Constance Collier', 'Ivor Novello', 'Eliot Stannard']",['Alfred Hitchcock'],"['Ivor Novello', 'Ben Webster', 'Norman McKinnel', 'Robin Irvine', 'Jerrold Robertshaw', 'Sybil Rhoda', 'Annette Benson', 'Lilian Braithwaite', 'Isabel Jeans', 'Ian Hunter']",,,$158,,1928,['United Kingdom'],"['Maida Vale Underground Station, Maida Vale, London, England, UK']",['Gainsborough Pictures'],,"['Adventure', 'Drama', 'Thriller']",['English']
12. Underworld,1927,1h 20m,Not Rated,7.5,3.7K,,"Boisterous gangster kingpin Bull Weed rehabilitates his former lawyer from his alcoholic haze, but complications arise when he falls for Weed's girlfriend.",https://www.imdb.com/title/tt0018526/?ref_=sr_i_12,"['Charles Furthman', 'Howard Hawks', 'Ben Hecht']","['Josef von Sternberg', 'Arthur Rosson']","['George Bancroft', 'Clive Brook', 'Evelyn Brent', 'Fred Kohler', 'Helen Lynch', 'Larry Semon', 'Jerry Mandy', 'Alfred Allen', 'Shep Houghton', 'Andy MacLennan']",,,,"$1,642,194","October 29, 1927",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],"Won 1 Oscar, 5 wins total","['Film Noir', 'Crime', 'Drama', 'Romance']","['English', 'None']"
13. Two Arabian Knights,1927,1h 32m,TV-G,6.6,1.2K,,Two American soldiers are captured by the Germans on the Western Front during World War One and escape a POW camp only to stumble into further life-threatening adventures when they come across an Arabian king's daughter while on the lam.,https://www.imdb.com/title/tt0018515/?ref_=sr_i_13,"['Wallace Smith', 'Cyril Gardner', 'Donald McGibney']",['Lewis Milestone'],"['William Boyd', 'Mary Astor', 'Louis Wolheim', 'Ian Keith', 'Michael Vavitch', 'Michael Visaroff', 'Boris Karloff', 'DeWitt Jennings', 'Nicholas Dunaew', 'Jean Vachon']",,,,"$509,718","September 23, 1927",['United States'],"['San Bernardino Mountains, California, USA']",['The Caddo Company'],"Won 1 Oscar, 4 wins total","['Adventure', 'Comedy', 'Romance']","['None', 'English']"
14. The Student Prince in Old Heidelberg,1927,1h 46m,Passed,7.5,1.7K,,"A cloistered, overprotected Austrian prince falls in love with a down-to-earth barmaid in this ""Viennese fairy tale.""",https://www.imdb.com/title/tt0018451/?ref_=sr_i_14,"['Karl Heinrich', 'Marian Ainslee', 'Ruth Cummings']","['Ernst Lubitsch', 'John M. Stahl']","['Ramon Novarro', 'Norma Shearer', 'Jean Hersholt', 'Gustav von Seyffertitz', 'Philippe De Lacy', 'Edgar Norton', 'Bobbie Mack', 'Edward Connelly', 'Otis Harlan', 'John S. Peters']","$1,205,000 (estimated)",,,,"January 30, 1928",['United States'],"['Heidelberg, Baden-Württemberg, Germany (establishing shots - not used in final film)']",['Metro-Goldwyn-Mayer (MGM)'],"Awards, 1 win total","['Drama', 'Romance']","['None', 'English']"
15. 7th Heaven,1927,1h 50m,,7.5,4.4K,,"A street cleaner saves a young woman's life, and the pair slowly fall in love until war intervenes.",https://www.imdb.com/title/tt0018379/?ref_=sr_i_15,"['Austin Strong', 'Benjamin Glazer', 'Katherine Hilliker']",['Frank Borzage'],"['Janet Gaynor', 'Charles Farrell', 'Ben Bard', 'Albert Gran', 'David Butler', 'Marie Mosquini', 'Gladys Brockwell', 'Emile Chautard', 'George E. Stone', 'Henry Armetta']","$1,300,000 (estimated)",,,,"October 30, 1927",['United States'],"['20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA (Exterior)']","['Frank Borzage Production', 'Fox Film Corporation']","Won 3 Oscars, 9 wins & 2 nominations total","['Drama', 'Romance']","['None', 'English']"
16. The Private Life of Helen of Troy,1927,1h 27m,Passed,5.8,99,,"Queen Helen of Troy, in response to her husband Menelaus' lack of interest in her, elopes with Paris to Sparta. Menelaus, egged on by his henchman, starts a war with Paris, finally effecting the return of Helen. The time-honored custom demands that he have the pleasure of killing her, but her seductive loveliness restrains him.",https://www.imdb.com/title/tt0017979/?ref_=sr_i_16,"['John Erskine', 'Robert E. Sherwood', 'Carey Wilson']",['Alexander Korda'],"['María Corda', 'Lewis Stone', 'Ricardo Cortez', 'George Fawcett', 'Alice White', 'Bill Elliott', ""Tom O'Brien"", 'Bert Sprotte', 'Mario Carillo', 'Károly Huszár']",,,,"$478,875","December 9, 1927",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['First National Pictures'],"Nominated for 1 Oscar, 1 win & 1 nomination total","['Action', 'Adventure', 'Comedy', 'History', 'Romance']",['None']
17. The Gaucho,1927,1h 35m,Approved,7.0,382,,"A girl is saved by a miracle after she falls from a cliff in the Argentine Andes, and is blessed with healing powers. A shrine is built on the site, and a whole city grows around it, rich with gold from the grateful worshipers. Ruiz, an evil and sadistic general, captures the city, confiscates the gold, and closes the shrine. But the Gaucho, the charismatic leader of a band of outlaws, comes to the rescue.",https://www.imdb.com/title/tt0017918/?ref_=sr_i_17,['Douglas Fairbanks'],['F. Richard Jones'],"['Douglas Fairbanks', 'Lupe Velez', 'Joan Barclay', 'Eve Southern', 'Gustav von Seyffertitz', 'Michael Vavitch', 'Charles Stevens', 'Nigel De Brulier', 'Albert MacQuarrie', 'Fred DeSilva']",,,,,"January 23, 1928",['United States'],"['Iverson Ranch - 1 Iverson Lane, Chatsworth, Los Angeles, California, USA']",['Elton Corporation'],"Awards, 1 win total","['Adventure', 'Romance']",['English']
18. The Love of Sunya,1927,1h 18m,Passed,6.3,847,,A young woman at life's crossroads is granted mystic visions of how her decisions will affect her future life.,https://www.imdb.com/title/tt0018113/?ref_=sr_i_18,"['Max Marcin', 'Charles Guernon', 'Earle Browne']",['Albert Parker'],"['Gloria Swanson', 'John Boles', 'Pauline Garon', 'Ian Keith', 'Andrés de Segurola', 'Anders Randolf', 'Hugh Miller', 'Robert Schable', 'Ivan Lebedeff', 'John Miltern']",,,,"$502,086","March 11, 1927",['United States'],"['New York City, New York, USA']",['Gloria Swanson Pictures'],"Awards, 2 wins total",['Drama'],['English']
19. The Way of All Flesh,1927,1h 34m,,6.6,241,,A happy bank clerk loses his identity after a robbery and is then presumed dead.,https://www.imdb.com/title/tt0019553/?ref_=sr_i_19,"['Perley Poore Sheehan', 'Lajos Biró', 'Jules Furthman']",['Victor Fleming'],"['Emil Jannings', 'Belle Bennett', 'Phyllis Haver', 'Donald Keith', 'Fred Kohler', 'Philippe De Lacy', 'Mickey McBan', 'Betsy Ann Hisle', 'Carmencita Johnson', 'Gordon Thorpe']",,,,"$859,900","October 1, 1927",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],"Won 1 Oscar, 5 wins total",['Drama'],"['None', 'English']"
20. Bed and Sofa,1927,1h 26m,,7.3,1.4K,,"A married couple have a small apartment in Moscow. When an old friend of the husband's arrives in the city, he is unable to find lodgings. Kolia, the husband, invites his friend to move in with them.",https://www.imdb.com/title/tt0018505/?ref_=sr_i_20,"['Viktor Shklovskiy', 'Abram Room']",['Abram Room'],"['Vladimir Fogel', 'Nikolay Batalov', 'Lyudmila Semyonova', 'Leonid Yurenev', 'Yelena Sokolova', 'Mariya Yarotskaya']",,,,,"March 15, 1927",['Soviet Union'],"['Bolshoi Theatre, Theatre Square, Tverskoy District, Moscow, Russia (Construction site of the future Bolshoi Theatre, with large statuary already in place, and full view of the garden in front of it.)']",['Sovkino'],,"['Comedy', 'Drama']","['None', 'Russian']"
21. Love,1927,1h 22m,Passed,6.8,1.3K,,A married woman compromises her social standing and family life when she falls for a young officer.,https://www.imdb.com/title/tt0018107/?ref_=sr_i_21,"['Lev Tolstoy', 'Marian Ainslee', 'Ruth Cummings']","['Edmund Goulding', 'John Gilbert']","['John Gilbert', 'Greta Garbo', 'George Fawcett', 'Emily Fitzroy', 'Brandon Hurst', 'Philippe De Lacy', 'George Blagoi', 'Mathilde Comont', 'Edward Connelly', 'Oliver Cross']","$488,000 (estimated)",,,,"January 2, 1928",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],"Awards, 3 wins total","['Drama', 'Romance']",['English']
22. Children of Divorce,1927,1h 10m,Passed,6.5,475,,"A young flapper tricks her childhood sweetheart into marrying her. He really loves another woman, but didn't marry her for fear the marriage would end in divorce, like his parents'. Complications ensue.",https://www.imdb.com/title/tt0017751/?ref_=sr_i_22,"['Owen Johnson', 'Adela Rogers St. Johns', 'Hope Loring']","['Frank Lloyd', 'Josef von Sternberg']","['Clara Bow', 'Esther Ralston', 'Gary Cooper', 'Einar Hanson', 'Norman Trevor', 'Hedda Hopper', 'Edward Martindel', 'Julia Swayne Gordon', 'Tom Ricketts', 'Albert Gran']",,,,,"April 25, 1927",['United States'],"['Hollywood, Los Angeles, California, USA']",['Paramount Pictures'],,"['Drama', 'Romance']",['English']
23. Long Pants,1927,1h,,6.3,603,,"Harry Shelby receives his first pair of long pants. He immediately falls in love with a cocaine-smuggling flapper named Bebe. When Bebe is imprisoned, he decides to rescue her; to do this, he must break off his forthcoming wedding to his childhood sweetheart Priscilla by any means necessary--including murder.",https://www.imdb.com/title/tt0018102/?ref_=sr_i_23,"['Robert Eddy', 'Tay Garnett', 'Arthur Ripley']",['Frank Capra'],"['Harry Langdon', 'Gladys Brockwell', 'Alan Roscoe', 'Priscilla Bonner', 'Alma Bennett', 'Betty Francisco', 'Billy Aikin', 'Betty Baker', 'Rosalind Byrne', 'Ann Christy']",,,,,"March 26, 1927",['United States'],,['Harry Langdon Corporation'],,['Comedy'],"['None', 'English']"
24. The Show,1927,1h 16m,Passed,6.9,760,,"Performers in a Budapest sideshow encounter love, greed, and murder.",https://www.imdb.com/title/tt0018397/?ref_=sr_i_24,"['Waldemar Young', 'Charles Tenney Jackson', 'Joseph Farnham']",['Tod Browning'],"['John Gilbert', 'Renée Adorée', 'Lionel Barrymore', 'Edward Connelly', 'Gertrude Short', 'Andy MacLennan', 'Agostino Borgato', 'Betty Boyd', 'Barbara Bozoky', 'Jules Cowles']",,,,"$395,825","January 22, 1927",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],"Awards, 3 wins total","['Crime', 'Drama']","['None', 'English']"
25. College,1927,1h 6m,Not Rated,6.9,5.7K,,"Ronald's high-school valedictory address praises books and condemns sports. His girlfriend Mary condemns his attitude. Fearing to lose her to rival Jeff, he decides to go to college and pay more attentions to sports.",https://www.imdb.com/title/tt0017765/?ref_=sr_i_25,"['Carl Harbaugh', 'Bryan Foy']","['James W. Horne', 'Buster Keaton']","['Buster Keaton', 'Anne Cornwall', 'Flora Bramley', 'Harold Goodwin', 'Snitz Edwards', 'Carl Harbaugh', 'Sam Crawford', 'Florence Turner', 'Lee Barnes', 'Robert Boling']",,,,,November 1927,['United States'],"['Los Angeles Memorial Coliseum - 3911 S. Figueroa Street, Exposition Park, Los Angeles, California, USA']",['Joseph M. Schenck Productions'],"Awards, 1 nomination total","['Comedy', 'Drama', 'Sport']",['English']
26. Chicago,1927,1h 45m,Passed,7.3,597,,A wild jazz-loving and boozing wife Roxie Hart kills her boyfriend in cold blood after he leaves her.,https://www.imdb.com/title/tt0017750/?ref_=sr_i_26,"['Maurine Dallas Watkins', 'Lenore J. Coffee', 'John W. Krafft']",['Frank Urson'],"['Phyllis Haver', 'Victor Varconi', 'Virginia Bradford', 'Robert Edeson', 'Eugene Pallette', 'Warner Richmond', 'T. Roy Barnes', 'Clarence Burton', 'Julia Faye', 'May Robson']","$264,397 (estimated)",,,,"December 23, 1927",['United States'],"['Culver Studios - 9336 W. Washington Blvd., Culver City, California, USA (Studio)']",['DeMille Pictures Corporation'],"Awards, 2 wins total","['Comedy', 'Crime', 'Drama']",['English']
27. It,1927,1h 12m,Passed,7.2,3.7K,,A salesgirl pursues a handsome playboy.,https://www.imdb.com/title/tt0018033/?ref_=sr_i_27,"['Elinor Glyn', 'Hope Loring', 'Louis D. Lighton']","['Clarence G. Badger', 'Josef von Sternberg']","['Clara Bow', 'Antonio Moreno', 'William Austin', 'Priscilla Bonner', 'Jacqueline Gadsdon', 'Julia Swayne Gordon', 'Elinor Glyn', 'Elmo Billings', 'Gary Cooper', 'Lloyd Corrigan']",,,,"$411,891","February 15, 1927",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],"Awards, 1 win total","['Comedy', 'Romance']",['English']
28. My Best Girl,1927,1h 20m,Passed,7.4,982,,"A department store's stock girl falls in love with a co-worker, the son of the store's manager; the feeling is mutual though he is engaged to a debutante and focusing on becoming successful without the influence of his father.",https://www.imdb.com/title/tt0018183/?ref_=sr_i_28,"['Kathleen Norris', 'Allen McNeil', 'Tim Whelan']",['Sam Taylor'],"['Mary Pickford', ""Charles 'Buddy' Rogers"", 'Sunshine Hart', 'Lucien Littlefield', 'Carmelita Geraghty', 'Hobart Bosworth', 'Evelyn Hall', 'Avonne Taylor', 'Mack Swain', 'Jon Junior']","$483,103 (estimated)",,,,"October 31, 1927",['United States'],"['The Lot - 1041 N. Formosa Avenue, West Hollywood, California, USA']",['Mary Pickford Company'],"Awards, 3 wins total","['Comedy', 'Romance']",['English']
29. The Red Mill,1927,1h 14m,Passed,6.8,1.5K,,A tavern worker and the daughter of a burgomaster enter into elaborate masquerades in order to win the hearts of the men they love.,https://www.imdb.com/title/tt0018311/?ref_=sr_i_29,"['Frances Marion', 'Victor Herbert', 'Henry Martyn Blossom']","[""Roscoe 'Fatty' Arbuckle""]","['Marion Davies', 'Owen Moore', 'Louise Fazenda', 'George Siegmann', 'Karl Dane', 'Russ Powell', 'Snitz Edwards', 'William Orlamond', 'Ignatz', 'William White']","$539,000 (estimated)",,,,"January 29, 1927",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA']","['Cosmopolitan Productions', 'Metro-Goldwyn-Mayer (MGM)']","Awards, 2 wins total","['Comedy', 'Romance']","['None', 'English']"
30. The Kid Brother,1927,1h 22m,Passed,7.6,5K,,A sheriff's milquetoast son has a chance to prove himself when a medicine show run by con artists comes into town.,https://www.imdb.com/title/tt0018051/?ref_=sr_i_30,"['John Grey', 'Ted Wilde', 'Thomas J. Crizer']","['Ted Wilde', 'Harold Lloyd', 'Lewis Milestone']","['Harold Lloyd', 'Jobyna Ralston', 'Walter James', 'Leo Willis', 'Olin Francis', 'Constantine Romanoff', 'Eddie Boland', 'Frank Lanning', 'Ralph Yearsley', 'Fred Brown']",,,,"$1,553,522","January 17, 1927",['United States'],"['Santa Catalina Island, Channel Islands, California, USA (scenes on the grounded ship)']",['The Harold Lloyd Corporation (II)'],"Awards, 2 wins & 1 nomination total","['Comedy', 'Drama', 'Family', 'Romance']",['English']
31. The Ring,1927,1h 29m,Not Rated,6.1,4.1K,,Two boxers compete for the love of a woman.,https://www.imdb.com/title/tt0018328/?ref_=sr_i_31,"['Alfred Hitchcock', 'Alma Reville']",['Alfred Hitchcock'],"['Carl Brisson', 'Lillian Hall-Davis', 'Ian Hunter', 'Forrester Harvey', 'Harry Terry', 'Gordon Harker', 'Eugene Corri', 'Charles Farrell', 'Clare Greet', 'Lawrence Hanray']",,,,,"October 1, 1927",['United Kingdom'],"['Elstree Studios, Borehamwood, Hertfordshire, England, UK (Studio)']",['British International Pictures (BIP)'],,"['Drama', 'Romance', 'Sport']",['None']
32. Chang: A Drama of the Wilderness,1927,1h 9m,Passed,6.8,1.2K,,A snapshot of life in the jungles of Northern Siam.,https://www.imdb.com/title/tt0017743/?ref_=sr_i_32,"['Achmed Abdullah', 'Merian C. Cooper', 'Ernest B. Schoedsack']","['Merian C. Cooper', 'Ernest B. Schoedsack']","['Kru', 'Chantui', 'Nah', 'Ladah', 'Natives of the Wild', 'Wild Beasts', 'The Jungle', 'Bimbo the Monkey', 'Namul', 'Than']",$60 (estimated),,,,"September 3, 1927",['United States'],['Thailand (Jungles of Northern Siam)'],['Merian C. Cooper and Ernest Schoedsack'],"Nominated for 1 Oscar, 1 win & 1 nomination total","['Jungle Adventure', 'Adventure', 'Documentary', 'Drama']","['English', 'German']"
33. Annie Laurie,1927,1h 30m,,6.7,550,,"The story of the famous battle between the Scots clans of Macdonald and Campbell, and the young woman who comes between them, Annie Laurie.",https://www.imdb.com/title/tt0017632/?ref_=sr_i_33,"['Josephine Lovett', 'Marian Ainslee', 'Ruth Cummings']",['John S. Robertson'],"['Lillian Gish', 'Norman Kerry', 'Creighton Hale', 'Joseph Striker', 'Hobart Bosworth', 'Patricia Avery', 'Russell Simpson', 'Brandon Hurst', 'David Torrence', 'Frank Currier']","$916,000 (estimated)",,,,"May 11, 1927",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],"Awards, 3 wins total","['Adventure Epic', 'Costume Drama', 'Epic', 'Mountain Adventure', 'Period Drama', 'Political Drama', 'Drama', 'Romance']","['None', 'English']"
34. Berlin: Symphony of Metropolis,1927,1h 5m,Not Rated,7.6,4.9K,,"This movie shows us one day in Berlin, the rhythm of that time, starting at the earliest morning and ends in the deepest night.",https://www.imdb.com/title/tt0017668/?ref_=sr_i_34,"['Carl Mayer', 'Walter Ruttmann', 'Karl Freund']",['Walter Ruttmann'],['Paul von Hindenburg'],,,,,"May 13, 1928",['Germany'],"['Hotel Excelsior, Kruezberg, Berlin, Germany (destroyed by Allied bombing April 1945)']","['Les Productions Fox Europa', 'Deutsche Vereins-Film']",,['Documentary'],['German']
35. The End of St. Petersburg,1927,1h 25m,Not Rated,7.3,1.9K,,"A peasant comes to St. Petersburg to find work. He unwittingly helps in the arrest of an old friend who is now a labor leader. The unemployed man is arrested and sent to fight in World War I. After three years, he returns to rebel.",https://www.imdb.com/title/tt0018066/?ref_=sr_i_35,['Nathan Zarkhi'],"['Vsevolod Pudovkin', 'Mikhail Doller']","['Aleksandr Chistyakov', 'Vera Baranovskaya', 'Ivan Chuvelyov', 'Vladimir Obolensky', 'Sergey Komarov', 'Viktor Tsoppi', 'Aleksei Davor', 'Vladimir Fogel', 'Aleksandr Gromov', 'Nikolay Khmelyov']",,,,,"May 30, 1928",['Soviet Union'],,['Mezhrabpom-Rus'],,['Drama'],['None']
