Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
16. The Private Life of Helen of Troy,1927,1h 27m,Passed,5.8,99,,"Queen Helen of Troy, in response to her husband Menelaus' lack of interest in her, elopes with Paris to Sparta. Menelaus, egged on by his henchman, starts a war with Paris, finally effecting the return of Helen. The time-honored custom demands that he have the pleasure of killing her, but her seductive loveliness restrains him.",https://www.imdb.com/title/tt0017979/?ref_=sr_i_16
17. The Gaucho,1927,1h 35m,Approved,7.0,382,,"A girl is saved by a miracle after she falls from a cliff in the Argentine Andes, and is blessed with healing powers. A shrine is built on the site, and a whole city grows around it, rich with gold from the grateful worshipers. Ruiz, an evil and sadistic general, captures the city, confiscates the gold, and closes the shrine. But the Gaucho, the charismatic leader of a band of outlaws, comes to the rescue.",https://www.imdb.com/title/tt0017918/?ref_=sr_i_17
18. The Love of Sunya,1927,1h 18m,Passed,6.3,847,,A young woman at life's crossroads is granted mystic visions of how her decisions will affect her future life.,https://www.imdb.com/title/tt0018113/?ref_=sr_i_18
19. The Way of All Flesh,1927,1h 34m,,6.6,241,,A happy bank clerk loses his identity after a robbery and is then presumed dead.,https://www.imdb.com/title/tt0019553/?ref_=sr_i_19
20. Bed and Sofa,1927,1h 26m,,7.3,1.4K,,"A married couple have a small apartment in Moscow. When an old friend of the husband's arrives in the city, he is unable to find lodgings. Kolia, the husband, invites his friend to move in with them.",https://www.imdb.com/title/tt0018505/?ref_=sr_i_20
21. Love,1927,1h 22m,Passed,6.8,1.3K,,A married woman compromises her social standing and family life when she falls for a young officer.,https://www.imdb.com/title/tt0018107/?ref_=sr_i_21
22. Children of Divorce,1927,1h 10m,Passed,6.5,475,,"A young flapper tricks her childhood sweetheart into marrying her. He really loves another woman, but didn't marry her for fear the marriage would end in divorce, like his parents'. Complications ensue.",https://www.imdb.com/title/tt0017751/?ref_=sr_i_22
23. Long Pants,1927,1h,,6.3,603,,"Harry Shelby receives his first pair of long pants. He immediately falls in love with a cocaine-smuggling flapper named Bebe. When Bebe is imprisoned, he decides to rescue her; to do this, he must break off his forthcoming wedding to his childhood sweetheart Priscilla by any means necessary--including murder.",https://www.imdb.com/title/tt0018102/?ref_=sr_i_23
24. The Show,1927,1h 16m,Passed,6.9,760,,"Performers in a Budapest sideshow encounter love, greed, and murder.",https://www.imdb.com/title/tt0018397/?ref_=sr_i_24
25. College,1927,1h 6m,Not Rated,6.9,5.7K,,"Ronald's high-school valedictory address praises books and condemns sports. His girlfriend Mary condemns his attitude. Fearing to lose her to rival Jeff, he decides to go to college and pay more attentions to sports.",https://www.imdb.com/title/tt0017765/?ref_=sr_i_25
26. Chicago,1927,1h 45m,Passed,7.3,597,,A wild jazz-loving and boozing wife Roxie Hart kills her boyfriend in cold blood after he leaves her.,https://www.imdb.com/title/tt0017750/?ref_=sr_i_26
27. It,1927,1h 12m,Passed,7.2,3.7K,,A salesgirl pursues a handsome playboy.,https://www.imdb.com/title/tt0018033/?ref_=sr_i_27
28. My Best Girl,1927,1h 20m,Passed,7.4,982,,"A department store's stock girl falls in love with a co-worker, the son of the store's manager; the feeling is mutual though he is engaged to a debutante and focusing on becoming successful without the influence of his father.",https://www.imdb.com/title/tt0018183/?ref_=sr_i_28
29. The Red Mill,1927,1h 14m,Passed,6.8,1.5K,,A tavern worker and the daughter of a burgomaster enter into elaborate masquerades in order to win the hearts of the men they love.,https://www.imdb.com/title/tt0018311/?ref_=sr_i_29
30. The Kid Brother,1927,1h 22m,Passed,7.6,5K,,A sheriff's milquetoast son has a chance to prove himself when a medicine show run by con artists comes into town.,https://www.imdb.com/title/tt0018051/?ref_=sr_i_30
31. The Ring,1927,1h 29m,Not Rated,6.1,4.1K,,Two boxers compete for the love of a woman.,https://www.imdb.com/title/tt0018328/?ref_=sr_i_31
32. Chang: A Drama of the Wilderness,1927,1h 9m,Passed,6.8,1.2K,,A snapshot of life in the jungles of Northern Siam.,https://www.imdb.com/title/tt0017743/?ref_=sr_i_32
33. Annie Laurie,1927,1h 30m,,6.7,550,,"The story of the famous battle between the Scots clans of Macdonald and Campbell, and the young woman who comes between them, Annie Laurie.",https://www.imdb.com/title/tt0017632/?ref_=sr_i_33
34. Berlin: Symphony of Metropolis,1927,1h 5m,Not Rated,7.6,4.9K,,"This movie shows us one day in Berlin, the rhythm of that time, starting at the earliest morning and ends in the deepest night.",https://www.imdb.com/title/tt0017668/?ref_=sr_i_34
35. The End of St. Petersburg,1927,1h 25m,Not Rated,7.3,1.9K,,"A peasant comes to St. Petersburg to find work. He unwittingly helps in the arrest of an old friend who is now a labor leader. The unemployed man is arrested and sent to fight in World War I. After three years, he returns to rebel.",https://www.imdb.com/title/tt0018066/?ref_=sr_i_35
36. Broadway Nights,1927,1h 12m,,5.3,56,,"Fannie, a performer in a music hall act, teams up with Johnny, an MC and a gambler, and becomes a success. They marry, and a few years later they have a child. One night while they are playing in a club in New York City, two Broadway produces catch their act and offer Fannie a job in their latest show, but they don't have a place for Johnny. Fannie turns down their offer, and soon things take a downturn for the pair, both career-wise and personal-wise, and when Johnny loses all their money gambling, things come to a head.",https://www.imdb.com/title/tt0017703/?ref_=sr_i_36
37. The First Auto,1927,1h 15m,Passed,6.3,337,,"Hank owns horses, stables horses and races horses. He favorite horse always wins and he is prosperous and well known. His son (Bob), however, dreams only of the future of the horseless carriage and not of the horse. This causes problems between Hank and Bob. As the people in the town convert from horses to autos, Hank detests those who switch - so he loses his friends, his son Bob, and finally his livery business. Bob leaves his flame Rose and goes to Detroit, gets involved with the auto industry and does very well. He does not forget Hank and promises to see him again, but Hank's hatred of the auto may cause the death of Bob.",https://www.imdb.com/title/tt0017886/?ref_=sr_i_37
38. Siren of the Tropics,1927,1h 26m,Not Rated,6.4,389,,"Marquis Sévéro, a rich, lazy Parisian, wants to divorce his wife so that he can marry his own goddaughter Denise. But Denise herself loves André Berval, an engineer employed by the marquis. Filled with jealousy, the marquis sends André to the Antilles, to prospect some land he has just acquired. He promises André that he can marry Denise if he is successful in the tropics, but he then writes to Alvarez, his manager at the site, asking him to prevent André from ever returning to France. The brutal Alvarez forms an instant hatred for André when the engineer breaks up Alvarez's attempt to rape Papitou, a beautiful native girl. Papitou becomes devoted to André, and protects him against Alvarez's schemes. But she faces a crisis herself when she learns that André plans to marry Denise.",https://www.imdb.com/title/tt0135652/?ref_=sr_i_38
39. Sorrell and Son,1927,1h 40m,,5.9,86,,"Decorated war hero Stephen Sorrell has raised his son Kit alone after his wife deserted them in the boy's infancy. He loses a promising job offer and is forced to take work as a menial. Both his dignity and his health are damaged as he suffers under the exhausting labor and harsh treatment he receives as a hotel porter, but he thrives in the knowledge that his son will benefit from his labors. Sorrell has allowed the boy to believe that his mother is dead, but when she shows up wanting to re-enter the young man's life, Sorrell must make hard decisions.",https://www.imdb.com/title/tt0018429/?ref_=sr_i_39
40. Café Elektric,1927,1h 31m,,6.3,186,,A dance-hall girl falls for a pickpocket.,https://www.imdb.com/title/tt0017726/?ref_=sr_i_40
41. The Beloved Rogue,1927,1h 39m,Not Rated,7.0,946,,"François Villon, in his lifetime the most renowned poet in France, is also a prankster, an occasional criminal, and an ardent patriot.",https://www.imdb.com/title/tt0017667/?ref_=sr_i_41
42. Spring Fever,1927,1h 18m,Not Rated,6.4,1.1K,,"To impress a wealthy young woman, a clerk pretends he is a pro-golfer.",https://www.imdb.com/title/tt0018440/?ref_=sr_i_42
43. Upstream,1927,1h,,6.2,375,,"Among the struggling residents of a theatrical boarding-house is luckless Eric, scion of an acting dynasty. Due to an offer to star as ‚Hamlet' he takes lessons from a faded actor and scores a huge hit - but he forgets his old friends.",https://www.imdb.com/title/tt0018530/?ref_=sr_i_43
"44. Man, Woman and Sin",1927,1h 10m,Passed,6.2,407,,"A young man takes a succession of odd jobs to save enough money to buy a house for himself and his mother. He lands a position in a newspaper office and falls in love with the beautiful society editor, who is secretly having an affair with the married managing editor. She returns the young man's affections to make her lover jealous, but finds herself falling for him.",https://www.imdb.com/title/tt0018138/?ref_=sr_i_44
45. The Dove,1927,1h 30m,Passed,6.5,110,,"A despot falls for a dancing girl. After she rejects him, he has her other beau framed for murder.",https://www.imdb.com/title/tt0017822/?ref_=sr_i_45
46. Mr. Wu,1927,1h 30m,Passed,6.4,733,,"When Mandarin Wu's unmarried daughter becomes pregnant by a young Englishman, he seeks vengeance.",https://www.imdb.com/title/tt0018179/?ref_=sr_i_46
47. Casanova,1927,2h 12m,,7.1,275,,"A flamboyant portrait of the famous seducer seen by a former baritone of the Moscow Opera who, after a vocal accident, leaves for Germany and then France to devote himself to cinema.",https://www.imdb.com/title/tt0017736/?ref_=sr_i_47
48. The Patent Leather Kid,1927,2h 30m,,6.0,623,,A boxer has difficulty balancing his sport with a budding romance; both are further jeopardized when the United States enters the first World War.,https://www.imdb.com/title/tt0018253/?ref_=sr_i_48
49. Rough House Rosie,1927,1h 6m,,6.8,38,,"A poor but ambitious young girl is determined to crash high society, but isn't prepared for the reception she receives.",https://www.imdb.com/title/tt0018345/?ref_=sr_i_49
50. When a Man Loves,1927,1h 51m,Passed,7.0,432,,"A nobleman studying for the priesthood abandons his vocation in 18th Century France when he falls in love with a beautiful, but reluctant, courtesan.",https://www.imdb.com/title/tt0018566/?ref_=sr_i_50
51. The Three-Sided Mirror,1927,45m,,6.9,994,,"Psychological narrative avantgarde film about a wealthy young businessman who consecutively falls in love with a classy English woman (Pearl), a Russian sculptress (Athalia), and a naive working-class girl (Lucie). Overpowered by weakness, the coward sidesteps the obligations that love affairs impose: rather than living up to his dates he takes his sports-car from an ultra-modern garage and speeds to the fashionable beaches of Deauville. On his way, he is fatally hit by a descending swallow. The film is divided into three segments each of which consists of events the woman experienced. These sequences are embedded in scenes in which each of the three women is telling and casting her mind back to her own love affair. Thus, present, future and past merge and cannot be distinguished clearly. The intertwinement of several layers of time experience, recollection, telling and showing have been regarded as a source of inspiration of Alain Resnais and this film prefigures his ""L'Année dernière à Mariënbad"" to a certain extent.",https://www.imdb.com/title/tt0017938/?ref_=sr_i_51
52. The Chinese Parrot,1927,1h 10m,,6.0,33,,"Detective Charlie Chan investigates a pearl necklace, which has caused misery for all of its owners.",https://www.imdb.com/title/tt0017752/?ref_=sr_i_52
53. Fashions for Women,1927,1h 10m,Passed,3.8,42,,"Céleste de Givray, whose social success is the result of the audacity of her press agent, Sam Dupont, is persuaded to retreat from public life and to have her face lifted. Lola Dauvry, a cigarette girl at the Café Pierre, who loves Raoul de Bercy, a former aviator, is hired by Sam to pose as the new Céleste in a fashion show while Raoul is hired as Céleste's private aviator. While Raoul is waiting for Lola at Céleste's apartment, the Duke of Arles, one of Céleste's sweethearts, arrives; in despair, Lola begs Sam to inform Raoul of her identity, but he refuses. At the fashion show, Céleste appears and declares Lola an impostor, but the latter is declared ""the best dressed woman"" by the judges. Raoul, realizing that Lola has been faithful, returns to her at the cafe and they are happily reunited.",https://www.imdb.com/title/tt0017865/?ref_=sr_i_53
54. The Devil Dancer,1927,1h 13m,Passed,5.0,72,,An English explorer disturbed by the practices of an isolated tribe attempts to rescue a native girl with whom he has become fascinated.,https://www.imdb.com/title/tt0017806/?ref_=sr_i_54
55. Rubber Heels,1927,1h 10m,,4.3,11,,"A European royal couple come to New York to sell some of the royal family's crown jewels. A gang of international jewel thieves plans to steal the gems, so a private detective is assigned to guard them. Unfortunately, the private eye turns out to be a bumbling, inept fool--or so everyone thinks.",https://www.imdb.com/title/tt0018349/?ref_=sr_i_55
56. Old San Francisco,1927,1h 28m,Passed,6.4,431,,"In San Francisco, a villainous land owner with underworld connections seeks to steal the property of an old Spanish family.",https://www.imdb.com/title/tt0018218/?ref_=sr_i_56
57. West Point,1927,1h 35m,Passed,6.6,2K,,"Wealthy Brice Wayne enters West Point, excelling at football but angering fellow cadets with arrogance until he resigns, but returns to lead the team and reunite with Betty Channing.",https://www.imdb.com/title/tt0017534/?ref_=sr_i_57
58. Two Flaming Youths,1927,55m,,6.2,13,,Sheriff Ben Holden is in love with hotel owner Madge Malarkey when down-and-out carnival man Gabby Gilfoil shows up hoping to take her for some money. Gilfoil is mistaken for the wanted man Slippery Sawtelle. Neither suitor gets Malarkey but manage to take her husband (wealthy Simeon Trott) for a bundle.,https://www.imdb.com/title/tt0018517/?ref_=sr_i_58
59. Mockery,1927,1h 15m,Passed,6.8,595,,"During the Russian Revolution, a mentally challenged peasant saves then obsesses over a beautiful countess.",https://www.imdb.com/title/tt0018166/?ref_=sr_i_59
60. Topsy and Eva,1927,1h 20m,,7.6,74,,"A broad, slapsticky farce using characters from ""Uncle Tom's Cabin"". It's not a satire on that venerable work, rather a ""further adventures of"" story, provided Eva didn't die after all. In this version, Legree manages to swindle the colonel and take control of his property-including Topsy-if a certain document isn't rescued in time. But Topsy does so and saves the day.",https://www.imdb.com/title/tt0173340/?ref_=sr_i_60
61. Ham and Eggs at the Front,1927,1h,,5.3,49,,"Fifi, (Mryna Loy), a dusky, sultry Senegalese spy, uses her wiles to get information out of two American army soldiers, Ham, (Tom Wilson), and Eggs, (Heinie Conklin), in France during World War One.",https://www.imdb.com/title/tt0017958/?ref_=sr_i_61
62. The Magic Flame,1927,1h 40m,Passed,4.8,68,,A love triangle involving two members of a travelling circus and an aristocrat has serious consequences for all three individuals.,https://www.imdb.com/title/tt0018129/?ref_=sr_i_62
63. The Love of Jeanne Ney,1927,1h 26m,Not Rated,7.2,915,,"In the Crimea, the Reds and the Whites aren't done fighting, and Jeanne discovers that the man she loves is a Bolshevik (when he kills her father). Penniless, she returns to Paris where she works for her uncle. Soon after, her lover Andreas is in France to organize the sailors in Toulon. So also is a thief, traitor, and libertine, Khalibiev, who wants to seduce Jeanne. His schemes, Jeanne and Andreas's naivete, and a lost diamond bring the lovers to the brink of tragedy.",https://www.imdb.com/title/tt0018087/?ref_=sr_i_63
64. Tarzan and the Golden Lion,1927,57m,,5.1,248,,"Flora Hawks is in love with the overseer of Tarzan's African estate. After a search for a legendary city of diamonds, Tarzon races with his pet lion Jad-bal-ja to save Haws from being sacrificed to a lion-god.",https://www.imdb.com/title/tt0018464/?ref_=sr_i_64
65. Hula,1927,1h 4m,,6.3,333,,The daughter of a pineapple plantation owner in Hawaii sets her sights on a married English engineer.,https://www.imdb.com/title/tt0018016/?ref_=sr_i_65
66. The Heart of Maryland,1927,1h,Passed,5.8,27,,"""The Heart of Maryland"" (1927) is a silent costume Vitaphone drama produced and distributed by Warner Bros. and directed by Lloyd Bacon. The film stars Dolores Costello in the title character and features Jason Robards, Sr.",https://www.imdb.com/title/tt0017973/?ref_=sr_i_66
67. Captain Salvation,1927,1h 27m,Passed,6.8,367,,"Seminary student helps injured prostitute, defying town's demands to expel her, jeopardizing his upcoming marriage and ministry position in that New England town.",https://www.imdb.com/title/tt0017735/?ref_=sr_i_67
68. Barbed Wire,1927,1h 19m,Passed,7.0,262,,"During WWI, a French farm girl and a German P.O.W. fall in love.",https://www.imdb.com/title/tt0017662/?ref_=sr_i_68
69. Get Your Man,1927,1h 3m,,6.4,297,,"A young American girl in Paris falls in love with a handsome nobleman, but he is about to wed in an arranged marriage. She hatches a plan to overcome that obstacle and get her man.",https://www.imdb.com/title/tt0017928/?ref_=sr_i_69
70. The Night of Love,1927,1h 20m,Passed,6.9,85,,"A duke kidnaps the gypsy Montero's young bride, intending to exercise a nobleman's then-presumed right to make love to her. But she dies, and Montero vows revenge.",https://www.imdb.com/title/tt0018203/?ref_=sr_i_70
71. Uncle Tom's Cabin,1927,2h 24m,Passed,6.8,523,,Slavery tears apart a Black family in the South before the start of the Civil War.,https://www.imdb.com/title/tt0018524/?ref_=sr_i_71
72. Women of Ryazan,1927,1h 7m,,7.0,387,,"Orphan Anna lives with her aunt Aliona in the Russian district of Ryazan. One day, they meet Wassily and his son Ivan. In order to marry off his son, Wassily organizes a meeting with all the town's single frauleins and out destiny will reunite Anna and Ivan again.",https://www.imdb.com/title/tt0017653/?ref_=sr_i_72
73. The Girl with the Hat Box,1927,1h,Not Rated,7.1,832,,"Natasha and her grandfather live in a cottage near Moscow, making hats for Madame Irène. Madame and her husband have told the housing committee that Natasha rents a room from them; this fiddle gives Madame's lazy husband a room for lounging. The local railroad clerk, Fogelev, loves Natasha but she takes a shine to Ilya, a clumsy student who sleeps in the train station. To help Ilya, Natasha marries him and takes him to Madame's to live in the room the house committee thinks is hers. Meanwhile, Madame's husband pays Natasha with a lottery ticket he thinks is a loser, and when it comes up big, just as Ilya and Natasha are falling in love, everything gets complicated",https://www.imdb.com/title/tt0017809/?ref_=sr_i_73
74. Resurrection,1927,1h 40m,,5.8,24,,"Prince Dimitri comes from St. Petersburg to spend the summer in a rural district and falls in love with Katusha, an orphaned peasant girl who works for his relatives. Later, en route to the Turkish-Russian front, Dimitri's regiment bivouacs near the village, and Katusha secretly yields to his passion. Her condition soon arouses the suspicions of her aunt, and she is sent from the home in disgrace. Bereft by the death of her infant, Katusha is eventually reduced to surviving as a prostitute, and finds herself imprisoned on a charge of poisoning and robbing a merchant. Dimitri, summoned to the jury at her trial, feels his responsibility and agrees to marry her. Although innocent of the crime, Katusha is banished to Siberia. Their old love is rekindled, but she refuses to become his wife and bears her exile alone.",https://www.imdb.com/title/tt0018318/?ref_=sr_i_74
75. The Garden of Allah,1927,1h 36m,,6.6,27,,"Father Adrien had taken the vows of eternal silence, prayer and, of course, celibacy, when he entered the Trappist Monastry of Notre Dame d'Afrique in Algeria. One day, he chopped down a tree that blocked a part of the Monastery wall, but as it fell it knocked a young girl senseless. As Father Adrien bathes her face she regains consciousness and in a mischievous mood embraces him. The embrace was seen by another monk but the Monastic discipline imposed is as nothing compared to the torturing penances of mind and body which the contrite Father Adrien has imposed upon himself. In the end it is all too much for poor Father Adrien and he abandons his vows and escapes into the desert, resuming his secular name Androvsky. On the way to the oasis of Beni-Mora he encounters Domini Enfilden who has been brought up as a Catholic. Androvsky rescues Domini from a rioting crowd and she finds herself deeply attracted to him.",https://www.imdb.com/title/tt0017917/?ref_=sr_i_75
76. Hotel Imperial,1927,1h 25m,,6.7,290,,"During World War I, a hotel maid and Austrian officer in hiding attempt to survive in a Russian-occupied town.",https://www.imdb.com/title/tt0018014/?ref_=sr_i_76
77. Rolled Stockings,1927,1h 10m,,6.9,16,,"Mr. Treadway is disappointed with son Jim (James Hall) for not making the boat crew at college while his freshman brother, Ralph (Richard Arlen), makes the team and upholds the family tradition. The brother are both captivated by the charms of Carol Fleming (Louise Brooks), but Ralph is handicapped by hazing and strict training rules. On the eve of the big college race, Jim takes Carol to a dance and leaves Ralph burning with jealousy; deciding to brave official disapproval, Ralph goes to the dance and takes a jazzy young blonde to a roadhouse. Jim follows and ejects his brother after a fight and is himself found with the girl. After being acclaimed a hero, Ralph confesses that he is to blame for Jim's disgrace, and Carol finds happiness with the older brother.",https://www.imdb.com/title/tt0018335/?ref_=sr_i_77
78. The Fair Co-Ed,1927,1h 11m,,5.7,759,,Marion goes to college to pursue a handsome young man and discovers that he is coach of a women's basketball team.,https://www.imdb.com/title/tt0017860/?ref_=sr_i_78
79. The Monkey Talks,1927,1h,,6.1,78,,A bankrupt circus act plans to revive its fortunes by disguising a diminutive acrobat as a talking chimpanzee. Things go awry when the acrobat falls in love with a beautiful tightrope-walker.,https://www.imdb.com/title/tt0018170/?ref_=sr_i_79
80. The Cradle Snatchers,1927,59m,Passed,6.1,110,,Three unhappy middle-aged homemakers teach their adulterous husbands a lesson by starting affairs with college-aged lads during the Jazz Age. From a 1925 hit stage play by Russell G. Medcraft and Norma Mitchell.,https://www.imdb.com/title/tt0017778/?ref_=sr_i_80
81. The Yankee Clipper,1927,1h 28m,,6.9,116,,"What starts as race from China to Boston to earn coveted tea trade contract on the high seas turns into dangerous journey with typhoon, mutiny, and no fresh water.",https://www.imdb.com/title/tt0018601/?ref_=sr_i_81
82. Out All Night,1927,1h,,,,,"A young man marries an actress, but meanwhile her uncle has signed a contract binding her to spinsterhood, many complications arise.",https://www.imdb.com/title/tt0018240/?ref_=sr_i_82
"83. Swim Girl, Swim",1927,1h 10m,,,,,"Serious university co-ed Alice Smith, is wholly engrossed, it would appear, in chasing butterflies and rare insects under the guidance of her friend, Mr. Spangle, Ph. D., though she secretly yearns to be an athlete and thus win the admiration of Jerry Marvin, a popular schoolmate. She takes up swimming, making herself the campus joke because of her ideas on the subject, which result from the spiteful influence of Helen Tracey. She is persuaded to enter a channel swim, but en route she is relieved by Spangle's boat; through a heavy fog, Spangle maneuvers the boat unwittingly in the direction of the finish line; and when they collide with a fishing boat, Alice is thrown into the water and is acclaimed the winner. Jerry begins to fall for her as a result and introduces her to Gertrude Ederle, who trains Alice in swimming; learning of the previous deception, Jerry rejects her, then relents when she enters another race and wins on her own merits.",https://www.imdb.com/title/tt0018459/?ref_=sr_i_83
84. Belphégor,1927,4h 15m,,7.7,179,,A phantom appears in the Louvre museum in the middle of the night in search of something in the dark corridors.,https://www.imdb.com/title/tt0221015/?ref_=sr_i_84
85. The Rough Riders,1927,2h 17m,,3.7,51,,The story of the military unit organized by future U.S. President Teddy Roosevelt and its adventures in Cuba during the Spanish-American War of 1898.,https://www.imdb.com/title/tt0018346/?ref_=sr_i_85
86. A Gentleman of Paris,1927,1h 5m,,6.8,53,,"A young Parisian noble promises to marry. Visited by fiancée and parents, he bids farewell to mistresses. After marriage and gambling scandal engineered by vengeful valet, the valet confesses to save his master, reuniting the newlyweds.",https://www.imdb.com/title/tt0017926/?ref_=sr_i_86
87. The Gorilla,1927,1h 20m,,6.6,59,,An ape is suspected of committing a series of murders.,https://www.imdb.com/title/tt0017947/?ref_=sr_i_87
88. Sensation Seekers,1927,1h 12m,,5.8,110,,"Ray Sturgis, leader of the fashionable Long Island jazz set, is engaged to ""Egypt"" Hagen, an up-to-date girl in every respect. Egypt is arrested at a roadhouse raid, and at her mother's bidding, the Reverend Norman Lodge arranges for her freedom. At a fancy-dress ball, when Ray wears a costume made of newspaper headlines concerning her arrest, Egypt is offended. Seen constantly in the company of Reverend Lodge, her reputation causes church people to take up the matter with the bishop. Leaving the country club, Egypt goes to the Lodge home and hides behind the door when the bishop arrives; Reverend Lodge wants to marry her, and they admit their love; but humiliation causes her to leave with Sturgis that night. Their yacht is wrecked, but Lodge and the bishop follow and rescue Egypt, though Sturgis is drowned. The bishop, realizing the depth of their love, consents to marry them.",https://www.imdb.com/title/tt0018375/?ref_=sr_i_88
89. For the Term of His Natural Life,1927,1h 41m,,5.9,142,,"A convict, wrongfully accused and sent a harsh prison colony, attempts to escape.",https://www.imdb.com/title/tt0017899/?ref_=sr_i_89
90. Mother Machree,1927,1h 15m,Passed,5.5,198,,"Ellen McHugh, a poor Irish immigrant to America, finds work in a carnival and is thus able to send her son Brian to a fine school. But when her position is found out, the school expels Brian. Mrs. McHugh feels compelled to allow the school principal and his wife to adopt Brian. The widow McHugh becomes a housekeeper and raises her employer's daughter Edith, who grows up to fall in love with Brian McHugh.",https://www.imdb.com/title/tt0019182/?ref_=sr_i_90
91. The Blood Ship,1927,1h 10m,,6.5,28,,"A disgraced sea captain signs on as a crewman on a cargo ship. He discovers that the vessel is captained by the very man who stole his ship, a sadistic brute who also took the former captain's wife and daughter. The ship's crew is composed mostly of sailors who were shanghai'ed aboard and are kept in line by the brutal captain and his even more fearsome first mate. The captain and one of his fellow crewmen--who has fallen in love with the man's daughter, who now belongs to the brutal captain--try to unite the crew to end the brutal reign of the captain and his henchman.",https://www.imdb.com/title/tt0017687/?ref_=sr_i_91
92. White Gold,1927,1h 13m,,6.7,111,,"A beautiful young Mexican girl marries an Arizona sheep rancher and returns with him to his ranch, where he lives with his elderly father. The father, not used to sharing his son's attentions with anyone, takes an instant dislike to the new wife, and proceeds to make life as miserable for her as possible, including trying to turn his son against her. When a drifter shows up looking for work, the old man sees his chance.",https://www.imdb.com/title/tt0018571/?ref_=sr_i_92
93. Le mariage de Mademoiselle Beulemans,1927,1h 5m,,6.4,45,,The daughter of a Brussels restaurant proprietor prefers the company of a young man from Paris to that of her compatriots.,https://www.imdb.com/title/tt0018142/?ref_=sr_i_93
94. His First Flame,1927,48m,Passed,5.8,187,,A misogynist Fire chief counsels his nephew to avoid matrimony at all costs. Uhe love-struck Harry is determined to marry his sweetheart Ethel.,https://www.imdb.com/title/tt0016971/?ref_=sr_i_94
