link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
https://www.imdb.com/title/tt0017136/?ref_=sr_i_1,"['Thea von Harbou', 'Fritz Lang']",['Fritz Lang'],"['Brigitte Helm', 'Alfred Abel', 'Gustav Fröhlich', 'Rudolf Klein-Rogge', 'Fritz Rasp', 'Theodor Loos', 'Erwin Biswanger', 'Heinrich George', 'Fritz Alberti', 'Grete Berger']","DEM6,000,000 (estimated)","$19,386","$1,350,322","$1,236,166","March 13, 1927",['Germany'],"['Berlin, Germany']",['Universum Film (UFA)'],"Awards, 7 wins & 6 nominations total","['Dystopian Sci-Fi', 'Epic', 'Sci-Fi Epic', 'Steampunk', 'Drama', 'Sci-Fi']","['German', 'English']"
https://www.imdb.com/title/tt0018455/?ref_=sr_i_2,"['Carl Mayer', 'Hermann Sudermann', 'Katherine Hilliker']",['F.W. Murnau'],"[""George O'Brien"", 'Janet Gaynor', 'Margaret Livingston', 'Bodil Rosing', 'J. Farrell MacDonald', 'Ralph Sipperly', 'Jane Winton', 'Arthur Housman', 'Eddie Boland', 'Herman Bing']","$200,000 (estimated)",,"$121,848",,"November 4, 1927",['United States'],"['Big Bear Lake, Big Bear Valley, San Bernardino National Forest, California, USA']",['Fox Film Corporation'],"Won 3 Oscars, 9 wins & 2 nominations total","['Dark Romance', 'Psychological Drama', 'Drama', 'Romance']","['None', 'English']"
https://www.imdb.com/title/tt0018578/?ref_=sr_i_3,"['John Monk Saunders', 'Hope Loring', 'Louis D. Lighton']","['William A. Wellman', ""Harry d'Abbadie d'Arrast""]","['Clara Bow', ""Charles 'Buddy' Rogers"", 'Richard Arlen', 'Jobyna Ralston', 'El Brendel', 'Richard Tucker', 'Gary Cooper', 'Gunboat Smith', 'Henry B. Walthall', 'Roscoe Karns']","$2,000,000 (estimated)",,"$1,684",,"January 5, 1929",['United States'],"['Camp Stanley, San Antonio, Texas, USA (battle of St. Mihiel)']",['Paramount Famous Lasky Corporation'],"Won 2 Oscars, 9 wins & 1 nomination total","['Coming-of-Age', 'War Epic', 'Action', 'Drama', 'Romance', 'War']",['English']
https://www.imdb.com/title/tt0018192/?ref_=sr_i_4,['Abel Gance'],['Abel Gance'],"['Albert Dieudonné', 'Nicolas Roudenko', 'Edmond Van Daële', 'Alexandre Koubitzky', 'Antonin Artaud', 'Abel Gance', 'Gina Manès', 'Suzanne Bianchetti', 'Marguerite Gance', 'Yvette Dieudonné']","FRF20,000,000 (estimated)",,"$39,448",,"February 17, 1929",['France'],"[""Environs d'Ajaccio, Corse, France""]","['Ciné France', 'Films Abel Gance', 'Isepa-Wengeroff Film GmbH']","Awards, 4 wins total","['Docudrama', 'Epic', 'Historical Epic', 'Period Drama', 'War Epic', 'Biography', 'Drama', 'History', 'War']",[]
https://www.imdb.com/title/tt0018037/?ref_=sr_i_5,"['Samson Raphaelson', 'Alfred A. Cohn', 'Jack Jarmuth']",['Alan Crosland'],"['Al Jolson', 'May McAvoy', 'Warner Oland', 'Eugenie Besserer', 'Otto Lederer', 'Robert Gordon', 'Richard Tucker', 'Yossele Rosenblatt', 'Charlene Aber', 'Arline Abers']","$422,000 (estimated)",,,,"February 4, 1928",['United States'],"['Los Angeles, California, USA']",['Warner Bros.'],"Nominated for 1 Oscar, 3 wins & 1 nomination total","['Drama', 'Music', 'Musical', 'Romance']",['English']
https://www.imdb.com/title/tt0017075/?ref_=sr_i_6,"['Marie Belloc Lowndes', 'Eliot Stannard', 'Alfred Hitchcock']",['Alfred Hitchcock'],"['June Tripp', 'Ivor Novello', 'Marie Ault', 'Arthur Chesney', 'Malcolm Keen', 'Wallace Bosco', 'Daisy Campbell', 'Maudie Dunham', 'Reginald Gardiner', 'Eve Gray']","£12,000 (estimated)",,"$83,568",,"February 14, 1927",['United Kingdom'],"['Victoria Embankment, Westminster, London, England, UK (opening scenes)']","['Gainsborough Pictures', 'Carlyle Blackwell Productions']",,"['Psychological Drama', 'Psychological Thriller', 'Serial Killer', 'Whodunnit', 'Crime', 'Drama', 'Mystery', 'Thriller']",['None']
https://www.imdb.com/title/tt0018097/?ref_=sr_i_7,"['Tod Browning', 'Waldemar Young', 'Joseph Farnham']",['Tod Browning'],"['Lon Chaney', 'Marceline Day', 'Henry B. Walthall', 'Percy Williams', 'Conrad Nagel', 'Polly Moran', 'Edna Tichenor', 'Claude King', 'Andy MacLennan', 'Allan Cavan']","$152,000 (estimated)",,,,"December 3, 1927",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],,"['Supernatural Horror', 'Vampire Horror', 'Horror', 'Mystery', 'Thriller']",['None']
https://www.imdb.com/title/tt0018054/?ref_=sr_i_8,['Jeanie Macpherson'],['Cecil B. DeMille'],"['H.B. Warner', 'Dorothy Cumming', 'Ernest Torrence', 'Joseph Schildkraut', 'James Neill', 'Joseph Striker', 'Robert Edeson', ""Sidney D'Albrook"", 'David Imboden', 'Charles Belcher']","$2,500,000 (estimated)",,,,2004,['United States'],"['Santa Catalina Island, Channel Islands, California, USA (Sea of Galilee scene)']",['DeMille Pictures Corporation'],"Awards, 5 wins total","['Biography', 'Drama', 'Family', 'History']",['English']
https://www.imdb.com/title/tt0018528/?ref_=sr_i_9,"['Tod Browning', 'Waldemar Young', 'Joseph Farnham']",['Tod Browning'],"['Lon Chaney', 'Norman Kerry', 'Joan Crawford', 'Nick De Ruiz', 'John George', 'Frank Lanning', 'Tom Amandares', 'Margaret Bert', 'Louise Emmons', 'Italia Frandi']","$217,000 (estimated)",,"$4,841",,"June 4, 1927",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],"Awards, 2 wins & 2 nominations total","['Body Horror', 'Dark Romance', 'Psychological Thriller', 'Drama', 'Horror', 'Romance', 'Thriller']","['None', 'English']"
https://www.imdb.com/title/tt0017739/?ref_=sr_i_10,"['John Willard', 'Robert F. Hill', 'Alfred A. Cohn']",['Paul Leni'],"['Laura La Plante', 'Creighton Hale', 'Forrest Stanley', 'Tully Marshall', 'Gertrude Astor', 'Flora Finch', 'Arthur Edmund Carewe', 'Martha Mattox', 'George Siegmann', 'Lucien Littlefield']",,,,"$709,699","September 9, 1927",['United States'],"['Universal Studios Hollywood - 1000 Universal Studios Blvd, Universal City, California, USA (Studio)']",['Universal Pictures'],"Awards, 1 win total","['Comedy', 'Horror', 'Mystery']","['None', 'English']"
