link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
https://www.imdb.com/title/tt0039739/?ref_=sr_i_1,"['Stanislas-André Steeman', 'Henri-Georges Clouzot', 'Jean Ferry']",['Henri-Georges Clouzot'],"['Louis Jouvet', 'Simone Renant', 'Bernard Blier', 'Suzy Delair', 'Pierre Larquey', 'Jeanne Fusier-Gir', 'Claudine Dupuis', 'Charles Dullin', 'Henri Arius', 'Charles Blavette']",,"$9,632","$181,041","$180,974","March 5, 1948",['France'],"['Paris, France (Exterior)']",['Majestic Films'],"Awards, 2 wins & 1 nomination total","['Crime', 'Drama']",['French']
https://www.imdb.com/title/tt0039631/?ref_=sr_i_2,"['Charles Chaplin', 'Orson Welles', 'Max Morise']",['Charles Chaplin'],"['Charles Chaplin', 'Mady Correll', 'Allison Roddan', 'Robert Lewis', 'Audrey Betz', 'Martha Raye', 'Ada May', 'Isobel Elsom', 'Marjorie Bennett', 'Helene Heigh']","$2,000,000 (estimated)",,"$65,718","$64,636","October 23, 1947",['United States'],"['Lake Arrowhead, San Bernardino National Forest, California, USA']",['Charles Chaplin Productions'],"Nominated for 1 Oscar, 6 wins & 1 nomination total","['Dark Comedy', 'Serial Killer', 'Comedy', 'Crime', 'Drama']","['English', 'French', 'Latin']"
https://www.imdb.com/title/tt0040481/?ref_=sr_i_3,"['Arthur La Bern', 'Angus MacPhail', 'Robert Hamer']",['Robert Hamer'],"['Googie Withers', 'Jack Warner', 'John McCallum', 'Edward Chapman', 'Susan Shaw', 'Patricia Plunkett', 'David Liney', 'Sydney Tafler', 'Betty Ann Davies', 'John Slater']",,"$7,177","$38,313","$14,276","February 12, 1949",['United Kingdom'],"[""64 Clarence Way, Camden, London, England, UK (Exterior of the Sandigates' house)""]",['Ealing Studios'],"Awards, 1 nomination total","['Crime', 'Drama', 'Romance']","['English', 'Yiddish']"
https://www.imdb.com/title/tt0039155/?ref_=sr_i_4,"['Jacques Becker', 'Maurice Griffe', 'Françoise Giroud']",['Jacques Becker'],"['Roger Pigaut', 'Claire Mafféi', 'Noël Roquevert', 'Gaston Modot', 'Made Siamé', 'Pierre Trabaud', 'Jacques Meyran', 'François Joux', 'Gérard Oury', 'Charles Camus']",,"$4,147","$9,704","$9,704","September 27, 1947",['France'],"['Franstudio, Saint-Maurice, Val-de-Marne, France (Studio)']",['Gaumont'],"Awards, 1 win & 1 nomination total","['Comedy', 'Drama']",['French']
https://www.imdb.com/title/tt0039677/?ref_=sr_i_5,"['F.L. Green', 'R.C. Sherriff']",['Carol Reed'],"['James Mason', 'Robert Newton', 'Cyril Cusack', 'F.J. McCormick', 'William Hartnell', 'Fay Compton', ""Denis O'Dea"", 'W.G. Fay', 'Maureen Delaney', 'Elwyn Brook-Jones']",,,"$65,759",,"April 23, 1947",['United Kingdom'],"['Belfast, County Antrim, Northern Ireland, UK']",['Two Cities Films'],"Nominated for 1 Oscar, 4 wins & 2 nominations total","['Film Noir', 'Crime', 'Drama', 'Thriller']",['English']
https://www.imdb.com/title/tt0039926/?ref_=sr_i_6,"['Thomas Job', 'Martin Vale']",['Peter Godfrey'],"['Humphrey Bogart', 'Barbara Stanwyck', 'Alexis Smith', 'Nigel Bruce', 'Isobel Elsom', ""Patrick O'Moore"", 'Ann Carter', 'Anita Sharp-Bolster', 'Barry Bernard', 'William A. Boardway']",,,,,"March 4, 1947",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['Warner Bros.'],,"['Film Noir', 'Crime', 'Drama', 'Thriller']",['English']
https://www.imdb.com/title/tt0039192/?ref_=sr_i_7,"['Rumer Godden', 'Michael Powell', 'Emeric Pressburger']","['Michael Powell', 'Emeric Pressburger']","['Deborah Kerr', 'David Farrar', 'Flora Robson', 'Jenny Laird', 'Judith Furse', 'Kathleen Byron', 'Esmond Knight', 'Sabu', 'Jean Simmons', 'May Hallatt']","£280,000 (estimated)",,"$166,391",,December 1947,['United Kingdom'],"['County Galway, Ireland']","['The Archers', 'Independent Producers']","Won 2 Oscars, 6 wins & 1 nomination total","['Psychological Drama', 'Drama']","['English', 'French', 'Nepali']"
https://www.imdb.com/title/tt0039288/?ref_=sr_i_8,"['Catherine Turney', 'Marjorie Carleton']",['Peter Godfrey'],"['Errol Flynn', 'Barbara Stanwyck', 'Geraldine Brooks', 'Richard Basehart', 'Jerome Cowan', 'John Ridgely', 'Patricia Barry', 'Rory Mallinson', 'Helene Thimig', 'Paul Stanton']","$1,461,000 (estimated)",,,,"August 19, 1947",['United States'],"['Warner Ranch, Calabasas, California, USA']","['Warner Bros.', 'First National Pictures', 'Thomson']",,"['Film Noir', 'Crime', 'Drama', 'Mystery', 'Thriller']",['English']
https://www.imdb.com/title/tt0039725/?ref_=sr_i_9,"['Silvia Richards', 'Ranald MacDougall', 'Rita Weiman']",['Curtis Bernhardt'],"['Joan Crawford', 'Van Heflin', 'Raymond Massey', 'Geraldine Brooks', 'Stanley Ridges', 'John Ridgely', 'Moroni Olsen', 'Erskine Sanford', 'Peter Miles', 'Jakob Gimpel']","$2,592,000 (estimated)",,$171,,"July 26, 1947",['United States'],"['Los Angeles County/USC Medical Center - 1200 N. State Street, Los Angeles, California, USA (hospital exteriors in opening sequence)']",['Warner Bros.'],"Nominated for 1 Oscar, 3 wins & 2 nominations total","['Film Noir', 'Crime', 'Drama', 'Thriller']",['English']
https://www.imdb.com/title/tt0039689/?ref_=sr_i_10,"['Daniel Mainwaring', 'James M. Cain', 'Frank Fenton']",['Jacques Tourneur'],"['Robert Mitchum', 'Jane Greer', 'Kirk Douglas', 'Rhonda Fleming', 'Richard Webb', 'Steve Brodie', 'Virginia Huston', 'Paul Valentine', 'Dickie Moore', 'Ken Niles']",,,,,December 1947,['United States'],"['East side of Sonora Pass, California, USA (Water fall and stream shot)']",['RKO Radio Pictures'],"Awards, 1 win total","['Film Noir', 'Crime', 'Drama', 'Romance', 'Thriller']","['English', 'American Sign Language']"
