Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
1. Lady and the Tramp,1955,1h 16m,G,7.3,155K,78,The romantic tale of a sheltered uptown Cocker Spaniel dog and a streetwise downtown Mutt.,https://www.imdb.com/title/tt0048280/?ref_=sr_i_1
2. Kiss Me Deadly,1955,1h 46m,Approved,7.5,23K,,"A doomed female hitchhiker pulls Mike Hammer into a deadly whirlpool of intrigue, revolving around a mysterious ""great whatsit"".",https://www.imdb.com/title/tt0048261/?ref_=sr_i_2
3. Rififi,1955,1h 58m,Not Rated,8.1,38K,97,"Four men plan a technically perfect crime, but the human element intervenes...",https://www.imdb.com/title/tt0048021/?ref_=sr_i_3
4. Rebel Without a Cause,1955,1h 51m,PG-13,7.6,100K,89,"A rebellious young man with a troubled past comes to a new town, finding friends and enemies.",https://www.imdb.com/title/tt0048545/?ref_=sr_i_4
5. Pather Panchali,1955,2h 5m,Not Rated,8.2,40K,,"Impoverished priest Harihar Ray, dreaming of a better life for himself and his family, leaves his rural Bengal village in search of work.",https://www.imdb.com/title/tt0048473/?ref_=sr_i_5
6. Lola Montès,1955,1h 56m,Not Rated,7.2,6.3K,,"When she is reduced to appearing in a circus, a notorious beauty thinks back on her past loves.",https://www.imdb.com/title/tt0048308/?ref_=sr_i_6
7. Le amiche,1955,1h 44m,Not Rated,7.1,3.6K,,A young woman returns to her hometown of Turin to set up a new fashion salon and gets involved with a troubled woman and her three wealthy friends.,https://www.imdb.com/title/tt0047821/?ref_=sr_i_7
8. I Live in Fear,1955,1h 43m,,7.3,5.8K,,An aging Japanese industrialist becomes so fearful of nuclear war that it begins to take a toll on his life and family.,https://www.imdb.com/title/tt0048198/?ref_=sr_i_8
9. The Ladykillers,1955,1h 31m,Not Rated,7.6,33K,91,Five oddball criminals planning a bank robbery rent rooms on a cul-de-sac from an octogenarian widow under the pretext that they are classical musicians.,https://www.imdb.com/title/tt0048281/?ref_=sr_i_9
10. The Night of the Hunter,1955,1h 32m,Approved,8.0,102K,97,"A self-proclaimed preacher marries a gullible widow whose young children are reluctant to tell him where their real dad hid the $10,000 he'd stolen in a robbery.",https://www.imdb.com/title/tt0048424/?ref_=sr_i_10
11. To Catch a Thief,1955,1h 46m,PG,7.4,83K,82,A retired jewel thief sets out to prove his innocence after being suspected of returning to his former occupation.,https://www.imdb.com/title/tt0048728/?ref_=sr_i_11
12. East of Eden,1955,1h 58m,PG,7.8,50K,72,"Two brothers in 1910s California struggle to maintain the favor of their affectionate but strict, Bible-toting father as an old secret about their long-absent mother comes to light.",https://www.imdb.com/title/tt0048028/?ref_=sr_i_12
13. Robbers' Roost,1955,1h 23m,Approved,5.8,448,,Jim Tex Wall is searching for three men who killed his wife and stole his horses and finds them working for a gang of cattle rustlers engaged in a turf war with a rival gang of outlaws.,https://www.imdb.com/title/tt0048558/?ref_=sr_i_13
14. The Seven Year Itch,1955,1h 45m,Approved,7.1,44K,,"When his family goes away for the summer, a hitherto faithful husband with an overactive imagination is tempted by a beautiful neighbor.",https://www.imdb.com/title/tt0048605/?ref_=sr_i_14
15. Guys and Dolls,1955,2h 30m,Approved,7.1,20K,77,"In New York, a gambler is challenged to take a cold female missionary to Havana, but they fall for each other, and the bet has a hidden motive to finance a crap game.",https://www.imdb.com/title/tt0048140/?ref_=sr_i_15
16. Marty,1955,1h 30m,Approved,7.7,29K,82,A middle-aged butcher and a school teacher who have given up on the idea of love meet at a dance and fall for each other.,https://www.imdb.com/title/tt0048356/?ref_=sr_i_16
17. Oklahoma!,1955,2h 25m,G,7.0,15K,74,"In Oklahoma, several farmers, cowboys and a traveling salesman compete for the romantic favors of various local ladies.",https://www.imdb.com/title/tt0048445/?ref_=sr_i_17
18. Mister Roberts,1955,2h 3m,Approved,7.6,19K,72,"In the waning days of World War II, the cargo officer of a Navy supply ship chafes at its role far from the action in the Pacific's backwater areas, his frustration rising when its captain denies the crew liberty over petty irritations.",https://www.imdb.com/title/tt0048380/?ref_=sr_i_18
19. Diabolique,1955,1h 57m,Not Rated,8.1,71K,,The wife and mistress of a loathed school principal plan to murder him with what they believe is the perfect alibi.,https://www.imdb.com/title/tt0046911/?ref_=sr_i_19
20. Blackboard Jungle,1955,1h 41m,Approved,7.4,10K,67,"A new English teacher at a violent, unruly inner-city school is determined to do his job, despite resistance from both students and faculty.",https://www.imdb.com/title/tt0047885/?ref_=sr_i_20
21. The Trouble with Harry,1955,1h 39m,PG,7.0,43K,74,"Harry's dead and, while no one really minds, everyone feels responsible. After Harry's body is found in the woods, several locals must determine not only how and why he was killed but what to do with the body.",https://www.imdb.com/title/tt0048750/?ref_=sr_i_21
22. Shack Out on 101,1955,1h 20m,Approved,6.3,921,,"An isolated diner on California's 101 highway provides the backdrop of the story involving nuclear secrets, foreign spies and federal agents.",https://www.imdb.com/title/tt0048607/?ref_=sr_i_22
23. The Last Frontier,1955,1h 38m,Approved,6.3,1.9K,,A trapper and his two partners work as scouts for a remote army fort where they witness an incompetent colonel's decision to throw his small unprepared garrison against Red Cloud's sizable Sioux force.,https://www.imdb.com/title/tt0049431/?ref_=sr_i_23
24. Bad Day at Black Rock,1955,1h 21m,Approved,7.7,25K,,"Following World War II, a one-armed stranger arrives in a tiny California desert town, but finds the residents hostile and protecting a terrible secret they want to keep hidden, by violent means if necessary.",https://www.imdb.com/title/tt0047849/?ref_=sr_i_24
25. The Court Jester,1955,1h 41m,Approved,7.8,14K,,A hapless carnival performer masquerades as the court jester as part of a plot against an evil ruler who has overthrown the rightful King.,https://www.imdb.com/title/tt0049096/?ref_=sr_i_25
26. Revenge of the Creature,1955,1h 22m,Approved,5.6,7.3K,,"Men capture the Creature from the Black Lagoon and make him an aquarium attraction, from which he escapes.",https://www.imdb.com/title/tt0048554/?ref_=sr_i_26
27. The Cockleshell Heroes,1955,1h 37m,Approved,6.5,2.1K,,"During World War II, German ships are ""safely"" docked upriver at Bordeaux, but the British send a team of kayakers to attack them.",https://www.imdb.com/title/tt0049083/?ref_=sr_i_27
28. This Island Earth,1955,1h 26m,Approved,5.9,11K,,Aliens come to Earth seeking scientists to help them in their war.,https://www.imdb.com/title/tt0047577/?ref_=sr_i_28
29. Sissi,1955,1h 42m,,7.0,11K,,"In the first of a trilogy of movies about Elisabeth ""Sissi"" of Austria, the vibrant young princess catches the eye of her sister's fiancé, Emperor Franz Josef.",https://www.imdb.com/title/tt0048624/?ref_=sr_i_29
30. All That Heaven Allows,1955,1h 29m,Approved,7.6,17K,78,"An upper-class widow falls in love with a much younger, down-to-earth nurseryman, much to the disapproval of her children and criticism of her country club peers.",https://www.imdb.com/title/tt0047811/?ref_=sr_i_30
31. Picnic,1955,1h 55m,PG,7.0,10K,,Emotions are ignited among the complacent townsfolk when a handsome drifter arrives in a small Kansas community on the morning of the Labor Day picnic.,https://www.imdb.com/title/tt0048491/?ref_=sr_i_31
32. To Hell and Back,1955,1h 46m,Approved,7.1,6.2K,,"The true WWII story of Audie Murphy, the most decorated soldier in U.S. history. Based on the autobiography of Audie Murphy who stars as himself in the film.",https://www.imdb.com/title/tt0048729/?ref_=sr_i_32
33. Summertime,1955,1h 40m,Approved,7.1,11K,,An American spinster's dream of romance finally becomes a bittersweet reality when she meets a handsome--but married--Italian man while vacationing in Venice.,https://www.imdb.com/title/tt0048673/?ref_=sr_i_33
34. Women's Prison,1955,1h 20m,Approved,6.5,1.3K,,"A sadistic prison warden takes out her sexual frustration on her women inmates. While a caring physician tries to improve the jail's brutal atmosphere, a pair of rebellious inmates take matters into their own hands.",https://www.imdb.com/title/tt0048811/?ref_=sr_i_34
35. Top Gun,1955,1h 13m,Approved,6.2,755,,"A gunslinger returns to his hometown to warn of an impending outlaw gang attack, but he's met with hatred and fear for his previous killings.",https://www.imdb.com/title/tt0048734/?ref_=sr_i_35
36. Hit the Deck,1955,1h 52m,Approved,6.5,1K,,"Three sailors come ashore and take the city by storm, but can they win the hearts of three women by song?",https://www.imdb.com/title/tt0048171/?ref_=sr_i_36
37. The Quatermass Xperiment,1955,1h 18m,Approved,6.6,7.7K,,"Professor Bernard Quatermass' manned rocket ship returns to Earth, but two of the astronauts are missing and the survivor seems ill and unable to communicate.",https://www.imdb.com/title/tt0049646/?ref_=sr_i_37
38. Richard III,1955,2h 41m,Not Rated,7.3,5.5K,88,"A tale of the wicked deformed King and his conquests, both on the battlefield and in the boudoir.",https://www.imdb.com/title/tt0049674/?ref_=sr_i_38
39. The Man with the Golden Arm,1955,1h 59m,Approved,7.3,13K,63,A junkie must face his true self to kick his drug addiction.,https://www.imdb.com/title/tt0048347/?ref_=sr_i_39
40. Davy Crockett: King of the Wild Frontier,1955,1h 33m,Approved,6.8,5.2K,,"American frontiersman Davy Crockett fights in the Creek Indian War, is elected to the U.S. Congress and fights for Texas at the Alamo.",https://www.imdb.com/title/tt0047977/?ref_=sr_i_40
41. Killer's Kiss,1955,1h 7m,Approved,6.5,27K,,"Ready to catch a train to his hometown, a washed-up boxer tells us about the strange and twisty events that happened to him the past couple of days.",https://www.imdb.com/title/tt0048254/?ref_=sr_i_41
42. Artists and Models,1955,1h 49m,Approved,6.4,4.7K,,Rick Todd uses the dreams of his roommate Eugene as the basis for a successful comic book.,https://www.imdb.com/title/tt0047840/?ref_=sr_i_42
43. Tarantula,1955,1h 20m,Approved,6.4,11K,,A spider escapes from an isolated Arizona desert laboratory experimenting in gigantism and grows to tremendous size as it wreaks havoc on the local inhabitants.,https://www.imdb.com/title/tt0048696/?ref_=sr_i_43
44. Postmark for Danger,1955,1h 24m,Approved,6.4,749,,A woman's painted portrait and a post card with a sketch of a woman's hand holding a Chianti bottle are the main clues used by the Scotland Yard to solve a string of murders connected to a diamond-smuggling ring.,https://www.imdb.com/title/tt0048507/?ref_=sr_i_44
"45. Good Morning, Miss Dove",1955,1h 47m,Approved,7.0,1.3K,,"After her admission to the hospital, town-famous stern teacher Miss Dove nostalgically reminisces about her youth and about the pupils she taught over the years.",https://www.imdb.com/title/tt0048130/?ref_=sr_i_45
46. The Dam Busters,1955,1h 45m,Approved,7.4,12K,,Drama based on the attempt by the RAF to destroy six dams in Germany during World War II.,https://www.imdb.com/title/tt0046889/?ref_=sr_i_46
47. The Kentuckian,1955,1h 44m,Approved,6.2,3.3K,41,"A Kentucky widower bound for 1820's Texas with his young son is thwarted in his efforts by a corrupt constable, a long-standing family feud, and a beautiful indentured servant.",https://www.imdb.com/title/tt0048248/?ref_=sr_i_47
48. Dementia,1955,1h 1m,Not Rated,6.7,2.7K,,"This film, with no dialogue at all, follows a psychotic young woman's nightmarish experiences through one skid-row night.",https://www.imdb.com/title/tt0047976/?ref_=sr_i_48
49. We're No Angels,1955,1h 46m,Not Rated,7.4,11K,51,Three Devil's Island escapees hide out in the house of a kindly merchant and repay his kindness by helping him and his family out of several crises.,https://www.imdb.com/title/tt0048801/?ref_=sr_i_49
50. The Man from Laramie,1955,1h 43m,Approved,7.3,13K,,Newcomer Will Lockhart defies the local cattle baron and his sadistic son by working for one of his oldest rivals.,https://www.imdb.com/title/tt0048342/?ref_=sr_i_50
51. Queen Bee,1955,1h 35m,Approved,6.7,2.8K,,"When a young woman arrives at the home of her socialite cousin, she soon gets sucked into the woman's complex web of deceit.",https://www.imdb.com/title/tt0048527/?ref_=sr_i_51
52. Daddy Long Legs,1955,2h 6m,Approved,6.7,4.4K,,"A wealthy American has a chance encounter with a joyful young French woman, and anonymously pays for her education. She writes letters to her mysterious benefactor, nicknaming him from the description given by some of her fellow orphans.",https://www.imdb.com/title/tt0047969/?ref_=sr_i_52
53. The Big Combo,1955,1h 27m,Approved,7.3,9.3K,,"A police lieutenant is ordered to stop investigating deadly crime boss Mr. Brown because he hasn't been able to get any hard evidence against him. He goes after Brown's girlfriend, who despises him, for information instead.",https://www.imdb.com/title/tt0047878/?ref_=sr_i_53
54. Strategic Air Command,1955,1h 52m,Approved,6.3,4.2K,,An ex-pilot and current baseballer is recalled into the U.S. Air Force and assumes an increasingly important role in Cold War deterrence.,https://www.imdb.com/title/tt0048667/?ref_=sr_i_54
55. Ordet,1955,2h 6m,Not Rated,8.2,18K,,"Follows the lives of the Borgen family, as they deal with inner conflict, as well as religious conflict with each other, and the rest of the town.",https://www.imdb.com/title/tt0048452/?ref_=sr_i_55
56. Godzilla Raids Again,1955,1h 18m,Approved,5.7,9K,,"Scout pilots for a fishing company are startled to discover a second Godzilla, whose battle with rival monster Anguirus threatens to destroy Osaka.",https://www.imdb.com/title/tt0048127/?ref_=sr_i_56
57. It Came from Beneath the Sea,1955,1h 19m,Approved,5.9,6.8K,,"A giant, radioactive octopus rises from the Philippine Trench to terrorize the North American Pacific Coast.",https://www.imdb.com/title/tt0048215/?ref_=sr_i_57
58. The Desperate Hours,1955,1h 52m,Approved,7.5,11K,,Three escaped convicts move in on and terrorize a suburban household.,https://www.imdb.com/title/tt0047985/?ref_=sr_i_58
