link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
https://www.imdb.com/title/tt0058331/?ref_=sr_i_1,"['Bill Walsh', 'Don DaGradi', 'P.L. Travers']",['Robert Stevenson'],"['Julie Andrews', 'Dick Van Dyke', 'David Tomlinson', 'Glynis Johns', 'Hermione Baddeley', 'Reta Shaw', 'Karen Dotrice', 'Matthew Garber', 'Elsa Lanchester', 'Arthur Treacher']","$6,000,000 (estimated)",,"$103,125,597","$102,272,727","June 18, 1965",['United States'],"['Walt Disney Studios, 500 South Buena Vista Street, Burbank, California, USA (Studio)']",['Walt Disney Productions'],"Won 5 Oscars, 23 wins & 17 nominations total","['Classic Musical', 'Comedy', 'Family', 'Fantasy', 'Musical']",['English']
https://www.imdb.com/title/tt0058385/?ref_=sr_i_2,"['Alan Jay Lerner', 'George Bernard Shaw']",['George Cukor'],"['Audrey Hepburn', 'Rex Harrison', 'Stanley Holloway', 'Wilfrid Hyde-White', 'Gladys Cooper', 'Jeremy Brett', 'Theodore Bikel', 'Mona Washbourne', 'Isobel Elsom', 'John Holland']","$17,000,000 (estimated)","$354,764","$72,685,970","$72,560,711","December 25, 1964",['United States'],"['Stage 16, Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Ascot & Ballroom scenes)']",['Warner Bros.'],"Won 8 Oscars, 26 wins & 13 nominations total","['Classic Musical', 'Drama', 'Family', 'Musical', 'Romance']",['English']
https://www.imdb.com/title/tt0058150/?ref_=sr_i_3,"['Richard Maibaum', 'Paul Dehn', 'Ian Fleming']",['Guy Hamilton'],"['Sean Connery', 'Gert Fröbe', 'Honor Blackman', 'Shirley Eaton', 'Tania Mallet', 'Harold Sakata', 'Bernard Lee', 'Martin Benson', 'Cec Linder', 'Austin Willis']","$3,000,000 (estimated)",,"$51,220,312","$51,081,062","January 9, 1965",['United States'],"['Goldfinger Avenue, Pinewood Studios, Iver Heath, Buckinghamshire, England, UK (Bond infiltrates Auric Enterprises)']",['Eon Productions'],"Won 1 Oscar, 7 wins & 6 nominations total","['Spy', 'Action', 'Adventure', 'Thriller']","['English', 'Chinese', 'Spanish']"
https://www.imdb.com/title/tt0058461/?ref_=sr_i_4,"['Adriano Bolzoni', 'Mark Lowell', 'Víctor Andrés Catena']",['Sergio Leone'],"['Clint Eastwood', 'Gian Maria Volontè', 'Marianne Koch', 'Wolfgang Lukschy', 'Sieghardt Rupp', 'Joseph Egger', 'Antonio Prieto', 'José Calvo', 'Margarita Lozano', 'Daniel Martín']","$200,000 (estimated)",,"$14,516,248","$14,500,000","January 18, 1967","['Italy', 'Spain', 'West Germany']","['Cabo de Gata, Almería, Andalucía, Spain']","['Jolly Film', 'Constantin Film', 'Ocean Films']","Awards, 1 win & 5 nominations total","['Spaghetti Western', 'Drama', 'Western']","['Italian', 'English']"
https://www.imdb.com/title/tt0058586/?ref_=sr_i_5,"['Blake Edwards', 'William Peter Blatty', 'Harry Kurnitz']",['Blake Edwards'],"['Peter Sellers', 'Elke Sommer', 'George Sanders', 'Herbert Lom', 'Tracy Reed', 'Graham Stark', 'Moira Redmond', 'Vanda Godsell', 'Maurice Kaufmann', 'Ann Lynn']",,,"$12,368,817","$12,368,234","January 29, 1965","['United Kingdom', 'United States']","['Luton Hoo Estate, Luton, Bedfordshire, England, UK (Ballon Estate general views)']","['The Mirisch Corporation', 'Mirisch Films']","Nominated for 1 BAFTA Award, 3 nominations total","['Bumbling Detective', 'Farce', 'Whodunnit', 'Comedy', 'Crime', 'Mystery']","['English', 'Spanish']"
https://www.imdb.com/title/tt0057012/?ref_=sr_i_6,"['Stanley Kubrick', 'Terry Southern', 'Peter George']",['Stanley Kubrick'],"['Peter Sellers', 'George C. Scott', 'Sterling Hayden', 'Keenan Wynn', 'Slim Pickens', 'Peter Bull', 'James Earl Jones', 'Tracy Reed', 'Jack Creley', 'Frank Berry']","$1,800,000 (estimated)","$11,751","$9,631,984","$9,440,272","January 29, 1964","['United Kingdom', 'United States']","['Banff National Park, Alberta, Canada (aerial photography - outside bomber views at end of flight)']",['Stanley Kubrick Productions'],"Nominated for 4 Oscars, 14 wins & 11 nominations total","['Dark Comedy', 'Farce', 'Political Drama', 'Satire', 'Tragedy', 'Comedy', 'War']","['English', 'Russian']"
https://www.imdb.com/title/tt0154587/?ref_=sr_i_7,"['Joseph Barbera', 'Warren Foster', 'William Hanna']","['Joseph Barbera', 'William Hanna']","['Daws Butler', 'Don Messick', 'Julie Bennett', 'James Darren', 'Mel Blanc', ""J. Pat O'Malley"", 'Hal Smith', 'Jean Vander Pyl', 'Jonah and the Wailers', 'Bill Lee']",,"$414,552","$2,438,233","$2,438,233","June 3, 1964",['United States'],,"['Columbia Pictures', 'Hanna-Barbera Productions']",,"['Adventure', 'Animation', 'Comedy', 'Family', 'Musical', 'Romance']",['English']
https://www.imdb.com/title/tt0058182/?ref_=sr_i_8,['Alun Owen'],['Richard Lester'],"['John Lennon', 'Paul McCartney', 'George Harrison', 'Ringo Starr', 'Wilfrid Brambell', 'Norman Rossington', 'John Junkin', 'Victor Spinetti', 'Anna Quayle', 'Deryck Guyler']","$560,000 (estimated)","$50,445","$2,368,408","$1,480,356","July 7, 1964","['United Kingdom', 'United States']","['Notting Hill Gate, Notting Hill, London, England, UK (chase scenes)']","['Walter Shenson Films', 'Proscenium Films']","Nominated for 2 Oscars, 2 wins & 7 nominations total","['Jukebox Musical', 'Pop Musical', 'Rock Musical', 'Comedy', 'Musical']","['English', 'German', 'French']"
https://www.imdb.com/title/tt0058604/?ref_=sr_i_9,"['Enrique Pineda Barnet', 'Yevgeniy Yevtushenko']",['Mikhail Kalatozov'],"['Sergio Corrieri', 'Salvador Wood', 'José Gallardo', 'Raúl García', 'Luz María Collazo', 'Jean Bouise', 'Alberto Morgan', 'Zilia Rodriguez', 'Fausto Mirabal', 'Roberto García York']",,,"$274,098","$168,100",December 1995,"['Cuba', 'Soviet Union']","['Calle M & 23 Ave, Havana, Cuba (rooftop scene: Enrique as a sniper)']","['Mosfilm', 'Instituto Cubano del Arte e Industrias Cinematográficos (ICAIC)']","Awards, 2 wins & 1 nomination total",['Drama'],"['Spanish', 'English']"
https://www.imdb.com/title/tt0057877/?ref_=sr_i_10,"['Jean Anouilh', 'Lucienne Hill', 'Edward Anhalt']",['Peter Glenville'],"['Richard Burton', ""Peter O'Toole"", 'John Gielgud', 'Gino Cervi', 'Paolo Stoppa', 'Donald Wolfit', 'David Weston', 'Martita Hunt', 'Pamela Brown', 'Percy Herbert']","$3,000,000 (estimated)","$7,912","$149,327","$149,327","March 11, 1964","['United Kingdom', 'United States']","['Alnwick Castle, Alnwick, Northumberland, England, UK']","['Wallis-Hazen', 'Keep Films']","Won 1 Oscar, 14 wins & 23 nominations total","['Epic', 'Historical Epic', 'Period Drama', 'Political Drama', 'Biography', 'Drama', 'History']","['English', 'Latin', 'Welsh']"
https://www.imdb.com/title/tt0058450/?ref_=sr_i_11,['Jacques Demy'],['Jacques Demy'],"['Catherine Deneuve', 'Nino Castelnuovo', 'Anne Vernon', 'Marc Michel', 'Ellen Farner', 'Mireille Perrey', 'Jean Champion', 'Pierre Caden', 'Jean-Pierre Dorat', 'Bernard Fradet']",,"$14,760","$200,518","$86,074","December 16, 1964","['France', 'West Germany']","['Gare, Cherbourg, Manche, France (Train station)']","['Parc Film', 'Madeleine Films', 'Beta Film']","Nominated for 5 Oscars, 6 wins & 7 nominations total","['Drama', 'Musical', 'Romance']","['French', 'English']"
https://www.imdb.com/title/tt0057869/?ref_=sr_i_12,"['Dolores Hitchens', 'Jean-Luc Godard']",['Jean-Luc Godard'],"['Anna Karina', 'Claude Brasseur', 'Danièle Girard', 'Louisa Colpeyn', 'Chantal Darget', 'Sami Frey', 'Georges Staquet', 'Ernest Menzer', 'Jean-Claude Rémoleux', 'Michel Delahaye']","$120,000 (estimated)","$28,656","$135,732","$66,660","August 5, 1964",['France'],"[""Chateau d'Eau, Porte des Lilas, Le Métro, Paris, France""]","['Columbia Films', 'Anouchka Films', 'Orsay Films']","Awards, 1 win total","['Heist', 'Comedy', 'Crime', 'Drama']","['French', 'English']"
https://www.imdb.com/title/tt0058203/?ref_=sr_i_13,"['Jean-Paul Rappeneau', 'Ariane Mnouchkine', 'Daniel Boulanger']",['Philippe de Broca'],"['Jean-Paul Belmondo', 'Françoise Dorléac', 'Jean Servais', 'Roger Dumas', 'Daniel Ceccaldi', 'Milton Ribeiro', 'Ubiracy De Oliveira', 'Sabu Do Brasil', 'Adolfo Celi', 'Simone Renant']",,"$11,214","$35,144","$35,144","February 5, 1964","['France', 'Italy']","[""Museu de Arte Moderna, Rio de Janeiro, Rio de Janeiro, Brazil (Party at de Castro's mansion)""]","['Les Films Ariane', 'Les Productions Artistes Associés', 'Dear Film Produzione']","Nominated for 1 Oscar, 2 wins & 2 nominations total","['Action', 'Adventure', 'Comedy', 'Romance', 'Thriller']","['French', 'English', 'Portuguese']"
https://www.imdb.com/title/tt0058414/?ref_=sr_i_14,"['Michael Roemer', 'Robert M. Young']",['Michael Roemer'],"['Ivan Dixon', 'Abbey Lincoln', 'Julius Harris', 'Gloria Foster', 'Martin Priest', 'Leonard Parker', 'Yaphet Kotto', 'Stanley Greene', 'Helen Lounck', 'Helene Arrindell']","$300,000 (estimated)","$3,466","$13,063","$13,063","January 12, 1966",['United States'],"['Atlantic City, New Jersey, USA']","['DuArt Film and Video', 'Nothing But a Man Company']","Awards, 4 wins & 1 nomination total","['Drama', 'Romance']",['English']
https://www.imdb.com/title/tt0058335/?ref_=sr_i_15,"['Eduardo De Filippo', 'Renato Castellani', 'Tonino Guerra']",['Vittorio De Sica'],"['Sophia Loren', 'Marcello Mastroianni', 'Aldo Puglisi', 'Tecla Scarano', 'Marilù Tolo', 'Gianni Ridolfi', 'Generoso Cortini', 'Vito Moricone', 'Rita Piccione', 'Lino Mattera']",,"$4,967","$157,819","$10,600","December 20, 1964","['Italy', 'France']","['Naples, Campania, Italy']","['Compagnia Cinematografica Champion', 'Les Films Concordia']","Nominated for 2 Oscars, 7 wins & 10 nominations total","['Comedy', 'Drama', 'Romance']",['Italian']
