Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
"16. Black God, White Devil",1964,2h,Not Rated,7.2,5.8K,74,"After killing his employer when he tries to cheat him out of his payment, a man becomes an outlaw and starts following a self-proclaimed saint.",https://www.imdb.com/title/tt0058006/?ref_=sr_i_16
17. The Soft Skin,1964,1h 53m,Not Rated,7.5,8.7K,78,"Pierre Lachenay is a well-known publisher and lecturer, married with Franca and father of Sabine, around 10. He meets an air hostess, Nicole. They start a love affair, which Pierre is hiding, but he cannot stand staying away from her.",https://www.imdb.com/title/tt0058458/?ref_=sr_i_17
18. Girl with Green Eyes,1964,1h 31m,Not Rated,6.9,1.6K,,"In 1960s Dublin a young girl becomes involved with an older man, a much-travelled and still-married landowner.",https://www.imdb.com/title/tt0058142/?ref_=sr_i_18
19. Zulu,1964,2h 18m,Approved,7.7,44K,77,Outnumbered British soldiers do battle with Zulu warriors at Rorke's Drift.,https://www.imdb.com/title/tt0058777/?ref_=sr_i_19
"20. Kiss Me, Stupid",1964,2h 5m,PG-13,6.9,8.9K,63,"Jealous piano teacher Orville Spooner sends his beautiful wife Zelda away for the night while he tries to sell a song to famous nightclub singer Dino, who is stranded in town.",https://www.imdb.com/title/tt0058265/?ref_=sr_i_20
21. Marnie,1964,2h 10m,PG,7.1,56K,73,"Mark marries Marnie although she is a habitual thief and has serious psychological problems, and tries to help her confront and resolve them.",https://www.imdb.com/title/tt0058329/?ref_=sr_i_21
22. Send Me No Flowers,1964,1h 40m,Approved,6.9,7.7K,,"When a hypochondriac believes he is dying, he makes plans for his wife--which she discovers and misunderstands.",https://www.imdb.com/title/tt0058571/?ref_=sr_i_22
23. Goodbye Charlie,1964,1h 56m,Approved,6.2,2.2K,,"Womanizing Charlie is shot by an angry husband and falls into the sea. He arrives home after his memorial as a cute woman suffering from amnesia, and his old friend helps him/her.",https://www.imdb.com/title/tt0058154/?ref_=sr_i_23
24. Night Train to Paris,1964,1h 5m,Approved,5.1,404,,"Ex-OSS agent Holiday gets a wartime friend's request to deliver a secret tape in Paris. After the friend is killed, Holiday poses as a photographer's assistant, traveling with models as cover.",https://www.imdb.com/title/tt0058402/?ref_=sr_i_24
25. The Train,1964,2h 13m,Approved,7.8,20K,80,"In 1944, a German colonel loads a train with French art treasures to send to Germany. The Resistance must stop it without damaging the cargo.",https://www.imdb.com/title/tt0059825/?ref_=sr_i_25
26. Fail Safe,1964,1h 52m,Approved,8.0,26K,75,A technical malfunction sends American bombers to Moscow to deliver a nuclear attack. Can all-out war be averted?,https://www.imdb.com/title/tt0058083/?ref_=sr_i_26
27. What a Way to Go!,1964,1h 51m,Approved,6.9,6.3K,,"Four-time widow Louisa May Foster sees a psychologist to discuss her marriages, in which her husbands (humble businessman Edgar, blase millionaire Rod, bohemian painter Larry, and nightclub singer Pinky) got rich and died because of greed.",https://www.imdb.com/title/tt0058743/?ref_=sr_i_27
28. The Night of the Iguana,1964,2h 5m,Approved,7.6,14K,,An ostracized Episcopal clergyman leads a busload of middle-aged Baptist women on a tour of the Mexican coast and comes to terms with the failure haunting his life.,https://www.imdb.com/title/tt0058404/?ref_=sr_i_28
29. Zorba the Greek,1964,2h 22m,Not Rated,7.6,25K,,A reserved English writer travelling to Crete on a matter of business finds his life changed forever when he meets the gregarious Alexis Zorba.,https://www.imdb.com/title/tt0057831/?ref_=sr_i_29
30. Onibaba,1964,1h 43m,Not Rated,7.9,24K,,"Two women kill samurai and sell their belongings for a living. While one of them is having an affair with their neighbor, the other woman meets a mysterious samurai wearing a bizarre mask.",https://www.imdb.com/title/tt0058430/?ref_=sr_i_30
31. Woman in the Dunes,1964,2h 27m,Not Rated,8.4,24K,,An entomologist on vacation is trapped by local villagers into living with a woman whose life task is shoveling sand for them.,https://www.imdb.com/title/tt0058625/?ref_=sr_i_31
32. The Fall of the Roman Empire,1964,3h 8m,Approved,6.7,11K,,"The death of Marcus Aurelius leads to a succession crisis, in which the deceased emperor's son, Commodus, demonstrates that he is unwilling to let anything undermine his claim to the Roman Empire.",https://www.imdb.com/title/tt0058085/?ref_=sr_i_32
33. Kwaidan,1964,3h 3m,Not Rated,7.9,21K,,A collection of four Japanese folk tales with supernatural themes.,https://www.imdb.com/title/tt0058279/?ref_=sr_i_33
34. Viva Las Vegas,1964,1h 25m,Approved,6.4,9.6K,69,A race-car driver preparing for the Grand Prix wiles his time in Las Vegas working as a waiter to pay for his new engine and soon strikes up a romance with a beautiful young woman.,https://www.imdb.com/title/tt0058725/?ref_=sr_i_34
35. The Masque of the Red Death,1964,1h 29m,Not Rated,6.9,17K,77,"A European prince terrorizes the local peasantry while using his castle as a refuge against the ""Red Death"" plague that stalks the land.",https://www.imdb.com/title/tt0058333/?ref_=sr_i_35
"36. Hush...Hush, Sweet Charlotte",1964,2h 13m,Approved,7.5,17K,,"An aging, reclusive Southern belle plagued by a horrifying family secret descends into madness after the arrival of a lost relative.",https://www.imdb.com/title/tt0058213/?ref_=sr_i_36
37. Father Goose,1964,1h 58m,Approved,7.3,13K,,"During World War II, a man persuaded to live on an isolated island and spot aircraft finds himself responsible for a teacher and several students, all female.",https://www.imdb.com/title/tt0058092/?ref_=sr_i_37
38. Seven Days in May,1964,1h 58m,Approved,7.8,18K,73,United States military leaders plot to overthrow the President because he supports a nuclear disarmament treaty and they fear a Soviet sneak attack.,https://www.imdb.com/title/tt0058576/?ref_=sr_i_38
39. Blood and Black Lace,1964,1h 28m,Not Rated,7.1,14K,,"A masked, shadowy killer brutally murders the models of a scandalous fashion house in Rome.",https://www.imdb.com/title/tt0058567/?ref_=sr_i_39
40. The Pawnbroker,1964,1h 56m,Approved,7.6,11K,69,"A Jewish pawnbroker, victim of Nazi persecution, loses all faith in his fellow man until he realizes too late the tragedy of his actions.",https://www.imdb.com/title/tt0059575/?ref_=sr_i_40
41. Lilith,1964,1h 54m,Approved,6.8,3.4K,,"A war veteran gets work at a mental institution, where he meets the beautiful and eccentric Lilith.",https://www.imdb.com/title/tt0058294/?ref_=sr_i_41
42. The Last Man on Earth,1964,1h 26m,Not Rated,6.7,23K,,"When a disease turns all of humanity into the living dead, the last man on earth becomes a reluctant vampire hunter.",https://www.imdb.com/title/tt0058700/?ref_=sr_i_42
43. The Killers,1964,1h 33m,Approved,7.0,9.9K,72,"Surprised that their contract victim didn't try to run away from them, two professional hit men try to find out who hired them and why.",https://www.imdb.com/title/tt0058262/?ref_=sr_i_43
44. The Gospel According to St. Matthew,1964,2h 17m,Not Rated,7.6,14K,,The life of Jesus Christ according to the Gospel of Matthew. Film shows Christ as a Marxist avant-la-lettre and therefore uses half of the text of Matthew.,https://www.imdb.com/title/tt0058715/?ref_=sr_i_44
45. Carry on Cleo,1964,1h 32m,Not Rated,6.7,5.2K,,"Two Britons, Hengist and Horsa, are captured and enslaved by invading Romans and taken to Rome. One of their first encounters in Rome leaves Hengist being mistaken for a fighter, and gets drafted into the Royal Guard to protect Caesar.",https://www.imdb.com/title/tt0057918/?ref_=sr_i_45
46. Red Desert,1964,1h 57m,Not Rated,7.4,18K,,"In an industrial area, unstable Giuliana attempts to cope with life by starting an affair with a co-worker at the plant her husband manages.",https://www.imdb.com/title/tt0058003/?ref_=sr_i_46
47. The Naked Kiss,1964,1h 30m,Approved,7.2,9.2K,83,"A former prostitute relocates to a buttoned-down suburb, determined to fit in with mainstream society. But perverse secrets simmer beneath the wholesome surface.",https://www.imdb.com/title/tt0058390/?ref_=sr_i_47
48. The Americanization of Emily,1964,1h 55m,Approved,7.3,5.9K,68,An American Naval Officer's talent for living the good life in wartime is challenged when he falls in love and is sent on a dangerous mission.,https://www.imdb.com/title/tt0057840/?ref_=sr_i_48
49. The Incredible Mr. Limpet,1964,1h 39m,G,6.5,6.2K,,"A meek book keeper with an obsession for fish has his world turned upside down, when he is transformed into one, himself and helps the American Convoy save the country, during the war in the 1940's.",https://www.imdb.com/title/tt0058230/?ref_=sr_i_49
50. Youngblood Hawke,1964,2h 17m,Unrated,6.1,510,,"Arthur Hawke, a coal truck driver, sells his first novel, moves to NYC, and faces fame, publishing, and a secret affair. Unaware of his feelings for his editor, he soon learns his success depends on his latest book.",https://www.imdb.com/title/tt0058764/?ref_=sr_i_50
51. The Unsinkable Molly Brown,1964,2h 8m,Approved,6.6,4.4K,,"A poor, uneducated mountain girl leaves her cabin in search of respect, a wealthy husband, and a better life in this fictionalized biopic of Margaret ""Molly"" Brown, who survived the 1912 sinking of the RMS Titanic.",https://www.imdb.com/title/tt0058708/?ref_=sr_i_51
52. 7 Faces of Dr. Lao,1964,1h 40m,Approved,7.1,5.6K,,A mysterious circus comes to a western town bearing wonders and characters that entertain the inhabitants and teach valuable lessons.,https://www.imdb.com/title/tt0057812/?ref_=sr_i_52
53. Man's Favorite Sport?,1964,2h,Approved,7.1,6.5K,,"The author of a best-selling fishing guide is actually extremely inexperienced in the sport, which causes mayhem when he is entered into a competition.",https://www.imdb.com/title/tt0058324/?ref_=sr_i_53
54. The Moon-Spinners,1964,1h 58m,PG,6.5,3.2K,,"A teenager encounters romance, intrigue and a search for stolen jewels during her visit to the island of Crete.",https://www.imdb.com/title/tt0058371/?ref_=sr_i_54
55. Paris When It Sizzles,1964,1h 50m,Approved,6.3,9.8K,,The sprightly young assistant of a Hollywood screenwriter helps him over his writer's block by acting out his fantasies of possible plots.,https://www.imdb.com/title/tt0058453/?ref_=sr_i_55
56. Bikini Beach,1964,1h 39m,Approved,5.4,1.8K,,"A millionaire newspaper publisher is fed up by the scantily clad teenagers who hang out on the local beach. Meanwhile, the teens go against an uppity young Englishman who challenges them to a drag race.",https://www.imdb.com/title/tt0057887/?ref_=sr_i_56
57. First Men in the Moon,1964,1h 43m,Approved,6.5,6.7K,,"When a spaceship lands on the moon, it is hailed as a new accomplishment, before it becomes clear that a Victorian party completed the journey in 1899, leading investigators to that mission's last survivor.",https://www.imdb.com/title/tt0058100/?ref_=sr_i_57
58. The Carpetbaggers,1964,2h 30m,PG,6.5,2.6K,,"Jonas Cord is a disagreeable young tycoon who's building planes, directing films, and catting around on the corporate make in 1930s Hollywood.",https://www.imdb.com/title/tt0057917/?ref_=sr_i_58
59. The Night Walker,1964,1h 26m,Approved,6.3,2.7K,,A lawyer advises a blind man's rich widow tormented by nightmares.,https://www.imdb.com/title/tt0058403/?ref_=sr_i_59
60. Good Neighbor Sam,1964,2h 10m,Approved,6.8,3.3K,,"To help his divorced neighbor claim a substantial inheritance, the married man next door poses as her husband. The ruse spills over into his advertising job and his recent promotion depends on maintaining a conservative, moral appearance.",https://www.imdb.com/title/tt0058153/?ref_=sr_i_60
61. Topkapi,1964,2h,Unrated,6.9,11K,,A conman gets mixed up with a group of thieves who plan to rob an Istanbul museum to steal a jewelled dagger.,https://www.imdb.com/title/tt0058672/?ref_=sr_i_61
62. Russ Meyer's Lorna,1964,1h 18m,Unrated,5.8,1.3K,,"The unsatisfied wife of a salt miner experiences a sexual awakening after she is raped by, and subsequently falls in lust with, an escaped convict.",https://www.imdb.com/title/tt0058301/?ref_=sr_i_62
63. 633 Squadron,1964,1h 42m,Approved,6.4,4.7K,,A RAF squadron is assigned to knock out a German rocket fuel factory in Norway. The factory supplies fuel for the Nazi effort to launch rockets on England during D-Day.,https://www.imdb.com/title/tt0057811/?ref_=sr_i_63
64. The Gorgon,1964,1h 23m,Approved,6.4,7.4K,,"In the early twentieth century, a Gorgon takes human form and terrorizes a small European village by turning its citizens to stone.",https://www.imdb.com/title/tt0058155/?ref_=sr_i_64
65. Two Thousand Maniacs!,1964,1h 23m,Not Rated,5.8,5.5K,,Six people are lured into a small Deep South town for a Centennial celebration where the residents proceed to kill them one by one as revenge for the town's destruction during the Civil War.,https://www.imdb.com/title/tt0058694/?ref_=sr_i_65
66. Fantomas,1964,1h 44m,Not Rated,6.9,13K,,The best men of France - a brave journalist and an extremely energetic commissioner - attack the trail of a mysterious criminal mastermind.,https://www.imdb.com/title/tt0058089/?ref_=sr_i_66
67. Robin and the 7 Hoods,1964,2h 3m,Approved,6.4,5.9K,,"In Prohibition-era Chicago, two rival gangs compete for control of the city's rackets.",https://www.imdb.com/title/tt0058529/?ref_=sr_i_67
68. Kiss Me Quick!,1964,1h 6m,X,4.7,432,,"Sterilox, asexual ambassador from a distant planet, comes down to earth in search of feminine breeding stock. A mad scientist treats the alien to dancing sex robots.",https://www.imdb.com/title/tt0058264/?ref_=sr_i_68
69. Castle of Blood,1964,1h 27m,Not Rated,6.8,3.1K,,"A journalist takes a bet that he can spend the night in a haunted castle on All Hallow's Eve. During his stay, he bears witness to the castle's gruesome past coming to life before him, and falls in love with a beautiful female ghost.",https://www.imdb.com/title/tt0057993/?ref_=sr_i_69
70. Strait-Jacket,1964,1h 33m,Approved,6.8,7.1K,,"After a 20-year asylum stay for a double ax murder, suspicion arises about Lucy Harbin's behavior as she returns to her daughter Carol, who is engaged to marry Michael Fields. Soon, heads begin to roll again. Is Lucy repeating her past?",https://www.imdb.com/title/tt0058620/?ref_=sr_i_70
71. The Pleasure Seekers,1964,1h 47m,Approved,5.6,804,,Three American lovelies rooming together in Madrid all manage to get themselves into seemingly-unhappy relationships with fellows.,https://www.imdb.com/title/tt0058479/?ref_=sr_i_71
72. The Black Torment,1964,1h 25m,Not Rated,5.9,878,,"A lord returns to his manor with his new wife, to hear rumors that he had already secretly returned and had committed several murders. Has he lost his mind, or is something dark afoot?",https://www.imdb.com/title/tt0057890/?ref_=sr_i_72
73. The Long Ships,1964,2h 6m,Not Rated,6.0,3.3K,,"A vagabond Viking adventurer and a Moor both compete to find ""The Mother of All Voices"", a legendary golden bell near the Pillars of Hercules.",https://www.imdb.com/title/tt0057259/?ref_=sr_i_73
74. This Special Friendship,1964,1h 39m,TV-14,7.6,3.2K,,A tale of the tender relationship between a twelve-year-old boy and the upperclassman who is the object of his desire. All set in the rigid atmosphere of a Jesuit-run school.,https://www.imdb.com/title/tt0057842/?ref_=sr_i_74
75. Cheyenne Autumn,1964,2h 34m,Approved,6.7,6.7K,,"The Cheyenne, tired of broken U.S. government promises, head for their ancestral lands but a sympathetic cavalry officer is tasked to bring them back to their reservation.",https://www.imdb.com/title/tt0057940/?ref_=sr_i_75
76. The Flesh Eaters,1964,1h 27m,Unrated,5.7,1.5K,,A group of young adults trapped on a desert island find the water inhabited by a violent form of flesh-eating organisms.,https://www.imdb.com/title/tt0058101/?ref_=sr_i_76
77. The Time Travelers,1964,1h 24m,Approved,5.2,3.4K,,"In 1964, a group of scientists create a portal that takes them to a barren, mutant inhabited, Earth in the year 2071.",https://www.imdb.com/title/tt0058659/?ref_=sr_i_77
78. The Third Secret,1964,1h 43m,Approved,6.5,1.4K,,"The first secret is what we don't tell people, the second secret is what we don't tell ourselves, and the third secret is the truth. The death of a psychologist is investigated by his teenage daughter and a former patient.",https://www.imdb.com/title/tt0058649/?ref_=sr_i_78
79. Ghidorah: The Three-Headed Monster,1964,1h 25m,Not Rated,6.5,8.5K,,A detective protects a princess who prophecies Earth's destruction by a powerful space monster; the world's only hope being if Mothra can persuade Godzilla and Rodan to unite and save the planet.,https://www.imdb.com/title/tt0058544/?ref_=sr_i_79
80. Mothra vs. Godzilla,1964,1h 29m,Not Rated,6.5,11K,,"When greedy tycoons refuse to return Mothra's egg to the people of Infant Island, they must decide if they are willing to answer Japan's own pleas for help when Godzilla arises near Nagoya.",https://www.imdb.com/title/tt0058379/?ref_=sr_i_80
81. Diary of a Chambermaid,1964,1h 37m,Not Rated,7.4,10K,,"A sophisticated and self-assured woman from Paris joins a middle-class rural estate as a maid and causes quite a stir among the variously uptight, perverse and violent inhabitants.",https://www.imdb.com/title/tt0058249/?ref_=sr_i_81
82. Seance on a Wet Afternoon,1964,1h 55m,,7.6,7.8K,,A medium orders her husband to kidnap a child to help her act.,https://www.imdb.com/title/tt0058557/?ref_=sr_i_82
83. The 7th Dawn,1964,2h 3m,Not Rated,6.4,1.2K,,"Political and personal intrigues surround a group of characters in Malaya, after the close of the Second World War.",https://www.imdb.com/title/tt0057813/?ref_=sr_i_83
84. Robinson Crusoe on Mars,1964,1h 50m,Approved,6.4,7.3K,,"Stranded on Mars with only a monkey as a companion, an astronaut must figure out how to find oxygen, water, and food on the lifeless planet.",https://www.imdb.com/title/tt0058530/?ref_=sr_i_84
85. The World of Henry Orient,1964,1h 46m,Approved,6.6,4K,,"A mischievous, adventuresome fourteen-year-old girl and her best friend begin following an eccentric concert pianist around New York City after she develops a crush on him.",https://www.imdb.com/title/tt0058756/?ref_=sr_i_85
86. Behold a Pale Horse,1964,1h 58m,Approved,6.7,2.4K,,"Famous Spanish bandit Artiguez returns to his native Spanish village after 20 years in French exile, but Spanish cop Vinolas sets a trap for him.",https://www.imdb.com/title/tt0057879/?ref_=sr_i_86
87. Charulata,1964,1h 57m,Not Rated,8.1,7.5K,,"The lonely wife of a newspaper editor falls in love with her visiting cousin-in-law, who shares her love for literature.",https://www.imdb.com/title/tt0057935/?ref_=sr_i_87
88. Sex and the Single Girl,1964,1h 50m,Not Rated,6.4,4.9K,,A womanizing reporter for a sleazy tabloid magazine impersonates his hen-pecked neighbor in order to get an expose on renowned psychologist Helen Gurley Brown.,https://www.imdb.com/title/tt0058580/?ref_=sr_i_88
89. At Midnight I'll Take Your Soul,1964,1h 24m,,6.9,4.1K,,A gravedigger prowls the city in search of a female to bear him a son.,https://www.imdb.com/title/tt0059440/?ref_=sr_i_89
90. Woman of Straw,1964,2h 2m,Approved,6.8,3.2K,39,"Tyrannical, but ailing, tycoon Charles Richmond becomes very fond of his attractive Italian nurse, Maria. The nurse, in turn, falls in love with Charles' ne'er-do-well nephew Anthony, who plots ways to gain control of his uncle's fortune.",https://www.imdb.com/title/tt0058754/?ref_=sr_i_90
91. Roustabout,1964,1h 41m,PG,6.0,3.4K,50,"After a singer loses his job at a coffee shop, he finds employment at a struggling carnival, but his attempted romance with a teenager leads to friction with her father.",https://www.imdb.com/title/tt0058534/?ref_=sr_i_91
92. The Chalk Garden,1964,1h 46m,Approved,7.2,2.8K,61,"An elderly woman hires a governess with a mysterious past to look after her disturbed, spoiled teenage granddaughter, who eventually understands the meaning of self-sacrifice as an example of love and grows into a better person.",https://www.imdb.com/title/tt0057933/?ref_=sr_i_92
93. Pajama Party,1964,1h 22m,Approved,4.9,1.4K,,"Sent to Earth to prepare for an invasion, a Martian scout lands amidst a swim party and tries to convince everyone that he really is who he says.",https://www.imdb.com/title/tt0058440/?ref_=sr_i_93
94. The Pumpkin Eater,1964,1h 58m,Not Rated,7.1,3.1K,,"Beautiful mother of five Jo leaves the banality of her marriage to second husband Giles to wed her passionate screenwriter lover, Jake Armitage. As her suspicion of Jake's philandering grows, Jo's sanity spirals.",https://www.imdb.com/title/tt0058500/?ref_=sr_i_94
95. 3 Nuts in Search of a Bolt,1964,1h 19m,Unrated,4.7,265,,"An out of work Method actor is hired by a male model, an ecdysiast, and a car salesman who live together to save money. They want the actor to listen to their problems and go see a psychiatrist so they can get counseling for cheap. The psychiatrist is intrigued by the split personalities indicated by the three separate sets of problems presented by the actor, and soon producers are climbing out of the woodwork trying to buy the rights to the film, while the actor is having trouble keeping his act together.",https://www.imdb.com/title/tt0057808/?ref_=sr_i_95
96. The Incredibly Strange Creatures Who Stopped Living and Became Mixed-Up Zombies!!?,1964,1h 22m,Not Rated,2.3,5.4K,,Jerry falls in love with a stripper he meets at a carnival. Little does he know that she is the sister of a gypsy fortune teller whose predictions he had scoffed at earlier. The gypsy turns him into a zombie and he goes on a killing spree.,https://www.imdb.com/title/tt0057181/?ref_=sr_i_96
97. Santa Claus Conquers the Martians,1964,1h 21m,Not Rated,2.7,13K,,The Martians kidnap Santa Claus because there is nobody on Mars to give their children presents.,https://www.imdb.com/title/tt0058548/?ref_=sr_i_97
98. The Yellow Rolls-Royce,1964,2h 2m,Approved,6.4,4.2K,,Anthology movie about three owners of a yellow Rolls-Royce: a British diplomat buys the car for his French wife; a mobster's girlfriend has an affair in Italy; an American woman drives a Yugoslavian partisan.,https://www.imdb.com/title/tt0059927/?ref_=sr_i_98
99. The Horror of Party Beach,1964,1h 18m,Approved,3.4,3.3K,,Sea creatures created from radioactive sludge terrorize a beach community.,https://www.imdb.com/title/tt0058208/?ref_=sr_i_99
100. Murder Most Foul,1964,1h 30m,Approved,7.1,6.6K,,"When Miss Jane Marple joins a theatrical company after a blackmailer is murdered, several members of the troupe are also dispatched by this mysterious killer.",https://www.imdb.com/title/tt0058383/?ref_=sr_i_100
101. The Evil of Frankenstein,1964,1h 24m,Approved,6.0,4.9K,54,"Upon returning to his home village to continue his experimental research, the destitute Dr. Frankenstein revives his old creature, but a hypnotist wants the monster to control for himself.",https://www.imdb.com/title/tt0058073/?ref_=sr_i_101
102. Minnesota Clay,1964,1h 30m,Not Rated,6.0,994,,"Wrongfully imprisoned for a crime he did not commit, Minnesota Clay seeks revenge on the man who withheld evidence at his trial. The catch: he is going blind.",https://www.imdb.com/title/tt0058202/?ref_=sr_i_102
103. Muscle Beach Party,1964,1h 35m,Approved,5.2,1.8K,,Local beach-goers find that their beach has been taken over by a businessman training a stable of body builders.,https://www.imdb.com/title/tt0058384/?ref_=sr_i_103
104. Joy House,1964,1h 37m,TV-MA,7.0,3.2K,,A petty criminal seeks refuge in a house owned by two wealthy American women.,https://www.imdb.com/title/tt0058123/?ref_=sr_i_104
105. 36 Hours,1964,1h 55m,Approved,7.3,5.1K,61,Germans kidnap an American Major and try to convince him that World War II is over so they can get details about the Allied invasion of Europe out of him.,https://www.imdb.com/title/tt0057809/?ref_=sr_i_105
106. McHale's Navy,1964,1h 33m,Approved,6.3,1.2K,,The crazy crew of McHale decide to use their PT boat as an off-track betting parlor and run in to lots of trouble when they owe money to some marines and a horse they bought causes a Japanese sub to run aground.,https://www.imdb.com/title/tt0058336/?ref_=sr_i_106
107. The Long Hair of Death,1964,1h 36m,Not Rated,6.2,2K,,A woman under suspicion of witchcraft is burned alive. Her curse brings her back from the dead for revenge.,https://www.imdb.com/title/tt0058307/?ref_=sr_i_107
108. Bedtime Story,1964,1h 39m,Not Rated,6.7,2.5K,54,"Two scam artists preying on women for their money clash in a Mediterranean hot spot. Will the cultured, high-class con artist come out on top, or will the rough small-change scammer rise to win the wager?",https://www.imdb.com/title/tt0057878/?ref_=sr_i_108
109. Rio Conchos,1964,1h 47m,Approved,6.6,2.4K,,A former Confederate officer and a Mexican try to prevent a former Confederate colonel from selling stolen rifles to renegade Apaches in Mexico.,https://www.imdb.com/title/tt0058525/?ref_=sr_i_109
110. Kissin' Cousins,1964,1h 36m,Approved,5.3,2.6K,,"An Army officer returns to the Smoky Mountains to try to convince his kinfolk to allow the Army to build a missile site on their land. Once he gets there, he discovers that he has a look-alike cousin.",https://www.imdb.com/title/tt0057227/?ref_=sr_i_110
111. Crypt of the Vampire,1964,1h 25m,Not Rated,5.8,1.3K,,"Count Karnstein sends for a doctor to help his sick daughter Laura. Her nurse believes she is possessed by the spirit of a dead ancestor, Carmilla.",https://www.imdb.com/title/tt0057280/?ref_=sr_i_111
112. Invitation to a Gunfighter,1964,1h 32m,Not Rated,6.3,2.5K,,"In New Mexico, a Confederate veteran returns home to find his fiancée married to a Union soldier, his Yankee neighbors rallied against him and his property sold by the local banker who then hires a gunman to kill him.",https://www.imdb.com/title/tt0058238/?ref_=sr_i_112
113. Pale Flower,1964,1h 36m,Not Rated,7.7,4.7K,,"A gangster gets released from prison and has to cope with the recent shifts of power between the gangs, while taking care of a thrill-seeking young woman, who got in bad company while gambling.",https://www.imdb.com/title/tt0056327/?ref_=sr_i_113
114. Murder Ahoy,1964,1h 33m,Approved,7.0,6.1K,,"After Miss Jane Marple is made a trustee of a merchant marine training vessel, a fellow trustee is poisoned, and ship's officers are later murdered after she comes on board.",https://www.imdb.com/title/tt0058382/?ref_=sr_i_114
115. The Gendarme of Saint-Tropez,1964,1h 30m,,7.1,14K,,Gendarme Ludovic Cruchot is re-assigned to the French Riviera seaside resort town of Saint-Tropez where petty criminals and his own daughter give him a hard time.,https://www.imdb.com/title/tt0058135/?ref_=sr_i_115
116. The Best Man,1964,1h 42m,Approved,7.6,4K,,"The two front runners for their party's presidential nomination, one principled and the other ruthless, vie for the former president's endorsement.",https://www.imdb.com/title/tt0057883/?ref_=sr_i_116
