Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
1. Inside Out 2,2024,1h 36m,PG,7.5,212K,73,"A sequel that features Riley entering puberty and experiencing brand new, more complex emotions as a result. As Riley tries to adapt to her teenage years, her old emotions try to adapt to the possibility of being replaced.",https://www.imdb.com/title/tt22022452/?ref_=sr_i_1
2. Deadpool & Wolverine,2024,2h 8m,R,7.6,482K,56,"Deadpool is offered a place in the Marvel Cinematic Universe by the Time Variance Authority, but instead recruits a variant of Wolverine to save his universe from extinction.",https://www.imdb.com/title/tt6263850/?ref_=sr_i_2
3. Wicked,2024,2h 40m,PG,7.5,147K,73,"Elphaba, a young woman ridiculed for her green skin, and Galinda, a popular girl, become friends at Shiz University in the Land of Oz. After an encounter with the Wonderful Wizard of Oz, their friendship reaches a crossroads.",https://www.imdb.com/title/tt1262426/?ref_=sr_i_3
4. Moana 2,2024,1h 40m,PG,6.7,92K,58,"After receiving an unexpected call from her wayfinding ancestors, Moana must journey to the far seas of Oceania and into dangerous, long-lost waters for an adventure unlike anything she's ever faced.",https://www.imdb.com/title/tt13622970/?ref_=sr_i_4
5. Despicable Me 4,2024,1h 34m,PG,6.2,63K,52,"Gru, Lucy, Margo, Edith, and Agnes welcome a new member to the family, Gru Jr., who is intent on tormenting his dad. Gru faces a new nemesis in Maxime Le Mal and his girlfriend Valentina, and the family is forced to go on the run.",https://www.imdb.com/title/tt7510222/?ref_=sr_i_5
6. Beetlejuice Beetlejuice,2024,1h 45m,PG-13,6.7,144K,62,"After a family tragedy, three generations of the Deetz family return home to Winter River. Still haunted by Beetlejuice, Lydia's life is turned upside down when her teenage daughter, Astrid, accidentally opens the portal to the Afterlife.",https://www.imdb.com/title/tt2049403/?ref_=sr_i_6
7. Dune: Part Two,2024,2h 46m,PG-13,8.5,615K,79,"Paul Atreides unites with the Fremen while on a warpath of revenge against the conspirators who destroyed his family. Facing a choice between the love of his life and the fate of the universe, he endeavors to prevent a terrible future.",https://www.imdb.com/title/tt15239678/?ref_=sr_i_7
8. Twisters,2024,2h 2m,PG-13,6.5,162K,65,"Kate Carter, a retired tornado-chaser and meteorologist, is persuaded to return to Oklahoma to work with a new team and new technologies.",https://www.imdb.com/title/tt12584954/?ref_=sr_i_8
9. Mufasa: The Lion King,2024,1h 58m,PG,6.6,49K,56,"Mufasa, a cub lost and alone, meets a sympathetic lion named Taka, the heir to a royal bloodline. The chance meeting sets in motion an expansive journey of a group of misfits searching for their destiny.",https://www.imdb.com/title/tt13186482/?ref_=sr_i_9
10. Sonic the Hedgehog 3,2024,1h 50m,PG,6.9,54K,56,"Sonic, Knuckles, and Tails reunite against a powerful new adversary, Shadow, a mysterious villain with powers unlike anything they have faced before. With their abilities outmatched, Team Sonic must seek out an unlikely alliance.",https://www.imdb.com/title/tt18259086/?ref_=sr_i_10
