Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
1. Song of the South,1946,1h 34m,Approved,6.9,16K,54,"The kindly story-teller Uncle Remus tells a young boy stories about trickster Br'er Rabbit, who outwits Br'er Fox and slow-witted Br'er Bear.",https://www.imdb.com/title/tt0038969/?ref_=sr_i_1
2. The Best Years of Our Lives,1946,2h 50m,Approved,8.1,74K,93,"Three World War II veterans, two of them traumatized or disabled, return home to the American midwest to discover that they and their families have been irreparably changed.",https://www.imdb.com/title/tt0036868/?ref_=sr_i_2
3. Duel in the Sun,1946,2h 9m,Approved,6.7,9.9K,,"Beautiful, biracial Pearl Chavez becomes the ward of her dead father's first love and finds herself torn between two brothers, one good and the other bad.",https://www.imdb.com/title/tt0038499/?ref_=sr_i_3
4. Cloak and Dagger,1946,1h 46m,Approved,6.6,3.7K,,"In WW2, the Allies race against time to persuade two nuclear scientists working for the Germans to switch sides.",https://www.imdb.com/title/tt0038417/?ref_=sr_i_4
5. It's a Wonderful Life,1946,2h 10m,PG,8.6,525K,89,An angel is sent from Heaven to help a desperately frustrated businessman by showing him what life would have been like if he had never existed.,https://www.imdb.com/title/tt0038650/?ref_=sr_i_5
6. Beauty and the Beast,1946,1h 33m,Not Rated,7.9,29K,92,"A beautiful young woman takes her father's place as the prisoner of a mysterious beast, who wishes to marry her.",https://www.imdb.com/title/tt0038348/?ref_=sr_i_6
7. Panique,1946,1h 39m,Not Rated,7.9,2.7K,,"After an elderly maid is murdered, opinions are manipulated, evidence is planted, violence erupts, and panic ensues.",https://www.imdb.com/title/tt0038824/?ref_=sr_i_7
8. Shoeshine,1946,1h 31m,Not Rated,8.0,8.5K,,"Two shoeshine boys in postwar Rome, Italy save up to buy a horse, but their involvement as dupes in a burglary lands them in juvenile prison; the experience take a devastating toll on their friendship.",https://www.imdb.com/title/tt0038913/?ref_=sr_i_8
9. The Big Sleep,1946,1h 54m,Approved,7.9,93K,86,"Private detective Philip Marlowe is hired by a wealthy family. Before the complex case is over, he's seen murder, blackmail--and what might be love.",https://www.imdb.com/title/tt0038355/?ref_=sr_i_9
10. Notorious,1946,1h 42m,Approved,7.9,111K,100,The daughter of a convicted German spy is asked by American agents to gather information on a ring of German scientists in South America. How far will she have to go to ingratiate herself with them?,https://www.imdb.com/title/tt0038787/?ref_=sr_i_10
11. A Scandal in Paris,1946,1h 40m,Approved,6.5,1.3K,,"Born in a French prison in 1775, François Eugène Vidocq becomes a professional thief and is later appointed chief of Parisian police.",https://www.imdb.com/title/tt0038908/?ref_=sr_i_11
12. The Strange Love of Martha Ivers,1946,1h 56m,Approved,7.4,12K,,A man is reunited with his childhood friend and her husband who believes he knows the truth about the death of her rich aunt years earlier.,https://www.imdb.com/title/tt0038988/?ref_=sr_i_12
13. Bedlam,1946,1h 19m,Approved,6.8,4.6K,,"Nell Bowen, the protégé of Lord Mortimer, wants to help change the conditions of notorious St. Mary's of Bethlehem Asylum (Bedlam). Though she tries to reform Bedlam, the cruel Master Sims who runs it has her committed there, but ultimately, it's the lunatics who've taken over the asylum.",https://www.imdb.com/title/tt0038343/?ref_=sr_i_13
14. A Matter of Life and Death,1946,1h 44m,PG,8.0,27K,,"A British wartime aviator who cheats death must argue for his life before a celestial court, hoping to prolong his fledgling romance with an American girl.",https://www.imdb.com/title/tt0038733/?ref_=sr_i_14
15. Gilda,1946,1h 50m,Approved,7.6,37K,,A small-time gambler hired to work in a Buenos Aires casino discovers his employer's new wife is his former lover.,https://www.imdb.com/title/tt0038559/?ref_=sr_i_15
16. My Darling Clementine,1946,1h 37m,Approved,7.7,27K,,"After their cattle are stolen and their brother murdered, the Earp brothers have a score to settle with the Clanton family.",https://www.imdb.com/title/tt0038762/?ref_=sr_i_16
17. The Killers,1946,1h 43m,Approved,7.7,25K,,"Hit men arrive in a small New Jersey town to kill an unresisting victim, and insurance investigator Reardon uncovers his past involvement with beautiful, deadly Kitty Collins.",https://www.imdb.com/title/tt0038669/?ref_=sr_i_17
18. Great Expectations,1946,1h 58m,Approved,7.8,27K,90,"A humble orphan boy in 1810s Kent is given the opportunity to go to London and become a gentleman, with the help of an unknown benefactor.",https://www.imdb.com/title/tt0038574/?ref_=sr_i_18
19. Faithful in My Fashion,1946,1h 21m,,5.9,384,,"A U.S. Army sergeant is home on leave to reconnect with his girlfriend he hopes to marry. However, in the years he's been away, she's gotten a huge promotion where they used to work together - and has become engaged to another man.",https://www.imdb.com/title/tt0038517/?ref_=sr_i_19
20. My Reputation,1946,1h 34m,Approved,7.0,2K,,A recent widow meets an army major while skiing and becomes romantically involved with him despite pressures from friends and family.,https://www.imdb.com/title/tt0038765/?ref_=sr_i_20
21. The Blue Dahlia,1946,1h 36m,Approved,7.1,10K,,An ex-bomber pilot is suspected of murdering his unfaithful wife.,https://www.imdb.com/title/tt0038369/?ref_=sr_i_21
22. The Razor's Edge,1946,2h 25m,Approved,7.3,7.1K,,"An adventuresome young man goes off to find himself and loses his socialite fiancée in the process. But when he returns 10 years later, she will stop at nothing to get him back, even though she is already married.",https://www.imdb.com/title/tt0038873/?ref_=sr_i_22
23. The Spiral Staircase,1946,1h 23m,Approved,7.3,12K,,"In 1916, a shadowy serial killer is targeting women with ""afflictions""; one night during a thunderstorm, the mute Helen feels menaced.",https://www.imdb.com/title/tt0038975/?ref_=sr_i_23
24. The Stranger,1946,1h 35m,Approved,7.3,30K,76,An investigator from the War Crimes Commission travels to Connecticut to find an infamous Nazi.,https://www.imdb.com/title/tt0038991/?ref_=sr_i_24
25. The Postman Always Rings Twice,1946,1h 53m,Approved,7.4,24K,84,A married woman and a drifter fall in love and then plot to murder her husband.,https://www.imdb.com/title/tt0038854/?ref_=sr_i_25
26. The Chase,1946,1h 26m,Approved,6.4,2.9K,,Chuck Scott gets a job as chauffeur to tough guy Eddie Roman; but Chuck's involvement with Eddie's fearful wife becomes a nightmare.,https://www.imdb.com/title/tt0038409/?ref_=sr_i_26
27. Dead Reckoning,1946,1h 40m,Approved,7.0,9.4K,51,"A soldier runs away to avoid receiving the Medal of Honor, so his buddy gets permission to investigate. Romance and death soon follow.",https://www.imdb.com/title/tt0039305/?ref_=sr_i_27
28. Dragonwyck,1946,1h 43m,Approved,6.9,5.7K,,"A simple Connecticut farm girl is recruited by a distant relative, an aristocratic patroon, to be governess to his young daughter in his Hudson Valley mansion.",https://www.imdb.com/title/tt0038492/?ref_=sr_i_28
29. The Strange Woman,1946,1h 40m,Approved,6.5,2.6K,,In 1820s New England beautiful but poor and manipulative Jenny Hager marries rich old man Isaiah Poster but also seduces his son and his company foreman.,https://www.imdb.com/title/tt0038990/?ref_=sr_i_29
30. The Harvey Girls,1946,1h 42m,Approved,7.0,5.1K,65,"On a train trip West to become a mail-order bride, Susan Bradley meets a cheery crew of young women travelling out to open a ""Harvey House"" restaurant at a remote whistle-stop.",https://www.imdb.com/title/tt0038589/?ref_=sr_i_30
31. The Walls Came Tumbling Down,1946,1h 22m,Approved,6.5,230,,"Broadway gossip columnist Gilbert Archer investigates his friend's murder, finds clues linking it to a valuable Da Vinci painting, putting himself and Patricia Foster in danger from those after the artwork.",https://www.imdb.com/title/tt0039094/?ref_=sr_i_31
32. Humoresque,1946,2h 5m,Approved,7.3,5.1K,,"A classical musician from the slums is sidetracked by his love for a wealthy, neurotic socialite.",https://www.imdb.com/title/tt0038622/?ref_=sr_i_32
33. Strange Voyage,1946,1h 20m,,5.6,30,,"A group of men go on an expedition seeking sunken treasure, and wind up battling bad weather, rough seas and each other.",https://www.imdb.com/title/tt0038127/?ref_=sr_i_33
34. Till the Clouds Roll By,1946,2h 12m,Approved,6.3,2.8K,,Songwriter and Broadway pioneer Jerome Kern is unable to find immediate success in the U.S. He sought recognition abroad. He journeyed to England where his dreams of success became real and where he met his future wife Eva Leale.,https://www.imdb.com/title/tt0039035/?ref_=sr_i_34
35. Paisan,1946,2h,Approved,7.6,10K,,American military personnel interact warily with a variety of Italian locals over a year and a half in the push north during the Italian Campaign of WWII as German forces make their retreat.,https://www.imdb.com/title/tt0038823/?ref_=sr_i_35
36. Terror by Night,1946,1h,Approved,6.7,7.3K,,"When the fabled Star of Rhodesia diamond is stolen on a London to Edinburgh train and the son of its owner is murdered, Sherlock Holmes must discover which of his suspicious fellow passengers is responsible.",https://www.imdb.com/title/tt0039017/?ref_=sr_i_36
37. Dressed to Kill,1946,1h 16m,Approved,6.8,7.2K,,"Sherlock Holmes sets out to discover why a trio of murderous villains, including a dangerously attractive female, are desperate to obtain three unassuming and inexpensive little music boxes.",https://www.imdb.com/title/tt0038494/?ref_=sr_i_37
38. The Yearling,1946,2h 8m,Approved,7.2,6.7K,89,"A boy persuades his parents to allow him to adopt a young deer, but what will happen if the deer misbehaves?",https://www.imdb.com/title/tt0039111/?ref_=sr_i_38
39. A Night in Casablanca,1946,1h 25m,Approved,6.9,7.7K,,"The Marx Brothers are employed at a hotel in postwar Casablanca, where a ring of Nazis is trying to recover a cache of stolen treasure.",https://www.imdb.com/title/tt0038777/?ref_=sr_i_39
40. The Catman of Paris,1946,1h 5m,Approved,5.4,452,,Are mysterious killings in Paris of 1896 the work of man or monster?,https://www.imdb.com/title/tt0038402/?ref_=sr_i_40
41. Lady in the Lake,1946,1h 45m,Approved,6.5,6.7K,,The female editor of a crime magazine hires Phillip Marlowe to find the wife of her boss. The private detective soon finds himself involved in murder.,https://www.imdb.com/title/tt0039545/?ref_=sr_i_41
