link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
https://www.imdb.com/title/tt0034492/?ref_=sr_i_1,"['Felix Salten', 'Perce Pearce', 'Larry Morey']","['James Algar', 'Samuel Armstrong', 'David Hand']","['Hardie Albright', 'Stan Alexander', 'Bobette Audrey', 'Peter Behn', 'Thelma Boardman', 'Dolyn Bramston-Cook', 'Janet Chapman', 'Jeanne Christy', 'Marion Darlington', 'Tim Davis']","$858,000 (estimated)","$7,216,741","$267,447,150","$102,247,150","August 21, 1942",['United States'],"['Walt Disney Studios, 500 South Buena Vista Street, Burbank, California, USA']","['Walt Disney Animation Studios', 'Walt Disney Productions']","Nominated for 3 Oscars, 7 wins & 6 nominations total","['Animal Adventure', 'Hand-Drawn Animation', 'Adventure', 'Animation', 'Drama', 'Family']",['English']
https://www.imdb.com/title/tt0034583/?ref_=sr_i_2,"['Philip G. Epstein', 'Julius J. Epstein', 'Howard Koch']",['Michael Curtiz'],"['Humphrey Bogart', 'Ingrid Bergman', 'Paul Henreid', 'Claude Rains', 'Conrad Veidt', 'Sydney Greenstreet', 'Peter Lorre', 'S.Z. Sakall', 'Madeleine Lebeau', 'Dooley Wilson']","$950,000 (estimated)","$181,494","$4,727,083","$4,219,709","January 23, 1943",['United States'],"['Waterman Drive, Van Nuys, Los Angeles, California, USA (airport runway)']",['Warner Bros.'],"Won 3 Oscars, 17 wins & 11 nominations total","['Drama', 'Romance', 'War']","['English', 'French', 'German', 'Italian', 'Russian']"
https://www.imdb.com/title/tt0035429/?ref_=sr_i_3,"['Graham Greene', 'John Dighton', 'Diana Morgan']",['Alberto Cavalcanti'],"['Leslie Banks', 'C.V. France', 'Valerie Taylor', 'Marie Lohr', 'Harry Fowler', 'Norman Pierce', 'Frank Lawton', 'Elizabeth Allan', 'Thora Hird', 'Muriel George']",,"$7,849","$47,214","$47,214","June 28, 1944",['United Kingdom'],"['Turville Church, Turville, Buckinghamshire, England, UK']",['Ealing Studios'],,"['Thriller', 'War']","['English', 'German']"
https://www.imdb.com/title/tt0035446/?ref_=sr_i_4,"['Melchior Lengyel', 'Edwin Justus Mayer', 'Ernst Lubitsch']",['Ernst Lubitsch'],"['Carole Lombard', 'Jack Benny', 'Robert Stack', 'Felix Bressart', 'Lionel Atwill', 'Stanley Ridges', 'Sig Ruman', 'Tom Dugan', 'Charles Halton', 'George Lynn']",,,"$4,578,000","$3,270,000","March 6, 1942",['United States'],,['Romaine Film Corporation'],"Nominated for 1 Oscar, 5 wins & 2 nominations total","['Screwball Comedy', 'Comedy', 'Romance', 'War']","['English', 'German', 'French']"
https://www.imdb.com/title/tt0034522/?ref_=sr_i_5,"['Ben Hecht', 'Seton I. Miller', 'Rafael Sabatini']",['Henry King'],"['Tyrone Power', ""Maureen O'Hara"", 'Laird Cregar', 'Thomas Mitchell', 'George Sanders', 'Anthony Quinn', 'George Zucco', 'Edward Ashley', 'Bonnie Bannon', 'Fortunio Bonanova']",,,,"$1,012,600","December 4, 1942",['United States'],"['Port Royal, Jamaica']",['Twentieth Century Fox'],"Won 1 Oscar, 3 wins & 2 nominations total","['Swashbuckler', 'Adventure', 'Drama']","['English', 'Spanish']"
https://www.imdb.com/title/tt0035140/?ref_=sr_i_6,"['Casey Robinson', 'Olive Higgins Prouty', 'Paul Lugenbuhl']",['Irving Rapper'],"['Bette Davis', 'Paul Henreid', 'Claude Rains', 'Gladys Cooper', 'Bonita Granville', 'John Loder', 'Ilka Chase', 'Lee Patrick', 'Franklin Pangborn', 'Katharine Alexander']",,,"$10,390",,"October 31, 1942",['United States'],"['Big Bear Lake, Big Bear Valley, San Bernardino National Forest, California, USA']",['Warner Bros.'],"Won 1 Oscar, 6 wins & 2 nominations total","['Drama', 'Romance']","['English', 'Portuguese']"
https://www.imdb.com/title/tt0035093/?ref_=sr_i_7,"['Arthur Wimperis', 'George Froeschel', 'James Hilton']",['William Wyler'],"['Greer Garson', 'Walter Pidgeon', 'Teresa Wright', 'May Whitty', 'Reginald Owen', 'Henry Travers', 'Richard Ney', 'Henry Wilcoxon', 'Christopher Severn', 'Brenda Forbes']","$1,344,000 (estimated)",,,,"July 29, 1942",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']","[""Loew's""]","Won 6 Oscars, 15 wins & 7 nominations total","['Drama', 'Romance', 'War']","['English', 'German']"
https://www.imdb.com/title/tt0034770/?ref_=sr_i_8,"['Lenore J. Coffee', 'Stephen Longstreet']",['Irving Rapper'],"['Barbara Stanwyck', 'George Brent', 'Geraldine Fitzgerald', 'Donald Crisp', 'Gig Young', 'Nancy Coleman', 'Gene Lockhart', 'Larry Simms', 'Donald Woods', 'Grant Mitchell']","$779,000 (estimated)",,,,"August 1, 1942",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['Warner Bros.'],"Awards, 2 wins total","['Drama', 'Romance']","['English', 'Italian']"
https://www.imdb.com/title/tt0034587/?ref_=sr_i_9,['DeWitt Bodeen'],['Jacques Tourneur'],"['Simone Simon', 'Tom Conway', 'Kent Smith', 'Jane Randolph', 'Jack Holt', 'Henrietta Burnside', 'Alec Craig', 'Eddie Dew', 'Elizabeth Dunne', 'Dynamite']","$134,000 (estimated)",,,,"December 25, 1942",['United States'],"['Stage 14, RKO Studios - 780 N. Gower Street, Hollywood, Los Angeles, California, USA']",['RKO Radio Pictures'],"Awards, 2 wins & 3 nominations total","['Supernatural Fantasy', 'Fantasy', 'Horror', 'Thriller']","['English', 'Czech', 'Serbian']"
https://www.imdb.com/title/tt0035238/?ref_=sr_i_10,"['Claudine West', 'George Froeschel', 'Arthur Wimperis']",['Mervyn LeRoy'],"['Ronald Colman', 'Greer Garson', 'Philip Dorn', 'Susan Peters', 'Henry Travers', 'Reginald Owen', 'Bramwell Fletcher', 'Rhys Williams', ""Una O'Connor"", 'Aubrey Mather']","$1,210,000 (estimated)",,,,"August 31, 1943",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],"Nominated for 7 Oscars, 6 wins & 8 nominations total","['Drama', 'Romance']",['English']
