Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
1. The Jungle Book,1967,1h 18m,Approved,7.6,205K,65,Bagheera the Panther and Baloo the Bear have a difficult time trying to convince a boy to leave the jungle for human civilization.,https://www.imdb.com/title/tt0061852/?ref_=sr_i_1
2. The Graduate,1967,1h 46m,PG,8.0,296K,83,A disillusioned college graduate finds himself torn between his older lover and her daughter.,https://www.imdb.com/title/tt0061722/?ref_=sr_i_2
3. Guess Who's Coming to Dinner,1967,1h 48m,Approved,7.8,51K,63,A White couple's attitudes are challenged when their daughter introduces them to her Black fiancé.,https://www.imdb.com/title/tt0061735/?ref_=sr_i_3
4. You Only Live Twice,1967,1h 57m,PG,6.8,121K,61,"James Bond and the Japanese Secret Service must find and stop the true culprit of a series of space hijackings, before war is provoked between Russia and the United States.",https://www.imdb.com/title/tt0062512/?ref_=sr_i_4
5. Belle de Jour,1967,1h 40m,Approved,7.6,51K,,A frigid young housewife decides to spend her midweek afternoons as a prostitute.,https://www.imdb.com/title/tt0061395/?ref_=sr_i_5
6. The Producers,1967,1h 28m,PG,7.5,62K,96,A stage-play producer devises a plan to make money by producing a sure-fire flop.,https://www.imdb.com/title/tt0063462/?ref_=sr_i_6
7. Le Samouraï,1967,1h 41m,GP,8.0,62K,90,"After professional hitman Jef Costello is seen by witnesses, his efforts to provide himself an alibi drive him further into a corner.",https://www.imdb.com/title/tt0062229/?ref_=sr_i_7
8. 2 or 3 Things I Know About Her,1967,1h 27m,Not Rated,6.5,8.9K,,"A day in the life of a Parisian housewife/prostitute, interspersed with musings on the Vietnam War and other contemporary issues.",https://www.imdb.com/title/tt0060304/?ref_=sr_i_8
9. The Young Girls of Rochefort,1967,2h 5m,G,7.7,13K,,"Two sisters leave their small seaside town of Rochefort in search of romance. Hired as carnival singers, one falls for an American musician, while the other must search for her ideal partner.",https://www.imdb.com/title/tt0062873/?ref_=sr_i_9
10. The Two of Us,1967,1h 26m,Not Rated,7.6,2.6K,,"In German-occupied France, a Jewish child is sent away from his family and conceals his religious affiliation from the anti-Semitic elderly man that takes care of him.",https://www.imdb.com/title/tt0063771/?ref_=sr_i_10
11. The Chinese,1967,1h 35m,Not Rated,6.9,8.7K,,"A small group of French students are studying Mao, trying to find out their position in the world and how to change the world to a Maoistic community using terrorism.",https://www.imdb.com/title/tt0061473/?ref_=sr_i_11
12. Accident,1967,1h 45m,Not Rated,6.8,5.1K,,"A beautiful Austrian coed attending Oxford University is betrothed to a fellow student, but she ends up getting involved with two unhappily married professors instead.",https://www.imdb.com/title/tt0061328/?ref_=sr_i_12
13. Far from Vietnam,1967,2h,Not Rated,7.3,924,,"In seven different segments, Godard, Klein, Lelouch, Marker, Resnais, and Varda show their sympathy and support for the North Vietnamese army during the Vietnam War.",https://www.imdb.com/title/tt0061913/?ref_=sr_i_13
14. A Man Vanishes,1967,2h 10m,,7.1,864,92,"Plastics salesman Oshima disappeared without a word to anyone, and has been missing for two years. Shohei Imamura and his crew follow Oshima's fiancé Yoshie and actor Shigeru Tsuyuguchi as they investigate the disappearance.",https://www.imdb.com/title/tt0062043/?ref_=sr_i_14
15. In the Heat of the Night,1967,1h 50m,Approved,7.9,87K,76,"A black Philadelphia police detective is mistakenly suspected of a local murder while passing through a racially hostile Mississippi town, and after being cleared is reluctantly asked by the police chief to investigate the case.",https://www.imdb.com/title/tt0061811/?ref_=sr_i_15
16. Bonnie and Clyde,1967,1h 51m,R,7.7,124K,86,"Bored waitress Bonnie Parker falls in love with an ex-con named Clyde Barrow and together they start a violent crime spree through the country, stealing cars and robbing banks.",https://www.imdb.com/title/tt0061418/?ref_=sr_i_16
17. Casino Royale,1967,2h 11m,Approved,5.0,34K,48,"In an early spy spoof, aging Sir James Bond comes out of retirement to take on SMERSH.",https://www.imdb.com/title/tt0061452/?ref_=sr_i_17
18. Cool Hand Luke,1967,2h 7m,Approved,8.0,194K,92,"A laid-back Southern man is sentenced to two years in a rural prison, but refuses to conform.",https://www.imdb.com/title/tt0061512/?ref_=sr_i_18
19. Valley of the Dolls,1967,2h 3m,PG-13,6.0,10K,49,Film version of Jacqueline Susann's best-selling novel chronicling the rise and fall of three young women in show business.,https://www.imdb.com/title/tt0062430/?ref_=sr_i_19
20. The Double Man,1967,1h 45m,Not Rated,5.9,1.3K,,In a complex piece of espionage the Russian secret service attempts to kidnap a high ranking officer in the CIA and replace him with a double of its own.,https://www.imdb.com/title/tt0061594/?ref_=sr_i_20
21. The Dirty Dozen,1967,2h 30m,Approved,7.7,81K,73,"During World War II, a rebellious U.S. Army Major is assigned a dozen convicted murderers to train and lead them into a mass assassination mission of German officers.",https://www.imdb.com/title/tt0061578/?ref_=sr_i_21
22. In Cold Blood,1967,2h 14m,R,7.9,31K,89,"Two ex-cons murder a family in a robbery attempt, before going on the run from the authorities. The police try to piece together the details of the murder in an attempt to track down the killers.",https://www.imdb.com/title/tt0061809/?ref_=sr_i_22
23. Playtime,1967,2h 35m,Not Rated,7.8,27K,99,"Monsieur Hulot curiously wanders around a high-tech Paris, paralleling a trip with a group of American tourists. Meanwhile, a nightclub/restaurant prepares its opening night, but it's still under construction.",https://www.imdb.com/title/tt0062136/?ref_=sr_i_23
24. Chuka,1967,1h 45m,Approved,6.3,1.1K,,"While Indians besiege a U.S. Army fort in 1876, residents of the fort, a gunfighter, a stagecoach driver, two Mexican women, and a motley company of soldiers, try to come to terms with their pasts.",https://www.imdb.com/title/tt0061477/?ref_=sr_i_24
25. The Way West,1967,2h 2m,Approved,6.2,3.9K,42,"In 1843, a former U.S. Senator leads a wagon train of settlers to Oregon, but his megalomania leads to growing dissatisfaction with his leadership.",https://www.imdb.com/title/tt0062479/?ref_=sr_i_25
"26. To Sir, with Love",1967,1h 45m,Approved,7.6,21K,55,Idealistic engineer-trainee and his experiences in teaching a group of rambunctious white high school students from the slums of London's East End.,https://www.imdb.com/title/tt0062376/?ref_=sr_i_26
27. Wait Until Dark,1967,1h 48m,Approved,7.7,35K,81,A recently blinded woman is terrorized by a trio of thugs while they search for a heroin-stuffed doll they believe is in her apartment.,https://www.imdb.com/title/tt0062467/?ref_=sr_i_27
28. Point Blank,1967,1h 32m,Approved,7.3,25K,86,"After being double-crossed and left for dead, a mysterious man named Walker single-mindedly tries to retrieve the money that was stolen from him.",https://www.imdb.com/title/tt0062138/?ref_=sr_i_28
29. The Fearless Vampire Killers,1967,1h 31m,Approved,7.0,35K,56,"A noted professor and his dim-witted apprentice fall prey to their inquiring vampires, while on the trail of the ominous damsel in distress.",https://www.imdb.com/title/tt0061655/?ref_=sr_i_29
30. Camelot,1967,2h 59m,G,6.6,7.8K,70,"The story of the marriage of England's King Arthur to Guinevere. The plot of illegitimate Mordred to gain the throne and Guinevere's growing attachment to Sir Lancelot, threaten to topple Arthur and destroy his ""round table"" of knights.",https://www.imdb.com/title/tt0061439/?ref_=sr_i_30
31. Hombre,1967,1h 51m,Approved,7.4,15K,80,"John Russell, disdained by his ""respectable"" fellow stagecoach passengers because he was raised by Apaches becomes their only hope for survival when they are set upon by outlaws.",https://www.imdb.com/title/tt0061770/?ref_=sr_i_31
32. The War Wagon,1967,1h 41m,Unrated,6.8,11K,65,"The story of a man who was shot, robbed and imprisoned who returns to steal a large gold shipment from the man who wronged him. The gold is transported in an armored stage coach, the War Wagon.",https://www.imdb.com/title/tt0062472/?ref_=sr_i_32
33. Viy,1967,1h 17m,Not Rated,7.2,11K,,A young priest is ordered to preside over the wake of witch in a small old wooden church of a remote village. This means spending three nights alone with the corpse with only his faith to protect him.,https://www.imdb.com/title/tt0062453/?ref_=sr_i_33
34. They Came from Beyond Space,1967,1h 25m,Unrated,4.6,2.2K,,Scientists investigating an unusual meteor shower in a rural field are possessed by an alien force bent on an ulterior purpose.,https://www.imdb.com/title/tt0062360/?ref_=sr_i_34
35. The Born Losers,1967,1h 53m,PG,5.9,2.9K,,Billy Jack battles a motorcycle gang in a small California beach town.,https://www.imdb.com/title/tt0061420/?ref_=sr_i_35
36. Thoroughly Modern Millie,1967,2h 18m,G,6.9,7.3K,,"In New York City during the Roaring Twenties, would-be flapper Millie Dillmount's self-appointed mission to marry her boss is complicated by white slavers and true love.",https://www.imdb.com/title/tt0062362/?ref_=sr_i_36
"37. Spider Baby or, The Maddest Story Ever Told",1967,1h 21m,Not Rated,6.8,8.3K,63,A caretaker devotes himself to three demented siblings after their father's death.,https://www.imdb.com/title/tt0058606/?ref_=sr_i_37
38. Barefoot in the Park,1967,1h 46m,G,7.0,21K,55,Conservative young lawyer Paul Bratter marries the vivacious Corie Banks. Their highly passionate relationship descends into discord when they rent their first apartment - a rundown five-flight NYC walk-up with eccentric neighbors.,https://www.imdb.com/title/tt0061385/?ref_=sr_i_38
39. Death Rides a Horse,1967,1h 54m,R,7.0,10K,38,"A young gunfighter bent on killing the four bandits who raped and murdered his family crosses paths with a former outlaw, who hopes to extort the same men in revenge for getting him jailed.",https://www.imdb.com/title/tt0064208/?ref_=sr_i_39
40. The Gnome-Mobile,1967,1h 24m,G,6.4,2.5K,,"In the Redwood Forests of California, a multi-millionaire lumberman and his two young grandchildren encounter two gnomes who are supposedly the last of their kind.",https://www.imdb.com/title/tt0061715/?ref_=sr_i_40
41. Doctor Dolittle,1967,2h 32m,G,6.2,11K,34,"After the animal communicating veterinarian goes too far for his clientele, he and his friends escape their hometown to the sea in search of the Great Pink Sea Snail.",https://www.imdb.com/title/tt0061584/?ref_=sr_i_41
42. Far from the Madding Crowd,1967,2h 48m,GP,7.2,6.5K,55,"Bathsheba Everdene, a willful, flirtatious young woman, unexpectedly inherits a large farm and is romantically pursued by three very different men.",https://www.imdb.com/title/tt0061648/?ref_=sr_i_42
43. Billion Dollar Brain,1967,1h 51m,Approved,5.9,6.3K,,British spy-turned-detective Harry Palmer stumbles upon an oil tycoon's plot to overthrow Communism using a supercomputer.,https://www.imdb.com/title/tt0061405/?ref_=sr_i_43
