Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
1. Rain Man,1988,2h 13m,R,8.0,562K,65,"After a selfish L.A. yuppie learns his estranged father left a fortune to an autistic-savant brother in Ohio that he didn't know existed, he absconds with his brother and sets out across the country, hoping to gain a larger inheritance.",https://www.imdb.com/title/tt0095953/?ref_=sr_i_1
2. Who Framed Roger Rabbit,1988,1h 44m,PG,7.7,225K,83,"When a cartoon rabbit is accused of murder, he enlists the help of a burnt out private investigator to prove his innocence.",https://www.imdb.com/title/tt0096438/?ref_=sr_i_2
3. Coming to America,1988,1h 57m,R,7.1,231K,47,"An extremely pampered African prince travels to Queens, New York and goes undercover to find a wife that he can respect for her intelligence and strong will.",https://www.imdb.com/title/tt0094898/?ref_=sr_i_3
4. Big,1988,1h 44m,PG,7.3,249K,73,"After wishing to be made big, a teenage boy wakes the next morning to find himself mysteriously in the body of an adult.",https://www.imdb.com/title/tt0094737/?ref_=sr_i_4
5. Twins,1988,1h 47m,PG,6.2,142K,50,"A physically perfect but innocent man goes in search of his long-lost twin brother, who turns out to be a short, womanizing, small-time crook.",https://www.imdb.com/title/tt0096320/?ref_=sr_i_5
6. Crocodile Dundee II,1988,1h 51m,PG,5.7,62K,41,Australian outback expert protects his New York love from gangsters who've followed her down under.,https://www.imdb.com/title/tt0092493/?ref_=sr_i_6
7. Die Hard,1988,2h 12m,R,8.2,985K,72,A New York City police officer tries to save his estranged wife and several others taken hostage by terrorists during a Christmas party at the Nakatomi Plaza in Los Angeles.,https://www.imdb.com/title/tt0095016/?ref_=sr_i_7
8. The Naked Gun: From the Files of Police Squad!,1988,1h 25m,PG-13,7.6,193K,76,Incompetent police Detective Frank Drebin must foil an attempt to assassinate Queen Elizabeth II.,https://www.imdb.com/title/tt0095705/?ref_=sr_i_8
9. Cocktail,1988,1h 44m,R,5.9,95K,12,A talented New York City bartender takes a job at a bar in Jamaica and falls in love.,https://www.imdb.com/title/tt0094889/?ref_=sr_i_9
10. Beetlejuice,1988,1h 32m,PG,7.5,401K,71,"The spirits of a deceased couple are harassed by an unbearable family that has moved into their home, and hire a malicious spirit to drive them out.",https://www.imdb.com/title/tt0094721/?ref_=sr_i_10
11. Oliver & Company,1988,1h 14m,G,6.6,55K,58,A lost and alone kitten joins a gang of dogs engaged in petty larceny in New York City.,https://www.imdb.com/title/tt0095776/?ref_=sr_i_11
12. Working Girl,1988,1h 53m,R,6.8,65K,73,"When a secretary's idea is stolen by her boss, she seizes an opportunity to steal it back by pretending she has her boss' job.",https://www.imdb.com/title/tt0096463/?ref_=sr_i_12
13. A Fish Called Wanda,1988,1h 48m,R,7.5,159K,80,"In London, four very different people team up on a jewel heist, then try to double-cross one another for the loot, complicated by their efforts to fool the very proper barrister Archibald Leach.",https://www.imdb.com/title/tt0095159/?ref_=sr_i_13
14. Scrooged,1988,1h 41m,PG-13,6.9,123K,38,"A selfish, cynical television executive is haunted by three spirits bearing lessons on Christmas Eve.",https://www.imdb.com/title/tt0096061/?ref_=sr_i_14
15. Willow,1988,2h 6m,PG,7.2,133K,47,A young farmer is chosen to undertake a perilous journey in order to protect a special baby from an evil queen.,https://www.imdb.com/title/tt0096446/?ref_=sr_i_15
16. Beaches,1988,2h 3m,PG-13,7.0,30K,46,"Wealthy privileged San Francisco debutante Hillary Whitney Essex and cynical struggling entertainer C. C. Bloom share a turbulent, but strong friendship over the years.",https://www.imdb.com/title/tt0094715/?ref_=sr_i_16
17. Rambo III,1988,1h 42m,R,5.8,145K,36,Rambo mounts a one-man mission to rescue his friend Colonel Trautman from the clutches of the formidable invading Soviet forces in Afghanistan.,https://www.imdb.com/title/tt0095956/?ref_=sr_i_17
18. Bull Durham,1988,1h 48m,R,7.0,61K,73,A fan who has an affair with one minor-league baseball player each season meets an up-and-coming pitcher and the experienced catcher assigned to him.,https://www.imdb.com/title/tt0094812/?ref_=sr_i_18
19. A Nightmare on Elm Street 4: The Dream Master,1988,1h 33m,R,5.6,65K,56,"Freddy Krueger returns once again to terrorize the dreams of the remaining Dream Warriors, as well as those of a young woman who may be able to defeat him for good.",https://www.imdb.com/title/tt0095742/?ref_=sr_i_19
20. The Land Before Time,1988,1h 9m,G,7.4,103K,66,An orphaned brontosaurus teams up with other young dinosaurs in order to reunite with their families in a valley.,https://www.imdb.com/title/tt0095489/?ref_=sr_i_20
21. Colors,1988,2h,R,6.7,31K,66,An experienced cop and his rookie partner patrol the streets of East Los Angeles while trying to keep the gang violence under control.,https://www.imdb.com/title/tt0094894/?ref_=sr_i_21
22. Young Guns,1988,1h 47m,R,6.8,70K,50,"A group of young gunmen, led by Billy the Kid, become deputies to avenge the murder of the rancher who became their benefactor. But when Billy takes their authority too far, they become the hunted.",https://www.imdb.com/title/tt0096487/?ref_=sr_i_22
23. Biloxi Blues,1988,1h 46m,PG-13,6.7,17K,61,"A group of young recruits go through boot camp during the Second World War in Biloxi, Mississippi. From the play by Neil Simon.",https://www.imdb.com/title/tt0094746/?ref_=sr_i_23
