Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
1. Battleship Potemkin,1925,1h 6m,Not Rated,7.9,63K,97,"In the midst of the Russian Revolution of 1905, the crew of the battleship Potemkin mutiny against the brutal, tyrannical regime of the vessel's officers. The resulting street demonstration in Odessa brings on a police massacre.",https://www.imdb.com/title/tt0015648/?ref_=sr_i_1
2. The Phantom of the Opera,1925,1h 33m,Passed,7.5,21K,,"A mad, disfigured composer seeks love with a lovely young opera singer.",https://www.imdb.com/title/tt0016220/?ref_=sr_i_2
3. Seven Chances,1925,56m,Passed,7.8,12K,,A man learns that he will inherit a fortune if he marries by 7PM that evening.,https://www.imdb.com/title/tt0016332/?ref_=sr_i_3
4. The Gold Rush,1925,1h 35m,Approved,8.1,123K,,"A prospector goes to the Klondike during the 1890s gold rush in hopes of making his fortune, and is smitten with a girl he sees in a dance hall.",https://www.imdb.com/title/tt0015864/?ref_=sr_i_4
5. Ben-Hur: A Tale of the Christ,1925,2h 23m,Not Rated,7.8,8.1K,,A Jewish prince seeks to find his family and revenge himself upon his childhood friend who had him wrongly imprisoned.,https://www.imdb.com/title/tt0016641/?ref_=sr_i_5
6. The Lost World,1925,1h 50m,Passed,7.0,6.1K,,The first film adaptation of Sir Arthur Conan Doyle's classic novel about a land where prehistoric creatures still roam.,https://www.imdb.com/title/tt0016039/?ref_=sr_i_6
7. The Wizard of Oz,1925,1h 35m,TV-G,4.9,1.8K,,"Dorothy, heir to the Oz throne, must take it back from the wicked Prime Minister Kruel with the help of three farmhands.",https://www.imdb.com/title/tt0016544/?ref_=sr_i_7
8. The Freshman,1925,1h 17m,Not Rated,7.5,6.3K,,A nerdy college student will do anything to become popular on campus.,https://www.imdb.com/title/tt0015841/?ref_=sr_i_8
9. The Big Parade,1925,2h 31m,Not Rated,7.9,7.5K,,A young American soldier witnesses the horrors of the Great War.,https://www.imdb.com/title/tt0015624/?ref_=sr_i_9
10. Go West,1925,1h 9m,Not Rated,7.1,5.3K,,With little luck at keeping a job in the city a New Yorker tries work in the country and eventually finds his way leading a herd of cattle to the West Coast.,https://www.imdb.com/title/tt0015863/?ref_=sr_i_10
11. The Pleasure Garden,1925,1h 15m,,5.8,3K,,Two couples' romances are fancifully intertwined.,https://www.imdb.com/title/tt0016230/?ref_=sr_i_11
12. The Monster,1925,1h 26m,Passed,6.2,1.4K,,A meek clerk who doubles as an amateur detective investigates some very strange goings-on at a remote mental sanitarium.,https://www.imdb.com/title/tt0016123/?ref_=sr_i_12
13. The Unholy Three,1925,1h 26m,Passed,7.1,2.4K,,"A sideshow ventriloquist, a midget, and a strongman form a conspiracy known as ""The Unholy Three"" and commit a series of robberies.",https://www.imdb.com/title/tt0016473/?ref_=sr_i_13
14. Variety,1925,1h 12m,Passed,7.4,1.5K,,"Prologue: The murderer ""Boss"" Huller - after having spent ten years in prison - breaks his silence to tell the warden his story. ""Boss"", a former trapeze artist, and his wife own a cheap side-show that displays ''erotic sensations''. But he longs for his former glamorous life in the circus. When he meets the orphan Berta-Marie, he falls under her spell and leaves his wife and young son behind. He makes Berta-Marie his partner in a new trapeze number. One day, the famous trapeze artist Artinelli takes note of them and engages them for his trapeze show in Berlin. Their salto mortale becomes an immediate sensation. Calculatedly and cold, Artinelli seduces Berta-Marie and destroys ""Boss'"" happiness.",https://www.imdb.com/title/tt0016481/?ref_=sr_i_14
15. Tartuffe,1925,1h 10m,Not Rated,7.1,2.8K,,"A young man shows his millionaire grandfather a film based on Molière's Tartuffe, in order to expose the old man's hypocritical governess who covets his own inheritance.",https://www.imdb.com/title/tt0017448/?ref_=sr_i_15
16. Maciste in Hell,1925,1h 35m,,6.8,665,,The devil takes Maciste down to hell in an attempt to corrupt and ruin his morality.,https://www.imdb.com/title/tt0017096/?ref_=sr_i_16
17. Tumbleweeds,1925,1h 18m,Approved,6.5,695,,The government will grant a fringe of terrain for the settlers who want to live and work there. The starting sign will be a gunshot which will iniciate the run for the best fields and claims.,https://www.imdb.com/title/tt0016461/?ref_=sr_i_17
18. Stella Dallas,1925,1h 50m,Passed,7.3,440,,"Small-town girl Stella marries socialite Stephen Dallas, a man with whom she has nothing in common. The whole thing is a failure; after the birth of their daughter Laurel, the Dallases separate and Stephen returns to New York. As Laurel grows into a young woman, Stella realizes that she cannot provide for her properly and sends her to live with Stephen and his new family. Laurel later marries a pleasant upper-class young man as Stella stands in the rain watching the ceremony through a window.",https://www.imdb.com/title/tt0016395/?ref_=sr_i_18
19. Strike,1925,1h 22m,Not Rated,7.6,9K,,A group of oppressed factory workers go on strike in pre-revolutionary Russia.,https://www.imdb.com/title/tt0015361/?ref_=sr_i_19
20. Grass: A Nation's Battle for Life,1925,1h 11m,Passed,7.7,1.2K,,The struggles of a hardscrabble Iranian nomadic tribe as they journey through bleak country to reach the grasslands that will save their livestock.,https://www.imdb.com/title/tt0015873/?ref_=sr_i_20
21. The Plastic Age,1925,1h 13m,Not Rated,5.9,401,,"Hugh Carver is an athletic star and a freshman at Prescott College. He falls in love with Cynthia Day, a popular girl who loves to go to parties. He finds that it is impossible to please her and still keep up with his studies and his athletic training, and soon the two face some difficult decisions.",https://www.imdb.com/title/tt0016226/?ref_=sr_i_21
22. Little Annie Rooney,1925,1h 34m,Unrated,6.8,1.1K,,"The tenements are home to an international community, including the friends and family of a tough young ragamuffin named Annie Rooney, but their neighborhood is threatened by a dangerous street gang.",https://www.imdb.com/title/tt0016028/?ref_=sr_i_22
"23. Sally, Irene and Mary",1925,1h 15m,,5.7,307,,"Three women performing in a Broadway show face temptation, love, money, betrayal and tragedy as the cost of fame.",https://www.imdb.com/title/tt0016309/?ref_=sr_i_23
24. Sally of the Sawdust,1925,1h 44m,Not Rated,6.6,610,,"Judge Foster throws his daughter out because she married a circus man. She leaves her baby girl with Prof. McGargle before she dies. Years later Sally is a dancer with whom Peyton, a son of Judge Foster's friend, falls in love. When Sally is arrested McGargle proves her real parentage.",https://www.imdb.com/title/tt0016308/?ref_=sr_i_24
25. Lady of the Night,1925,1h 10m,TV-G,6.7,823,,A world-weary prostitute yearns after respectability and the love of an inventor.,https://www.imdb.com/title/tt0016005/?ref_=sr_i_25
26. Body and Soul,1925,1h 42m,Not Rated,6.2,1.3K,,A malevolent phony preacher plots to take advantage of a woman from his congregation who happens to be in love with his long-estranged identical twin brother.,https://www.imdb.com/title/tt0015634/?ref_=sr_i_26
27. Master of the House,1925,1h 51m,Not Rated,7.0,2.5K,,"When a man becomes tyrannical towards his family, the women of the house decide to teach him a lesson in gratitude.",https://www.imdb.com/title/tt0015768/?ref_=sr_i_27
28. The Mystic,1925,1h 14m,,6.7,532,,"An American criminal imports a gang of Hungarian gypsies to gain control over a fortune. The victim, Doris Merrick, is persuaded by fake medium Zara to hand over her jewels to Nash.",https://www.imdb.com/title/tt0016142/?ref_=sr_i_28
29. The Late Mathias Pascal,1925,2h 50m,Not Rated,7.0,462,,"Mathias Pascal, only son of a once rich family, marries beautiful Romilde, who has a terrible mother-in-law. She controls her daughter, and soon his home life becomes a nightmare, as well as his job as assistant librarian in his home town. His only moments of lights are his mother and his baby, but both die on the same day. Shocked he leaves his hometown and gets to Monte Carlo, where he wins a fortune at the Casino. Returning home, he reads his own obituary in a paper. They have found a corpse in a creek and connected it with his disappearance. Mathias, noticing that he now is free from all ties to his old live, decides to start a new one, and goes to Rome, where he rents a room in a pension full of fake spiritualists who are controlling the owner. The chief of the gang, Terence, wants to marry the owner's daughter Adrienne, and has convinced her father to give her to him, with no regards of Adrienne's feelings, who is in love with and loved by Mathias. When Terence steals Mathias 50,000 Lira, and Mathias, being officially dead can neither marry Adrienne nor denounce Terence to the police, he decides to do something about his state and travels home, just to notice that Romalinda has remarried.",https://www.imdb.com/title/tt0015801/?ref_=sr_i_29
30. The Merry Widow,1925,2h 17m,Passed,7.2,2.7K,,"A prince must woo the now-wealthy dancer he once abandoned, to keep her money in the country in order to keep it from crashing economically.",https://www.imdb.com/title/tt0016104/?ref_=sr_i_30
31. Mother,1925,1h 54m,Not Rated,7.6,973,,"A man whose wife has died remarries, and his new wife has a daughter of her own from a previous marriage. The man's young son, however, who loved his mother deeply and misses her terribly, resents his father's new wife, not wanting her to take the place of his beloved mother, and makes life miserable for his new stepsister..",https://www.imdb.com/title/tt0016491/?ref_=sr_i_31
32. The Salvation Hunters,1925,1h 10m,,6.5,458,,"A cowardly young man, a bitter young woman, and a helpless child live on the docks, spend their days full of ennui watching a dredge dig the same hole day in and day out, chased around by the dredge workers. One day they finally decide to leave for the city together after they see a black cat.",https://www.imdb.com/title/tt0016310/?ref_=sr_i_32
33. Too Many Kisses,1925,1h,,6.3,264,,"Richard Gaylord, Jr. is a modern Lothario who has so many sweethearts that his father does not know what to do with him. Tired of paying to get his son out of one romantic entanglement after another, the elder Gaylord sends his son to the Basque region of France, believing that the women there will accept attentions only from their own people. Almost immediately, a local girl, Yvonne Hurja becomes infatuated with Richard, whom she sees as being able to help her break free from the unwanted attention of local guardsman Julio. A rivalry grows between Richard and Julio.",https://www.imdb.com/title/tt0016439/?ref_=sr_i_33
34. Paris Asleep,1925,59m,Unrated,7.1,2K,,A scientist's invisible ray freezes Paris into immobility.,https://www.imdb.com/title/tt0015214/?ref_=sr_i_34
35. Dick Turpin,1925,1h 10m,,5.9,113,,"Dick Turpin, an English highwayman who robs from the rich and gives to the poor, holds up the coach of Lord Churlton. Sometime later, in aiding a coach attacked by ruffians, Dick meets aristocratic Alice Brookfield, who is being forced by her family to marry Churlton. Dick offers to assist her to avoid the unwanted marriage, and they travel to London together, with Alice disguised as a boy. Churlton pursues them, and, after several narrow escapes, Dick is captured by the royal guards and sentenced to be hanged. On the scaffold, Dick is told by his friend, Tom King, who has taken the hangman's place, that the crowd is sympathetic; and Dick makes his escape, riding his horse to York. Dick finds the house where Alice is being held prisoner, kills Churlton, and escapes to France with Alice, whom he marries. Dick gives up his profession and settles down to family life.",https://www.imdb.com/title/tt0015750/?ref_=sr_i_35
36. Whirlpool of Fate,1925,1h 11m,TV-PG,6.7,733,,"After her father's death and her uncle having drunk all the inheritance, Virginia is left alone. She is accepted by a family of bohemians but a quarrel between the bohemians and the peasants coerce her to flee the peasants' riot. She is then helped by Raynal who falls in love with her but is too shy to tell her. Sheltered by his father, Virginia is robbed by her uncle of the money Raynal gave her to pay the bill in the village. He and his son then start to consider her a thief.",https://www.imdb.com/title/tt0014898/?ref_=sr_i_36
37. The Road to Yesterday,1925,1h 47m,,6.3,191,,A married couple discovers that their strained relationship is the result of unhappiness in their past lives.,https://www.imdb.com/title/tt0016294/?ref_=sr_i_37
