Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
1. The Treasure of the Sierra Madre,1948,2h 6m,Approved,8.2,137K,98,Two down-on-their-luck Americans searching for work in 1920s Mexico convince an old prospector to help them mine for gold in the Sierra Madre Mountains.,https://www.imdb.com/title/tt0040897/?ref_=sr_i_1
2. Abbott and Costello Meet Frankenstein,1948,1h 23m,Approved,7.3,21K,69,The Wolf Man tries to warn a dimwitted porter that Dracula wants his brain for Frankenstein monster's body.,https://www.imdb.com/title/tt0040068/?ref_=sr_i_2
3. Bicycle Thieves,1948,1h 29m,Not Rated,8.2,184K,,"In post-war Italy, a working-class man's bicycle is stolen, endangering his efforts to find work. He and his son set out to find it.",https://www.imdb.com/title/tt0040522/?ref_=sr_i_3
4. The Fallen Idol,1948,1h 35m,Approved,7.6,10K,88,"A butler working in a foreign embassy in London falls under suspicion when his wife accidentally falls to her death, the only witness being an impressionable young boy.",https://www.imdb.com/title/tt0040338/?ref_=sr_i_4
5. Brighton Rock,1948,1h 32m,Not Rated,7.3,7.3K,,"In Brighton in 1935, small-time gang leader Pinkie Brown murders a journalist and later desperately tries to cover his tracks but runs into trouble with the police, a few witnesses, and a rival gang.",https://www.imdb.com/title/tt0039220/?ref_=sr_i_5
6. Drunken Angel,1948,1h 42m,Not Rated,7.6,14K,,A drunken doctor with a hot temper and a violence-prone gangster with tuberculosis form a quicksilver bond.,https://www.imdb.com/title/tt0040979/?ref_=sr_i_6
7. The Terrible Parents,1948,1h 45m,Not Rated,6.9,1K,,"Michel is in love with Madeleine, so he decides to tell his parents of his intention to marry her. He thinks his announcement is innocent enough; his engagement, however, threatens to reveal dark secrets lurking within his family's home.",https://www.imdb.com/title/tt0040682/?ref_=sr_i_7
8. The Luck of the Irish,1948,1h 39m,Not Rated,6.6,1.3K,,"Following American reporter Stephen Fitzgerald from Ireland to New York, a grateful leprechaun acts as the newsman's servant and conscience.",https://www.imdb.com/title/tt0040553/?ref_=sr_i_8
"9. Sorry, Wrong Number",1948,1h 29m,Approved,7.3,13K,,"When neurotic bedridden wife Leona Stevenson overhears a murder plot on her telephone, she tries to piece the puzzle together and prevent the murder. Based on Lucille Fletcher's famous radio play.",https://www.imdb.com/title/tt0040823/?ref_=sr_i_9
10. Red River,1948,2h 13m,Approved,7.7,36K,96,"Dunson leads a cattle drive, the culmination of over 14 years of work, to its destination in Missouri. But his tyrannical behavior along the way causes a mutiny, led by his adopted son.",https://www.imdb.com/title/tt0040724/?ref_=sr_i_10
11. Rope,1948,1h 20m,Approved,7.9,160K,73,Two men try to convince themselves they've committed the perfect murder by hosting a dinner party after strangling a former classmate to death.,https://www.imdb.com/title/tt0040746/?ref_=sr_i_11
12. The Red Shoes,1948,2h 15m,Not Rated,8.1,41K,,A young ballet dancer is torn between the man she loves and her pursuit to become a prima ballerina.,https://www.imdb.com/title/tt0040725/?ref_=sr_i_12
13. Key Largo,1948,1h 40m,Approved,7.7,45K,74,"A drifter visits the family hotel of a war buddy who was killed in action only to find that a Chicago mobster and his gang have taken over the place. As a hurricane approaches, a confrontation ensues.",https://www.imdb.com/title/tt0040506/?ref_=sr_i_13
14. The Velvet Touch,1948,1h 40m,Approved,6.8,1.6K,,A Broadway star unintentionally kills her impresario but keeps mum about it after the police investigator targets a rival actress.,https://www.imdb.com/title/tt0040934/?ref_=sr_i_14
15. Hamlet,1948,2h 34m,Approved,7.5,19K,82,"Prince Hamlet struggles over whether or not he should kill his uncle, whom he suspects has murdered his father, the former king.",https://www.imdb.com/title/tt0040416/?ref_=sr_i_15
16. Fort Apache,1948,2h 8m,Approved,7.4,20K,,"At Fort Apache, an honorable and veteran war captain finds conflict when his regime is placed under the command of a young, glory hungry lieutenant colonel with no respect for the local Indian tribe.",https://www.imdb.com/title/tt0040369/?ref_=sr_i_16
17. Oliver Twist,1948,1h 45m,Approved,7.8,14K,84,"In Charles Dickens' classic tale, an orphan wends his way from cruel apprenticeship to den of thieves in search of a true home.",https://www.imdb.com/title/tt0040662/?ref_=sr_i_17
18. Easter Parade,1948,1h 43m,Approved,7.3,11K,,A nightclub performer hires a naive chorus girl to become his new dance partner to make his former partner jealous and to prove he can make any partner a star.,https://www.imdb.com/title/tt0040308/?ref_=sr_i_18
19. 3 Godfathers,1948,1h 46m,Approved,7.0,11K,82,Three outlaws on the run risk their freedom and their lives to return a newborn to civilization.,https://www.imdb.com/title/tt0040064/?ref_=sr_i_19
20. The Naked City,1948,1h 36m,Approved,7.5,16K,74,A step-by-step look at a murder investigation on the streets of New York.,https://www.imdb.com/title/tt0040636/?ref_=sr_i_20
21. B.F.'s Daughter,1948,1h 48m,Approved,6.1,865,,Wealthy Polly Fulton marries a progressive scholar whose attitudes toward capitalism and acquired wealth puts their marriage in jeopardy.,https://www.imdb.com/title/tt0040141/?ref_=sr_i_21
22. I Love Trouble,1948,1h 33m,Approved,6.7,1.2K,,"P.I. Stuart Bailey is hired to investigate the past of Ralph Johnson's wife, who has gone missing. He finds that the wife left her hometown with an actor, went to college using a stolen identity, and purloined $40,000 from a nightclub.",https://www.imdb.com/title/tt0040457/?ref_=sr_i_22
