Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
1. The French Connection,1971,1h 44m,R,7.7,144K,94,"A pair of NYPD detectives in the Narcotics Bureau stumble onto a heroin smuggling ring based in Marseilles, but stopping them and capturing their leaders proves an elusive goal.",https://www.imdb.com/title/tt0067116/?ref_=sr_i_1
2. Diamonds Are Forever,1971,2h,PG,6.5,118K,59,A diamond smuggling investigation leads James Bond to Las Vegas where he uncovers an evil plot involving a rich business tycoon.,https://www.imdb.com/title/tt0066995/?ref_=sr_i_2
3. Dirty Harry,1971,1h 42m,R,7.7,174K,87,"When a man calling himself ""the Scorpio Killer"" menaces San Francisco, tough-as-nails Police Inspector ""Dirty"" Harry Callahan is assigned to track down the crazed psychopath.",https://www.imdb.com/title/tt0066999/?ref_=sr_i_3
4. The Last Picture Show,1971,1h 58m,R,8.0,55K,93,"In 1951, a group of high schoolers come of age in a bleak, isolated, atrophied North Texas town that is slowly dying, both culturally and economically.",https://www.imdb.com/title/tt0067328/?ref_=sr_i_4
5. A Clockwork Orange,1971,2h 16m,R,8.2,908K,77,Alex DeLarge and his droogs barbarize a decaying near-future.,https://www.imdb.com/title/tt0066921/?ref_=sr_i_5
6. Vanishing Point,1971,1h 39m,R,7.2,31K,61,"During the 1970s, car-delivery driver Kowalski delivers hot rods in record time, but always runs into trouble.",https://www.imdb.com/title/tt0067927/?ref_=sr_i_6
7. Escape from the Planet of the Apes,1971,1h 38m,G,6.3,43K,69,"The world is shocked by the appearance of three talking chimpanzees, who arrived mysteriously in a U.S. spacecraft. They become the toast of society, but one man believes them to be a threat to the human race.",https://www.imdb.com/title/tt0067065/?ref_=sr_i_7
8. Play Misty for Me,1971,1h 42m,R,6.9,33K,78,The life of a disc jockey is turned upside down after a romantic encounter with an obsessed fan.,https://www.imdb.com/title/tt0067588/?ref_=sr_i_8
9. Fiddler on the Roof,1971,3h 1m,G,8.0,50K,67,"In pre-revolutionary Russia, a Jewish peasant with traditional values contends with marrying off three of his daughters with modern romantic ideals while growing anti-Semitic sentiment threatens his village.",https://www.imdb.com/title/tt0067093/?ref_=sr_i_9
10. THX 1138,1971,1h 26m,GP,6.6,56K,75,"In the 25th century, a time when people have designations instead of names, a man, THX 1138, and a woman, LUH 3417, rebel against their rigidly controlled society.",https://www.imdb.com/title/tt0066434/?ref_=sr_i_10
11. Murmur of the Heart,1971,1h 58m,R,7.5,11K,,"As France is nearing the end of the first Indochina War, an open-minded teenage boy finds himself torn between a rebellious urge to discover love, and the ever-present, almost dominating affection of his beloved mother.",https://www.imdb.com/title/tt0067778/?ref_=sr_i_11
12. The Beguiled,1971,1h 45m,R,7.2,20K,66,"While recuperating in a Confederate girls' boarding school, a Union soldier cons his way into each of the lonely women's hearts, causing them to turn on each other, and eventually, on him.",https://www.imdb.com/title/tt0066819/?ref_=sr_i_12
13. Willy Wonka & the Chocolate Factory,1971,1h 40m,G,7.8,236K,67,A poor but hopeful boy seeks one of the five coveted golden tickets that will send him on a tour of Willy Wonka's mysterious chocolate factory.,https://www.imdb.com/title/tt0067992/?ref_=sr_i_13
14. Octaman,1971,1h 19m,PG,3.3,1.4K,,A team of researchers discovers a strange mutation of man and octopus who proceeds to terrorize them.,https://www.imdb.com/title/tt0067515/?ref_=sr_i_14
15. Wake in Fright,1971,1h 49m,R,7.5,15K,85,"After a bad gambling bet, a schoolteacher is marooned in a town full of crazy, drunk, violent men who threaten to make him just as crazy, drunk, and violent.",https://www.imdb.com/title/tt0067541/?ref_=sr_i_15
16. Max and the Junkmen,1971,1h 52m,Not Rated,7.3,3.3K,,"A detective decides to go undercover and set up a group of robbers, but he may be getting too caught up in the task at hand.",https://www.imdb.com/title/tt0067409/?ref_=sr_i_16
