Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
1. The Ten Commandments,1956,3h 40m,G,7.9,80K,,"Moses, raised as a prince of Egypt in the Pharaoh's household, learns of his true heritage as a Hebrew and his divine mission as the deliverer of his people from slavery.",https://www.imdb.com/title/tt0049833/?ref_=sr_i_1
2. Around the World in 80 Days,1956,2h 55m,G,6.7,31K,69,A Victorian Englishman bets that with the new steamships and railways he can circumnavigate the globe in eighty days.,https://www.imdb.com/title/tt0048960/?ref_=sr_i_2
3. Giant,1956,3h 21m,G,7.6,44K,84,Sprawling epic covering the life of a Texas cattle rancher and his family and associates.,https://www.imdb.com/title/tt0049261/?ref_=sr_i_3
4. The King and I,1956,2h 13m,G,7.4,29K,72,A widow accepts a job as a live-in governess to the King of Siam's children.,https://www.imdb.com/title/tt0049408/?ref_=sr_i_4
5. Aparajito,1956,1h 50m,Not Rated,8.2,17K,,"Following his father's death, a boy leaves home to study in Calcutta, while his mother must face a life alone.",https://www.imdb.com/title/tt0048956/?ref_=sr_i_5
6. On the Bowery,1956,1h 5m,Not Rated,7.3,1.2K,,"By focusing on the lives of three down-and-out alcoholic transients, the film creates a wrenching portrait of the tragic hopelessness of life on ""The Bowery"" in New York City.",https://www.imdb.com/title/tt0050800/?ref_=sr_i_6
7. The Burmese Harp,1956,1h 56m,Not Rated,8.0,6.8K,,A conscience-driven Japanese soldier traumatized by the events of WWII adopts the lifestyle of a Buddhist monk.,https://www.imdb.com/title/tt0049012/?ref_=sr_i_7
8. The Crossing of Paris,1956,1h 25m,,7.3,4.5K,,Two men carry at night four suitcases of contraband meat across German-occupied Paris during WWII. Their opposite personalities and strange encounters provoke different adventures - until they are arrested by the police.,https://www.imdb.com/title/tt0049877/?ref_=sr_i_8
9. Bob le Flambeur,1956,1h 42m,PG,7.6,14K,80,"After losing big, an aging gambler decides to assemble a team to rob a casino.",https://www.imdb.com/title/tt0047892/?ref_=sr_i_9
10. Crime of Passion,1956,1h 26m,Approved,6.4,3.2K,,Kathy leaves the newspaper business to marry homicide detective Bill but is frustrated by his lack of ambition and the banality of life in the suburbs. Her drive to advance Bill's career soon takes her down a dangerous path.,https://www.imdb.com/title/tt0050271/?ref_=sr_i_10
11. Forbidden Planet,1956,1h 38m,G,7.5,55K,80,"A starship crew in the 23rd century goes to investigate the silence of a distant planet's colony, only to find just two survivors, a powerful robot, and the deadly secret of a lost civilization.",https://www.imdb.com/title/tt0049223/?ref_=sr_i_11
12. The Searchers,1956,1h 59m,Approved,7.8,100K,94,An American Civil War veteran embarks on a years-long journey to rescue his niece from the Comanches after the rest of his brother's family is massacred in a raid on their Texas farm.,https://www.imdb.com/title/tt0049730/?ref_=sr_i_12
13. The Wrong Man,1956,1h 45m,Approved,7.4,33K,83,"In 1953, an innocent man named Christopher Emanuel ""Manny"" Balestrero is arrested after being mistaken for an armed robber.",https://www.imdb.com/title/tt0051207/?ref_=sr_i_13
14. The Opposite Sex,1956,1h 57m,Approved,6.1,2.1K,,"Former nightclub singer Kay Hilliard, married 10 years and mother of a young daughter, is informed that her husband Steven is having an affair with chorus girl Crystal Allen, so she goes to Reno for a divorce.",https://www.imdb.com/title/tt0049578/?ref_=sr_i_14
15. Invasion of the Body Snatchers,1956,1h 20m,Approved,7.7,57K,92,A small-town doctor learns that the population of his community is being replaced by emotionless alien duplicates.,https://www.imdb.com/title/tt0049366/?ref_=sr_i_15
16. The Man Who Knew Too Much,1956,2h,PG,7.4,72K,76,"An American doctor and his wife, a former singing star, witness a murder while vacationing in Morocco, and are drawn into a twisting plot of international intrigue when their young son is kidnapped.",https://www.imdb.com/title/tt0049470/?ref_=sr_i_16
17. The Killing,1956,1h 24m,Approved,7.9,101K,91,Crook Johnny Clay assembles a five-man team to plan and execute a daring racetrack robbery.,https://www.imdb.com/title/tt0049406/?ref_=sr_i_17
