Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
11. Bullitt,1968,1h 54m,M/PG,7.4,78K,81,A nonconformist San Francisco cop is determined to find the underworld kingpin who killed the witness under his protection.,https://www.imdb.com/title/tt0062765/?ref_=sr_i_11
12. Journey to Shiloh,1968,1h 41m,Approved,5.6,1.1K,,"At the beginning of the Civil War, seven friends embark on a cross-country journey in order to join the Confederate army.",https://www.imdb.com/title/tt0063161/?ref_=sr_i_12
13. Night of the Living Dead,1968,1h 36m,R,7.8,145K,89,A ragtag group of Pennsylvanians barricade themselves in an old farmhouse to remain safe from a horde of flesh-eating ghouls that are ravaging the Northeast of the United States.,https://www.imdb.com/title/tt0063350/?ref_=sr_i_13
"14. I Love You, I Love You",1968,1h 31m,,7.1,3.4K,,"After attempting suicide, Claude is recruited for a time travel experiment, but, when the machine goes haywire, he may be trapped hurtling through his memories.",https://www.imdb.com/title/tt0063152/?ref_=sr_i_14
15. The Great Silence,1968,1h 45m,Not Rated,7.7,19K,,"A mute gunfighter defends a young widow and a group of outlaws against a gang of bounty killers in the winter of 1898, and a grim, tense struggle unfolds.",https://www.imdb.com/title/tt0063032/?ref_=sr_i_15
16. The Queen,1968,1h 8m,Not Rated,7.2,1.4K,78,"The behind the scenes of a national drag queen contest in New York City, including the rehearsals leading up to the contest, the conversations in the dressing room and the jealousies that emerge before and after the competition.",https://www.imdb.com/title/tt0063477/?ref_=sr_i_16
17. The Bride Wore Black,1968,1h 47m,Unrated,7.2,11K,,"Julie Kohler is prevented from suicide by her mother. She leaves the town. She will track down, charm and kill five men who do not know her. What is her goal? What is her purpose?",https://www.imdb.com/title/tt0061955/?ref_=sr_i_17
18. Memories of Underdevelopment,1968,1h 37m,Not Rated,7.6,5K,,A Cuban man cycles through his opinions and memories as the threat of foreign invasion intensifies and the rest of his family moves to Miami.,https://www.imdb.com/title/tt0063291/?ref_=sr_i_18
19. The Lion in Winter,1968,2h 14m,PG,7.8,35K,,"1183 A.D.: King Henry II's three sons all want to inherit the throne, but he won't commit to a choice. When he allows his imprisoned wife Eleanor of Aquitaine out for a Christmas visit, they all variously plot to force him into a decision.",https://www.imdb.com/title/tt0063227/?ref_=sr_i_19
20. The Chronicle of Anna Magdalena Bach,1968,1h 34m,,6.8,1.6K,,"The life and music of Johann Sebastian Bach as presented by his wife, Anna.",https://www.imdb.com/title/tt0062804/?ref_=sr_i_20
21. Stolen Kisses,1968,1h 31m,R,7.5,16K,,"After being discharged from the army, Antoine Doinel centers a screwball comedy where he applies for different jobs and tries to make sense of his relationships with women.",https://www.imdb.com/title/tt0062695/?ref_=sr_i_21
22. Rosemary's Baby,1968,2h 17m,R,8.0,247K,96,"A young couple trying for a baby moves into an aging, ornate apartment building on Central Park West, where they find themselves surrounded by peculiar neighbors.",https://www.imdb.com/title/tt0063522/?ref_=sr_i_22
23. Romeo and Juliet,1968,2h 18m,PG,7.6,36K,69,"When two young members of feuding families meet, forbidden love ensues.",https://www.imdb.com/title/tt0063518/?ref_=sr_i_23
24. Finian's Rainbow,1968,2h 21m,G,6.1,4.4K,59,"An Irish immigrant and his daughter move into a town in the American South with a magical piece of gold that will change people's lives, including a struggling farmer and African American citizens threatened by a bigoted politician.",https://www.imdb.com/title/tt0062974/?ref_=sr_i_24
25. They Came to Rob Las Vegas,1968,2h 4m,R,5.9,786,,A casino blackjack dealer plots with his girlfriend and a group of criminals to hijack and rob an armored car carrying a $7 million in cash while it's in route between Las Vegas and Los Angeles.,https://www.imdb.com/title/tt0063684/?ref_=sr_i_25
26. Barbarella,1968,1h 38m,PG,5.9,39K,51,"In the 41st century, an astronaut seeks to stop an evil scientist who threatens to unleash a powerful weapon upon the galaxy, partaking in sexy misadventures along the way.",https://www.imdb.com/title/tt0062711/?ref_=sr_i_26
27. The Swimmer,1968,1h 35m,M/PG,7.6,15K,,A man spends a summer day swimming home via all the pools in his quiet suburban neighborhood.,https://www.imdb.com/title/tt0063663/?ref_=sr_i_27
28. Vixen!,1968,1h 10m,X,5.6,3.4K,74,"The free-spirited wife of a Canadian bush pilot seduces a Mountie, a married couple and her biker brother, all while antagonizing her sibling's draft-dodging black friend.",https://www.imdb.com/title/tt0063787/?ref_=sr_i_28
29. Oliver!,1968,2h 33m,G,7.4,43K,74,"After being sold to the mortician Sowerberry, young orphan Oliver Twist runs away and meets a group of boys trained to be pickpockets by their elderly mentor Fagin in 1830s London in this musical based on Charles Dickens' Oliver Twist.",https://www.imdb.com/title/tt0063385/?ref_=sr_i_29
30. The Thomas Crown Affair,1968,1h 42m,R,6.9,30K,66,"A debonair, adventuresome bank executive believes he has pulled off the perfect multi-million dollar heist, only to match wits with an insurance investigator who will do anything to get her man.",https://www.imdb.com/title/tt0063688/?ref_=sr_i_30
31. Where Angels Go Trouble Follows!,1968,1h 33m,G,6.3,1.9K,,An old-line Mother Superior is challenged by a modern young nun when they take the girls of St. Francis Academy on a bus trip across the United States.,https://www.imdb.com/title/tt0063800/?ref_=sr_i_31
32. The Big Switch,1968,1h 8m,Not Rated,4.4,281,,Playboy John Carter is implicated in the murder of a blonde from a discotheque and is forced by gangsters into posing for pornographic photographs.,https://www.imdb.com/title/tt0065469/?ref_=sr_i_32
33. Candy,1968,1h 55m,R,5.1,3.9K,,"Candy Christian, an innocent high-schooler, encounters numerous colorful characters and humorous sexual situations while attempting to find meaning in life.",https://www.imdb.com/title/tt0062776/?ref_=sr_i_33
34. A Fine Pair,1968,1h 53m,PG,4.9,559,,"A detective gets involved with the beautiful daughter of an old friend. The daughter turns out to be a jewel thief, who in turn gets the detective involved in a caper in Austria.",https://www.imdb.com/title/tt0064329/?ref_=sr_i_34
35. Carne,1968,1h 30m,X,5.3,366,,"A worker in a meat-packing factory becomes the girl of strangers. After she makes love to her boyfriend, she is raped by a fellow worker.",https://www.imdb.com/title/tt0064130/?ref_=sr_i_35
"36. Yours, Mine and Ours",1968,1h 51m,Unrated,7.1,10K,,"A widower with ten children falls for a widow with eight, and they must decide about forming a huge, unconventional family.",https://www.imdb.com/title/tt0063829/?ref_=sr_i_36
37. The Wrecking Crew,1968,1h 45m,PG,5.5,3.9K,,"Gold bullion worth USD 1 billion has been stolen from a hijacked train in Denmark. The main suspect is Count Massimo Contini. The US government sends Matt Helm, one of its top agents, to investigate and recover the gold.",https://www.imdb.com/title/tt0065225/?ref_=sr_i_37
38. The Party,1968,1h 39m,Approved,7.4,45K,64,A clerical mistake results in a bumbling Indian film star being invited to an exclusive Hollywood party instead of being fired.,https://www.imdb.com/title/tt0063415/?ref_=sr_i_38
39. Teorema,1968,1h 38m,Not Rated,7.0,16K,,"A mysterious young man seduces each member of a bourgeois family. When he suddenly leaves, how will their lives change?",https://www.imdb.com/title/tt0063678/?ref_=sr_i_39
40. The Green Berets,1968,2h 22m,G,5.6,14K,,Col. Mike Kirby picks two teams of crack Green Berets for a mission in South Vietnam. First off is to build and control a camp that is trying to be taken by the enemy. The second mission is to kidnap a North Vietnamese General.,https://www.imdb.com/title/tt0063035/?ref_=sr_i_40
41. Hour of the Wolf,1968,1h 28m,Not Rated,7.5,24K,,"While vacationing on a remote German island with his younger pregnant wife, an artist has an emotional breakdown while confronting his repressed desires.",https://www.imdb.com/title/tt0063759/?ref_=sr_i_41
42. Targets,1968,1h 30m,R,7.3,13K,,"An aging horror star contemplates retirement amid the modern culture of random violence, while a disturbed young gun collector embarks on an unprovoked killing spree.",https://www.imdb.com/title/tt0063671/?ref_=sr_i_42
43. Spirits of the Dead,1968,2h 1m,R,6.4,7.4K,,"A trio of Edgar Allan Poe adaptations about a cruel countess haunted by her cousin's stallion, a sadistic soldier haunted by his doppelgänger, and an alcoholic actor haunted by the Devil.",https://www.imdb.com/title/tt0063715/?ref_=sr_i_43
44. If....,1968,1h 51m,R,7.4,26K,,"In this allegorical story, a revolution led by pupil Mick Travis takes place at an old established private school in England.",https://www.imdb.com/title/tt0063850/?ref_=sr_i_44
45. Ice Station Zebra,1968,2h 28m,G,6.6,12K,49,USN nuclear sub USS Tigerfish must rush to the North Pole to rescue the staff of Drift Ice Station Zebra weather station.,https://www.imdb.com/title/tt0063121/?ref_=sr_i_45
46. Hellfighters,1968,2h 1m,G,6.5,6.8K,,"Divorced Chance Buckman fights international oil rig fires. An injury brings his daughter and to his dismay, she weds Greg, a team member. Chance gets a desk-job, so he and Madelyn remarry, but a Venezuelan oil rig fire reunites them.",https://www.imdb.com/title/tt0063060/?ref_=sr_i_46
47. Charly,1968,1h 43m,M,6.9,7.5K,50,An intellectually disabled man undergoes an experiment that gives him the intelligence of a genius.,https://www.imdb.com/title/tt0062794/?ref_=sr_i_47
48. The Devil Rides Out,1968,1h 35m,G,6.9,11K,,Devil worshipers plan to convert two new victims.,https://www.imdb.com/title/tt0062885/?ref_=sr_i_48
49. A Midsummer Night's Dream,1968,2h 4m,Not Rated,6.5,930,,"The adventures of four young lovers, a group of amateur actors and their interactions with fairies come to light in a moonlit forest.",https://www.imdb.com/title/tt0063297/?ref_=sr_i_49
50. Danger: Diabolik,1968,1h 45m,PG-13,6.5,7.5K,,"A master thief and his sensual lover pull off heist after heist, all while an envious coalition of cops and gangsters is gunning for them.",https://www.imdb.com/title/tt0062861/?ref_=sr_i_50
51. Head,1968,1h 26m,G,6.4,7.1K,,The Monkees frolic their way through a series of musical set pieces and vignettes containing surreal humor and anti-establishment social commentary.,https://www.imdb.com/title/tt0063049/?ref_=sr_i_51
52. The Devil's Brigade,1968,2h 10m,Approved,6.7,6.5K,,A US Army lieutenant colonel is tasked with forming an elite commando-style unit from crack Canadian troops and the dregs of the US Army.,https://www.imdb.com/title/tt0062886/?ref_=sr_i_52
53. The Girl on a Motorcycle,1968,1h 31m,R,5.3,2.8K,,A married woman leaves her husband and zooms off on her motorcycle to see her lover.,https://www.imdb.com/title/tt0063013/?ref_=sr_i_53
54. Firecreek,1968,1h 44m,Approved,6.8,4.2K,65,"A peace-loving, part-time Sheriff in the small town of Firecreek must take a stand when a gang of vicious outlaws takes over his town.",https://www.imdb.com/title/tt0062975/?ref_=sr_i_54
55. The Charge of the Light Brigade,1968,2h 19m,PG-13,6.6,4.1K,,"In 1854, during the Crimean War, poor planning leads to the British Light Brigade openly charging a Russian artillery position with tragic consequences.",https://www.imdb.com/title/tt0062790/?ref_=sr_i_55
56. The Shoes of the Fisherman,1968,2h 42m,G,7.0,4.4K,,"After spending decades in a Siberian Gulag labor camp, Roman Catholic priest Kiril Lakota is set free by Russian leader Piotr Ilyich Kamenev at the height of the Cold War.",https://www.imdb.com/title/tt0063599/?ref_=sr_i_56
57. A Quiet Place in the Country,1968,1h 46m,R,6.5,2.3K,,"After moving into a dilapidated rural villa to reinvigorate his creative energies, a neurotic artist becomes obsessed with an uninhibited countess who died there many years prior.",https://www.imdb.com/title/tt0065119/?ref_=sr_i_57
58. The Bat Woman,1968,1h 20m,,4.8,1.2K,,Batwoman is called to investigate a whacked-out scientist who is capturing wrestlers and using their spinal fluid to create a Gill Man.,https://www.imdb.com/title/tt0235608/?ref_=sr_i_58
59. The Split,1968,1h 31m,R,6.0,1.6K,58,"Thieves fall out when over a half million dollars goes missing after the daring and carefully planned robbery of the Los Angeles Coliseum during a football game, each one accusing the other of having the money.",https://www.imdb.com/title/tt0063636/?ref_=sr_i_59
60. Carry on Up the Khyber,1968,1h 28m,Not Rated,6.8,5.7K,,"Sir Sidney Ruff-Diamond looks after the British outpost near the Khyber Pass. Protected by the kilted Third Foot and Mouth regiment, you would think they were safe but the Khazi of Kalabar has other ideas.",https://www.imdb.com/title/tt0062782/?ref_=sr_i_60
61. Hot Spur,1968,1h 31m,,4.8,316,,A deranged stablehand kidnaps the wife of a ranch owner to avenge the rape of his sister.,https://www.imdb.com/title/tt0063095/?ref_=sr_i_61
62. Blackbeard's Ghost,1968,1h 46m,Approved,6.8,7.1K,71,"Track coach Steve Walker accidentally invokes the spirit of notorious pirate Captain Blackbeard who was believed dead. He must now lay the pirate to rest and save a local hotel from mobster Silky Seymour, who wants to build a casino.",https://www.imdb.com/title/tt0062737/?ref_=sr_i_62
63. Witchfinder General,1968,1h 26m,Unrated,6.7,13K,,"During the English Civil War, a young Roundhead seeks vengeance against a vicious witch-hunter and his henchman, who have terrorized the soldier's fiancée and wrongfully executed her uncle.",https://www.imdb.com/title/tt0063285/?ref_=sr_i_63
64. Shogun's Joy of Torture,1968,1h 36m,Not Rated,6.1,788,,Three tales of punishment and torture set in Japan in the Middle Ages.,https://www.imdb.com/title/tt0059816/?ref_=sr_i_64
65. The Heart Is a Lonely Hunter,1968,2h 3m,G,7.6,4.9K,,"When deaf-mute Singer moves to a new town to be near his hospitalized friend, he makes an indelible impression on the lives of those around him.",https://www.imdb.com/title/tt0063050/?ref_=sr_i_65
66. Greetings,1968,1h 28m,R,5.6,4.2K,,"Three friends in New York City discuss how to dodge the draft and Vietnam, JFK's assassination, voyeurism, computer dating, and everything else.",https://www.imdb.com/title/tt0063036/?ref_=sr_i_66
67. The Scalphunters,1968,1h 42m,Not Rated,6.7,4.8K,,"Forced to trade his valuable furs for a well-educated escaped slave, a rugged trapper vows to recover the pelts from the Indians and later the renegades that killed them.",https://www.imdb.com/title/tt0063557/?ref_=sr_i_67
68. Day of the Evil Gun,1968,1h 35m,Approved,6.4,1.6K,,A woman and two children are kidnapped by Apaches. The husband of the captured woman enlists the help of his neighbor to find the Apaches that seized his family; not knowing his neighbor has unknown reasons of his own for helping him.,https://www.imdb.com/title/tt0062865/?ref_=sr_i_68
69. The Lost Continent,1968,1h 37m,G,5.5,2.4K,,"The captain, crew, and passengers of an old freighter-all of them with dark secrets to keep-find themselves adrift in a mysterious land full of monsters, conquistadors, and killer seaweed.",https://www.imdb.com/title/tt0063240/?ref_=sr_i_69
"70. Rachel, Rachel",1968,1h 41m,R,7.1,4.3K,74,"Rachel is a lonely school teacher who lives with her mother. When a man from the big city asks her out, she starts thinking about where she wants her life to go.",https://www.imdb.com/title/tt0063483/?ref_=sr_i_70
"71. Farewell, Friend",1968,1h 55m,M/PG,6.7,4.5K,,"After an overseas deployment, two former French Foreign Legion members plan to break into the vault of a French corporation.",https://www.imdb.com/title/tt0062639/?ref_=sr_i_71
72. The Boston Strangler,1968,1h 56m,Approved,7.0,11K,66,"A series of strangulation murders of Boston women sparks a protracted complex manhunt. Law professor John Bottomley leads a multi-jurisdictional task force in the investigation, with help from surviving victim Diane Cluny.",https://www.imdb.com/title/tt0062755/?ref_=sr_i_72
73. All the Sins of Sodom,1968,1h 28m,Not Rated,5.6,398,,"Photographer Henning works on erotic images with model. Progress disrupted when mysterious woman seduces one of his models, creating tension and complications in Henning's professional endeavors.",https://www.imdb.com/title/tt0061345/?ref_=sr_i_73
74. Black Cat,1968,1h 39m,Not Rated,7.7,9.2K,,Two women are raped and killed by samurai soldiers. Soon they reappear as vengeful ghosts who seduce and brutally murder the passing samurai.,https://www.imdb.com/title/tt0122136/?ref_=sr_i_74
75. The Stalking Moon,1968,1h 49m,G,6.6,3.4K,,"U.S. Army soldiers round up a group of Apache, mostly women and children. Surprisingly, they find among them a white woman and her half-Apache son.",https://www.imdb.com/title/tt0065032/?ref_=sr_i_75
76. Shame,1968,1h 43m,R,8.0,16K,,"In the midst of a civil war, former violinists Jan and Eva Rosenberg, who have a tempestuous marriage, run a farm on a rural island. In spite of their best efforts to escape their homeland, the war impinges on every aspect of their lives.",https://www.imdb.com/title/tt0063611/?ref_=sr_i_76
77. Lady in Cement,1968,1h 33m,PG,5.8,3K,,"During an ocean dive, Miami gumshoe Tony Rome (Frank Sinatra) finds a woman's body with her feet encased in a concrete block and sets out to solve the murder case.",https://www.imdb.com/title/tt0063210/?ref_=sr_i_77
78. Faces,1968,2h 10m,R,7.4,12K,88,"A middle-aged man leaves his wife for another woman. Shortly after, his ex-wife also begins a relationship with a younger partner. The film follows their struggles to find love amongst each other.",https://www.imdb.com/title/tt0062952/?ref_=sr_i_78
79. With Six You Get Eggroll,1968,1h 35m,G,6.4,3.2K,,"Two widowed people fall in love and marry, unprepared for the hostile reactions of their children.",https://www.imdb.com/title/tt0063821/?ref_=sr_i_79
"80. Buona Sera, Mrs. Campbell",1968,1h 48m,M/PG,6.8,2K,,"Carla Campbell receives maintenance payment from three former soldiers who all believe themselves to be the father of her daughter, Gia.",https://www.imdb.com/title/tt0062767/?ref_=sr_i_80
81. The Mercenary,1968,1h 50m,PG-13,7.1,6.5K,,"A greedy Polish mercenary helps a mine worker and a peasant girl lead a revolution against the Mexican Government, all while being pursued by an American rival.",https://www.imdb.com/title/tt0063293/?ref_=sr_i_81
82. Krakatoa: East of Java,1968,2h 11m,G,5.4,2K,,"In 1883, ship captain Hanson plans a shipwreck salvage mission in The Dutch East Indies to retrieve a cargo of pearls but an unexpected volcano eruption and a state-ordered transport of convicts upset his plans.",https://www.imdb.com/title/tt0064555/?ref_=sr_i_82
83. Twisted Nerve,1968,1h 58m,M,7.0,2.6K,,A troubled man becomes infatuated with a beautiful young woman and uses a childlike alter-ego to get close to her.,https://www.imdb.com/title/tt0063729/?ref_=sr_i_83
84. The Magus,1968,1h 57m,R,5.5,2K,,A teacher on a Greek island becomes involved in bizarre mind games with the island's magus (magician) and a beautiful young woman.,https://www.imdb.com/title/tt0063260/?ref_=sr_i_84
85. Skidoo,1968,1h 38m,R,4.7,2K,,A retired gangster must return to work when mob boss God kidnaps his daughter Darlene to force him into killing rival Blue Chips Packard.,https://www.imdb.com/title/tt0063612/?ref_=sr_i_85
"86. The One and Only, Genuine, Original Family Band",1968,1h 50m,G,6.3,1.1K,,The eleven members of the Bower family move to Dakota Territory.,https://www.imdb.com/title/tt0063389/?ref_=sr_i_86
87. Isadora,1968,2h 11m,M/PG,6.8,2.8K,,"A biography of the 1920s dancer Isadora Duncan, who forever changed people's ideas of ballet. Her nude, semi-nude, and pro-Soviet dance projects as well as her attitude and lifestyle shocked the public of her time.",https://www.imdb.com/title/tt0063141/?ref_=sr_i_87
88. Dracula Has Risen from the Grave,1968,1h 32m,G,6.5,8.6K,66,"After a Monsignor accidentally brings Count Dracula back from the dead while exorcising his castle, the vampire preys on the holy man's beautiful niece and her friends.",https://www.imdb.com/title/tt0062909/?ref_=sr_i_88
89. Hell in the Pacific,1968,1h 43m,G,7.2,9.4K,,"During World War II, an American pilot and a marooned Japanese navy captain are deserted on a small uninhabited island in the Pacific Ocean. There, they must cease their hostility and cooperate if they want to survive, but will they?",https://www.imdb.com/title/tt0063056/?ref_=sr_i_89
90. Destroy All Monsters,1968,1h 28m,G,6.4,8.2K,,"In 1999, a race of she-aliens, the Kilaaks, brainwash Earth's monsters into attacking major cities, prompting a team of astronauts to stop the invaders while the monsters battle Ghidorah.",https://www.imdb.com/title/tt0063172/?ref_=sr_i_90
"91. Live a Little, Love a Little",1968,1h 29m,PG,5.7,2.1K,,"Photographer Greg Nolan moonlights in two full-time jobs to pay the rent, but has trouble finding time to do them both without his bosses finding out.",https://www.imdb.com/title/tt0063231/?ref_=sr_i_91
92. Even the Wind Is Afraid,1968,1h 28m,TV-14,7.2,2.2K,,Girls that were punished to sat at a boarding school during Spring Break have no idea the school is haunted by the restless spirit of a former student seeking revenge.,https://www.imdb.com/title/tt0061752/?ref_=sr_i_92
93. Inga,1968,1h 21m,R,5.3,403,,"Inga, a 17 year-old, is sent to live with a scheming aunt who wants her to become mistress of her rich neighbour. She falls for a common young man instead.",https://www.imdb.com/title/tt0061833/?ref_=sr_i_93
"94. I Love You, Alice B. Toklas!",1968,1h 32m,R,6.2,3.5K,,"A thirty-something square falls in love with a hippie and decides to ""drop out"" himself.",https://www.imdb.com/title/tt0063115/?ref_=sr_i_94
95. How to Save a Marriage and Ruin Your Life,1968,1h 42m,Approved,6.3,903,,"When carefree bachelor David Sloane tries to persuade his best friend Harry Hunter to drop his mistress Carol Corman and return to his wife Mary, other romantic problems suddenly spring to life.",https://www.imdb.com/title/tt0063102/?ref_=sr_i_95
96. Pretty Poison,1968,1h 29m,R,7.0,4.4K,,"When a mentally-disturbed young man tells a pretty girl that he's a secret agent, she believes him; murder and mayhem ensue.",https://www.imdb.com/title/tt0063456/?ref_=sr_i_96
97. The Astro-Zombies,1968,1h 32m,,3.2,2.9K,,"The Plan - to build a super human. How? By murdering innocent, convenient victims, and using various bits of them. The result? Creatures on the rampage.",https://www.imdb.com/title/tt0064048/?ref_=sr_i_97
98. Wild in the Streets,1968,1h 37m,R,5.9,2.3K,,A young man gains significant political influence as the leader of a counterculture rock band with his rallying cry of voting rights for teenagers.,https://www.imdb.com/title/tt0063808/?ref_=sr_i_98
99. Naked You Die,1968,1h 22m,,5.8,990,,"After a mysterious trunk arrives at a prestigious girl's boarding school, its staff and students - including an orphaned heiress and an amateur sleuth - are targeted by a shadowy murderer.",https://www.imdb.com/title/tt0063370/?ref_=sr_i_99
100. The Wicked Die Slow,1968,1h 15m,R,4.2,106,,"""The Kid,"" a notorious gunfighter, and his Mexican sidekick Armadillo ride through the post-Civil War West looking for four Indians who raped the Kid's girl friend.",https://www.imdb.com/title/tt0261408/?ref_=sr_i_100
101. Bandolero!,1968,1h 46m,PG-13,6.5,6K,,"Mace Bishop (James Stewart) masquerades as a hangman in order to save his outlaw brother, Dee (Dean Martin), from the gallows, runs to Mexico chased by Sheriff July Johnson's (George Kennedy's) posse and fights against Mexican bandits.",https://www.imdb.com/title/tt0062708/?ref_=sr_i_101
102. No Way to Treat a Lady,1968,1h 48m,Approved,7.0,2.7K,,A crafty serial killer plays a game of cat-and-mouse with a harried police detective trying to track him down.,https://www.imdb.com/title/tt0063356/?ref_=sr_i_102
103. The Crimson Cult,1968,1h 27m,R,5.5,3.2K,,"Robert Manning visits the remote country house where his brother Peter was last seen. While his host seems outwardly friendly and his niece more demonstrably so, Robert detects a feeling of menace in the air.",https://www.imdb.com/title/tt0062833/?ref_=sr_i_103
104. A Dandy in Aspic,1968,1h 47m,Approved,6.1,1.4K,,"The British and Soviet intelligence services attempt to out-fox one another using the homesick double-agent Krasnevin, a.k.a. Alexander Eberlin, as a pawn in a complex spy-game that takes place in Berlin.",https://www.imdb.com/title/tt0062859/?ref_=sr_i_104
105. Inspector Clouseau,1968,1h 36m,G,4.8,3.4K,35,A string of robberies has occurred in Britain and it's up to Inspector Clouseau to catch the criminal.,https://www.imdb.com/title/tt0063135/?ref_=sr_i_105
106. The Ruthless Four,1968,1h 36m,M/PG,6.4,882,,Four men embark on a mission to unearth a fortune in gold from a mine.,https://www.imdb.com/title/tt0060777/?ref_=sr_i_106
107. The Killing of Sister George,1968,2h 18m,R,7.0,2.7K,,The life of a soap opera actress begins to unravel as she fears her character will be written out of the series.,https://www.imdb.com/title/tt0063185/?ref_=sr_i_107
108. Woman in Chains,1968,1h 46m,R,7.1,2K,,"An art gallery owner's photography hobby reveals a dark side, catching the attention of an artist's wife who's drawn to him despite her stable marriage.",https://www.imdb.com/title/tt0063458/?ref_=sr_i_108
109. The Detective,1968,1h 54m,Approved,6.5,4.3K,,"While grappling with his wife's infidelity, an NYPD detective investigates the murder of a gay man, which he discovers is linked to official corruption involving sex and drugs.",https://www.imdb.com/title/tt0062883/?ref_=sr_i_109
110. Anzio,1968,1h 57m,PG-13,6.0,4K,,"A war correspondent witnesses errors of the Allied Command after he and a unit of US Army Rangers land unopposed at Anzio, Italy, but later become trapped behind German lines during one of the bloodiest battles of WWII.",https://www.imdb.com/title/tt0062673/?ref_=sr_i_110
111. Dark of the Sun,1968,1h 40m,Approved,6.8,3.7K,,"A band of mercenaries led by Captain Curry travel through war-torn Congo across deadly terrain, battling rival armies, to steal $50 million in uncut diamonds. But infighting, sadistic rebels and a time lock jeopardize everything.",https://www.imdb.com/title/tt0062863/?ref_=sr_i_111
112. Corruption,1968,1h 31m,R,5.8,1.9K,,A doctor goes to extreme lengths--even murder--to restore the badly burned face of his fiancée.,https://www.imdb.com/title/tt0061520/?ref_=sr_i_112
113. Shalako,1968,1h 53m,M/PG,5.6,3.6K,51,"A group of European aristocrats go hunting in New Mexico in the 1880s. Here they quickly come into conflict with the Apaches, who are reluctant to see guests on their reservation. Only the recluse Shalako seems able to save them.",https://www.imdb.com/title/tt0063592/?ref_=sr_i_113
114. Deep Inside,1968,1h 29m,,5.7,123,,A manipulative woman delights in exploiting her friends' weaknesses during a beachside summer until her machinations lead to murder and her friends finally see through her.,https://www.imdb.com/title/tt0060294/?ref_=sr_i_114
115. Death Laid an Egg,1968,1h 26m,,5.8,1.9K,,"The depraved manager of a high-tech poultry factory is pulled into a love triangle with his domineering wife and her sexually-liberated cousin, leading to double-crosses and murder.",https://www.imdb.com/title/tt0061994/?ref_=sr_i_115
116. Madigan,1968,1h 41m,TV-14,6.5,4.2K,,"In New York City's Spanish Harlem, detectives Madigan and Bonaro are given 72 hours by their superior to capture a hoodlum wanted for homicide in Brooklyn.",https://www.imdb.com/title/tt0063256/?ref_=sr_i_116
117. The Night They Raided Minsky's,1968,1h 39m,PG-13,6.0,1.9K,67,"A naive young Amish woman runs away from her home in Pennsylvania to New York City, where she hopes to act in religious stage plays but ends up performing in Burlesque theatre.",https://www.imdb.com/title/tt0063348/?ref_=sr_i_117
