Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
1. Star Wars: Episode III - Revenge of the Sith,2005,2h 20m,PG-13,7.6,874K,68,"As the Clone Wars nears its end, Obi-Wan Kenobi pursues a new threat, while Anakin Skywalker is lured by Chancellor Palpatine into a sinister plot for galactic domination.",https://www.imdb.com/title/tt0121766/?ref_=sr_i_1
"2. The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,2h 23m,PG,6.9,442K,75,"While playing, Lucy and her siblings find a wardrobe that lands them in a mystical place called Narnia. Here they realize that it was fated and they must now unite with Aslan to defeat an evil queen.",https://www.imdb.com/title/tt0363771/?ref_=sr_i_2
3. Harry Potter and the Goblet of Fire,2005,2h 37m,PG-13,7.7,713K,81,"Harry Potter finds himself competing in a hazardous tournament between rival schools of magic, but he is distracted by recurring nightmares.",https://www.imdb.com/title/tt0330373/?ref_=sr_i_3
4. War of the Worlds,2005,1h 57m,PG-13,6.5,488K,73,An alien invasion threatens the future of humanity. The catastrophic nightmare is depicted through the eyes of one American family fighting for survival.,https://www.imdb.com/title/tt0407304/?ref_=sr_i_4
5. King Kong,2005,3h 7m,PG-13,7.2,458K,81,"A greedy film producer assembles a team of moviemakers and sets out for the infamous Skull Island, where they find more than just cannibalistic natives.",https://www.imdb.com/title/tt0360717/?ref_=sr_i_5
6. Wedding Crashers,2005,1h 59m,R,7.0,386K,64,"John Beckwith and Jeremy Grey, a pair of committed womanizers who sneak into weddings to take advantage of the romantic tinge in the air, find themselves at odds with one another when John meets and falls for Claire Cleary.",https://www.imdb.com/title/tt0396269/?ref_=sr_i_6
7. Batman Begins,2005,2h 20m,PG-13,8.2,1.6M,70,"After witnessing his parents' death, billionaire Bruce Wayne learns the art of fighting to confront injustice. When he returns to Gotham as Batman, he must stop a secret society that intends to destroy the city.",https://www.imdb.com/title/tt0372784/?ref_=sr_i_7
8. Charlie and the Chocolate Factory,2005,1h 55m,PG,6.7,548K,72,"Charlie, a young boy from an impoverished family, and four other kids win a tour of an amazing chocolate factory run by an imaginative chocolatier, Willy Wonka, and his staff of Oompa-Loompas.",https://www.imdb.com/title/tt0367594/?ref_=sr_i_8
9. Madagascar,2005,1h 26m,PG,6.9,456K,57,"A group of animals who have spent all their life in a New York zoo end up in the jungles of Madagascar, and must adjust to living in the wild.",https://www.imdb.com/title/tt0351283/?ref_=sr_i_9
10. Mr. & Mrs. Smith,2005,2h,PG-13,6.5,564K,55,"A husband and wife struggle to keep their marriage alive until they realize they are both secretly working as assassins. Now, their respective assignments require them to kill each other.",https://www.imdb.com/title/tt0356910/?ref_=sr_i_10
11. Hitch,2005,1h 58m,PG-13,6.6,342K,58,A smooth-talking man falls for a hardened columnist while helping a shy accountant woo a beautiful heiress.,https://www.imdb.com/title/tt0386588/?ref_=sr_i_11
12. The Longest Yard,2005,1h 53m,PG-13,6.4,202K,48,Prison inmates form a football team to challenge the prison guards.,https://www.imdb.com/title/tt0398165/?ref_=sr_i_12
13. Fantastic Four,2005,1h 46m,PG-13,5.7,354K,40,"A group of astronauts gain superpowers after a cosmic radiation exposure and must use them to oppose the plans of their enemy, Doctor Victor Von Doom.",https://www.imdb.com/title/tt0120667/?ref_=sr_i_13
14. Chicken Little,2005,1h 21m,G,5.7,104K,48,"After ruining his reputation with the town, a courageous chicken must come to the rescue of his fellow citizens when aliens start an invasion.",https://www.imdb.com/title/tt0371606/?ref_=sr_i_14
15. Robots,2005,1h 31m,PG,6.4,168K,64,"In a robot world, a young idealistic inventor travels to the big city to join his inspiration's company, only to find himself opposing its sinister new management.",https://www.imdb.com/title/tt0358082/?ref_=sr_i_15
16. Walk the Line,2005,2h 16m,PG-13,7.8,273K,72,"A chronicle of country music legend Johnny Cash's life, from his early days on an Arkansas cotton farm to his rise to fame with Sun Records in Memphis, where he recorded alongside Elvis Presley, Jerry Lee Lewis, and Carl Perkins.",https://www.imdb.com/title/tt0358273/?ref_=sr_i_16
17. The Pacifier,2005,1h 35m,PG,5.6,104K,30,"Having recovered from wounds received in a failed rescue operation, Navy SEAL Shane Wolfe is handed a new assignment: Protect the five Plummer kids from enemies of their recently deceased father -- a government scientist whose top-secret experiment remains in the kids' house.",https://www.imdb.com/title/tt0395699/?ref_=sr_i_17
18. Fun with Dick and Jane,2005,1h 30m,PG-13,6.2,158K,47,"When an affluent couple lose all their money following a series of blunders, they turn to a life of crime to make ends meet.",https://www.imdb.com/title/tt0369441/?ref_=sr_i_18
19. The 40-Year-Old Virgin,2005,1h 56m,R,7.1,483K,73,"Goaded by his buddies, a nerdy guy who's never ""done the deed"" only finds the pressure mounting when he meets a single mother.",https://www.imdb.com/title/tt0405422/?ref_=sr_i_19
20. Flightplan,2005,1h 38m,PG-13,6.3,176K,53,"A bereaved woman and her daughter are flying home from Berlin to America. At 30,000 feet, the child vanishes, and nobody will admit she was ever on the plane.",https://www.imdb.com/title/tt0408790/?ref_=sr_i_20
21. Saw II,2005,1h 33m,R,6.6,287K,40,A detective and his team must rescue 8 people trapped in a factory by a man known as Jigsaw.,https://www.imdb.com/title/tt0432348/?ref_=sr_i_21
22. Brokeback Mountain,2005,2h 14m,R,7.7,399K,87,"Two shepherds fall for each other, but their relationship becomes complicated when they both get married to their respective girlfriends.",https://www.imdb.com/title/tt0388795/?ref_=sr_i_22
23. Monster-in-Law,2005,1h 41m,PG-13,5.6,67K,31,"Charlotte's love life is reduced to an endless string of disastrous blind dates--until she meets the perfect man, Kevin. Unfortunately, his merciless mother will do anything to destroy their relationship.",https://www.imdb.com/title/tt0369735/?ref_=sr_i_23
24. Are We There Yet?,2005,1h 35m,PG,4.8,36K,27,"To impress a foxy divorcee, ladies' man Nick offers to take her kids on an extended road trip, unaware of the torture he's in for.",https://www.imdb.com/title/tt0368578/?ref_=sr_i_24
25. Cheaper by the Dozen 2,2005,1h 34m,PG,5.5,65K,34,The Bakers find themselves competing with a rival family of eight children while on vacation.,https://www.imdb.com/title/tt0452598/?ref_=sr_i_25
26. The Dukes of Hazzard,2005,1h 44m,PG-13,5.1,83K,33,"Cousins Bo, Luke, and Daisy Duke, and their uncle Jesse, egg on the authorities of Hazzard County, Boss Hogg and Sheriff Coltrane.",https://www.imdb.com/title/tt0377818/?ref_=sr_i_26
27. March of the Penguins,2005,1h 20m,G,7.5,61K,79,"In the Antarctic, every March since the beginning of time, the quest begins to find the perfect mate and start a family.",https://www.imdb.com/title/tt0428803/?ref_=sr_i_27
28. The Ring Two,2005,1h 50m,PG-13,5.4,103K,44,"6 months after the incidents involving the lethal videotape, new clues prove that there is a new evil lurking in the darkness.",https://www.imdb.com/title/tt0377109/?ref_=sr_i_28
29. Constantine,2005,2h 1m,R,7.0,390K,50,"Detective Angela approaches Constantine, a demon hunter, to help her investigate her twin sister's mysterious death. As he digs deeper, he realizes that demons are trying to enter the human world.",https://www.imdb.com/title/tt0360486/?ref_=sr_i_29
30. The Exorcism of Emily Rose,2005,1h 59m,PG-13,6.7,144K,46,A lawyer takes on a negligent homicide case involving a priest who performed an exorcism on a young girl.,https://www.imdb.com/title/tt0404032/?ref_=sr_i_30
31. Four Brothers,2005,1h 49m,R,6.8,163K,49,"When their adoptive mother is gunned down in a store robbery, four brothers decide to investigate the murder and find the killers themselves, but not all is what it seems.",https://www.imdb.com/title/tt0430105/?ref_=sr_i_31
32. Sin City,2005,2h 4m,R,8.0,806K,74,"An exploration of the dark and miserable Basin City and three of its residents, all of whom are caught up in violent corruption.",https://www.imdb.com/title/tt0401792/?ref_=sr_i_32
33. The Interpreter,2005,2h 8m,PG-13,6.4,112K,62,"Political intrigue and deception unfold inside the United Nations, where a U.S. Secret Service agent is assigned to investigate an interpreter who overhears an assassination plot.",https://www.imdb.com/title/tt0373926/?ref_=sr_i_33
34. V for Vendetta,2005,2h 12m,R,8.1,1.2M,62,"In a future British dystopian society, a shadowy freedom fighter, known only by the alias of ""V"", plots to overthrow the tyrannical government - with the help of a young woman.",https://www.imdb.com/title/tt0434409/?ref_=sr_i_34
35. Guess Who,2005,1h 45m,PG-13,5.9,47K,49,"A young woman, Theresa, brings her boyfriend, Simon, home to meet her parents and surprise them with the news of their engagement. Another surprise: Simon is white.",https://www.imdb.com/title/tt0372237/?ref_=sr_i_35
36. Sahara,2005,2h 4m,PG-13,6.1,106K,41,"Master explorer Dirk Pitt goes on the adventure of a lifetime of seeking out a lost Civil War battleship known as the ""Ship of Death"" in the deserts of West Africa while helping a WHO doctor being hounded by a ruthless dictator.",https://www.imdb.com/title/tt0318649/?ref_=sr_i_36
37. Coach Carter,2005,2h 16m,PG-13,7.3,179K,57,Controversy surrounds high school basketball coach Ken Carter after he benches his entire team for breaking their academic contract with him.,https://www.imdb.com/title/tt0393162/?ref_=sr_i_37
38. Herbie: Fully Loaded,2005,1h 41m,G,4.9,52K,47,"Maggie Peyton, the new owner of Herbie, Number 53, the free-wheelin' Volkswagen bug with a mind of its own, puts the car through its paces on the road to becoming a NASCAR competitor.",https://www.imdb.com/title/tt0400497/?ref_=sr_i_38
39. The Amityville Horror,2005,1h 30m,R,5.9,120K,33,Newlyweds are terrorized by demonic forces after moving into a large house that was the site of a grisly mass murder a year before.,https://www.imdb.com/title/tt0384806/?ref_=sr_i_39
40. Sky High,2005,1h 40m,PG,6.3,98K,62,"Set in an era where superheroes are commonly known and accepted, young William Stronghold, the son of the Commander and Jetstream, tries to find a balance between being a normal teenager and an extraordinary being.",https://www.imdb.com/title/tt0405325/?ref_=sr_i_40
41. Bewitched,2005,1h 42m,PG-13,4.8,77K,34,"Thinking he can overshadow an unknown actress in the part, an egocentric actor unknowingly gets a witch cast in an upcoming television remake of the classic sitcom Bewitched (1964).",https://www.imdb.com/title/tt0374536/?ref_=sr_i_41
42. Jarhead,2005,2h 5m,R,7.0,215K,58,"A psychological study of Marine's state of mind during the Gulf War. Told through the eyes of a U.S. Marine sniper who struggles to cope with boredom, a sense of isolation, and other issues back home.",https://www.imdb.com/title/tt0418763/?ref_=sr_i_42
