Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
1. Gone with the Wind,1939,3h 58m,G,8.2,345K,97,A sheltered and manipulative Southern belle and a roguish profiteer face off in a turbulent romance as the society around them crumbles with the end of slavery and is rebuilt during the Civil War and Reconstruction periods.,https://www.imdb.com/title/tt0031381/?ref_=sr_i_1
2. The Wizard of Oz,1939,1h 42m,G,8.1,448K,92,"Young Dorothy Gale and her dog Toto are swept away by a tornado from their Kansas farm to the magical Land of Oz and embark on a quest with three new friends to see the Wizard, who can return her to her home and fulfill the others' wishes.",https://www.imdb.com/title/tt0032138/?ref_=sr_i_2
3. Wuthering Heights,1939,1h 44m,Approved,7.5,21K,,A servant in the house of Wuthering Heights tells a traveler the unfortunate tale of lovers Cathy and Heathcliff.,https://www.imdb.com/title/tt0032145/?ref_=sr_i_3
4. The Rules of the Game,1939,1h 50m,Not Rated,7.9,32K,99,"A bourgeois life in France at the onset of World War II, as the rich and their poor servants meet up at a French chateau.",https://www.imdb.com/title/tt0031885/?ref_=sr_i_4
5. Mr. Smith Goes to Washington,1939,2h 9m,Approved,8.1,125K,73,"A naive youth leader is appointed to fill a vacancy in the U.S. Senate. His idealistic plans promptly collide with corruption at home and subterfuge from his hero in Washington, but he tries to forge ahead despite attacks on his character.",https://www.imdb.com/title/tt0031679/?ref_=sr_i_5
6. Daybreak,1939,1h 33m,Not Rated,7.7,8.5K,,"After committing a murder, a man locks himself in his apartment and recollects the events that led him to the killing.",https://www.imdb.com/title/tt0031514/?ref_=sr_i_6
7. Dark Victory,1939,1h 44m,Approved,7.4,13K,,"A young socialite is diagnosed with an inoperable brain tumor, and must decide whether or not she'll meet her final days with dignity.",https://www.imdb.com/title/tt0031210/?ref_=sr_i_7
8. Stagecoach,1939,1h 36m,Approved,7.8,56K,93,A group of people traveling on a stagecoach find their journey complicated by the threat of Geronimo and learn something about each other in the process.,https://www.imdb.com/title/tt0031971/?ref_=sr_i_8
"9. Goodbye, Mr. Chips",1939,1h 54m,Approved,7.9,12K,,An aged teacher and former headmaster of a boarding school recalls his career and his personal life over the decades.,https://www.imdb.com/title/tt0031385/?ref_=sr_i_9
10. The Women,1939,2h 13m,Approved,7.7,15K,,A study of the lives and romantic entanglements of various interconnected women.,https://www.imdb.com/title/tt0032143/?ref_=sr_i_10
11. The Hunchback of Notre Dame,1939,1h 56m,Approved,7.8,13K,,"In 15th-century France, a gypsy girl is framed for murder by the infatuated Chief Justice, and only the deformed bellringer of Notre Dame Cathedral can save her.",https://www.imdb.com/title/tt0031455/?ref_=sr_i_11
12. Young Mr. Lincoln,1939,1h 40m,Approved,7.5,9.5K,91,A fictionalized account of the early life of the American president as a young lawyer facing his greatest court case.,https://www.imdb.com/title/tt0032155/?ref_=sr_i_12
13. Gunga Din,1939,1h 57m,Approved,7.2,13K,,"In 19th century India, three British soldiers and a native waterbearer must stop a secret mass revival of the murderous Thuggee cult before it can rampage across the land.",https://www.imdb.com/title/tt0031398/?ref_=sr_i_13
14. Ninotchka,1939,1h 50m,Approved,7.8,24K,,A stern Soviet woman sent to Paris to supervise the sale of jewels seized from Russian nobles finds herself attracted to a man who represents everything she is supposed to detest.,https://www.imdb.com/title/tt0031725/?ref_=sr_i_14
