Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
1. Star Wars: Episode VII - The Force Awakens,2015,2h 18m,PG-13,7.8,996K,80,"As a new threat to the galaxy rises, Rey, a desert scavenger, and Finn, an ex-stormtrooper, must join Han Solo and Chewbacca to search for the one hope of restoring peace.",https://www.imdb.com/title/tt2488496/?ref_=sr_i_1
2. Jurassic World,2015,2h 4m,PG-13,6.9,699K,59,"A new theme park, built on the original site of Jurassic Park, creates a genetically modified hybrid dinosaur, the Indominus Rex, which escapes containment and goes on a killing spree.",https://www.imdb.com/title/tt0369610/?ref_=sr_i_2
3. Avengers: Age of Ultron,2015,2h 21m,PG-13,7.3,955K,66,"When Tony Stark and Bruce Banner try to jump-start a dormant peacekeeping program called Ultron, things go horribly wrong and it's up to Earth's mightiest heroes to stop the villainous Ultron from enacting his terrible plan.",https://www.imdb.com/title/tt2395427/?ref_=sr_i_3
4. Inside Out,2015,1h 35m,PG,8.1,860K,94,"After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school.",https://www.imdb.com/title/tt2096673/?ref_=sr_i_4
5. Furious 7,2015,2h 17m,PG-13,7.1,426K,67,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,https://www.imdb.com/title/tt2820852/?ref_=sr_i_5
6. Minions,2015,1h 31m,PG,6.4,272K,56,"Minions Stuart, Kevin, and Bob are recruited by Scarlet Overkill, a supervillain who, alongside her inventor husband Herb, hatches a plot to take over the world.",https://www.imdb.com/title/tt2293640/?ref_=sr_i_6
7. The Hunger Games: Mockingjay - Part 2,2015,2h 17m,PG-13,6.6,391K,65,Katniss and a team of rebels from District 13 prepare for the final battle that will decide the fate of Panem.,https://www.imdb.com/title/tt1951266/?ref_=sr_i_7
8. The Martian,2015,2h 24m,PG-13,8.0,963K,80,"An astronaut becomes stranded on Mars after his team assume him dead, and must rely on his ingenuity to find a way to signal to Earth that he is alive and can survive until a potential rescue.",https://www.imdb.com/title/tt3659388/?ref_=sr_i_8
9. Cinderella,2015,1h 45m,PG,6.9,197K,67,"When her father unexpectedly dies, young Ella finds herself at the mercy of her cruel stepmother and her scheming stepsisters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger.",https://www.imdb.com/title/tt1661199/?ref_=sr_i_9
10. Spectre,2015,2h 28m,PG-13,6.8,479K,60,"A cryptic message from James Bond's past sends him on a trail to uncover the existence of a sinister organisation named SPECTRE. With a new threat dawning, Bond learns the terrible truth about the author of all his pain in his most recent missions.",https://www.imdb.com/title/tt2379713/?ref_=sr_i_10
11. Mission: Impossible - Rogue Nation,2015,2h 11m,PG-13,7.4,423K,75,Ethan and his team take on their most impossible mission yet when they have to eradicate an international rogue organization as highly skilled as they are and committed to destroying the IMF.,https://www.imdb.com/title/tt2381249/?ref_=sr_i_11
12. Pitch Perfect 2,2015,1h 55m,PG-13,6.4,174K,63,"After a humiliating command performance at The Kennedy Center, the Barden Bellas enter an international competition that no American group has ever won in order to regain their status and right to perform.",https://www.imdb.com/title/tt2848292/?ref_=sr_i_12
13. The Revenant,2015,2h 36m,R,8.0,907K,76,A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.,https://www.imdb.com/title/tt1663202/?ref_=sr_i_13
14. Ant-Man,2015,1h 57m,PG-13,7.2,747K,64,"Armed with a super-suit with the astonishing ability to shrink in scale but increase in strength, cat burglar Scott Lang must embrace his inner hero and help his mentor, Dr. Hank Pym, pull off a plan that will save the world.",https://www.imdb.com/title/tt0478970/?ref_=sr_i_14
15. Home,2015,1h 34m,PG,6.5,116K,55,"Oh, a lovable misfit alien, runs away from his planet and takes shelter on Earth, where he befriends Tip, an adventurous young girl who is on a quest to find her displaced mother Lucy.",https://www.imdb.com/title/tt2224026/?ref_=sr_i_15
16. Hotel Transylvania 2,2015,1h 29m,PG,6.6,152K,44,"Dracula and his friends try to bring out the monster in his half human, half vampire grandson in order to keep Mavis from leaving the hotel.",https://www.imdb.com/title/tt2510894/?ref_=sr_i_16
17. Fifty Shades of Grey,2015,2h 5m,R,4.2,345K,46,"Literature student Anastasia Steele's life changes forever when she meets handsome, yet tormented, billionaire Christian Grey.",https://www.imdb.com/title/tt2322441/?ref_=sr_i_17
18. The SpongeBob Movie: Sponge Out of Water,2015,1h 32m,PG,6.0,64K,62,"When a diabolical pirate above the sea steals the secret Krabby Patty formula, SpongeBob and his friends team up in order to get it back.",https://www.imdb.com/title/tt2279373/?ref_=sr_i_18
19. Straight Outta Compton,2015,2h 27m,R,7.8,226K,72,The rap group NWA emerges from the mean streets of Compton in the mid-1980s and revolutionizes hip-hop culture with their music and tales about life in the hood.,https://www.imdb.com/title/tt1398426/?ref_=sr_i_19
20. San Andreas,2015,1h 54m,PG-13,6.1,266K,43,"In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey with his ex-wife across the state in order to rescue his daughter.",https://www.imdb.com/title/tt2126355/?ref_=sr_i_20
21. Mad Max: Fury Road,2015,2h,R,8.1,1.2M,90,"In a post-apocalyptic wasteland, a woman rebels against a tyrannical ruler in search for her homeland with the aid of a group of female prisoners, a psychotic worshipper and a drifter named Max.",https://www.imdb.com/title/tt1392190/?ref_=sr_i_21
22. Daddy's Home,2015,1h 36m,PG-13,6.2,134K,42,"Brad Whitaker is a radio host trying to get his stepchildren to love him and call him Dad. But his plans turn upside down when their biological father, Dusty Mayron, returns.",https://www.imdb.com/title/tt1528854/?ref_=sr_i_22
23. Insurgent,2015,1h 59m,PG-13,6.2,263K,42,"Tris Prior must confront her inner demons, and with help from those closest to her, continue the fight against a powerful alliance that threatens to tear her society apart.",https://www.imdb.com/title/tt2908446/?ref_=sr_i_23
24. The Peanuts Movie,2015,1h 28m,G,7.0,51K,67,"Snoopy embarks upon his greatest mission as he and his team take to the skies to pursue their archnemesis, while his best pal Charlie Brown begins his own epic quest back home to win the love of his life.",https://www.imdb.com/title/tt2452042/?ref_=sr_i_24
25. The Good Dinosaur,2015,1h 33m,PG,6.7,133K,66,"In a world where dinosaurs and humans live side-by-side, an Apatosaurus named Arlo makes an unlikely human friend.",https://www.imdb.com/title/tt1979388/?ref_=sr_i_25
26. Spy,2015,2h,R,7.0,267K,75,A desk-bound CIA analyst volunteers to go undercover to infiltrate the world of a deadly arms dealer and prevent diabolical global disaster.,https://www.imdb.com/title/tt3079380/?ref_=sr_i_26
