link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
https://www.imdb.com/title/tt0018737/?ref_=sr_i_1,"['Frank Wedekind', 'Ladislaus Vajda', 'Joseph Fleisler']",['Georg Wilhelm Pabst'],"['Louise Brooks', 'Fritz Kortner', 'Francis Lederer', 'Carl Goetz', 'Krafft-Raschig', 'Alice Roberts', ""Daisy D'Ora"", 'Gustav Diessl', 'Michael von Newlinsky', 'Sig Arno']",,"$9,950","$62,971","$53,485","February 22, 1930",['Germany'],"['Nero-Film Studio, Berlin, Germany (Studio)']",['Nero-Film AG'],"Awards, 1 nomination total","['Tragedy', 'Tragic Romance', 'Crime', 'Drama', 'Romance']","['None', 'German']"
https://www.imdb.com/title/tt0019760/?ref_=sr_i_2,['Dziga Vertov'],['Dziga Vertov'],"['Mikhail Kaufman', 'Elizaveta Svilova']",,,"$3,959",,"May 12, 1929",['Soviet Union'],"['Kyiv, Ukraine']",['Vseukrainske Foto Kino Upravlinnia (VUFKU)'],"Awards, 1 win & 1 nomination total",['Documentary'],['None']
https://www.imdb.com/title/tt0019729/?ref_=sr_i_3,"['Edmund Goulding', 'Norman Houston', 'James Gleason']",['Harry Beaumont'],"['Bessie Love', 'Anita Page', 'Charles King', 'Eddie Kane', 'J. Emmett Beck', 'Jed Prouty', 'Kenneth Thomson', 'The Angeles Twins', 'Betty Arthur', 'Nacio Herb Brown']","$379,000 (estimated)",,,,"June 6, 1929",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],"Won 1 Oscar, 5 wins & 2 nominations total","['Drama', 'Musical', 'Romance']",['English']
https://www.imdb.com/title/tt0019702/?ref_=sr_i_4,"['Charles Bennett', 'Alfred Hitchcock', 'Benn W. Levy']",['Alfred Hitchcock'],"['Anny Ondra', 'John Longden', 'Sara Allgood', 'Charles Paton', 'Donald Calthrop', 'Cyril Ritchard', 'Hannah Jones', 'Harvey Braban', 'Ex-Det. Sergt. Bishop', 'Johnny Ashby']",,,$160,,"October 6, 1929",['United Kingdom'],"['British Museum, Great Russell Street, Bloomsbury, London, England, UK']",['British International Pictures (BIP)'],"Awards, 2 wins total","['Police Procedural', 'Psychological Drama', 'Psychological Thriller', 'Crime', 'Drama', 'Mystery', 'Thriller']",['English']
https://www.imdb.com/title/tt0020543/?ref_=sr_i_5,"['Tom Barry', 'John Hunter Booth', 'Holworthy Hall']",['William K. Howard'],"['Paul Muni', 'Marguerite Churchill', 'Johnny Mack Brown', 'DeWitt Jennings', 'Edith Yorke', 'Clifford Dempsey', 'Richard Carlyle', 'Henry Kolker', 'Robert Elliott', 'Sherwood Bailey']",,,,,"May 19, 1929",['United States'],,['Fox Film Corporation'],"Nominated for 2 Oscars, 1 win & 2 nominations total",['Drama'],['English']
https://www.imdb.com/title/tt0020403/?ref_=sr_i_6,"['J. Keirn Brennan', 'Frank Fay', 'William Shakespeare']",['John G. Adolfi'],"['Frank Fay', 'William Courtenay', 'H.B. Warner', 'Hobart Bosworth', 'John Barrymore', 'Harry Akst', 'Armida', 'Johnny Arthur', 'Mary Astor', 'William Bakewell']","$850,000 (estimated)",,,,"December 29, 1929",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['Warner Bros.'],"Awards, 2 wins total",['Comedy'],"['French', 'English']"
https://www.imdb.com/title/tt0019993/?ref_=sr_i_7,"['Al Boasberg', 'Robert E. Hopkins', 'Joseph Farnham']","['Charles Reisner', 'Christy Cabanne', 'Norman Houston']","['Conrad Nagel', 'Jack Benny', 'John Gilbert', 'Norma Shearer', 'Joan Crawford', 'Bessie Love', 'Cliff Edwards', 'Stan Laurel', 'Oliver Hardy', 'Anita Page']",,,"$5,277,780",,"November 23, 1929",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],"Nominated for 1 Oscar, 1 win & 1 nomination total","['Comedy', 'Music']",['English']
https://www.imdb.com/title/tt0019777/?ref_=sr_i_8,"['George S. Kaufman', 'Morrie Ryskind']","['Robert Florey', 'Joseph Santley']","['Groucho Marx', 'Harpo Marx', 'Chico Marx', 'Zeppo Marx', 'The Marx Brothers', 'Oscar Shaw', 'Mary Eaton', 'Cyril Ring', 'Kay Francis', 'Margaret Dumont']","$500,000 (estimated)",,$57,,"August 3, 1929",['United States'],"['Kaufman Astoria Studios - 3412 36th Street, Astoria, Queens, New York City, New York, USA (Paramount Astoria Studios site)']",['Paramount Pictures'],"Awards, 2 nominations total","['Classic Musical', 'Farce', 'Romantic Comedy', 'Slapstick', 'Comedy', 'Musical', 'Romance']",['English']
https://www.imdb.com/title/tt0020596/?ref_=sr_i_9,"['Doris Anderson', 'Julian Johnson']",['Rowland V. Lee'],"['George Bancroft', 'Olga Baclanova', 'Nancy Carroll', 'Paul Lukas', 'Arthur Rankin', 'Brandon Hurst', 'Paul Guertzman', 'Crauford Kent', 'Lane Chandler', 'Thomas A. Curran']",,,,,"February 9, 1929",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],,['Drama'],['English']
https://www.imdb.com/title/tt0020269/?ref_=sr_i_10,['Arnold Bennett'],['Ewald André Dupont'],"['Gilda Gray', 'Anna May Wong', 'Jameson Thomas', 'Charles Laughton', 'Cyril Ritchard', 'King Hou Chang', 'Hannah Jones', 'Debroy Somers and His Band', 'Gordon Begg', 'Vi Kaley']",,,,,"June 1, 1929",['United Kingdom'],"['British International Pictures Studios, Borehamwood, Hertfordshire, England, UK (Studio)']",['British International Pictures (BIP)'],"Awards, 2 wins total","['Crime', 'Drama']",['English']
