Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
1. Toy Story,1995,1h 21m,G,8.3,1.1M,96,A cowboy doll is profoundly threatened and jealous when a new spaceman action figure supplants him as top toy in a boy's bedroom.,https://www.imdb.com/title/tt0114709/?ref_=sr_i_1
2. Batman Forever,1995,2h 1m,PG-13,5.4,273K,54,"Batman must battle former district attorney Harvey Dent, who is now Two-Face and Edward Nygma, The Riddler with help from an amorous psychologist and a young circus acrobat who becomes his sidekick, Robin.",https://www.imdb.com/title/tt0112462/?ref_=sr_i_2
3. Apollo 13,1995,2h 20m,PG,7.7,325K,78,NASA must devise a strategy to return Apollo 13 to Earth safely after the spacecraft undergoes massive internal damage putting the lives of the three astronauts on board in jeopardy.,https://www.imdb.com/title/tt0112384/?ref_=sr_i_3
4. Pocahontas,1995,1h 21m,G,6.7,210K,59,An English soldier and the daughter of an Algonquin chief share a romance when English colonists invade seventeenth century Virginia.,https://www.imdb.com/title/tt0114148/?ref_=sr_i_4
5. Ace Ventura: When Nature Calls,1995,1h 30m,PG-13,6.4,241K,43,"Ace Ventura, Pet Detective, returns from a spiritual quest to investigate the disappearance of a rare white bat, the sacred animal of a tribe in Africa.",https://www.imdb.com/title/tt0112281/?ref_=sr_i_5
6. GoldenEye,1995,2h 10m,PG-13,7.2,277K,65,"When a powerful secret defense system is stolen, James Bond is assigned to stop a Russian crime syndicate from using it.",https://www.imdb.com/title/tt0113189/?ref_=sr_i_6
7. Se7en,1995,2h 7m,R,8.6,1.9M,65,"Two detectives, a rookie and a veteran, hunt a serial killer who uses the seven deadly sins as his motives.",https://www.imdb.com/title/tt0114369/?ref_=sr_i_7
8. Casper,1995,1h 40m,PG,6.2,152K,49,An afterlife therapist and his daughter meet a friendly young ghost when they move into a crumbling mansion in order to rid the premises of wicked spirits.,https://www.imdb.com/title/tt0112642/?ref_=sr_i_8
9. Jumanji,1995,1h 44m,PG,7.1,393K,39,"When two kids find and play a magical board game, they release a man trapped in it for decades - and a host of dangers that can only be stopped by finishing the game.",https://www.imdb.com/title/tt0113497/?ref_=sr_i_9
10. Die Hard with a Vengeance,1995,2h 8m,R,7.6,419K,58,"John McClane and a Harlem store owner are targeted by German terrorist Simon in New York City, where he plans to rob the Federal Reserve Building.",https://www.imdb.com/title/tt0112864/?ref_=sr_i_10
11. Crimson Tide,1995,1h 56m,R,7.4,129K,66,"On a U.S. nuclear missile sub, a young First Officer stages a mutiny to prevent his trigger-happy Captain from launching his missiles before confirming his orders to do so.",https://www.imdb.com/title/tt0112740/?ref_=sr_i_11
12. Waterworld,1995,2h 15m,PG-13,6.3,217K,56,"In a future where the polar ice-caps have melted and Earth is almost entirely submerged, a mutated mariner fights starvation and outlaw ""smokers,"" and reluctantly helps a woman and a young girl try to find dry land.",https://www.imdb.com/title/tt0114898/?ref_=sr_i_12
13. Dangerous Minds,1995,1h 39m,R,6.5,59K,46,"LouAnne, a retired US marine, becomes a teacher in a Californian high school. But her mostly Latino and black students from an impoverished and racially segregated locality do not easily embrace her.",https://www.imdb.com/title/tt0112792/?ref_=sr_i_13
14. Mr. Holland's Opus,1995,2h 24m,PG,7.3,43K,59,A frustrated composer finds fulfillment as a high school music teacher.,https://www.imdb.com/title/tt0113862/?ref_=sr_i_14
15. While You Were Sleeping,1995,1h 43m,PG,6.8,120K,67,A hopelessly romantic Chicago Transit Authority ticket booth operator is mistaken for the fiancée of a comatose patient.,https://www.imdb.com/title/tt0114924/?ref_=sr_i_15
16. Congo,1995,1h 49m,PG-13,5.3,50K,24,"When an expedition to the African Congo ends in disaster, a new team is assembled to find out what went wrong.",https://www.imdb.com/title/tt0112715/?ref_=sr_i_16
17. Father of the Bride Part II,1995,1h 46m,PG,6.1,43K,49,"George Banks must deal not only with his daughter's pregnancy, but also with his wife's.",https://www.imdb.com/title/tt0113041/?ref_=sr_i_17
18. Braveheart,1995,2h 58m,R,8.3,1.1M,68,Scottish warrior William Wallace leads his countrymen in a rebellion to free his homeland from the tyranny of King Edward I of England.,https://www.imdb.com/title/tt0112573/?ref_=sr_i_18
19. Get Shorty,1995,1h 45m,R,6.9,93K,81,A mobster travels from Florida to Hollywood to collect a debt and discovers that the movie business is just as sleazy as the Miami underworld.,https://www.imdb.com/title/tt0113161/?ref_=sr_i_19
20. Grumpier Old Men,1995,1h 41m,PG-13,6.7,31K,46,"John and Max resolve to save their beloved bait shop from turning into an Italian restaurant, just as its new female owner catches Max's attention.",https://www.imdb.com/title/tt0113228/?ref_=sr_i_20
21. The Bridges of Madison County,1995,2h 15m,PG-13,7.6,93K,69,Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.,https://www.imdb.com/title/tt0112579/?ref_=sr_i_21
22. Mortal Kombat,1995,1h 41m,PG-13,5.8,128K,60,Three martial artists are forced to battle demonic adversaries in another dimension with the fate of the world hanging in the balance.,https://www.imdb.com/title/tt0113855/?ref_=sr_i_22
23. Nine Months,1995,1h 43m,PG-13,5.5,39K,47,"When he finds out his longtime girlfriend is pregnant, a commitment-phobe realizes he might have to change his lifestyle for better or much, much worse.",https://www.imdb.com/title/tt0113986/?ref_=sr_i_23
24. Outbreak,1995,2h 7m,R,6.6,142K,64,A team of Army doctors struggle to find a cure for the deadly Motaba virus that was transported from Africa to North America by a white-headed Capuchin monkey and is now spreading quickly throughout a small California town.,https://www.imdb.com/title/tt0114069/?ref_=sr_i_24
25. Heat,1995,2h 50m,R,8.3,750K,76,A group of high-end professional thieves start to feel the heat from the LAPD when they unknowingly leave a verbal clue at their latest heist.,https://www.imdb.com/title/tt0113277/?ref_=sr_i_25
26. Waiting to Exhale,1995,2h 4m,R,6.0,13K,,"Based on Terry McMillan's novel, this film follows four very different African-American women and their relationships with men.",https://www.imdb.com/title/tt0114885/?ref_=sr_i_26
27. Bad Boys,1995,1h 59m,R,6.8,304K,41,Two hip detectives protect a witness to a murder while investigating a case of stolen heroin from the evidence storage room from their police precinct.,https://www.imdb.com/title/tt0112442/?ref_=sr_i_27
