Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
1. Home Alone,1990,1h 43m,PG,7.7,693K,63,"An eight-year-old troublemaker, mistakenly left home alone, must defend his home against a pair of burglars on Christmas Eve.",https://www.imdb.com/title/tt0099785/?ref_=sr_i_1
2. Ghost,1990,2h 6m,PG-13,7.1,247K,52,"After a young man is murdered, his spirit stays behind to warn his lover of impending danger, with the help of a reluctant psychic.",https://www.imdb.com/title/tt0099653/?ref_=sr_i_2
3. Dances with Wolves,1990,3h 1m,PG-13,8.0,300K,72,A lieutenant assigned to a remote Civil War outpost starts questioning his purpose after making contact with a neighboring Sioux settlement.,https://www.imdb.com/title/tt0099348/?ref_=sr_i_3
4. Pretty Woman,1990,1h 59m,R,7.1,383K,51,"Edward, a rich entrepreneur, hires Vivian, a prostitute, to accompany him to a few social events. Trouble ensues when he falls in love with her and they try to bridge the gap between their worlds.",https://www.imdb.com/title/tt0100405/?ref_=sr_i_4
5. Teenage Mutant Ninja Turtles,1990,1h 33m,PG,6.8,108K,51,Four teenage mutant ninja turtles emerge from the shadows to protect New York City from a gang of criminal ninjas.,https://www.imdb.com/title/tt0100758/?ref_=sr_i_5
6. The Hunt for Red October,1990,2h 15m,PG,7.5,222K,58,"In November 1984, the Soviet Union's best submarine captain violates orders and heads for the U.S. in a new undetectable sub. The American CIA and military must quickly determine: Is he trying to defect or to start a war?",https://www.imdb.com/title/tt0099810/?ref_=sr_i_6
7. Total Recall,1990,1h 53m,R,7.5,366K,60,"When a man goes in to have virtual vacation memories of the planet Mars implanted in his mind, an unexpected and harrowing series of events forces him to go to the planet for real - or is he?",https://www.imdb.com/title/tt0100802/?ref_=sr_i_7
8. Die Hard 2,1990,2h 4m,R,7.1,395K,67,"John McClane attempts to avert disaster as rogue military operatives seize control of Dulles International Airport in Washington, D.C.",https://www.imdb.com/title/tt0099423/?ref_=sr_i_8
9. Dick Tracy,1990,1h 45m,PG,6.2,68K,68,The comic strip detective finds his life vastly complicated when Breathless Mahoney makes advances towards him while he is trying to battle Big Boy Caprice's united mob.,https://www.imdb.com/title/tt0099422/?ref_=sr_i_9
10. Kindergarten Cop,1990,1h 51m,PG-13,6.3,168K,61,"A tough cop must pose as a kindergarten teacher in order to locate a dangerous criminal's ex-wife, who may hold the key to putting him behind bars.",https://www.imdb.com/title/tt0099938/?ref_=sr_i_10
11. Back to the Future Part III,1990,1h 58m,PG,7.5,498K,55,"Stranded in 1955, Marty McFly learns about the death of Doc Brown in 1885 and must travel back in time to save him. With no fuel readily available for the DeLorean, the two must figure how to escape the Old West before Emmett is murdered.",https://www.imdb.com/title/tt0099088/?ref_=sr_i_11
12. Presumed Innocent,1990,2h 7m,R,6.9,50K,72,"As a lawyer investigates the murder of a colleague, he finds himself more connected to the crime than anyone else.",https://www.imdb.com/title/tt0100404/?ref_=sr_i_12
13. Days of Thunder,1990,1h 47m,PG-13,6.1,99K,60,A young hot-shot stock car driver gets his chance to compete at the top level.,https://www.imdb.com/title/tt0099371/?ref_=sr_i_13
14. Another 48 Hrs.,1990,1h 35m,R,5.9,46K,23,"Jack Cates once again enlists the aid of ex-con Reggie Hammond - this time to take down The Iceman, a ruthless drug lord operating in the San Francisco bay area.",https://www.imdb.com/title/tt0099044/?ref_=sr_i_14
15. Three Men and a Little Lady,1990,1h 44m,PG,5.5,28K,51,"Three ex-dads quickly discover how empty life is without their little lady, and go to outrageous lengths in their efforts to win their daughter back in this critically acclaimed and equally charming sequel.",https://www.imdb.com/title/tt0098966/?ref_=sr_i_15
16. Bird on a Wire,1990,1h 50m,PG-13,6.0,49K,36,An old flame discovers her ex-boyfriend from the past is a relocated FBI informant out to stop the bad guys.,https://www.imdb.com/title/tt0099141/?ref_=sr_i_16
17. The Godfather Part III,1990,2h 42m,R,7.6,438K,60,"Follows Michael Corleone, now in his 60s, as he seeks to free his family from crime and find a suitable successor to his empire.",https://www.imdb.com/title/tt0099674/?ref_=sr_i_17
18. Flatliners,1990,1h 55m,R,6.6,96K,55,"Five medical students experiment with ""near death"" experiences, until the dark consequences of past tragedies begin to jeopardize their lives.",https://www.imdb.com/title/tt0099582/?ref_=sr_i_18
19. Misery,1990,1h 47m,R,7.8,248K,75,"After a famous author is rescued from a car crash by a fan of his novels, he comes to realize that the care he is receiving is only the beginning of a nightmare of captivity and abuse.",https://www.imdb.com/title/tt0100157/?ref_=sr_i_19
20. Edward Scissorhands,1990,1h 45m,PG-13,7.9,544K,74,The solitary life of an artificial man - who was incompletely constructed and has scissors for hands - is upended when he is taken in by a suburban family.,https://www.imdb.com/title/tt0099487/?ref_=sr_i_20
21. Problem Child,1990,1h 21m,PG,5.5,34K,27,A young boy just short of a monster is adopted by a loving man and his wacky wife. The laughs keep coming as he pushes them to the limits.,https://www.imdb.com/title/tt0100419/?ref_=sr_i_21
22. Arachnophobia,1990,1h 49m,PG-13,6.5,78K,67,"A new species of South American killer spider hitches a lift to a California town in a coffin and starts to breed, leaving a trail of deaths that puzzle and terrify young Dr. Ross Jennings, who is newly arrived in town with his family.",https://www.imdb.com/title/tt0099052/?ref_=sr_i_22
23. Awakenings,1990,2h 1m,PG-13,7.8,168K,74,Dr. Sayer is a pioneering neurologist who wants to take a risk and give his patients who suffer from encephalitis a drug used for Parkinson's Disease. He tries it out on one man who miraculously wakes from his perpetual catatonic state.,https://www.imdb.com/title/tt0099077/?ref_=sr_i_23
24. Look Who's Talking Too,1990,1h 21m,PG-13,4.7,50K,,"This time, a new baby is on the way, and it's a girl. Wrapped together with the standard conflict between mother and father, Mikey engages in a bit of sibling rivalry with his new sister.",https://www.imdb.com/title/tt0100050/?ref_=sr_i_24
25. Hard to Kill,1990,1h 36m,R,5.8,33K,41,"Targeted by the mob and its political supporters, hired assassins leave LAPD Detective Mason Storm for dead. Seven years later, he recovers from a deep coma, demanding justice and the opportunity to get even.",https://www.imdb.com/title/tt0099739/?ref_=sr_i_25
26. Goodfellas,1990,2h 25m,R,8.7,1.3M,92,"The story of Henry Hill and his life in the mafia, covering his relationship with his wife Karen and his mob partners Jimmy Conway and Tommy DeVito.",https://www.imdb.com/title/tt0099685/?ref_=sr_i_26
27. Marked for Death,1990,1h 33m,R,5.9,25K,49,A retired DEA agent is out to hunt down and take out a Jamaican drug posse that has targeted he and his family for murder.,https://www.imdb.com/title/tt0100114/?ref_=sr_i_27
28. RoboCop 2,1990,1h 57m,R,5.8,96K,42,"RoboCop returns to protect the citizens of old Detroit but faces a deadly challenge when a rogue OCP member secretly creates a new, evil RoboCop 2.",https://www.imdb.com/title/tt0100502/?ref_=sr_i_28
29. Young Guns II,1990,1h 44m,PG-13,6.5,40K,47,"Billy the Kid and his band of outlaws are pursued across New Mexico territory by Sheriff Pat Garrett, who the young gunslingers must face-off with if they are to reach the safety of the border.",https://www.imdb.com/title/tt0100994/?ref_=sr_i_29
30. Gremlins 2: The New Batch,1990,1h 46m,PG-13,6.4,117K,69,"The Gremlins are back, and this time, they've taken control of a New York City media mogul's high-tech skyscraper.",https://www.imdb.com/title/tt0099700/?ref_=sr_i_30
31. Rocky V,1990,1h 44m,PG-13,5.4,155K,55,"Reluctantly retired from fighting, Rocky takes charge of Mickey's gym and agrees to train a young protégé who's hungry for success.",https://www.imdb.com/title/tt0100507/?ref_=sr_i_31
32. Joe Versus the Volcano,1990,1h 42m,PG,5.9,41K,45,"When a hypochondriac learns that he is dying, he accepts an offer to throw himself in a volcano at a tropical island, and along the way there, learns to truly live.",https://www.imdb.com/title/tt0099892/?ref_=sr_i_32
33. Postcards from the Edge,1990,1h 41m,R,6.7,20K,71,A substance-addicted actress tries to look on the bright side even as she is forced to move back in with her mother to avoid unemployment.,https://www.imdb.com/title/tt0100395/?ref_=sr_i_33
34. Mermaids,1990,1h 50m,PG-13,6.7,38K,56,"An unconventional single mother relocates with her two daughters to a small Massachusetts town in 1963, where a number of events and relationships both challenge and strengthen their familial bonds.",https://www.imdb.com/title/tt0100140/?ref_=sr_i_34
35. Darkman,1990,1h 36m,R,6.4,72K,65,A brilliant scientist left for dead returns to exact revenge on the people who burned him alive.,https://www.imdb.com/title/tt0099365/?ref_=sr_i_35
36. Air America,1990,1h 53m,R,5.8,31K,33,A young pilot finds himself recruited unwittingly into a covert and corrupt CIA airlift operation in Laos during the Vietnam conflict.,https://www.imdb.com/title/tt0099005/?ref_=sr_i_36
37. Predator 2,1990,1h 48m,R,6.3,190K,46,"The Predator returns to Earth, this time to stake a claim on the war-torn streets of a dystopian Los Angeles.",https://www.imdb.com/title/tt0100403/?ref_=sr_i_37
38. Green Card,1990,1h 47m,PG-13,6.3,27K,58,"A man wanting to stay in the US enters into a marriage of convenience, but it turns into more than that.",https://www.imdb.com/title/tt0099699/?ref_=sr_i_38
39. Pacific Heights,1990,1h 42m,R,6.4,24K,55,"San Francisco yuppies restore a costly Victorian home, then rent a studio to a landlord's nightmare.",https://www.imdb.com/title/tt0100318/?ref_=sr_i_39
40. Child's Play 2,1990,1h 24m,R,6.0,61K,37,"While Andy's mother is admitted to a psychiatric hospital, the young boy is placed in foster care, and Chucky, determined to claim Andy's soul, is not far behind.",https://www.imdb.com/title/tt0099253/?ref_=sr_i_40
41. The Rescuers Down Under,1990,1h 17m,G,6.8,49K,68,R.A.S. agents Miss Bianca and Bernard race to Australia to save a little boy and a rare golden eagle from a murderous poacher.,https://www.imdb.com/title/tt0100477/?ref_=sr_i_41
42. Internal Affairs,1990,1h 55m,R,6.5,24K,63,An Internal Affairs agent becomes obsessed with bringing down a cop who has managed to maintain a spotless reputation despite being involved in a web of corruption.,https://www.imdb.com/title/tt0099850/?ref_=sr_i_42
43. Cadillac Man,1990,1h 37m,R,5.7,17K,50,Joey gets 2 days to sell 12 cars to keep his job and keep his girlfriends happy. It gets worse. He's juggling 3 buyers when a guy with a machine gun crashes into the car dealership and takes everybody hostage.,https://www.imdb.com/title/tt0099204/?ref_=sr_i_43
44. Memphis Belle,1990,1h 47m,PG-13,6.9,31K,59,"In 1943, the crew of a B-17 based in the UK prepares for its 25th and final bombing mission over Germany before returning home to the USA.",https://www.imdb.com/title/tt0100133/?ref_=sr_i_44
45. House Party,1990,1h 40m,R,6.5,17K,76,"Kid decides to go to his friend Play's house party, but neither of them can predict what's in store for them on what could be the wildest night of their lives.",https://www.imdb.com/title/tt0099800/?ref_=sr_i_45
46. Jacob's Ladder,1990,1h 53m,R,7.4,123K,62,"Mourning his dead son, a haunted Vietnam War veteran attempts to uncover his past while suffering from a severe case of dissociation. To do so, he must decipher reality and life from his own dreams, delusions, and perceptions of death.",https://www.imdb.com/title/tt0099871/?ref_=sr_i_46
47. The Exorcist III,1990,1h 50m,R,6.5,41K,48,"A police lieutenant uncovers more than he bargained for as his investigation of a series of murders, which have all the hallmarks of the deceased Gemini serial killer, leads him to question the patients of a psychiatric ward.",https://www.imdb.com/title/tt0099528/?ref_=sr_i_47
48. Navy Seals,1990,1h 53m,R,5.5,19K,38,A battle-hardened SEAL Team set off on a mission to destroy a shipment of US-built Stinger missiles that have fallen into terrorist hands.,https://www.imdb.com/title/tt0100232/?ref_=sr_i_48
49. Ernest Goes to Jail,1990,1h 21m,PG,5.4,10K,40,Ernest P. Worrell is a bank janitor sent to jail when people mistake his identity for a look-alike.,https://www.imdb.com/title/tt0099512/?ref_=sr_i_49
50. Ghost Dad,1990,1h 23m,PG,4.4,8.6K,,A widowed father tries to support his children after he becomes a ghost in an accident.,https://www.imdb.com/title/tt0099654/?ref_=sr_i_50
51. Lionheart,1990,1h 48m,R,6.2,41K,41,An Ex-French Soldier begins participating in underground street fights in order to make money for his brother's family.,https://www.imdb.com/title/tt0100029/?ref_=sr_i_51
52. My Blue Heaven,1990,1h 37m,PG-13,6.2,23K,35,"An all too uptight FBI agent must protect a larger than life mobster with a heart of gold, currently under witness protection in the suburbs.",https://www.imdb.com/title/tt0100212/?ref_=sr_i_52
