Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
1. Blazing Saddles,1974,1h 33m,R,7.7,158K,73,"In order to ruin a western town and steal their land, a corrupt politician appoints a black sheriff, who promptly becomes his most formidable adversary.",https://www.imdb.com/title/tt0071230/?ref_=sr_i_1
2. The Towering Inferno,1974,2h 45m,PG,7.0,50K,69,"At the opening party of a colossal San Francisco skyscraper, a massive fire breaks out due to careless building practices by the contractor, threatening to destroy the tower and everyone in it.",https://www.imdb.com/title/tt0072308/?ref_=sr_i_2
3. Young Frankenstein,1974,1h 46m,PG,8.0,175K,83,"An American grandson of the infamous scientist, struggling to prove that his grandfather was not as insane as people believe, is invited to Transylvania, where he discovers the process that reanimates a dead body.",https://www.imdb.com/title/tt0072431/?ref_=sr_i_3
4. Earthquake,1974,2h 2m,PG,5.9,19K,56,"Various interconnected people struggle to survive when an earthquake of unimaginable magnitude hits Los Angeles, California.",https://www.imdb.com/title/tt0071455/?ref_=sr_i_4
5. The Godfather Part II,1974,3h 22m,R,9.0,1.4M,90,"The early life and career of Vito Corleone in 1920s New York City is portrayed, while his son, Michael, expands and tightens his grip on the family crime syndicate.",https://www.imdb.com/title/tt0071562/?ref_=sr_i_5
6. The Longest Yard,1974,2h 1m,R,7.1,22K,61,"A sadistic warden asks a former pro quarterback, now serving time in his prison, to put together a team of inmates to take on (and get pummeled by) the guards.",https://www.imdb.com/title/tt0071771/?ref_=sr_i_6
7. Benji,1974,1h 26m,G,6.1,5.4K,35,A stray dog saves two kidnapped children.,https://www.imdb.com/title/tt0071206/?ref_=sr_i_7
8. Herbie Rides Again,1974,1h 28m,G,5.7,9.2K,49,The living Volkswagen Beetle helps an old lady protect her home from a corrupt developer.,https://www.imdb.com/title/tt0071607/?ref_=sr_i_8
9. The Texas Chain Saw Massacre,1974,1h 23m,R,7.4,197K,91,"Five friends head out to rural Texas to visit the grave of a grandfather. On the way they stumble across what appears to be a deserted house, only to discover something sinister within. Something armed with a chainsaw.",https://www.imdb.com/title/tt0072271/?ref_=sr_i_9
10. Chinatown,1974,2h 10m,R,8.1,363K,92,"A private detective hired to expose an adulterer in 1930s Los Angeles finds himself caught up in a web of deceit, corruption, and murder.",https://www.imdb.com/title/tt0071315/?ref_=sr_i_10
11. Murder on the Orient Express,1974,2h 8m,PG,7.2,72K,62,"In December 1935, when his transcontinental luxury train is stranded by deep snow, detective Hercule Poirot is called on to solve a murder that occurred in his car the night before, with a multitude of suspects.",https://www.imdb.com/title/tt0071877/?ref_=sr_i_11
12. That's Entertainment!,1974,2h 15m,G,7.8,5.6K,73,Various MGM stars from yesteryear present their favorite musical moments from the studio's 50-year history.,https://www.imdb.com/title/tt0072272/?ref_=sr_i_12
13. Death Wish,1974,1h 33m,R,6.9,46K,51,"A New York City architect becomes a one-man vigilante squad after his wife is murdered by street punks. In self-defense, the vengeful man kills muggers on the mean streets after dark.",https://www.imdb.com/title/tt0071402/?ref_=sr_i_13
14. Thunderbolt and Lightfoot,1974,1h 55m,R,7.0,30K,62,"With the help of an irreverent young sidekick, a bank robber gets his old gang back together to organize a daring new heist.",https://www.imdb.com/title/tt0072288/?ref_=sr_i_14
15. The Man with the Golden Gun,1974,2h 5m,PG,6.7,117K,43,"James Bond is targeted by the world's most expensive assassin, while he attempts to recover sensitive solar cell technology that is being sold to the highest bidder.",https://www.imdb.com/title/tt0071807/?ref_=sr_i_15
16. The Great Gatsby,1974,2h 24m,PG,6.4,28K,43,"A Midwesterner becomes fascinated with his nouveau riche neighbor, who obsesses over his lost love.",https://www.imdb.com/title/tt0071577/?ref_=sr_i_16
17. Alice Doesn't Live Here Anymore,1974,1h 52m,PG,7.3,29K,78,"A recently-widowed woman is on the road with her precocious young son, determined to make a new life for herself as a singer.",https://www.imdb.com/title/tt0071115/?ref_=sr_i_17
18. The Sugarland Express,1974,1h 50m,PG,6.7,20K,65,A woman attempts to reunite her family by helping her husband escape prison and together kidnapping their son. But things don't go as planned when they are forced to take a police hostage on the road.,https://www.imdb.com/title/tt0072226/?ref_=sr_i_18
