Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
1. Star Wars: Episode V - The Empire Strikes Back,1980,2h 4m,PG,8.7,1.4M,82,"After the Empire overpowers the Rebel Alliance, Luke Skywalker begins training with Jedi Master Yoda, while Darth Vader and bounty hunter Boba Fett pursue his friends across the galaxy.",https://www.imdb.com/title/tt0080684/?ref_=sr_i_1
2. Superman II,1980,2h 7m,PG,6.8,118K,83,"Superman agrees to sacrifice his powers to start a relationship with Lois Lane, unaware that three Kryptonian criminals he inadvertently released are conquering Earth.",https://www.imdb.com/title/tt0081573/?ref_=sr_i_2
3. 9 to 5,1980,1h 49m,PG,6.9,41K,58,"Employees Violet, Judy, and Dora Lee of sexist, egotistical, lying, hypocritical bigot Franklin Hart Junior find a way to turn the tables on him. Dolly Parton's film debut was later a short-lived TV sitcom and a Broadway musical.",https://www.imdb.com/title/tt0080319/?ref_=sr_i_3
4. Stir Crazy,1980,1h 51m,R,6.7,31K,56,"Set up and wrongfully accused, two best friends are sent to prison for a crime they didn't commit. However, no prison cell can keep them locked in a cage.",https://www.imdb.com/title/tt0081562/?ref_=sr_i_4
5. Airplane!,1980,1h 28m,PG,7.7,272K,78,"After the crew becomes sick with food poisoning, a neurotic ex-fighter pilot must safely land a commercial airplane full of passengers.",https://www.imdb.com/title/tt0080339/?ref_=sr_i_5
6. Any Which Way You Can,1980,1h 56m,PG,6.1,22K,51,"A trucker turned prize fighter, his brother and their pet orangutan have a series of misadventures involving the mob, corrupt cops, motorcycle gangs and pretty dames.",https://www.imdb.com/title/tt0080377/?ref_=sr_i_6
7. Private Benjamin,1980,1h 49m,R,6.2,30K,59,A sheltered young high-society woman joins the United States Army on a whim and finds herself in a trickier situation than she ever expected.,https://www.imdb.com/title/tt0081375/?ref_=sr_i_7
8. Coal Miner's Daughter,1980,2h 4m,PG,7.5,21K,84,"The fictionalized life of singer Loretta Lynn, a girl who rose from humble beginnings to become a country music star in the 1960s/70s.",https://www.imdb.com/title/tt0080549/?ref_=sr_i_8
9. Smokey and the Bandit II,1980,1h 40m,PG,5.3,18K,41,"The Bandit goes on another cross-country run, transporting an elephant from Florida to Texas. And, once again, Sheriff Buford T. Justice is on his tail.",https://www.imdb.com/title/tt0081529/?ref_=sr_i_9
10. The Blue Lagoon,1980,1h 44m,R,5.8,80K,31,"During the Victorian period, two preteen cousins are shipwrecked on a tropical island in the South Pacific and enjoy a simple life together until puberty complicates matters.",https://www.imdb.com/title/tt0080453/?ref_=sr_i_10
11. The Blues Brothers,1980,2h 13m,R,7.9,221K,60,"Jake Blues rejoins with his brother Elwood after being released from prison, but the duo has just days to reunite their old R&B band and save the Catholic home where the two were raised, outrunning the police as they tear through Chicago.",https://www.imdb.com/title/tt0080455/?ref_=sr_i_11
12. Ordinary People,1980,2h 4m,R,7.7,59K,86,"The accidental death of the older son of an affluent family deeply strains the relationships among the bitter mother, the good-natured father and the guilt-ridden younger son.",https://www.imdb.com/title/tt0081283/?ref_=sr_i_12
13. Popeye,1980,1h 54m,PG,5.4,36K,64,The adventures of the famous sailor man and his friends in the seaside town of Sweethaven.,https://www.imdb.com/title/tt0081353/?ref_=sr_i_13
14. Urban Cowboy,1980,2h 12m,PG,6.5,18K,61,Bud is a young man from the country who learns about life and love in a Houston bar.,https://www.imdb.com/title/tt0081696/?ref_=sr_i_14
15. The Shining,1980,2h 26m,R,8.4,1.2M,68,"A family heads to an isolated hotel for the winter, where a sinister presence influences the father into violence. At the same time, his psychic son sees horrifying forebodings from both the past and the future.",https://www.imdb.com/title/tt0081505/?ref_=sr_i_15
16. Seems Like Old Times,1980,1h 42m,PG,6.7,11K,58,"Wrongfully accused of a bank robbery, a writer seeks the help of his ex-wife, who is now married to the soon-to-be Attorney General of California.",https://www.imdb.com/title/tt0081480/?ref_=sr_i_16
17. Cheech and Chong's Next Movie,1980,1h 39m,R,6.0,15K,66,"Cheech and Chong live in a decrepit old house and drive their neighbour crazy with their loud music, weed smoking and general anarchy and slacker view on life. Then Chong meets Cheech's Texan cousin Red and things kick up a notch.",https://www.imdb.com/title/tt0080520/?ref_=sr_i_17
18. Caddyshack,1980,1h 38m,R,7.2,131K,48,An exclusive golf course has to deal with a flatulent new member and a destructive dancing gopher.,https://www.imdb.com/title/tt0080487/?ref_=sr_i_18
19. Friday the 13th,1980,1h 35m,R,6.4,166K,22,"A group of teenage camp counselors attempt to re-open an abandoned summer camp with a tragic past, but they are stalked by a mysterious, relentless killer.",https://www.imdb.com/title/tt0080761/?ref_=sr_i_19
20. Brubaker,1980,2h 11m,R,7.1,20K,54,The new warden of a small prison farm in Arkansas tries to clean it up of corruption after initially posing as an inmate.,https://www.imdb.com/title/tt0080474/?ref_=sr_i_20
