Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
1. Toy Story 3,2010,1h 43m,G,8.3,926K,92,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",https://www.imdb.com/title/tt0435761/?ref_=sr_i_1
2. Alice in Wonderland,2010,1h 48m,PG,6.4,453K,53,"Nineteen-year-old Alice returns to the magical world from her childhood adventure, where she reunites with her old friends and learns of her true destiny: to end the Red Queen's reign of terror.",https://www.imdb.com/title/tt1014759/?ref_=sr_i_2
3. Iron Man 2,2010,2h 4m,PG-13,6.9,898K,57,"With the world now aware of his identity as Iron Man, Tony Stark must contend with both his declining health and a vengeful mad man with ties to his father's legacy.",https://www.imdb.com/title/tt1228705/?ref_=sr_i_3
4. The Twilight Saga: Eclipse,2010,2h 4m,PG-13,5.1,269K,58,"As a string of mysterious killings grips Seattle, Bella, whose high school graduation is fast approaching, is forced to choose between her love for vampire Edward and her friendship with werewolf Jacob.",https://www.imdb.com/title/tt1325004/?ref_=sr_i_4
5. Harry Potter and the Deathly Hallows: Part 1,2010,2h 26m,PG-13,7.7,627K,65,"Harry Potter is tasked with the dangerous and seemingly impossible task of locating and destroying Voldemort's remaining Horcruxes. Harry must rely on Ron and Hermione more than ever, but dark forces threaten to tear them apart.",https://www.imdb.com/title/tt0926084/?ref_=sr_i_5
6. Inception,2010,2h 28m,PG-13,8.8,2.7M,74,"A thief who steals corporate secrets through the use of dream-sharing technology is given the inverse task of planting an idea into the mind of a C.E.O., but his tragic past may doom the project and his team to disaster.",https://www.imdb.com/title/tt1375666/?ref_=sr_i_6
7. Despicable Me,2010,1h 35m,PG,7.6,607K,72,"Gru, a criminal mastermind, adopts three orphans as pawns to carry out the biggest heist in history. His life takes an unexpected turn when the little girls see the evildoer as their potential father.",https://www.imdb.com/title/tt1323594/?ref_=sr_i_7
8. Shrek Forever After,2010,1h 33m,PG,6.3,234K,58,Rumpelstiltskin tricks a mid-life crisis burdened Shrek into allowing himself to be erased from existence and cast in a dark alternate timeline where Rumpelstiltskin rules supreme.,https://www.imdb.com/title/tt0892791/?ref_=sr_i_8
9. How to Train Your Dragon,2010,1h 38m,PG,8.1,837K,75,"A hapless young Viking who aspires to hunt dragons becomes the unlikely friend of a young dragon himself, and learns there may be more to the creatures than he assumed.",https://www.imdb.com/title/tt0892769/?ref_=sr_i_9
10. Tangled,2010,1h 40m,PG,7.7,517K,71,"The magically long-haired Rapunzel has spent her entire life in a tower, but now that a runaway thief has stumbled upon her, she is about to discover the world for the first time, and who she really is.",https://www.imdb.com/title/tt0398286/?ref_=sr_i_10
11. The Karate Kid,2010,2h 20m,PG,6.2,215K,61,"Work causes a single mother to move to China with her young son; in his new home, the 12-year-old boy embraces Kung Fu, taught to him by a master.",https://www.imdb.com/title/tt1155076/?ref_=sr_i_11
12. Tron: Legacy,2010,2h 5m,PG,6.8,364K,49,The son of a virtual world designer goes looking for his father and ends up inside the digital world that his father designed. He meets his father's corrupted creation and a unique ally who was born inside the digital world.,https://www.imdb.com/title/tt1104001/?ref_=sr_i_12
13. True Grit,2010,1h 50m,PG-13,7.6,366K,80,A stubborn teenager enlists the help of a tough U.S. Marshal to track down her father's murderer.,https://www.imdb.com/title/tt1403865/?ref_=sr_i_13
14. Clash of the Titans,2010,1h 46m,PG-13,5.8,298K,39,"Perseus, a demigod and the son of Zeus, battles the minions of Hades and the Underworld in order to stop them from conquering Olympus and Earth.",https://www.imdb.com/title/tt0800320/?ref_=sr_i_14
15. Grown Ups,2010,1h 42m,PG-13,6.0,293K,30,"After their high school basketball coach passes away, five good friends and former teammates reunite for a Fourth of July holiday weekend.",https://www.imdb.com/title/tt1375670/?ref_=sr_i_15
16. Little Fockers,2010,1h 38m,PG-13,5.5,123K,27,"Family-patriarch Jack Byrnes wants to appoint a successor. Does his son-in-law, the male nurse Greg Focker, have what it takes?",https://www.imdb.com/title/tt0970866/?ref_=sr_i_16
17. Megamind,2010,1h 35m,PG,7.3,308K,63,"Evil genius Megamind finally defeats his do-gooder nemesis, Metro Man, but is left without a purpose in a superhero-free world.",https://www.imdb.com/title/tt1001526/?ref_=sr_i_17
18. The King's Speech,2010,1h 58m,R,8.0,720K,88,"The story of King George VI, his unexpected ascension to the throne of the British Empire in 1936, and the speech therapist who helped the unsure monarch overcome his stammer.",https://www.imdb.com/title/tt1504320/?ref_=sr_i_18
19. The Last Airbender,2010,1h 43m,PG,4.0,178K,20,"Aang, a young successor to a long line of Avatars, must master all four elements and stop the Fire Nation from enslaving the Water Tribes and the Earth Kingdom.",https://www.imdb.com/title/tt0938283/?ref_=sr_i_19
20. Shutter Island,2010,2h 18m,R,8.2,1.5M,63,Two US marshals are sent to a mental institution on an inhospitable island in order to investigate the disappearance of a patient.,https://www.imdb.com/title/tt1130884/?ref_=sr_i_20
21. The Other Guys,2010,1h 47m,PG-13,6.7,298K,64,"Two mismatched New York City detectives seize an opportunity to step up like the city's top cops, whom they idolize, only things don't quite go as planned.",https://www.imdb.com/title/tt1386588/?ref_=sr_i_21
22. Salt,2010,1h 40m,PG-13,6.5,337K,65,A CIA agent goes on the run after a defector accuses her of being a Russian spy.,https://www.imdb.com/title/tt0944835/?ref_=sr_i_22
23. Jackass 3D,2010,1h 34m,R,7.0,70K,56,"Johnny Knoxville and company return for the third installment of their TV show spin-off, where dangerous stunts and explicit public displays rule.",https://www.imdb.com/title/tt1116184/?ref_=sr_i_23
24. Valentine's Day,2010,2h 5m,PG-13,5.8,128K,34,Intertwining couples and singles in Los Angeles break-up and make-up based on the pressures and expectations of Valentine's Day.,https://www.imdb.com/title/tt0817230/?ref_=sr_i_24
25. Black Swan,2010,1h 48m,R,8.0,855K,79,"Nina is a talented but unstable ballerina on the verge of stardom. Pushed to the breaking point by her artistic director and a seductive rival, Nina's grip on reality slips, plunging her into a waking nightmare.",https://www.imdb.com/title/tt0947798/?ref_=sr_i_25
26. Robin Hood,2010,2h 20m,PG-13,6.6,290K,53,"In twelfth-century England, Robin Longstride and his band of marauders confront corruption in a local village and lead an uprising against the crown that will forever alter the balance of world power.",https://www.imdb.com/title/tt0955308/?ref_=sr_i_26
27. The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,1h 53m,PG,6.3,171K,53,"Lucy and Edmund Pevensie return to Narnia with their cousin Eustace where they meet up with Prince Caspian for a trip across the sea aboard the royal ship The Dawn Treader. Along the way they encounter dragons, dwarves, merfolk, and a band of lost warriors before reaching the edge of the world.",https://www.imdb.com/title/tt0980970/?ref_=sr_i_27
28. The Expendables,2010,1h 43m,R,6.4,372K,45,A CIA operative hires a team of mercenaries to eliminate a Latin dictator and a renegade CIA agent.,https://www.imdb.com/title/tt1320253/?ref_=sr_i_28
29. Due Date,2010,1h 35m,R,6.5,365K,51,High-strung father-to-be Peter Highman is forced to hitch a ride with aspiring actor Ethan Tremblay on a road trip in order to make it to his child's birth on time.,https://www.imdb.com/title/tt1231583/?ref_=sr_i_29
30. Yogi Bear,2010,1h 20m,PG,4.6,24K,35,"A documentary filmmaker travels to Jellystone Park to shoot a project and soon crosses paths with Yogi Bear, his sidekick Boo-Boo and Ranger Smith.",https://www.imdb.com/title/tt1302067/?ref_=sr_i_30
31. Date Night,2010,1h 28m,PG-13,6.3,176K,56,"In New York City, a case of mistaken identity turns a bored married couple's attempt at a glamorous and romantic evening into something more thrilling and dangerous.",https://www.imdb.com/title/tt1279935/?ref_=sr_i_31
32. The Social Network,2010,2h,PG-13,7.8,786K,95,"As Harvard student Mark Zuckerberg creates the social networking site that would become known as Facebook, he is sued by the twins who claimed he stole their idea and by the co-founder who was later squeezed out of the business.",https://www.imdb.com/title/tt1285016/?ref_=sr_i_32
33. Sex and the City 2,2010,2h 26m,R,4.5,86K,27,"While wrestling with the pressures of life, love, and work in Manhattan, Carrie, Miranda, and Charlotte join Samantha for a trip to Abu Dhabi (United Arab Emirates), where Samantha's ex is filming a new movie.",https://www.imdb.com/title/tt1261945/?ref_=sr_i_33
34. The Book of Eli,2010,1h 58m,R,6.8,350K,53,"A drifter fights his way across a ravaged, post-apocalyptic America while protecting a sacred book that holds the secrets to humanity's salvation.",https://www.imdb.com/title/tt1037705/?ref_=sr_i_34
35. The Fighter,2010,1h 56m,R,7.8,398K,79,"Based on the story of Micky Ward, a fledgling boxer who tries to escape the shadow of his more famous but troubled older boxing brother and get his own shot at greatness.",https://www.imdb.com/title/tt0964517/?ref_=sr_i_35
36. The Town,2010,2h 5m,R,7.5,429K,74,A proficient group of thieves rob a bank and hold the manager hostage. Things begin to get complicated when one of the crew members falls in love with her.,https://www.imdb.com/title/tt0840361/?ref_=sr_i_36
37. Prince of Persia: The Sands of Time,2010,1h 56m,PG-13,6.5,311K,50,A young fugitive prince and princess must stop a villain who unknowingly threatens to destroy the world with a special dagger that enables the magic sand inside to reverse time.,https://www.imdb.com/title/tt0473075/?ref_=sr_i_37
38. RED,2010,1h 51m,PG-13,7.0,331K,60,"When his peaceful life is threatened by a high-tech assassin, former black-ops agent Frank Moses reassembles his old team in a last-ditch effort to survive and uncover the assailants.",https://www.imdb.com/title/tt1245526/?ref_=sr_i_38
39. Percy Jackson & the Olympians: The Lightning Thief,2010,1h 58m,PG,5.9,209K,47,A teenager discovers he's the descendant of a Greek god and sets out on an adventure to settle an on-going battle between the gods.,https://www.imdb.com/title/tt0814255/?ref_=sr_i_39
40. Paranormal Activity 2,2010,1h 31m,R,5.7,112K,53,"After experiencing what they think are a series of ""break-ins"", a family sets up security cameras around their home, only to realize that the events unfolding before them are more sinister than they seem.",https://www.imdb.com/title/tt1536044/?ref_=sr_i_40
41. Unstoppable,2010,1h 38m,PG-13,6.8,213K,69,"With an unmanned, half-mile-long freight train barreling toward a city, a veteran engineer and a young conductor race against the clock to prevent a catastrophe.",https://www.imdb.com/title/tt0477080/?ref_=sr_i_41
42. Eat Pray Love,2010,2h 13m,PG-13,5.8,110K,50,"A married woman realizes how unhappy her marriage really is, and that her life needs to go in a different direction. After a painful divorce, she takes off on a round-the-world journey to ""find herself"".",https://www.imdb.com/title/tt0879870/?ref_=sr_i_42
43. Dear John,2010,1h 48m,PG-13,6.3,161K,43,A romantic drama about a soldier who falls for a conservative college student while he's home on leave.,https://www.imdb.com/title/tt0989757/?ref_=sr_i_43
44. The A-Team,2010,1h 57m,PG-13,6.7,273K,47,"A group of Iraq War veterans look to clear their name with the U.S. Military, who suspect the four men of committing a crime for which they were framed.",https://www.imdb.com/title/tt0429493/?ref_=sr_i_44
45. Knight and Day,2010,1h 49m,PG-13,6.3,217K,46,A young woman gets mixed up with a disgraced spy who is trying to clear his name.,https://www.imdb.com/title/tt1013743/?ref_=sr_i_45
46. Dinner for Schmucks,2010,1h 54m,PG-13,5.9,113K,56,"After he finds out that his work superiors host a dinner celebrating the idiocy of their special guests, a rising executive questions the merits of his invitation just as he befriends a man who would be the perfect guest.",https://www.imdb.com/title/tt0427152/?ref_=sr_i_46
47. The Tourist,2010,1h 43m,PG-13,6.0,262K,37,"Revolves around Frank, an American tourist visiting Italy to mend a broken heart. Elise is an extraordinary woman who deliberately crosses his path.",https://www.imdb.com/title/tt1243957/?ref_=sr_i_47
48. The Bounty Hunter,2010,1h 50m,PG-13,5.5,137K,22,"A bounty hunter learns that his next target is his ex-wife, a reporter working on a murder cover-up. Soon after their reunion, the always-at-odds duo find themselves on a run-for-their-lives adventure.",https://www.imdb.com/title/tt1038919/?ref_=sr_i_48
49. Diary of a Wimpy Kid,2010,1h 34m,PG,6.2,61K,56,"Greg Heffley is a 12 year old who is fresh out of elementary and transitions to middle school, where he has to learn the consequences and responsibility to survive the year.",https://www.imdb.com/title/tt1196141/?ref_=sr_i_49
50. The Sorcerer's Apprentice,2010,1h 49m,PG,6.1,173K,46,A protege of the magician Merlin must train his teacher's successor - an introverted but resourceful physics prodigy - in the art of sorcery to prevent the return of Morgana le Fay.,https://www.imdb.com/title/tt0963966/?ref_=sr_i_50
51. A Nightmare on Elm Street,2010,1h 35m,R,5.2,111K,35,"The spectre of a disfigured man haunts the children of the parents who murdered him, stalking and killing them in their dreams.",https://www.imdb.com/title/tt1179056/?ref_=sr_i_51
52. The Last Song,2010,1h 47m,PG,6.0,94K,33,"A rebellious girl is sent to a Southern beach town for the summer to stay with her father. Through their mutual love of music, the estranged duo learn to reconnect.",https://www.imdb.com/title/tt1294226/?ref_=sr_i_52
53. The Wolfman,2010,1h 43m,R,5.8,115K,43,"Upon his return to his ancestral homeland, an American man is bitten and subsequently cursed by a werewolf.",https://www.imdb.com/title/tt0780653/?ref_=sr_i_53
54. Get Him to the Greek,2010,1h 49m,R,6.3,188K,65,A record company intern is hired to accompany out-of-control British rock star Aldous Snow to a concert at L.A.'s Greek Theater.,https://www.imdb.com/title/tt1226229/?ref_=sr_i_54
55. Resident Evil: Afterlife,2010,1h 36m,R,5.8,183K,37,"While still out to destroy the evil Umbrella Corporation, Alice joins a group of survivors living in a prison surrounded by the infected who also want to relocate to the mysterious but supposedly unharmed safe haven known only as Arcadia.",https://www.imdb.com/title/tt1220634/?ref_=sr_i_55
