Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
24. The Trail of '98,1928,1h 27m,Passed,7.0,508,,Fortune hunters from all over the country rush to the Klondike in 1897 to seek their fortunes in the gold are tested by hardships of the journey.,https://www.imdb.com/title/tt0019489/?ref_=sr_i_24
25. Speedy,1928,1h 25m,Passed,7.6,4.5K,,"Harold ""Speedy"" Swift, a fan of Babe Ruth and the New York Yankees, saves from extinction the city's last horse-drawn trolley, operated by his girlfriend's grandfather.",https://www.imdb.com/title/tt0019412/?ref_=sr_i_25
26. The Mysterious Lady,1928,1h 36m,Passed,7.2,1.5K,,"An attractive Russian spy seduces an Austrian officer in order to get some important plans, but when she actually falls in love with him, both of them are placed in a dangerous situation.",https://www.imdb.com/title/tt0019195/?ref_=sr_i_26
27. The Godless Girl,1928,1h 53m,Passed,7.1,823,,"Two teenagers, one an atheist and the other a Christian, fall in love at a brutal reform school.",https://www.imdb.com/title/tt0019935/?ref_=sr_i_27
28. The Last Command,1928,1h 28m,Not Rated,7.9,4.8K,,A former Imperial Russian general and cousin of the Czar ends up in Hollywood as an extra in a movie directed by a former revolutionary.,https://www.imdb.com/title/tt0019071/?ref_=sr_i_28
29. 4 Devils,1928,1h 40m,Passed,,,,"Four orphans, raised by an aging clown, becomes a high wire act in a circus.",https://www.imdb.com/title/tt0018907/?ref_=sr_i_29
30. Lights of New York,1928,57m,Passed,5.7,999,,A gangster frames two bootleggers for the shooting of a police officer in New York during the prohibition.,https://www.imdb.com/title/tt0019096/?ref_=sr_i_30
31. Beggars of Life,1928,1h 24m,Not Rated,7.4,1.4K,,"After killing her treacherous step-father, a girl escapes with a young vagabond and dresses as a boy. They hop freight trains, quarrel with a group of hobos, and use a stolen car in their attempt to reach Canada.",https://www.imdb.com/title/tt0018684/?ref_=sr_i_31
32. A Girl in Every Port,1928,1h 18m,Passed,6.5,896,,"Two sailors with a rivalry over chasing women become friends. But when one decides to finally settle down, will this mysterious young women come between them?",https://www.imdb.com/title/tt0018937/?ref_=sr_i_32
33. Sadie Thompson,1928,1h 37m,Unrated,7.2,2.9K,,A prostitute seeking a fresh start becomes the obsession of a religious extremist.,https://www.imdb.com/title/tt0019344/?ref_=sr_i_33
34. Lilac Time,1928,1h 20m,,6.5,753,,"All of those handsome young men in their flying machines are billeted in a field next to the Widow Berthelot's farmhouse in France. Her daughter Jeannine is curious about the young men fighting for England in World War I and their airplanes. Then one of the aviators is killed. His replacement is Captain Philip Blythe, who can't help but notice Jeannine: when he lands the first time, she is standing in the middle of his ""runway."" She makes a more favorable impression when he sees her later by the lilacs. When all of the young men depart on a mission, Blythe promises to return.",https://www.imdb.com/title/tt0019098/?ref_=sr_i_34
35. Across to Singapore,1928,1h 25m,Passed,6.2,1.2K,,Conflict ensues when a young man's childhood sweetheart becomes betrothed to his older brother.,https://www.imdb.com/title/tt0018618/?ref_=sr_i_35
36. Four Sons,1928,1h 40m,Passed,7.2,974,,"A family saga in which three sons of a Bavarian widow go to war for Germany and the fourth goes to America, Germany's eventual opponent.",https://www.imdb.com/title/tt0018909/?ref_=sr_i_36
37. The Divine Woman,1928,1h 20m,,7.0,497,,"Lucian, a soldier in Paris, is to ship out for Algiers at 9 that evening. He stops by for a last meal with his love, Marianne. He may be worried that when he leaves she will find another soldier to love. They argue then embrace and, when the clock strikes midnight, he is still in her arms. Is desertion in the cards? Can the relationship survive the military demands and a soldier's obligations?",https://www.imdb.com/title/tt0018836/?ref_=sr_i_37
38. The Patsy,1928,1h 18m,Passed,7.4,2.9K,,An awkward teenager hopelessly in love with her older sister's boyfriend tries to make him notice her.,https://www.imdb.com/title/tt0019258/?ref_=sr_i_38
39. Lonesome,1928,1h 9m,Passed,7.7,2.8K,,"Two lonely people in the big city meet and enjoy the thrills of an amusement park, only to lose each other in the crowd after spending a great day together. Will they ever see each other again?",https://www.imdb.com/title/tt0019109/?ref_=sr_i_39
40. Tempest,1928,1h 42m,Not Rated,6.7,562,,"In Czarist Russia, a peasant officer, resented by the aristocrats, falls in love with a princess.",https://www.imdb.com/title/tt0019451/?ref_=sr_i_40
41. The Singing Fool,1928,1h 45m,Passed,6.1,299,,"A singing waiter and composer (Al Jolson) loves two women (Betty Bronson, Josephine Dunn), conquers Broadway and holds his dying son, singing ""Sonny Boy.""",https://www.imdb.com/title/tt0019388/?ref_=sr_i_41
42. L'Argent,1928,3h 15m,,7.5,1.2K,,"The business tycoon Nicolas Saccard is nearly ruined by his rival Gunderman, when he tries to raise capital for his company. To push up the price of his stock, Saccard plans a publicity stunt involving the aviator Jacques Hamelin flying across the Atlantic to Guyana and drilling for oil there, much to the dismay of Hamelin's wife Line. While Hamelin is away, Saccard tries to seduce Line. Line finally realizes that she and her husband were pawns in Saccard's scheme, and she accuses him of stock fraud.",https://www.imdb.com/title/tt0019646/?ref_=sr_i_42
43. October (Ten Days that Shook the World),1928,1h 35m,,7.4,8.7K,,"A large-scale view on the events of 1917 in Russia, when the monarchy was overthrown.",https://www.imdb.com/title/tt0018217/?ref_=sr_i_43
44. Our Dancing Daughters,1928,1h 25m,Not Rated,6.7,2.1K,,A flapper who's secretly a good girl and a gold digging floozy masquerading as an ingénue both vie for the hand of a millionaire.,https://www.imdb.com/title/tt0019237/?ref_=sr_i_44
45. Forgotten Faces,1928,1h 20m,,7.3,57,,"Clive Brook stars as ""Heliotrope"" Harry, a gentleman thief tossed in jail for killing his wife's lover. Before turning himself in, Harry leaves his baby girl on the doorstep of a rich, childless couple. Desperate to keep his lush of a spouse Lilly (Olga Baclanova) away from their girl, he tasks his former partner Froggy with making sure the kid turns out OK. Once Harry is out of the clink, he impersonates his daughter's butler to protect her from Lilly, who will stop at no underhanded trickery to get her hands on the girl's money.",https://www.imdb.com/title/tt0018906/?ref_=sr_i_45
46. The Italian Straw Hat,1928,1h 48m,Not Rated,6.8,952,,"On his way through the woods to his marriage, Fadinard's horse eats the hat of a married lady spending here a few moments with her lover. Fadinard has to find the very same rare hat to avoid her dishonor. This will greatly disturb his own marriage.",https://www.imdb.com/title/tt0018523/?ref_=sr_i_46
"47. Laugh, Clown, Laugh",1928,1h 13m,Passed,7.5,2.2K,,"A professional clown and a self-indulgent count learn to help each other with their problems, but then become romantic rivals.",https://www.imdb.com/title/tt0019074/?ref_=sr_i_47
48. Submarine,1928,1h 33m,Passed,6.3,362,,"Two sailors who are always competing against each other set their sights on the same girl. When she chooses one over the other, their friendship ends acrimoniously. However, things change when one the men is in a submarine trapped beneath the ocean and the other, a diver, is sent down on a rescue mission.",https://www.imdb.com/title/tt0019434/?ref_=sr_i_48
49. That Certain Thing,1928,1h 9m,Passed,6.2,339,,"Molly Kelly wants to marry a millionaire. When she runs into Andy Charles, heir to a restaurant fortune, she jumps at the chance and marries him. Andy's father is furious and disinherits them. Andy tries his hand at ditch digging to support his wife, but that doesn't work out.",https://www.imdb.com/title/tt0019462/?ref_=sr_i_49
50. The Terror,1928,1h 25m,,6.8,76,,Guests at an old English manor house are stalked by a mysterious killer known only as 'The Terror.',https://www.imdb.com/title/tt0019456/?ref_=sr_i_50
51. Storm Over Asia,1928,1h 14m,,7.0,2.4K,,"After a run-in with the law, a Mongolian man becomes a fugitive and joins the Russian Civil War.",https://www.imdb.com/title/tt0019286/?ref_=sr_i_51
52. Gentlemen Prefer Blondes,1928,1h 15m,,,,,Gold-digging blonde Lorelei and her brunette friend Dorothy are searching for rich husbands.,https://www.imdb.com/title/tt0018931/?ref_=sr_i_52
53. Shooting Stars,1928,1h 10m,Not Rated,7.2,515,,"The husband and wife acting team of Mae Feather and Julian Gordon is torn apart when he discovers she is having an affair with the screen comedian Andy Wilks. Mae hatches a plot to kill her husband by putting a real bullet in the prop gun which will be fired at him during the making of their new film, 'Prairie Love'.",https://www.imdb.com/title/tt0018392/?ref_=sr_i_53
54. So This Is Love,1928,1h,Passed,5.6,211,,"Jerry McGuire (William Collier Jr.) is a dress designer in love with shop-girl Hilda Jenson (Shirley Mason). But the problem is that prizefighter Spike Mullins (Johnny Walker) is also in love with Hilda. Jerry, undaunted by the obvious fact that , physically speaking, is no match for the bull-like Spike. Jerry Takes a few boxing lessons and, aided by Hilda, who deliberately overfeeds Spike before the big fight between the two rivals.",https://www.imdb.com/title/tt0019401/?ref_=sr_i_54
55. The Matinee Idol,1928,1h 6m,Passed,6.9,663,,A Broadway matinee idol famous for his black-face portrayals anonymously joins an amateur acting troupe and falls in love with the leading lady.,https://www.imdb.com/title/tt0019151/?ref_=sr_i_55
56. Champagne,1928,1h 26m,Not Rated,5.4,2.8K,,"A spoiled heiress defies her father by running off to marry her lover. However, Daddy has a few tricks up his sleeve.",https://www.imdb.com/title/tt0018756/?ref_=sr_i_56
57. Street Angel,1928,1h 42m,Not Rated,7.3,2.7K,,A woman on the run from the law finds her past catching up to her just as she is on the verge of true happiness.,https://www.imdb.com/title/tt0019429/?ref_=sr_i_57
58. Hangman's House,1928,1h 11m,Passed,6.6,585,,"""Citizen"" Hogan, an exile Irish patriot, risks his life by returning to Ireland and helping a young couple.",https://www.imdb.com/title/tt0018972/?ref_=sr_i_58
59. The Patriot,1928,1h 53m,,,,,"Paul I, the Emperor of All Russia, becomes the target of a deadly conspiracy.",https://www.imdb.com/title/tt0019257/?ref_=sr_i_59
60. The River,1928,1h 24m,,7.2,681,,"A naïve young man is working on a logging camp beside a turbulent river. When it closes for winter, he opts to stay for the experience. He meets a woman who was the girlfriend of the outfit's boss--who was recently locked up for murder. This worldly lady and the innocent boy find a powerful attraction that builds to a violent climax.",https://www.imdb.com/title/tt0020335/?ref_=sr_i_60
61. The Noose,1928,1h 5m,,6.5,93,,A crook blackmails a governor because he knows of the governor's wife's dark past.,https://www.imdb.com/title/tt0019217/?ref_=sr_i_61
62. The Legion of the Condemned,1928,1h 20m,Passed,5.8,81,,"Four young men from various walks of life sign up for the Lafayette Escadrille, known as ""The Legion of the Condemned""",https://www.imdb.com/title/tt0019080/?ref_=sr_i_62
63. Adoration,1928,1h 13m,Passed,6.4,29,,"Billie Dove, as Elena, pulls out all stops as a Russian princess and a woman-of-the-streets in Paris in an exotic romance and hand-wringing drama set in two countries and the way-stations in between.",https://www.imdb.com/title/tt0018622/?ref_=sr_i_63
64. Glorious Betsy,1928,1h 20m,Passed,5.5,181,,"The real-life courtship, marriage, and forced breakup of Jérôme Bonaparte, brother of Napoleon, and his rich wife from the American south, Elizabeth Patterson. Napoleon did not approve of the union and fixes him up with another girl.",https://www.imdb.com/title/tt0018945/?ref_=sr_i_64
65. The Man Without a Face,1928,3h 20m,,6.6,29,,,https://www.imdb.com/title/tt0019131/?ref_=sr_i_65
66. The Power of the Press,1928,1h 2m,,6.3,351,,Naive newspaper cub Clem lands a scoop when he's sent out to cover a murder. In his enthusiasm he writes that the main suspect is Jane. When she confronts Clem she convinces him to help her prove her innocence.,https://www.imdb.com/title/tt0019290/?ref_=sr_i_66
67. Moulin Rouge,1928,2h 17m,Not Rated,6.6,292,,"Parysia is the rage of Paris. She has a daughter, secretly engaged to Andre, and the boy's aristocratic father objects to the alliance because of Margaret's mother being a revue artist. Director Ewald Andre Dupont took almost a year to make Moulin Rouge at a production cost of $500,000, a huge amount for 1928.",https://www.imdb.com/title/tt0019186/?ref_=sr_i_67
68. Pan Tadeusz,1928,2h 4m,,5.9,125,,"An emigrant in Paris recalls the idyllic past in his homeland - full of hope, love, happiness, colourful characters and magnificent landscapes.",https://www.imdb.com/title/tt0309977/?ref_=sr_i_68
69. Ramona,1928,1h 20m,,6.7,175,,"After refusing to marry her adopted brother, a half Native-American Mexican woman flees to marry a Native man.",https://www.imdb.com/title/tt0019305/?ref_=sr_i_69
70. The Constant Nymph,1928,1h 50m,,7.3,105,,"Sanger, an eccentric expatriate composer, dies in his house in the Austrian Alps, leaving his daughters penniless. Young composer Lewis Dodd, a longstanding friend of the family, falls in love with their cousin Florence when she comes to take the girls back to England. But little Tessa Sanger is in love with Lewis herself, and when she runs away from school and comes to live with Florence and her husband, their already-shaky marriage is further undermined.",https://www.imdb.com/title/tt0018791/?ref_=sr_i_70
71. A Ship Comes In,1928,1h 10m,,5.5,246,,An immigrant family experiences life in the United States.,https://www.imdb.com/title/tt0018389/?ref_=sr_i_71
72. Feel My Pulse,1928,1h 3m,Passed,6.9,251,,"A rich but hypochondriac heiress inherits a sanitarium. What she doesn't know is that it is a front for bootleggers, and a hideout for criminals on the run from the law.",https://www.imdb.com/title/tt0018882/?ref_=sr_i_72
73. The Woman Disputed,1928,1h 48m,,7.1,141,,An adventuress in love with an Austrian agrees to become the mistress of a Russian officer in exchange for the release of Austrian hostages.,https://www.imdb.com/title/tt0019589/?ref_=sr_i_73
74. While the City Sleeps,1928,1h 6m,Passed,6.5,280,,"A tough New York cop is determined to bring down a crook who has always managed to provide an alibi for the crimes he's been accused of, even though the detective knows he's guilty of committing them.",https://www.imdb.com/title/tt0019571/?ref_=sr_i_74
75. Zvenigora,1928,1h 49m,,7.1,1.2K,,An old Ukrainian man protects and searches for a legendary treasure in the midst of political upheavals.,https://www.imdb.com/title/tt0019611/?ref_=sr_i_75
76. Beau Sabreur,1928,1h 10m,,6.0,72,,A desert-bound member of the French Foreign Legion exposes a betrayer to the Legion. He is then sent on a mission among the Arabs to conclude the signing of a crucial peace treaty.,https://www.imdb.com/title/tt0018681/?ref_=sr_i_76
77. The Mating Call,1928,1h 12m,Passed,6.7,401,,A WWI vet takes on the KKK when he loses his wife to a womanizing Klansman.,https://www.imdb.com/title/tt0019152/?ref_=sr_i_77
78. Rose-Marie,1928,1h 10m,,4.4,237,,"Sergeant Malone of the Mounties and effeminate Etienne Doray are both in love with Rose-Marie, but she doesn't light up until soldier of fortune Jim Kenyon drifts into the post. Soon Jim is accused of murder but he escapes. To save him Rose-marie agrees to marry influential Etienne. Meanwhile, Malone is chasing the real murderer Black Bastien. Malone is killed, Black escapes and Jim is exonerated.",https://www.imdb.com/title/tt0019335/?ref_=sr_i_78
79. Interference,1928,1h 23m,,6.2,162,,"Reported killed in action, Philip lives under an assumed name in London. Deborah, a former lover, discovers him. She still loves Philip and is jealous of his wife Faith, who has since married Sir John. So Deborah tries to blackmail Faith.",https://www.imdb.com/title/tt0019035/?ref_=sr_i_79
80. Sex in Chains,1928,1h 47m,,6.6,328,,A young man is convicted of manslaughter and sentenced to a term in prison. There he forms a close relationship with his cellmate and upon his release his wife is concerned as to how prison has changed the man she married.,https://www.imdb.com/title/tt0018935/?ref_=sr_i_80
81. The Way of the Strong,1928,1h 1m,,6.4,153,,"Williams is a bootlegger who takes in the down-and-out Nora. Nora eventually finds herself in the middle of a gang war between Williams and his chief rival, Tiger Louie.",https://www.imdb.com/title/tt0019554/?ref_=sr_i_81
82. The Shopworn Angel,1928,1h 22m,,6.8,69,,"Shortly after the United States enters World War I in 1917, a Broadway actress agrees to let a naive soldier court her in order to impress his friends, but a real romance soon begins.",https://www.imdb.com/title/tt0019375/?ref_=sr_i_82
83. The Devious Path,1928,1h 47m,,7.1,457,,"Neglected by her husband, an ambitious lawyer, Irene seeks variety in Berlin's nightlife, drugs and flirtations included.",https://www.imdb.com/title/tt0018615/?ref_=sr_i_83
84. The Road to Ruin,1928,1h,Passed,6.6,94,,"Sally from NYC, neglected by parents, smokes, drinks, has affairs with older men. Arrested during strip poker game. ""The Wages of Sin Is Death"" appears in fire over her bed. Depicts her descent into risky behaviors.",https://www.imdb.com/title/tt0019332/?ref_=sr_i_84
85. Two Lovers,1928,1h 38m,,6.8,40,,"Two Lovers (1928) is a silent feature film directed by Fred Niblo, and produced by Samuel Goldwyn.",https://www.imdb.com/title/tt0019501/?ref_=sr_i_85
86. The Awakening,1928,1h 30m,Passed,5.2,96,,"In Alsace just before the World War, beautiful, virtuous peasant Marie Ducrot, who falls in love with Count Karl von Hagen--a lieutenant in the German Army--is seen visiting Karl in his quarters, and an angry mob of townspeople hurl stones and curses at her. Marie, mistakenly reported dead, becomes a novice in a religious order. War breaks out, and von Hagen is injured in fighting near Marie's convent; he is cared for by Marie and persuades her to return to Germany with him. Le Bête, a French Army sergeant of their acquaintance, helps them to reach the German lines and safety. Le Bête is killed by a sniper's bullet, and Marie and Karl prepare for a brighter future.",https://www.imdb.com/title/tt0018666/?ref_=sr_i_86
87. The Cossacks,1928,1h 32m,Passed,6.8,780,,A peace-loving Cossack chooses to prove himself in battle when his village and childhood sweetheart label him a coward.,https://www.imdb.com/title/tt0018795/?ref_=sr_i_87
88. Saxophon-Susi,1928,,,8.0,36,,"Silent version of a story later remade in French and German as Baby: A count's daughter wants a stage career, her show girl friend wants an education, so they change places.",https://www.imdb.com/title/tt0019354/?ref_=sr_i_88
89. Red Hair,1928,1h 10m,,6.6,79,,"This girl with red hair finds true love in a drug king pin. She fell in love with his money, but he blows it all on beer and pizza.",https://www.imdb.com/title/tt0019313/?ref_=sr_i_89
90. Fight for the Matterhorn,1928,1h 57m,,7.0,62,,"This Alpine thriller is based on the story of English climber Edward Whymper who vies with Jean-Antoine Carrel, an Italian mountain guide, to conquer the Matterhorn.",https://www.imdb.com/title/tt0019050/?ref_=sr_i_90
91. The Garden of Eden,1928,1h 19m,Not Rated,6.7,520,,"Toni Le Brun, a beautiful Viennese singer, becomes the ward of the wardrobe mistress of a Monte Carlo nightclub. Her benefactor, however, is actually a Baroness incognito. Toni falls in love with the handsome Richard, but as they prepare to marry, she comes to believe he is only after the wealth accompanying her new noble status. But truth, like true love, will not be kept secret long.",https://www.imdb.com/title/tt0018927/?ref_=sr_i_91
92. The Cardboard Lover,1928,1h 15m,,6.6,886,,"A ditzy American girl visiting Monte Carlo is hired by a tennis champ to be his ""cardboard lover""--to pretend to be in love with him so he can teach his two-timing fiancée a lesson and win her back. What he doesn't realize is that the girl isn't pretending; she actually is in love with him, and she sets out to win him for herself.",https://www.imdb.com/title/tt0018749/?ref_=sr_i_92
93. Rasputins Liebesabenteuer,1928,1h,,6.6,29,,"Portrays the deep intrigue and mystical fanaticism of the last days of the Romanoffs, when Rasputin, the mad monk had such a hold over them.",https://www.imdb.com/title/tt0019308/?ref_=sr_i_93
94. The Barker,1928,1h 20m,Passed,6.9,125,,"A carnival barker wants his son to become a lawyer, but his son gets side-tracked into joining the carnival too.",https://www.imdb.com/title/tt0018674/?ref_=sr_i_94
95. Doomsday,1928,1h,,6.2,127,,"In the English countryside, young Mary Viner has an opportunity to marry Arnold Furze, the hard-working but lonely owner of the oddly-named Doomsday Farm. He sacrifices a treasured stand of old trees to afford to bring the farm up-to-date for her, but when she considers the hard work she would do, marries the rich but otherwise inadequate local banker, to her regret.",https://www.imdb.com/title/tt0018846/?ref_=sr_i_95
96. Chushingura: The Truth,1928,1h 4m,,6.4,82,,"Lord Asano Takumi-no-Kami Naganori was charged with receiving a group of envoys from the Imperial Court in Kyoto. He was young and slightly inexperienced, so he was given the task of instructing Lord Asano in the customs of the ceremony.",https://www.imdb.com/title/tt1159490/?ref_=sr_i_96
97. The Red Dance,1928,1h 35m,,6.2,182,,"Just before the Russian Revolution, Tasia, a young peasant girl, is ordered to kill the Grand Duke Eugen, considered an enemy by the revolutionaries, on the eve of his marriage to Princes Varvara. Because Tasia has fallen in love with Eugen, she deliberately misses when she shoots at him. After the revolution begins, Tasia is taken under the wing of Ivan Petroff, a fellow peasant who loves her. Ivan eventually rises to the rank of general, while Tasia becomes famous as ""The Red Dancer of Moscow,"" a heroine to the revolution. Tasia again encounters Eugen after powerful General Tanaroff arranges for him to be arrested. When Tasia pleads with Ivan for his help, admitting that she loves Eugen, he sacrifices his own love for her and saves Eugen from going before a firing squad.",https://www.imdb.com/title/tt0019312/?ref_=sr_i_97
98. Tarzan the Mighty,1928,5h,,6.2,60,,"Mary and Bobby Trevor are castaways befriended by Tarzan. When Lord arrives, looking for the family heir, Black John tries to fill that role and marry Mary in England. Tarzan shows up and marries her instead.",https://www.imdb.com/title/tt0019447/?ref_=sr_i_98
99. Abie's Irish Rose,1928,2h 10m,,5.2,64,,"A comedy in which a Catholic and a Jew marry, causing tension in both families.",https://www.imdb.com/title/tt0018613/?ref_=sr_i_99
100. Luther,1928,,,7.4,26,,A silent film about the life and works of Martin Luther.,https://www.imdb.com/title/tt0137922/?ref_=sr_i_100
101. The Butter and Egg Man,1928,1h 10m,,4.5,15,,"Peter Jones is a young man who arrives on Broadway from Chillicothe, Ohio, hoping to invest $20,000 in a play and turn a profit sufficient to buy a local hotel back home. He is conned by Joe Lehman and Jack McClure into backing their play with a 49-percent stake. The play opens out-of-town in Syracuse and bombs. Lehman and McClure want out, and Jones buys them out, and revamps the play into a huge hit. Jones then sells back to them at a huge profit after learning of claims that the play was stolen, and returns home to get his hotel.",https://www.imdb.com/title/tt0018736/?ref_=sr_i_101
102. The Water Hole,1928,1h 10m,,4.2,21,,,https://www.imdb.com/title/tt0019550/?ref_=sr_i_102
103. Midnight Madness,1928,1h 1m,,6.1,43,,"Norma is a tough working girl instructed by her boss, Childers, to butter up a client from South Africa named Bream to learn where his diamond claim might be. Bream falls in love with her and marries her, but overhears her arguing with Childers, conveying that she only wanted his money. So when returning to Africa, he has them live in a shack to teach her a lesson, yet she turns the tables and summons Childers to come take her back.",https://www.imdb.com/title/tt0019163/?ref_=sr_i_103
104. Underground,1928,1h 24m,,7.3,643,,"A working-class love story set in and around the London Underground of the 1920s. Two men, gentle Bill and brash Bert, meet and are attracted to the same woman on the same day at the same Underground station. But the lady chooses Bill, and Bert isn't the type to take rejection lightly.",https://www.imdb.com/title/tt0019509/?ref_=sr_i_104
105. The First Born,1928,1h 51m,,7.1,77,,"A beautiful young woman marries a wealthy man, but he turns out to be a cad who mistreats her and cheats on her at every opportunity.",https://www.imdb.com/title/tt0018891/?ref_=sr_i_105
106. Alias Jimmy Valentine,1928,1h 28m,Passed,6.7,43,,"Jimmy is an expert safe cracker that intends to knock over a small town's leading bank, but he stays there and gets a job instead. As a cashier, he falls in love with the president's daughter. Things go along well in his new life, until the arrival of a detective who's been on his trail, who tries to expose Jimmy as a crook, but can't get anyone to believe him.",https://www.imdb.com/title/tt0018638/?ref_=sr_i_106
107. The Spieler,1928,1h 2m,,6.5,72,,"Cleo inherits a carnival and announces in the newspapers that her show will be operated free of all grifters, dips, three-shell men, confidence artists, and hookers. Flash and Luke, a couple of dips, see in this policy their big chance and, passing themselves off as honest men, find work in Cleo's show. Flash is greatly attracted to Cleo, but she rebuffs him when he tries to cultivate her friendship too fast. Red Moon, the carnival's concession manager, robs the office safe and lays the blame on Flash. Red later kills Luke, and Flash goes after Red in a rage, breaking his neck; Flash is reinstated in Cleo's good graces and finds solace for the loss of his friend in her love.",https://www.imdb.com/title/tt0019414/?ref_=sr_i_107
