link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
https://www.imdb.com/title/tt0019254/?ref_=sr_i_1,"['Joseph Delteil', 'Carl Theodor Dreyer']",['Carl Theodor Dreyer'],"['Maria Falconetti', 'Eugene Silvain', 'André Berley', 'Maurice Schutz', 'Antonin Artaud', 'Michel Simon', ""Jean d'Yd"", 'Louis Ravet', 'Armand Lurville', 'Jacques Arnna']",,"$6,408","$22,731","$21,877","October 25, 1928",['France'],"['Boulogne-Billancourt, Hauts-de-Seine, France (Studio)']",['Société générale des films'],"Awards, 4 wins & 1 nomination total","['Legal Drama', 'Period Drama', 'Psychological Drama', 'Tragedy', 'Biography', 'Drama', 'History']","['None', 'French', 'Latin']"
https://www.imdb.com/title/tt0018742/?ref_=sr_i_2,"['Clyde Bruckman', 'Lew Lipton', 'Joseph Farnham']","['Edward Sedgwick', 'Buster Keaton']","['Buster Keaton', 'Marceline Day', 'Harold Goodwin', 'Sidney Bracey', 'Harry Gribbon', 'Richard Alexander', 'Edward Brophy', 'Ray Cooke', 'Vernon Dent', 'Gertrude Ederle']",,,$698,,"September 22, 1928",['United States'],"['Venice Municipal Plunge, Venice Pier, Ocean Walk Front at Washington Boulevard, Venice, Los Angeles, California, USA (pool scenes)']",['Metro-Goldwyn-Mayer (MGM)'],"Awards, 1 win total","['Slapstick', 'Comedy', 'Drama', 'Family', 'Romance']","['None', 'English']"
https://www.imdb.com/title/tt0019421/?ref_=sr_i_3,"['Carl Harbaugh', 'Buster Keaton']","['Charles Reisner', 'Buster Keaton']","['Buster Keaton', 'Tom McGuire', 'Ernest Torrence', 'Tom Lewis', 'Marion Byron', 'James T. Mack', 'Ford West']",,,,,"May 20, 1928",['United States'],"['Sacramento River, California, USA']","['Buster Keaton Productions', 'Joseph M. Schenck Productions']","Awards, 1 win & 1 nomination total","['Action', 'Comedy', 'Drama', 'Family', 'Romance']",['English']
https://www.imdb.com/title/tt0018773/?ref_=sr_i_4,['Charles Chaplin'],['Charles Chaplin'],"['Charles Chaplin', 'Merna Kennedy', 'Al Ernest Garcia', 'Harry Crocker', 'George Davis', 'Henry Bergman', 'Tiny Sandford', 'John Rand', 'Steve Murphy', 'Albert Austin']","$900,000 (estimated)",,"$31,718",,"January 29, 1928",['United States'],"['Glendale, California, USA (ending exterior scenes - the circus wagons depart south on Verdugo Rd. from Glenoaks Blvd.)']",['Charles Chaplin Productions'],"Awards, 3 wins total","['Slapstick', 'Comedy', 'Family', 'Romance']","['None', 'English']"
https://www.imdb.com/title/tt0019130/?ref_=sr_i_5,"['Victor Hugo', 'J. Grubb Alexander', 'Walter Anthony']",['Paul Leni'],"['Mary Philbin', 'Conrad Veidt', 'Julius Molnar', 'Olga Baclanova', 'Brandon Hurst', 'Cesare Gravina', 'Stuart Holmes', 'Sam De Grasse', 'George Siegmann', 'Josephine Crowell']",,,"$4,347",,"November 4, 1928",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']",['Universal Pictures'],,"['Drama', 'Horror', 'Mystery', 'Romance', 'Thriller']",['English']
https://www.imdb.com/title/tt0018806/?ref_=sr_i_6,"['King Vidor', 'John V.A. Weaver', 'Joseph Farnham']",['King Vidor'],"['Eleanor Boardman', 'James Murray', 'Bert Roach', 'Estelle Clark', 'Daniel G. Tomlinson', 'Dell Henderson', 'Lucy Beaumont', 'Freddie Burke Frederick', 'Alice Mildred Puter', 'John D. Bloss']",,,,,"March 3, 1928",['United States'],"['Coney Island, Brooklyn, New York City, New York, USA (nighttime establishing exterior shots)']",['Metro-Goldwyn-Mayer (MGM)'],"Nominated for 2 Oscars, 4 wins & 2 nominations total","['Workplace Drama', 'Drama', 'Romance']",['None']
https://www.imdb.com/title/tt0018839/?ref_=sr_i_7,"['Jules Furthman', 'John Monk Saunders', 'Julian Johnson']",['Josef von Sternberg'],"['George Bancroft', 'Betty Compson', 'Olga Baclanova', 'Clyde Cook', 'Mitchell Lewis', 'Gustav von Seyffertitz', 'Richard Alexander', 'May Foster', 'George Irving', 'John Kelly']",,,,,"September 29, 1928",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],"Awards, 7 wins total","['Film Noir', 'Crime', 'Drama', 'Romance']",['English']
https://www.imdb.com/title/tt0019379/?ref_=sr_i_8,"['Agnes Christine Johnston', 'Laurence Stallings', 'Ralph Spence']",['King Vidor'],"['Marion Davies', 'William Haines', 'Dell Henderson', 'Paul Ralli', 'Tenen Holtz', 'Harry Gribbon', 'Sidney Bracey', 'Polly Moran', 'Albert Conti', 'Renée Adorée']",,,,"$1,100,000","October 20, 1928",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA']","['Metro-Goldwyn-Mayer (MGM)', 'Cosmopolitan Productions']","Awards, 2 wins total","['Satire', 'Comedy', 'Romance']",[]
https://www.imdb.com/title/tt0020223/?ref_=sr_i_9,"['Darryl F. Zanuck', 'Anthony Coldeway', 'De Leon Anthony']","['Michael Curtiz', 'Darryl F. Zanuck']","['Dolores Costello', ""George O'Brien"", 'Noah Beery', 'Louise Fazenda', ""Guinn 'Big Boy' Williams"", 'Paul McAllister', 'Myrna Loy', 'Anders Randolf', 'Armand Kaliz', 'William V. Mong']","$1,005,000 (estimated)",,,,"August 23, 1929",['United States'],"['Garden of the Gods, Iverson Ranch - 1 Iverson Lane, Chatsworth, Los Angeles, California, USA']",['Warner Bros.'],"Awards, 3 wins total","['Period Drama', 'Drama', 'War']",['English']
https://www.imdb.com/title/tt0018770/?ref_=sr_i_10,"['Edgar Allan Poe', 'Luis Buñuel', 'Jean Epstein']",['Jean Epstein'],"['Jean Debucourt', 'Marguerite Gance', 'Charles Lamy', 'Fournez-Goffard', 'Luc Dartagnan', 'Abel Gance', 'Halma', 'Pierre Hot', 'Pierre Kefer']",,,,,"October 5, 1928",['France'],"['Studios Eclair, Epinay-sur-Seine, Seine-Saint-Denis, France (Studio)']",['Films Jean Epstein'],,"['Drama', 'Fantasy', 'Horror']",['None']
