Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
11. In Old Arizona,1928,1h 35m,Passed,5.5,1.4K,,"A charming, happy-go-lucky bandit in old Arizona plays cat-and-mouse with the sheriff trying to catch him while he romances a local beauty.",https://www.imdb.com/title/tt0020018/?ref_=sr_i_11,"['O. Henry', 'Tom Barry', 'Paul Gerard Smith']","['Irving Cummings', 'Raoul Walsh']","['Edmund Lowe', 'Warner Baxter', 'Dorothy Burgess', 'Henry Armetta', 'James Bradbury Jr.', 'Joe Brown', 'Frank Campeau', 'John Webb Dillion', 'Alphonse Ethier', 'Jim Farley']",,,,"$2,834,000","January 20, 1929",['United States'],"['San Fernando Valley, Los Angeles, California, USA (outdoor riding)']",['Fox Film Corporation'],"Won 1 Oscar, 4 wins & 4 nominations total","['Classical Western', 'Drama', 'Western']","['English', 'Spanish', 'Italian']"
12. Spies,1928,1h 30m,Not Rated,7.5,4.1K,,The mastermind behind a ubiquitous spy operation learns of a dangerous romance between a Russian lady in his employ and a dashing agent from the government's secret service.,https://www.imdb.com/title/tt0019415/?ref_=sr_i_12,"['Thea von Harbou', 'Fritz Lang']",['Fritz Lang'],"['Rudolf Klein-Rogge', 'Gerda Maurus', 'Willy Fritsch', 'Lien Deyers', 'Louis Ralph', 'Craighall Sherry', 'Paul Hörbiger', 'Hertha von Walther', 'Lupu Pick', 'Fritz Rasp']",,,,,"March 10, 1929",['Germany'],"['Ufa-Atelier, Neubabelsberg, Brandenburg, Germany (Studio)']","['Fritz Lang-Film', 'Universum Film (UFA)']","Awards, 1 nomination total","['Spy', 'Romance', 'Thriller']","['None', 'German']"
13. The Racket,1928,1h 24m,Passed,6.6,1.7K,,An honest police captain vows to bring down a powerful bootlegger who is protected by corrupt politicians and judges.,https://www.imdb.com/title/tt0019304/?ref_=sr_i_13,"['Bartlett Cormack', 'Del Andrews', 'Tom Miranda']",['Lewis Milestone'],"['Thomas Meighan', 'Louis Wolheim', 'Marie Prevost', 'G. Pat Collins', 'Henry Sedley', 'George E. Stone', 'Sam De Grasse', ""Richard 'Skeets' Gallagher"", 'Lee Moran', 'John Darrow']",,,,,"November 1, 1928",['United States'],,['The Caddo Company'],"Nominated for 1 Oscar, 3 wins & 1 nomination total","['Film Noir', 'Crime', 'Drama']","['None', 'English']"
14. The Last Warning,1928,1h 29m,,6.8,887,,"A producer decides to reopen a theater, that had been closed five years previously when one of the actors was murdered during a performance, by staging a production of the same play with the remaining members of the original cast.",https://www.imdb.com/title/tt0020080/?ref_=sr_i_14,"['Wadsworth Camp', 'Alfred A. Cohn', 'Thomas F. Fallon']",['Paul Leni'],"['Laura La Plante', 'Montagu Love', ""Roy D'Arcy"", 'Margaret Livingston', 'John Boles', 'Bert Roach', 'Mack Swain', 'Burr McIntosh', 'Carrie Daumery', 'Slim Summerville']",,,,,"December 25, 1928",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']",['Universal Pictures'],,"['Horror', 'Mystery', 'Thriller']",['English']
15. Easy Virtue,1928,1h 20m,Not Rated,5.4,3.2K,,A recently divorced woman hides her scandalous past from her new husband and his family.,https://www.imdb.com/title/tt0017843/?ref_=sr_i_15,"['Noël Coward', 'Eliot Stannard']",['Alfred Hitchcock'],"['Isabel Jeans', 'Franklin Dyall', 'Eric Bransby Williams', 'Ian Hunter', 'Robin Irvine', 'Violet Farebrother', 'Frank Elliott', 'Dacia Deane', 'Dorothy Boyd', 'Enid Stamp-Taylor']",,,,,June 1928,['United Kingdom'],"['French Riviera, Alpes-Maritimes, France']",['Gainsborough Pictures'],,"['Drama', 'Romance', 'Thriller']",['None']
16. A Woman of Affairs,1928,1h 38m,Passed,7.1,1.8K,,"When two childhood sweethearts are kept from marrying, misery ensues.",https://www.imdb.com/title/tt0019591/?ref_=sr_i_16,"['Michael Arlen', 'Marian Ainslee', 'Ruth Cummings']",['Clarence Brown'],"['Greta Garbo', 'John Gilbert', 'Lewis Stone', 'Johnny Mack Brown', 'Douglas Fairbanks Jr.', 'Hobart Bosworth', 'Dorothy Sebastian', 'Gertrude Astor', 'Agostino Borgato', 'F.F. Guenste']","$383,000 (estimated)",,,,"December 15, 1928",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],"Nominated for 1 Oscar, 2 wins & 1 nomination total",['Drama'],['English']
17. White Shadows in the South Seas,1928,1h 28m,Passed,6.8,1K,,"An alcoholic doctor on a Polynesian island, disgusted by white exploitation of the natives, finds himself marooned on a pristinely beautiful island.",https://www.imdb.com/title/tt0019574/?ref_=sr_i_17,"[""Frederick O'Brien"", 'Ray Doyle', 'Jack Cunningham']","['W.S. Van Dyke', 'Robert J. Flaherty']","['Monte Blue', 'Raquel Torres', 'Robert Anderson', 'Renee Bush', 'Dorothy Janis', 'Napua']","$365,000 (estimated)",,,,"November 10, 1928",['United States'],"['Papeete, Tahiti, French Polynesia']","['Metro-Goldwyn-Mayer (MGM)', 'Cosmopolitan Productions']","Won 1 Oscar, 1 win total","['Tragic Romance', 'Drama', 'Romance']",['English']
18. The Farmer's Wife,1928,2h 9m,Not Rated,5.8,3.3K,,"After his daughter weds, a middle-aged widower with a profitable farm decides to remarry, but he has problems choosing a suitable mate.",https://www.imdb.com/title/tt0018876/?ref_=sr_i_18,"['Eden Phillpotts', 'Eliot Stannard', 'Alfred Hitchcock']",['Alfred Hitchcock'],"['Jameson Thomas', 'Lillian Hall-Davis', 'Gordon Harker', 'Gibb McLaughlin', 'Maud Gill', 'Louie Pounds', 'Olga Slade', 'Ruth Maitland', 'Antonia Brough', 'Haward Watts']",,,$152,,"January 4, 1930",['United Kingdom'],"['Wales, UK (Exterior)']",['British International Pictures (BIP)'],,"['Comedy', 'Drama', 'Romance']",['None']
19. The Divine Lady,1928,1h 39m,Not Rated,6.1,987,,"The story of the romance between Emma, Lady Hamilton, and British war hero Admiral Horatio Nelson.",https://www.imdb.com/title/tt0019824/?ref_=sr_i_19,"['E. Barrington', 'Forrest Halsey', 'Harry Carr']",['Frank Lloyd'],"['Corinne Griffith', 'Victor Varconi', 'H.B. Warner', 'Ian Keith', 'Marie Dressler', 'Montagu Love', 'William Conklin', 'Dorothy Cumming', 'Michael Vavitch', 'Evelyn Hall']",,,,,"December 26, 1928",['United States'],"['Santa Catalina Island, Channel Islands, California, USA']",['First National Pictures'],"Won 1 Oscar, 2 wins & 2 nominations total","['Drama', 'History', 'Romance', 'War']","['None', 'English']"
20. A Daughter of Destiny,1928,1h 48m,,6.2,467,,"A scientist with an interest in genetics impregnates a sex worker with the seed of a hanged murderer. The sex worker gives birth to a child who has no concept of love, whom the scientist adopts.",https://www.imdb.com/title/tt0017621/?ref_=sr_i_20,"['Hanns Heinz Ewers', 'Henrik Galeen']",['Henrik Galeen'],"['Brigitte Helm', 'Paul Wegener', 'Iván Petrovich', 'Wolfgang Zilzer', 'Louis Ralph', 'Hans Trautner', 'John Loder', 'Mia Pankau', 'Valeska Gert', 'Georg John']",,,,,May 1928,['Germany'],,['Ama-Film GmbH'],,"['Drama', 'Fantasy', 'Horror', 'Sci-Fi']","['None', 'German']"
21. The Wedding March,1928,1h 53m,Passed,7.3,2K,,"A young impoverished aristocrat falls in love with an inn-keepers daughter, but has to marry money.",https://www.imdb.com/title/tt0019558/?ref_=sr_i_21,"['Harry Carr', 'Erich von Stroheim']",['Erich von Stroheim'],"['Erich von Stroheim', 'Fay Wray', 'Zasu Pitts', 'Matthew Betz', 'George Fawcett', 'Maude George', 'George Nichols', 'Dale Fuller', 'Hughie Mack', 'Cesare Gravina']","$1,000,000 (estimated)",,,,"October 6, 1928",['United States'],"['Selig Mission Zoo - 3800 Mission Road, Lincoln Heights, Los Angeles, California, USA (Studio)']",['Paramount Famous Lasky Corporation'],"Awards, 2 wins total",['Drama'],['English']
22. The Wind,1928,1h 35m,Not Rated,8.0,7.5K,,"A frail young woman from the East moves in with her cousin in the West, where she causes tension within the family and is slowly driven mad.",https://www.imdb.com/title/tt0019585/?ref_=sr_i_22,"['Frances Marion', 'Dorothy Scarborough', 'John Colton']",['Victor Sjöström'],"['Lillian Gish', 'Lars Hanson', 'Montagu Love', 'Dorothy Cumming', 'Edward Earle', 'William Orlamond', 'Carmencita Johnson', 'Leon Janney', 'Billy Kent Schaefer', 'Sam Appel']",,,,,"November 23, 1928",['United States'],"['Mojave Desert, California, USA']",['Metro-Goldwyn-Mayer (MGM)'],"Awards, 3 wins total","['Classical Western', 'Dark Romance', 'Psychological Drama', 'Psychological Thriller', 'Drama', 'Romance', 'Thriller', 'Western']","['None', 'English']"
23. Craig's Wife,1928,1h 10m,,5.8,14,,"A cold, calculating woman marries a wealthy man for his money, then uses her position to further her own ambitions for money and power.",https://www.imdb.com/title/tt0018800/?ref_=sr_i_23,"['Clara Beranger', 'George Kelly']",['William C. de Mille'],"['Irene Rich', 'Warner Baxter', 'Virginia Bradford', 'Carroll Nye', 'Lilyan Tashman', 'George Irving', 'Jane Keckley', 'Mabel Van Buren', 'Ethel Wales', 'Rada Rae']",,,,,"September 16, 1928",['United States'],,['Pathé Exchange'],"Awards, 3 wins total",['Drama'],['English']
24. The Trail of '98,1928,1h 27m,Passed,7.0,508,,Fortune hunters from all over the country rush to the Klondike in 1897 to seek their fortunes in the gold are tested by hardships of the journey.,https://www.imdb.com/title/tt0019489/?ref_=sr_i_24,"['Robert W. Service', 'Benjamin Glazer', 'Joseph Farnham']",['Clarence Brown'],"['Dolores Del Río', 'Ralph Forbes', 'Karl Dane', 'Harry Carey', 'Tully Marshall', 'George Cooper', 'Russell Simpson', 'Emily Fitzroy', 'Tenen Holtz', 'Cesare Gravina']","$1,500,000 (estimated)",,,,"May 8, 1929",['United States'],"['Truckee, California, USA (snow scenes)']",['Metro-Goldwyn-Mayer (MGM)'],"Awards, 1 win total","['Action', 'Adventure', 'Drama', 'Romance', 'Western']",['English']
25. Speedy,1928,1h 25m,Passed,7.6,4.5K,,"Harold ""Speedy"" Swift, a fan of Babe Ruth and the New York Yankees, saves from extinction the city's last horse-drawn trolley, operated by his girlfriend's grandfather.",https://www.imdb.com/title/tt0019412/?ref_=sr_i_25,"['John Grey', 'Lex Neal', 'Howard Emmett Rogers']",['Ted Wilde'],"['Harold Lloyd', 'Ann Christy', 'Bert Woodruff', 'Babe Ruth', 'Byron Douglas', 'Brooks Benedict', 'King Tut the Dog', 'Ernie Adams', 'James Bradbury Jr.', 'Chet Brandenburg']",,,,,"May 4, 1928",['United States'],"['Luna Park, Coney Island, Brooklyn, New York City, New York, USA']",['The Harold Lloyd Corporation'],"Nominated for 1 Oscar, 1 win & 1 nomination total","['Action', 'Comedy', 'Family']",['English']
26. The Mysterious Lady,1928,1h 36m,Passed,7.2,1.5K,,"An attractive Russian spy seduces an Austrian officer in order to get some important plans, but when she actually falls in love with him, both of them are placed in a dangerous situation.",https://www.imdb.com/title/tt0019195/?ref_=sr_i_26,"['Ludwig Wolff', 'Bess Meredyth', 'Marian Ainslee']",['Fred Niblo'],"['Greta Garbo', 'Conrad Nagel', 'Gustav von Seyffertitz', 'Albert Pollet', 'Edward Connelly', 'Richard Alexander', 'Symona Boniface', 'Alfonso Corelli', 'Geraldine Dvorak', 'Sydney Jarvis']","$337,000 (estimated)",,,,"August 4, 1928",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],"Awards, 1 win total","['Drama', 'Romance']","['None', 'English']"
27. The Godless Girl,1928,1h 53m,Passed,7.1,823,,"Two teenagers, one an atheist and the other a Christian, fall in love at a brutal reform school.",https://www.imdb.com/title/tt0019935/?ref_=sr_i_27,"['Jeanie Macpherson', 'Beulah Marie Dix']",['Cecil B. DeMille'],"['Lina Basquette', 'Marie Prevost', 'Tom Keene', 'Noah Beery', 'Eddie Quillan', 'Mary Jane Irving', 'Clarence Burton', 'Richard Alexander', 'Kate Price', 'Hedwiga Reicher']","$750,000 (estimated)",,,,"March 11, 1929",['United States'],"['Las Turas Ranch, Thousand Oaks, California, USA']",['C.B. DeMille Productions'],"Awards, 4 wins total","['Drama', 'Romance']","['None', 'English']"
28. The Last Command,1928,1h 28m,Not Rated,7.9,4.8K,,A former Imperial Russian general and cousin of the Czar ends up in Hollywood as an extra in a movie directed by a former revolutionary.,https://www.imdb.com/title/tt0019071/?ref_=sr_i_28,"['Lajos Biró', 'John F. Goodrich', 'Ernst Lubitsch']",['Josef von Sternberg'],"['Emil Jannings', 'Evelyn Brent', 'William Powell', 'Jack Raymond', 'Nicholas Soussanin', 'Michael Visaroff', 'Fritz Feld', 'Harry Cording', 'Shep Houghton', 'Alexander Ikonnikov']",,,,,"January 21, 1928",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],"Won 1 Oscar, 4 wins & 1 nomination total","['Political Drama', 'Showbiz Drama', 'Tragedy', 'Tragic Romance', 'Drama', 'Romance', 'War']","['None', 'English']"
29. 4 Devils,1928,1h 40m,Passed,,,,"Four orphans, raised by an aging clown, becomes a high wire act in a circus.",https://www.imdb.com/title/tt0018907/?ref_=sr_i_29,"['Berthold Viertel', 'Herman Bang', 'Carl Mayer']",['F.W. Murnau'],"['Janet Gaynor', 'Mary Duncan', 'Charles Morton', 'Barry Norton', 'Nancy Drexel', 'J. Farrell MacDonald', 'Anders Randolf', 'E.H. Calvert', 'André Cheron', 'George Davis']",,,,,"August 1, 1929",['United States'],,['Fox Film Corporation'],"Nominated for 1 Oscar, 2 wins & 1 nomination total",['Drama'],['English']
30. Lights of New York,1928,57m,Passed,5.7,999,,A gangster frames two bootleggers for the shooting of a police officer in New York during the prohibition.,https://www.imdb.com/title/tt0019096/?ref_=sr_i_30,"['Murray Roth', 'Hugh Herbert', 'Charles L. Gaskill']",['Bryan Foy'],"['Helene Costello', 'Cullen Landis', 'Mary Carr', 'Wheeler Oakman', 'Gladys Brockwell', 'Robert Elliott', 'Eugene Pallette', 'Tom Dugan', 'Tom McGuire', 'Walter Percival']","$75,000 (estimated)",,,,"July 18, 1928",['United States'],"['Times Square, Manhattan, New York City, New York, USA (New York City establishing shots, archive footage)']",['Warner Bros.'],,"['Crime', 'Drama', 'Music', 'Romance']",['English']
31. Beggars of Life,1928,1h 24m,Not Rated,7.4,1.4K,,"After killing her treacherous step-father, a girl escapes with a young vagabond and dresses as a boy. They hop freight trains, quarrel with a group of hobos, and use a stolen car in their attempt to reach Canada.",https://www.imdb.com/title/tt0018684/?ref_=sr_i_31,"['Benjamin Glazer', 'Jim Tully']",['William A. Wellman'],"['Wallace Beery', 'Richard Arlen', 'Louise Brooks', 'Bob Perry', 'Roscoe Karns', 'Blue Washington', 'Kewpie Morgan', 'Andy Clark', 'Mike Donlin', 'Johnnie Morris']",,,,,"September 22, 1928",['United States'],"['Carrizo Gorge, Mojave Desert, California, USA (train wreck)']",['Paramount Pictures'],,"['Adventure', 'Crime', 'Drama']",['English']
32. A Girl in Every Port,1928,1h 18m,Passed,6.5,896,,"Two sailors with a rivalry over chasing women become friends. But when one decides to finally settle down, will this mysterious young women come between them?",https://www.imdb.com/title/tt0018937/?ref_=sr_i_32,"['Howard Hawks', 'James Kevin McGuinness', 'Seton I. Miller']",['Howard Hawks'],"['Victor McLaglen', 'Robert Armstrong', 'Louise Brooks', 'Maria Alba', 'Francis McDonald', 'Leila Hyams', 'Natalie Joyce', 'Eileen Sedgwick', 'Michael Visaroff', 'Henry Armetta']",,,,,"February 26, 1928",['United States'],,['Fox Film Corporation'],,"['Action', 'Adventure', 'Comedy', 'Drama']",['None']
33. Sadie Thompson,1928,1h 37m,Unrated,7.2,2.9K,,A prostitute seeking a fresh start becomes the obsession of a religious extremist.,https://www.imdb.com/title/tt0019344/?ref_=sr_i_33,"['W. Somerset Maugham', 'Raoul Walsh', 'C. Gardner Sullivan']",['Raoul Walsh'],"['Lionel Barrymore', 'Blanche Friderici', 'Charles Lane', 'Florence Midgley', 'James A. Marcus', 'Sofia Ortega', 'Will Stanton', 'Raoul Walsh', 'Gloria Swanson', 'Charles Sullivan']","$650,000 (estimated)",,,,"January 7, 1928",['United States'],"['Two Harbors, Santa Catalina Island, Channel Islands, California, USA (some Pago Pago exteriors)']",['Gloria Swanson Pictures'],"Nominated for 2 Oscars, 3 wins & 2 nominations total",['Drama'],['English']
34. Lilac Time,1928,1h 20m,,6.5,753,,"All of those handsome young men in their flying machines are billeted in a field next to the Widow Berthelot's farmhouse in France. Her daughter Jeannine is curious about the young men fighting for England in World War I and their airplanes. Then one of the aviators is killed. His replacement is Captain Philip Blythe, who can't help but notice Jeannine: when he lands the first time, she is standing in the middle of his ""runway."" She makes a more favorable impression when he sees her later by the lilacs. When all of the young men depart on a mission, Blythe promises to return.",https://www.imdb.com/title/tt0019098/?ref_=sr_i_34,"['Jane Cowl', 'Guy Fowler', 'Willis Goldbeck']","['George Fitzmaurice', 'Frank Lloyd']","['Colleen Moore', 'Gary Cooper', 'Eugenie Besserer', 'Burr McIntosh', 'Kathryn McGuire', 'Cleve Moore', 'Arthur Lake', 'Richard Jarvis', 'Jack Stoney', 'Dan Dowling']",,,,,"October 18, 1928",['United States'],,['First National Pictures'],"Awards, 2 wins total","['Drama', 'Romance', 'War']",['English']
35. Across to Singapore,1928,1h 25m,Passed,6.2,1.2K,,Conflict ensues when a young man's childhood sweetheart becomes betrothed to his older brother.,https://www.imdb.com/title/tt0018618/?ref_=sr_i_35,"['Ben Ames Williams', 'Ted Shane', 'Joseph Farnham']",['William Nigh'],"['Ramon Novarro', 'Joan Crawford', 'Ernest Torrence', 'Frank Currier', 'Dan Wolheim', 'Duke Martin', 'Edward Connelly', 'Jim Mason', 'Phil Bloom', 'Richard Cramer']","$290,000 (estimated)",,,,"April 7, 1928",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],,"['Crime', 'Drama', 'Romance']",['English']
36. Four Sons,1928,1h 40m,Passed,7.2,974,,"A family saga in which three sons of a Bavarian widow go to war for Germany and the fourth goes to America, Germany's eventual opponent.",https://www.imdb.com/title/tt0018909/?ref_=sr_i_36,"['Philip Klein', 'I.A.R. Wylie', 'Herman Bing']",['John Ford'],"['James Hall', 'Margaret Mann', 'Charles Morton', 'Francis X. Bushman Jr.', 'George Meeker', 'June Collyer', 'Earle Foxe', 'Albert Gran', 'Frank Reicher', 'Archduke Leopold of Austria']",,,,,"February 13, 1928",['United States'],"['20th Century Fox Studios - 10201 Pico Blvd., Century City, Los Angeles, California, USA']",['Fox Film Corporation'],"Awards, 3 wins total","['Drama', 'War']",['English']
37. The Divine Woman,1928,1h 20m,,7.0,497,,"Lucian, a soldier in Paris, is to ship out for Algiers at 9 that evening. He stops by for a last meal with his love, Marianne. He may be worried that when he leaves she will find another soldier to love. They argue then embrace and, when the clock strikes midnight, he is still in her arms. Is desertion in the cards? Can the relationship survive the military demands and a soldier's obligations?",https://www.imdb.com/title/tt0018836/?ref_=sr_i_37,"['John Colton', 'Dorothy Farnum', 'Gladys Unger']",['Victor Sjöström'],"['Greta Garbo', 'Lars Hanson', 'Lowell Sherman', 'Polly Moran', 'Dorothy Cumming', 'Johnny Mack Brown', 'Cesare Gravina', 'Paulette Duval', 'Jean De Briac', 'Sonny Loy']","$267,000 (estimated)",,,,"January 14, 1928",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],"Awards, 3 wins total","['Drama', 'Romance']",['None']
