link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
https://www.imdb.com/title/tt0044672/?ref_=sr_i_1,"['Fredric M. Frank', 'Barré Lyndon', 'Theodore St. John']",['Cecil B. DeMille'],"['James Stewart', 'Charlton Heston', 'Betty Hutton', 'Cornel Wilde', 'Dorothy Lamour', 'Gloria Grahame', 'Henry Wilcoxon', 'Lyle Bettger', 'Lawrence Tierney', 'Emmett Kelly']","$4,000,000 (estimated)",,"$36,000,000","$36,000,000",May 1952,['United States'],"['Sarasota, Florida, USA']",['Paramount Pictures'],"Won 2 Oscars, 13 wins & 5 nominations total","['Drama', 'Family', 'Romance']","['English', 'Russian']"
https://www.imdb.com/title/tt0045152/?ref_=sr_i_2,"['Betty Comden', 'Adolph Green']","['Stanley Donen', 'Gene Kelly']","['Gene Kelly', ""Donald O'Connor"", 'Debbie Reynolds', 'Jean Hagen', 'Millard Mitchell', 'Cyd Charisse', 'Douglas Fowley', 'Rita Moreno', 'Dawn Addams', 'John Albright']","$2,540,800 (estimated)","$13,643","$2,094,272","$1,884,537","April 10, 1952",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (New York City Streets)']","[""Loew's""]","Nominated for 2 Oscars, 11 wins & 11 nominations total","['Classic Musical', 'Feel-Good Romance', 'Jukebox Musical', 'Romantic Comedy', 'Satire', 'Comedy', 'Musical', 'Romance']",['English']
https://www.imdb.com/title/tt0045274/?ref_=sr_i_3,['Cesare Zavattini'],['Vittorio De Sica'],"['Carlo Battisti', 'Maria Pia Casilio', 'Lina Gennari', 'Ileana Simova', 'Elena Rea', 'Memmo Carotenuto', 'Alberto Albani Barbieri', 'Pasquale Campagnola', 'Riccardo Ferri', 'Lamberto Maggiorani']",,,"$72,433","$71,816","November 7, 1955",['Italy'],"['The Pantheon, Piazza della Rotonda, Rome, Lazio, Italy']","['Dear Film', 'Rizzoli Film', 'Produzione Films Vittorio De Sica']","Nominated for 1 Oscar, 3 wins & 3 nominations total","['Tragedy', 'Drama']",['Italian']
https://www.imdb.com/title/tt0044741/?ref_=sr_i_4,"['Akira Kurosawa', 'Shinobu Hashimoto', 'Hideo Oguni']",['Akira Kurosawa'],"['Takashi Shimura', 'Nobuo Kaneko', ""Shin'ichi Himori"", 'Haruo Tanaka', 'Minoru Chiaki', 'Miki Odagiri', 'Bokuzen Hidari', 'Minosuke Yamada', 'Kamatari Fujiwara', 'Makoto Kobori']",,"$2,149","$113,821","$60,239","March 25, 1956",['Japan'],"['Tokyo, Japan']",['Toho'],"Nominated for 1 BAFTA Award, 6 wins & 2 nominations total","['Psychological Drama', 'Tragedy', 'Drama']","['Japanese', 'Latin', 'English', 'French']"
https://www.imdb.com/title/tt0044000/?ref_=sr_i_5,"['Michelangelo Antonioni', 'Federico Fellini', 'Tullio Pinelli']",['Federico Fellini'],"['Alberto Sordi', 'Giulietta Masina', 'Brunella Bovo', 'Leopoldo Trieste', 'Ernesto Almirante', 'Lilia Landi', 'Fanny Marchiò', 'Gina Mascetti', 'Jole Silvani', 'Enzo Maggio']",,"$5,562","$70,699","$50,850","April 25, 1956",['Italy'],"['FERT Studios, Turin, Piedmont, Italy (Studio)']","['OFI', 'P.D.C.']","Awards, 1 nomination total","['Comedy', 'Drama', 'Romance']",['Italian']
https://www.imdb.com/title/tt0044602/?ref_=sr_i_6,"['René Wheeler', 'René Fallet', 'Christian-Jaque']",['Christian-Jaque'],"['Gérard Philipe', 'Gina Lollobrigida', 'Marcel Herrand', 'Olivier Hussenot', 'Henri Rollan', 'Nerio Bernardi', 'Jean-Marc Tennberg', 'Geneviève Page', 'Sylvie Pelayo', 'Lolita De Silva']",,"$6,070","$30,590","$30,590","May 4, 1953","['France', 'Italy']","['Cinecittà Studios, Cinecittà, Rome, Lazio, Italy (Studio)']","['Filmsonor', 'Les Films Ariane', 'Amato Produzione']","Awards, 2 wins & 1 nomination total","['Costume Drama', 'Period Drama', 'Swashbuckler', 'Adventure', 'Comedy', 'Romance', 'War']",['French']
https://www.imdb.com/title/tt0045205/?ref_=sr_i_7,"['Lenore J. Coffee', 'Robert Smith', 'Edna Sherry']",['David Miller'],"['Joan Crawford', 'Jack Palance', 'Gloria Grahame', 'Bruce Bennett', 'Virginia Huston', 'Mike Connors', 'Rodney Bell', 'Lulu Mae Bohrman', 'George Chan', 'Estelle Etterre']","$720,000 (estimated)","$11,126","$24,759","$24,476","August 15, 1952",['United States'],"[""2800 Scott Street, San Francisco, California, USA (Myra's residence)""]",['Joseph Kaufman Productions'],"Nominated for 4 Oscars, 2 wins & 6 nominations total","['Film Noir', 'Psychological Thriller', 'Thriller']",['English']
https://www.imdb.com/title/tt0043686/?ref_=sr_i_8,"['François Boyer', 'Jean Aurenche', 'Pierre Bost']",['René Clément'],"['Georges Poujouly', 'Brigitte Fossey', 'Amédée', 'Laurence Badie', 'Madeleine Barbulée', 'Suzanne Courtal', 'Lucien Hubert', 'Jacques Marin', 'Marcel Mérovée', 'Violette Monnier']",,"$4,316","$19,889","$19,889","December 8, 1952",['France'],"['Studios de la Victorine - 16 avenue Edouard Grinda, Nice, Alpes-Maritimes, France (Studio)']","['Silver Films', 'Filmax']","Nominated for 1 Oscar, 8 wins & 2 nominations total","['Drama', 'War']",['French']
https://www.imdb.com/title/tt0045061/?ref_=sr_i_9,"['Frank S. Nugent', 'Maurice Walsh', 'John Ford']",['John Ford'],"['John Wayne', ""Maureen O'Hara"", 'Barry Fitzgerald', 'Ward Bond', 'Victor McLaglen', 'Mildred Natwick', 'Francis Ford', 'Eileen Crowe', 'May Craig', 'Arthur Shields']","$1,750,000 (estimated)",,,,"September 14, 1952",['United States'],"['Cong, County Mayo, Ireland (Inisfree)']",['Argosy Pictures'],"Won 2 Oscars, 15 wins & 10 nominations total","['Romantic Comedy', 'Comedy', 'Drama', 'Romance']","['English', 'Irish Gaelic']"
https://www.imdb.com/title/tt0044706/?ref_=sr_i_10,"['Carl Foreman', 'John W. Cunningham']",['Fred Zinnemann'],"['Gary Cooper', 'Grace Kelly', 'Thomas Mitchell', 'Lloyd Bridges', 'Katy Jurado', 'Otto Kruger', 'Lon Chaney Jr.', 'Harry Morgan', 'Ian MacDonald', 'Eve McVeagh']","$730,000 (estimated)",,$217,,"July 30, 1952",['United States'],"['Railtown 1897 State Historic Park - Jamestown, California, USA']",['Stanley Kramer Productions'],"Won 4 Oscars, 18 wins & 12 nominations total","['Classical Western', 'Drama', 'Thriller', 'Western']","['English', 'Spanish']"
