Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
1. Peter Pan,1953,1h 17m,G,7.3,159K,76,"Wendy and her brothers are whisked away to the magical world of Neverland with the hero of their stories, Peter Pan.",https://www.imdb.com/title/tt0046183/?ref_=sr_i_1
2. The Robe,1953,2h 15m,Approved,6.7,12K,,"In the Roman province of Judea during the 1st century, Roman tribune Marcellus Gallio is ordered to crucify Jesus of Nazareth but is tormented by his guilty conscience afterwards.",https://www.imdb.com/title/tt0046247/?ref_=sr_i_2
3. House of Wax,1953,1h 28m,PG,7.0,21K,68,"An associate burns down a wax museum with the owner inside, but he survives only to become vengeful and murderous.",https://www.imdb.com/title/tt0045888/?ref_=sr_i_3
4. The Earrings of Madame De...,1953,1h 45m,Not Rated,7.9,12K,,"When an aristocratic woman known only as ""Madame de . . ."" sells a pair of earrings given to her by her husband in order to pay some debts, she sets off a chain reaction of financial and carnal consequences that can end only in despair.",https://www.imdb.com/title/tt0046022/?ref_=sr_i_4
5. I Vitelloni,1953,1h 44m,Not Rated,7.8,22K,87,A character study of five young men at crucial turning points in their lives in a small town in Italy.,https://www.imdb.com/title/tt0046521/?ref_=sr_i_5
6. From Here to Eternity,1953,1h 58m,Approved,7.6,52K,85,"At a U.S. Army base in 1941 Hawaii, a pugilistic private is cruelly punished for refusing to join his unit's boxing team. Meanwhile, his commanding officer's wife and top NCO are indulging in a torrid love affair.",https://www.imdb.com/title/tt0045793/?ref_=sr_i_6
7. Little Fugitive,1953,1h 15m,Not Rated,7.5,3.1K,91,"A young boy fears that he shot his older brother, who is only faking. He then runs away to Coney Island, a crowded beach area, and gets money by returning soda bottles for their deposits.",https://www.imdb.com/title/tt0046004/?ref_=sr_i_7
8. The Wages of Fear,1953,2h 36m,Not Rated,8.1,70K,85,"In a decrepit South American village, four men are hired to transport an urgent nitroglycerine shipment without the equipment that would make it safe.",https://www.imdb.com/title/tt0046268/?ref_=sr_i_8
9. El,1953,1h 22m,Approved,7.9,6.8K,80,"A husband's suave exterior unravels after his marriage, and he unleashes his paranoid and volatile temper on his wife, which escalates to more dangerous and unpredictable tantrums.",https://www.imdb.com/title/tt0045361/?ref_=sr_i_9
10. When You Read This Letter,1953,1h 44m,,6.6,776,,"Therese is a nun-in-training who returns to ""civilian"" life to care for her young sister Denise.",https://www.imdb.com/title/tt0045981/?ref_=sr_i_10
11. Ugetsu,1953,1h 36m,Not Rated,8.1,27K,,"A tale of ambition, family, love, and war set in the midst of the Japanese Civil Wars of the sixteenth century.",https://www.imdb.com/title/tt0046478/?ref_=sr_i_11
12. Glen or Glenda,1953,1h 5m,PG,4.2,9.4K,,A psychiatrist tells the stories of a transvestite (Glen or Glenda) and a pseudohermaphrodite (Alan or Anne).,https://www.imdb.com/title/tt0045826/?ref_=sr_i_12
13. Anatahan,1953,1h 31m,PG,7.0,1.4K,,"From June 1944, twelve Japanese seamen are stranded for seven years on an abandoned and forgotten island called Anatahan.",https://www.imdb.com/title/tt0046712/?ref_=sr_i_13
14. Roman Holiday,1953,1h 58m,Approved,8.0,152K,78,A bored and sheltered princess escapes her guardians and falls in love with an American newsman in Rome.,https://www.imdb.com/title/tt0046250/?ref_=sr_i_14
15. Shane,1953,1h 58m,Approved,7.6,46K,85,An ex-gunfighter defends homesteaders in 1889 Wyoming.,https://www.imdb.com/title/tt0046303/?ref_=sr_i_15
16. Hondo,1953,1h 23m,PG,7.0,13K,79,Army dispatch rider Hondo Lane discovers a woman and young son living in the midst of warring Apaches and becomes their protector.,https://www.imdb.com/title/tt0045883/?ref_=sr_i_16
17. The Actress,1953,1h 30m,Approved,6.4,1.6K,,This is an account of the real life experience of actress/playwright Ruth Gordon.,https://www.imdb.com/title/tt0045471/?ref_=sr_i_17
18. Julius Caesar,1953,2h,Approved,7.2,13K,,The growing ambition of Julius Caesar is a source of major concern to his close friend Brutus. Cassius persuades him to participate in his plot to assassinate Caesar but they have both sorely underestimated Mark Antony.,https://www.imdb.com/title/tt0045943/?ref_=sr_i_18
19. Bright Road,1953,1h 8m,Approved,6.7,850,,"A young teacher helps a troubled student who's fascinated by a caterpillar's metamorphosis. After losing his sister and facing challenges, he proves himself by handling a bee crisis at school.",https://www.imdb.com/title/tt0045578/?ref_=sr_i_19
20. Tokyo Story,1953,2h 17m,Not Rated,8.1,73K,100,"An old couple visit their children and grandchildren in the city, but receive little attention.",https://www.imdb.com/title/tt0046438/?ref_=sr_i_20
21. Gentlemen Prefer Blondes,1953,1h 31m,Approved,7.1,45K,,"Showgirls Lorelei Lee and Dorothy Shaw travel to Paris, pursued by a private detective hired by the suspicious father of Lorelei's fiancé, as well as a rich, enamored old man and many other doting admirers.",https://www.imdb.com/title/tt0045810/?ref_=sr_i_21
22. The War of the Worlds,1953,1h 25m,G,7.0,40K,78,"A small town in California is attacked by Martians, beginning a worldwide invasion.",https://www.imdb.com/title/tt0046534/?ref_=sr_i_22
23. Niagara,1953,1h 32m,Approved,7.0,21K,70,"As two couples are visiting Niagara Falls, tensions between one wife and her husband reach the level of murder.",https://www.imdb.com/title/tt0046126/?ref_=sr_i_23
24. A Blueprint for Murder,1953,1h 17m,Approved,6.7,1.9K,,"Whitney Cameron suspects his sister-in-law has poisoned his brother and niece, but without proof how does he prevent the murder of his nephew?",https://www.imdb.com/title/tt0045566/?ref_=sr_i_24
25. Calamity Jane,1953,1h 41m,Approved,7.2,11K,74,"The story of Calamity Jane, her saloon, and her romance with Wild Bill Hickok.",https://www.imdb.com/title/tt0045591/?ref_=sr_i_25
26. It Came from Outer Space,1953,1h 21m,Approved,6.5,12K,,A spaceship from another world crashes in the Arizona desert and only an amateur stargazer and a schoolteacher suspect alien influence when the local townsfolk begin to act strangely.,https://www.imdb.com/title/tt0045920/?ref_=sr_i_26
27. Stalag 17,1953,2h,Approved,7.9,60K,84,"After two Americans are killed while escaping from a German P.O.W. camp in World War II, the barracks black marketeer, J.J. Sefton, is suspected of being an informer.",https://www.imdb.com/title/tt0046359/?ref_=sr_i_27
28. How to Marry a Millionaire,1953,1h 35m,Approved,6.8,26K,,"Three women set out to find eligible millionaires to marry, but find true love in the process.",https://www.imdb.com/title/tt0045891/?ref_=sr_i_28
29. Jeopardy,1953,1h 9m,Approved,6.7,2.6K,,A family vacationing on the coast of Mexico have to cope with multiple threats to their safety.,https://www.imdb.com/title/tt0045932/?ref_=sr_i_29
30. Titanic,1953,1h 38m,Approved,7.0,7.9K,,"An unhappily married couple struggle to deal with their problems while on board the luxurious, ill-fated RMS Titanic.",https://www.imdb.com/title/tt0046435/?ref_=sr_i_30
31. The Big Heat,1953,1h 29m,Approved,7.9,31K,,Tough cop Dave Bannion takes on a politically powerful crime syndicate.,https://www.imdb.com/title/tt0045555/?ref_=sr_i_31
32. Kiss Me Kate,1953,1h 49m,Approved,7.0,7K,,"An ex-husband and wife team star in a musical version of 'The Taming of the Shrew'; off-stage, the production is troublesome with ex-lovers' quarrels and two gangsters looking for some money owed to them.",https://www.imdb.com/title/tt0045963/?ref_=sr_i_32
33. I Confess,1953,1h 35m,Approved,7.2,24K,68,"A priest, who comes under suspicion for murder, cannot clear his name without breaking the seal of the confessional.",https://www.imdb.com/title/tt0045897/?ref_=sr_i_33
34. Beat the Devil,1953,1h 29m,Approved,6.4,11K,,"On their way to Africa are a group of rogues who hope to get rich there, and a seemingly innocent British couple. They meet and things happen...",https://www.imdb.com/title/tt0046414/?ref_=sr_i_34
35. Monsieur Hulot's Holiday,1953,1h 23m,Not Rated,7.3,21K,90,"Monsieur Hulot comes to a beachside hotel for a vacation and accidentally, but good-naturedly, causes havoc.",https://www.imdb.com/title/tt0046487/?ref_=sr_i_35
36. The Wild One,1953,1h 19m,Approved,6.7,18K,67,Two rival motorcycle gangs terrorize a small town after one of their leaders is thrown in jail.,https://www.imdb.com/title/tt0047677/?ref_=sr_i_36
37. Invaders from Mars,1953,1h 18m,Approved,6.2,9.6K,,A young boy learns that space aliens are taking over the minds of earthlings.,https://www.imdb.com/title/tt0045917/?ref_=sr_i_37
38. Summer with Monika,1953,1h 36m,R,7.5,17K,,"A pair of teenagers meet one summer day, start a reckless affair and abandon their families to be with one another.",https://www.imdb.com/title/tt0046345/?ref_=sr_i_38
39. Pickup on South Street,1953,1h 20m,Approved,7.6,17K,,A pickpocket unwittingly lifts a message destined for enemy agents and becomes a target for a Communist spy ring.,https://www.imdb.com/title/tt0046187/?ref_=sr_i_39
40. The Band Wagon,1953,1h 52m,Approved,7.4,13K,93,"An aging movie star uncertain of his future teams up with a top ballerina to headline a new Broadway musical, but the pretentiously artistic goals of its director threaten to change it beyond recognition.",https://www.imdb.com/title/tt0045537/?ref_=sr_i_40
41. The Naked Spur,1953,1h 31m,Approved,7.3,13K,,A bounty hunter trying to bring a murderer to justice is forced to accept the help of two less-than-trustworthy strangers.,https://www.imdb.com/title/tt0044953/?ref_=sr_i_41
42. The Desert Rats,1953,1h 28m,Approved,6.7,5.4K,,Richard Burton plays a Scottish Army officer put in charge of a disparate band of ANZAC troops on the perimeter of Tobruk with the German Army doing their best to dislodge them.,https://www.imdb.com/title/tt0045679/?ref_=sr_i_42
43. Loose in London,1953,1h 2m,Approved,6.3,362,,"The Bowery Boys find themselves in London, in an old mansion complete with a dungeon, an ominous bell tower and the ghost of an old hangman.",https://www.imdb.com/title/tt0046011/?ref_=sr_i_43
44. The Hitch-Hiker,1953,1h 11m,Approved,6.9,11K,,Two friends pick up a psychopathic escaped convict who tells them that he intends to murder them when the ride is over.,https://www.imdb.com/title/tt0045877/?ref_=sr_i_44
45. Gunsmoke,1953,1h 19m,Approved,6.6,1.4K,,"A young gunslinger tries to help a rancher and his daughter save their land and cattle from an evil, wealthy land owner.",https://www.imdb.com/title/tt0045847/?ref_=sr_i_45
"46. The Beast from 20,000 Fathoms",1953,1h 20m,Approved,6.6,9.2K,,"A ferocious dinosaur awakened by an Arctic atomic test terrorizes the North Atlantic and, ultimately, New York City.",https://www.imdb.com/title/tt0045546/?ref_=sr_i_46
47. Last of the Comanches,1953,1h 25m,Approved,6.3,993,,The remnants of a massacred cavalry troop and ragtag group of stagecoach passengers fight for survival against fierce Comanches at a desert ruin.,https://www.imdb.com/title/tt0044828/?ref_=sr_i_47
