Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
70. The Devil's Disciple,1959,1h 23m,Approved,6.9,3.1K,,The black sheep of a family and the local minister discover their true vocations during the Revolutionary War.,https://www.imdb.com/title/tt0052735/?ref_=sr_i_70
71. They Came to Cordura,1959,2h 3m,Approved,6.4,2.5K,,"An army major, himself guilty of cowardice, is asked to recommend soldiers for the Congressional Medal of Honor during the Mexican Border Incursion of 1916.",https://www.imdb.com/title/tt0053351/?ref_=sr_i_71
72. Carry on Nurse,1959,1h 26m,Not Rated,6.2,3.3K,,"An idiosyncratic group of patients wreak havoc in the men's surgical ward of Haven Hospital. They decide to take their revenge on the frosty Matron, and there is even a spot of DIY surgery!",https://www.imdb.com/title/tt0051452/?ref_=sr_i_72
"73. Caltiki, the Immortal Monster",1959,1h 17m,Approved,5.9,1.7K,,"A team of archaeologists in Mexico encounter an amorphous, blob-like monster that appears to be connected with the collapse of the Mayan civilization.",https://www.imdb.com/title/tt0052667/?ref_=sr_i_73
74. The Young Philadelphians,1959,2h 16m,Approved,7.4,4.4K,,A promising lawyer tries to handle his social and professional problems while climbing the ranks in Philadelphia.,https://www.imdb.com/title/tt0053462/?ref_=sr_i_74
75. Face of a Fugitive,1959,1h 21m,Approved,6.6,963,,"A robber who is falsely accused of murdering a deputy sheriff tries to start a new life in a border town near Mexico, but his past catches up with him.",https://www.imdb.com/title/tt0052794/?ref_=sr_i_75
76. Sapphire,1959,1h 32m,Not Rated,7.2,2.7K,,The murder of a young woman in London exposes deep racial tensions and prejudices inherent in the area.,https://www.imdb.com/title/tt0053242/?ref_=sr_i_76
77. Middle of the Night,1959,1h 58m,Approved,7.1,1.7K,,"A widowed businessman becomes obsessed with one of his employees, the divorcée Betty Preisser.",https://www.imdb.com/title/tt0053065/?ref_=sr_i_77
78. A Hole in the Head,1959,2h,Approved,6.2,3K,,"Widower Tony is trying to keep a small Miami hotel afloat while raising a 12-year-old son. He's forced to ask his harried brother Mario for help, but he'll only bail Tony out if he quits his bohemian lifestyle and marries a sensible woman.",https://www.imdb.com/title/tt0052896/?ref_=sr_i_78
79. Battle of the Coral Sea,1959,1h 26m,Approved,5.6,884,,In 1942 submarine commander Jeff Conway secretly photographs Japanese aircraft carriers in the Coral Sea but his submarine is damaged and he's forced to surrender.,https://www.imdb.com/title/tt0052606/?ref_=sr_i_79
80. The Beat Generation,1959,1h 35m,Approved,5.5,434,,A detective is assigned to track down and capture a crazed serial rapist.,https://www.imdb.com/title/tt0052610/?ref_=sr_i_80
81. The Human Condition II: Road to Eternity,1959,3h 1m,Not Rated,8.5,8.1K,,"As a conscript in war-time Japan's military, a pacifist struggles to maintain his determination to keep his ideals.",https://www.imdb.com/title/tt0053115/?ref_=sr_i_81
82. Ballad of a Soldier,1959,1h 28m,Not Rated,8.2,12K,,"Young Russian soldier Alyosha earns a medal, but asks to visit his mother instead. His journey recounts various kinds of love during wartime.",https://www.imdb.com/title/tt0052600/?ref_=sr_i_82
83. The Killer Shrews,1959,1h 9m,Approved,4.2,5.9K,,"On an isolated island, a small group of people is terrorized by giant voracious shrews during a hurricane.",https://www.imdb.com/title/tt0052969/?ref_=sr_i_83
84. The Wreck of the Mary Deare,1959,1h 45m,Approved,6.7,3.1K,,"A disgraced merchant marine officer elects to stay aboard his sinking cargo ship in order to prove the vessel was deliberately scuttled and, as a result, vindicate his good name.",https://www.imdb.com/title/tt0053455/?ref_=sr_i_84
85. I'm All Right Jack,1959,1h 45m,Not Rated,7.1,4.6K,,A naive aristocrat in search of a career becomes caught up in the struggles between his profit-minded uncle and an aggressive labor union.,https://www.imdb.com/title/tt0052911/?ref_=sr_i_85
86. The Dead Man's Treasure,1959,1h 29m,,7.5,673,,"Theoni finds a strange way to gain some money, in order to pay her bills , by renting rooms in her rickety house.",https://www.imdb.com/title/tt0219350/?ref_=sr_i_86
87. Alias Jesse James,1959,1h 32m,Approved,6.4,1.7K,,"Outlaw T.J. ""Jesse"" James tries to kill insurance agent Milford Farnsworth, who's been mistaken for Jesse, in order to collect on a $100,000 life insurance policy.",https://www.imdb.com/title/tt0052545/?ref_=sr_i_87
88. Last Train from Gun Hill,1959,1h 35m,Approved,7.3,9.2K,,"A marshal tries to bring the son of an old friend, an autocratic cattle baron, to justice for his role in the rape and murder of the marshal's Native American wife.",https://www.imdb.com/title/tt0052993/?ref_=sr_i_88
89. Tarzan's Greatest Adventure,1959,1h 28m,Approved,6.4,1.5K,,"Four British villains raid a settlement to obtain explosives for use in a diamond mine. In doing so they nearly destroy the settlement, so and Tarzan pursues them to their mine.",https://www.imdb.com/title/tt0053334/?ref_=sr_i_89
90. The Atomic Submarine,1959,1h 12m,Approved,5.1,2K,,"Ships mysteriously disappear on route across the Arctic Sea, and a specially-equipped submarine is sent to investigate.",https://www.imdb.com/title/tt0052587/?ref_=sr_i_90
91. The Giant Gila Monster,1959,1h 14m,Approved,3.7,4.5K,,A giant lizard terrorizes a rural Texas community and a heroic teenager attempts to destroy the creature.,https://www.imdb.com/title/tt0052846/?ref_=sr_i_91
92. No Name on the Bullet,1959,1h 17m,Approved,7.2,3.3K,,"Townsfolk know a gunman's going to kill someone, but they don't know who it will be.",https://www.imdb.com/title/tt0052002/?ref_=sr_i_92
93. Beast from Haunted Cave,1959,1h 12m,Approved,4.3,2.4K,,"A group of gold thieves pull of a heist and flee into the snowy wilderness, only to be pursued by a horrible, spider-like monster.",https://www.imdb.com/title/tt0052609/?ref_=sr_i_93
94. Shake Hands with the Devil,1959,1h 51m,Approved,7.0,1.6K,,"In 1920s Ireland, I.R.A. members are being led by the war mongering Dr. Sean Lenihan (James Cagney), as they fight oppressive British forces.",https://www.imdb.com/title/tt0053272/?ref_=sr_i_94
95. Look Back in Anger,1959,1h 38m,Approved,7.0,4.5K,69,"A disillusioned, angry university graduate comes to terms with his grudge against middle-class life and values.",https://www.imdb.com/title/tt0051879/?ref_=sr_i_95
96. Third Man on the Mountain,1959,1h 47m,G,7.0,1.3K,,A boy attempts to realize his father's dream of climbing an alpine peak known as the Citadel.,https://www.imdb.com/title/tt0053352/?ref_=sr_i_96
97. Odd Obsession,1959,1h 47m,,6.8,1.1K,,A man getting on in years sets out to find a way to resurrect his flagging virility.,https://www.imdb.com/title/tt0052957/?ref_=sr_i_97
98. Return of the Fly,1959,1h 20m,Approved,5.7,5.4K,,"Philippe Delambre, the now-adult son of ""The Fly"", does some transportation experimentation of his own.",https://www.imdb.com/title/tt0053219/?ref_=sr_i_98
99. The Alligator People,1959,1h 14m,Approved,5.6,2.7K,,A woman in a hypnotic state recounts to two doctors the details of a horrific experience from her past life that began with the mysterious and sudden disappearance of her husband.,https://www.imdb.com/title/tt0052549/?ref_=sr_i_99
100. The Bridge,1959,1h 43m,Not Rated,7.9,8.9K,,"In 1945, Germany is being overrun, and nobody is left to fight but teenagers.",https://www.imdb.com/title/tt0052654/?ref_=sr_i_100
101. Al Capone,1959,1h 44m,Approved,6.7,2.1K,,A chronicle of the rise and fall of Chicago crime boss Al Capone during the Prohibition era.,https://www.imdb.com/title/tt0052543/?ref_=sr_i_101
102. The Day the Earth Froze,1959,1h 7m,Not Rated,4.3,1.5K,,"The evil witch Louhi kidnaps Lemminkäinen's sister to build for her a Sampo, a device that creates salt, grain, and gold. When Lemminkäinen fails to recover the Sampo, Louhi steals the sun, plunging the world into frozen darkness.",https://www.imdb.com/title/tt0053240/?ref_=sr_i_102
103. The Wonderful Country,1959,1h 38m,Approved,6.1,2.4K,,A honorable drifter constantly on the run finds his enemies closing in around him.,https://www.imdb.com/title/tt0053453/?ref_=sr_i_103
104. Battle in Outer Space,1959,1h 30m,Approved,5.6,1.7K,,The nations of the Earth unite in a common cause to fight off an invader from outer space.,https://www.imdb.com/title/tt0053388/?ref_=sr_i_104
105. The Giant Behemoth,1959,1h 20m,Approved,5.7,3.1K,,Marine atomic tests cause changes in the ocean's ecosystem resulting in dangerous blobs of radiation and the resurrection of a dormant dinosaur that threatens London.,https://www.imdb.com/title/tt0052611/?ref_=sr_i_105
106. The Angry Red Planet,1959,1h 23m,Approved,5.3,4K,,One of only two survivors from a Martian expedition is so traumatized she doesn't remember the circumstances of the trip.,https://www.imdb.com/title/tt0052564/?ref_=sr_i_106
107. Up Periscope,1959,1h 52m,Approved,6.4,2.3K,,"In 1942, Navy Lieutenant Kenneth Braden from the underwater demolition team is sent to a Japanese island to photograph secret radio codes.",https://www.imdb.com/title/tt0053399/?ref_=sr_i_107
108. Beloved Infidel,1959,2h 3m,Approved,6.0,1.2K,,"Toward the end of his life, F. Scott Fitzgerald is writing for Hollywood studios to be able to afford the cost of an asylum for his wife. He is also struggling against alcoholism. Into his life comes the famous gossip columnist.",https://www.imdb.com/title/tt0052617/?ref_=sr_i_108
109. The Facts of Murder,1959,1h 55m,,7.4,1.6K,,A police detective and his team attempt to solve two crimes committed within a day of each other in neighboring apartment rooms.,https://www.imdb.com/title/tt0053039/?ref_=sr_i_109
110. Battle Beyond the Sun,1959,1h 17m,,4.3,1.2K,,Two countries race to have the first successful landing on Mars.,https://www.imdb.com/title/tt0053103/?ref_=sr_i_110
111. The Ghost of Yotsuya,1959,1h 16m,,7.0,2K,,The ghost of a samurai's wife takes revenge on her husband.,https://www.imdb.com/title/tt0155278/?ref_=sr_i_111
112. The Wayward Girl,1959,1h 35m,Not Rated,6.5,808,,"Young Gerd, played by Liv Ullmann, falls for a boy. His family disapproves of her 'loose' reputation. They flee to a cabin, encountering a man who challenges their bond.",https://www.imdb.com/title/tt0053437/?ref_=sr_i_112
113. The Last Angry Man,1959,1h 40m,Approved,6.8,1.1K,,An aspiring journalist's story of his aged uncle doctor leads to the uncle's life being profiled on TV.,https://www.imdb.com/title/tt0052990/?ref_=sr_i_113
114. The Naked Venus,1959,1h 15m,Not Rated,5.0,189,,"A young American painter and his French wife move with their small daughter to the US when the husband's father dies. His mother takes an instant dislike to the wife, and when she finds out that her daughter-in-law is a nudist who once posed naked for an artist, she declares her son's wife to be an unfit mother and sets out to break up the marriage--which may not be difficult to do, as the son is a weak-willed ""mama's boy"" who's terrified to stand up against his domineering mother.",https://www.imdb.com/title/tt0144415/?ref_=sr_i_114
115. Das Feuerzeug,1959,1h 23m,,6.7,326,,"There lived a soldier. He served the king and is now returning home. Once he met an old witch on the way, who promised him mountains of money in exchange for the fact that he would get her an old tinderbox.",https://www.imdb.com/title/tt0051611/?ref_=sr_i_115
116. Violent Summer,1959,1h 38m,,7.3,2K,,"Summer 1943: The war is in full swing in southern Italy. Together with friends, Carlo enjoys a carefree summer in youthful naïveté. He falls in love with Roberta, whose husband was killed in the war.",https://www.imdb.com/title/tt0052786/?ref_=sr_i_116
117. The Giant of Marathon,1959,1h 30m,,5.1,1.1K,,A Greek soldier leads the fight against an invading Persian army.,https://www.imdb.com/title/tt0052604/?ref_=sr_i_117
118. The FBI Story,1959,2h 29m,Approved,6.5,4K,,"A dedicated FBI agent recalls the agency's battles against the Klan, organized crime and Communist spies.",https://www.imdb.com/title/tt0052792/?ref_=sr_i_118
119. General Della Rovere,1959,2h 9m,Not Rated,7.7,3.9K,,"Bardone, a petty con man, is arrested by the Gestapo and coerced into impersonating a partisan leader in order to expose another resistance organizer.",https://www.imdb.com/title/tt0053856/?ref_=sr_i_119
120. The Head,1959,1h 37m,,5.3,861,,A scientist invents a serum that keeps a dog's head alive after its body dies.,https://www.imdb.com/title/tt0053095/?ref_=sr_i_120
121. Paper Flowers,1959,2h 28m,Unrated,7.8,2.9K,,"Suresh Sinha, a famous director, discovers star potential in Shanti, a woman he stumbled into one rainy evening, and casts her as the lead in a film. In a twist of fate, Shanti becomes a superstar and Suresh faces a decline in his career.",https://www.imdb.com/title/tt0052954/?ref_=sr_i_121
