Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
31. Battleground,1949,1h 58m,Approved,7.4,8.2K,,"True tale about a squad of the 101st Airborne Division coping with being trapped by the Germans in the besieged city of Bastogne, Belgium during the Battle of the Bulge in December of 1944.",https://www.imdb.com/title/tt0041163/?ref_=sr_i_31
32. The Great Gatsby,1949,1h 31m,Approved,6.5,948,,A Jazz Age bootlegger learns the hard way about the wages of sin.,https://www.imdb.com/title/tt0041428/?ref_=sr_i_32
33. The Secret Garden,1949,1h 32m,Approved,7.5,3.4K,,"A girl is sent to live with her uncle on his estate when her parents die. There she discovers much intrigue, family history and secrets and personal baggage. In particular, a screaming child and...a secret garden.",https://www.imdb.com/title/tt0041855/?ref_=sr_i_33
34. The Undercover Man,1949,1h 25m,Approved,6.6,1.5K,,Treasury Department agent Frank Warren takes on the case of a mob leader who has evaded paying taxes on his ill-gotten gains.,https://www.imdb.com/title/tt0042006/?ref_=sr_i_34
35. It Happens Every Spring,1949,1h 27m,Approved,6.8,2K,,A scientist discovers a formula that makes a baseball which is repelled by wood. He promptly sets out to exploit his discovery.,https://www.imdb.com/title/tt0041514/?ref_=sr_i_35
36. My Friend Irma,1949,1h 43m,Approved,6.4,1.3K,,A scatterbrained Brooklynite and her wheeler-dealer fiancé interfere in her level-headed roommate's love life.,https://www.imdb.com/title/tt0041673/?ref_=sr_i_36
37. Under Capricorn,1949,1h 57m,Approved,6.2,8.5K,61,"A young gentleman goes to Australia where he reunites with his now married childhood sweetheart, only to find out she has become an alcoholic and harbors dark secrets.",https://www.imdb.com/title/tt0042004/?ref_=sr_i_37
38. Whisky Galore!,1949,1h 22m,Approved,7.1,7K,,"Scottish islanders try to plunder 50,000 cases of whisky from a stranded ship.",https://www.imdb.com/title/tt0042040/?ref_=sr_i_38
39. The Window,1949,1h 13m,Approved,7.4,5.1K,78,"To avoid the heat of a sweltering summer night a 9-year-old Manhattan boy decides to sleep on the fire escape and witnesses a murder, but no one will believe him.",https://www.imdb.com/title/tt0042046/?ref_=sr_i_39
40. Colorado Territory,1949,1h 34m,Approved,7.2,3.3K,,"Outlaw Wes McQueen escapes jail to pull a railroad robbery but, upon meeting pretty settler Julie Ann, he wonders about going straight.",https://www.imdb.com/title/tt0041253/?ref_=sr_i_40
41. Knock on Any Door,1949,1h 40m,Approved,6.6,4.5K,,An attorney defends a young hoodlum charged with murdering a policeman using the oppressiveness of his client's upbringing in the slums to appeal to the sympathies of the jury.,https://www.imdb.com/title/tt0041555/?ref_=sr_i_41
42. The Reckless Moment,1949,1h 22m,Approved,7.1,6K,,"After discovering the dead body of her teenage daughter's lover, a housewife takes desperate measures to protect her family from scandal.",https://www.imdb.com/title/tt0041786/?ref_=sr_i_42
43. Passport to Pimlico,1949,1h 24m,Approved,7.1,5.6K,,"Residents of a part of London declare independence after they discover an old treaty, which leads to the need for a ""Passport to Pimlico"".",https://www.imdb.com/title/tt0041737/?ref_=sr_i_43
44. Top o' the Morning,1949,1h 40m,Approved,6.1,312,,A singing insurance investigator comes to Ireland to recover the stolen Blarney Stone...and romance the local policeman's daughter.,https://www.imdb.com/title/tt0041969/?ref_=sr_i_44
45. The Big Day,1949,1h 10m,Not Rated,7.2,9.3K,,A village postman with no sense of humour delivers his mail via bicycle on the day the travelling fair comes to town. He is disrupted by a short film about US speed and efficiency and the playful teasing of the village folk.,https://www.imdb.com/title/tt0040497/?ref_=sr_i_45
46. Neptune's Daughter,1949,1h 35m,Approved,6.3,1.9K,57,"A swimsuit fashion designer is determined to protect her scatterbrained sister from a South American heartbreaker, but a case of mistaken identity complicates matters.",https://www.imdb.com/title/tt0041687/?ref_=sr_i_46
47. Task Force,1949,1h 56m,Approved,6.6,1.2K,,"As he is retiring, Jonathan L. Scott ""Scotty"" reminisces about his long Navy career and the development of the role of the aircraft carrier from the early 20s.",https://www.imdb.com/title/tt0041948/?ref_=sr_i_47
48. Love Happy,1949,1h 25m,Approved,5.8,3.2K,,The Marx Brothers help young Broadway hopefuls while thwarting diamond thieves.,https://www.imdb.com/title/tt0041604/?ref_=sr_i_48
49. The Set-Up,1949,1h 13m,Approved,7.8,10K,,"Expecting the usual loss, a boxing manager takes bribes from a betting gangster without telling his fighter.",https://www.imdb.com/title/tt0041859/?ref_=sr_i_49
50. Pinky,1949,1h 42m,Approved,7.2,3.6K,,"A light-skinned black woman falls in love with a white doctor, though he is unaware of her true race.",https://www.imdb.com/title/tt0041746/?ref_=sr_i_50
51. Ma and Pa Kettle,1949,1h 16m,Approved,6.7,1.5K,,"On the verge of being evicted from their run-down farmhouse, the large Kettle family is given a new, modern home after Pa wins a contest, but a jealous local woman accuses him of having plagiarized his winning slogan.",https://www.imdb.com/title/tt0041613/?ref_=sr_i_51
52. The Doolins of Oklahoma,1949,1h 30m,Approved,6.5,681,,Former Dalton gang member Bill Doolin puts together his own bank-robbing gang but federal Marshals are closing in.,https://www.imdb.com/title/tt0041308/?ref_=sr_i_52
53. It's a Great Feeling,1949,1h 25m,Approved,6.3,2.1K,,A waitress at the Warner Bros. commissary is anxious to break into pictures. She thinks her big break may have arrived when two actors agree to help her.,https://www.imdb.com/title/tt0041515/?ref_=sr_i_53
54. Take Me Out to the Ball Game,1949,1h 33m,Approved,6.6,4.2K,66,"Two turn-of-the-century baseball players, who work in vaudeville during the off-season, run into trouble with their team's new female owner and a gambler who doesn't want them to win the pennant.",https://www.imdb.com/title/tt0041944/?ref_=sr_i_54
55. Mystery at the Burlesque,1949,58m,Approved,5.5,159,,A man watching a musical show at the Windmill theatre is shot apparently from the stage. The cast continues the performance so that the detective can solve the murder.,https://www.imdb.com/title/tt0041669/?ref_=sr_i_55
56. House of Strangers,1949,1h 41m,Approved,7.3,4.4K,,"After years in prison, Max promises revenge on his brothers for their betrayal. His lover Irene and memories of his past yield him a broader perspective.",https://www.imdb.com/title/tt0041487/?ref_=sr_i_56
57. Johnny Stool Pigeon,1949,1h 16m,Not Rated,6.6,904,,US Treasury agent George Morton persuades convicted criminal Johnny Evans to help him destroy a drug smuggling ring in exchange for early parole.,https://www.imdb.com/title/tt0041529/?ref_=sr_i_57
58. Tokyo Joe,1949,1h 28m,Approved,6.3,3K,,"An American returns to Tokyo try to pick up threads of his pre-WW2 life there, but finds himself squeezed between criminals and the authorities.",https://www.imdb.com/title/tt0041967/?ref_=sr_i_58
59. Champion,1949,1h 39m,Approved,7.3,5K,,Boxer Midge Kelly rises to fame...mainly by stepping on other people.,https://www.imdb.com/title/tt0041239/?ref_=sr_i_59
60. Bitter Rice,1949,1h 48m,Not Rated,7.6,5.2K,,Two criminals on the run end up working in a rice field and decide to recruit other workers for their next robbery.,https://www.imdb.com/title/tt0040737/?ref_=sr_i_60
61. The Silence of the Sea,1949,1h 27m,Not Rated,7.6,5.9K,,"In occupied France, an elderly man and his niece are forced to give shelter to a German army lieutenant who seemingly loves their country and culture.",https://www.imdb.com/title/tt0039822/?ref_=sr_i_61
62. Rope of Sand,1949,1h 44m,Approved,6.6,1.9K,,A man abused by a sadistic mining company cop before he could tell where on their desert property he'd found diamonds decides to steal them instead.,https://www.imdb.com/title/tt0041822/?ref_=sr_i_62
63. The Stratton Story,1949,1h 46m,Approved,7.1,3.5K,,"Star major league pitcher Monty Stratton loses a leg in a hunting accident, but becomes determined to leave the game on his own terms.",https://www.imdb.com/title/tt0041928/?ref_=sr_i_63
64. The Passionate Friends,1949,1h 35m,Approved,7.2,3.2K,,A woman meets a man whose love she rejected years ago.,https://www.imdb.com/title/tt0041735/?ref_=sr_i_64
65. The Accused,1949,1h 41m,Approved,6.8,1.2K,,A beautiful psychology professor tries to hide a self-defense killing.,https://www.imdb.com/title/tt0040071/?ref_=sr_i_65
66. Border Incident,1949,1h 34m,Approved,7.0,2.8K,,Mexican and American federal agents tackle a vicious gang exploiting illegal farm workers in southern California.,https://www.imdb.com/title/tt0041198/?ref_=sr_i_66
67. Thieves' Highway,1949,1h 34m,Approved,7.5,7.1K,,A war veteran turned truck driver attempts to avenge the crippling and robbing of his father at the hands of an amoral produce marketer.,https://www.imdb.com/title/tt0041958/?ref_=sr_i_67
68. The Man on the Eiffel Tower,1949,1h 37m,Unrated,5.8,1.1K,,French police inspector Maigret investigates the murder of a rich Paris widow and ends up chasing the killer up the Eiffel Tower's girders.,https://www.imdb.com/title/tt0041628/?ref_=sr_i_68
69. Flamingo Road,1949,1h 34m,Approved,7.0,3.8K,,A corrupt small town sheriff manipulates local candidates to the state legislature but he eventually comes into conflict with a visiting carnival dancer.,https://www.imdb.com/title/tt0041373/?ref_=sr_i_69
70. Tension,1949,1h 35m,Approved,7.3,3.7K,,A meek pharmacist creates an alternate identity under which he plans to murder the bullying liquor salesman who has become his wife's lover.,https://www.imdb.com/title/tt0041954/?ref_=sr_i_70
71. The Hidden Room,1949,1h 36m,Approved,7.3,3K,,Clive Riordan plans a devilish revenge against his wife's lover.,https://www.imdb.com/title/tt0041460/?ref_=sr_i_71
"72. East Side, West Side",1949,1h 48m,Approved,6.9,2.6K,,"A vain businessman puts a strain on happy marriage to a rich, beautiful socialite by allowing himself to be seduced by a former girlfriend.",https://www.imdb.com/title/tt0041327/?ref_=sr_i_72
73. The Queen of Spades,1949,1h 35m,,7.1,2.6K,,An army officer becomes obsessed with learning the secret to a card game for which an elderly countess sold her soul years earlier.,https://www.imdb.com/title/tt0041776/?ref_=sr_i_73
74. Chijin no ai,1949,1h 29m,,,,,,https://www.imdb.com/title/tt0321657/?ref_=sr_i_74
75. A Connecticut Yankee in King Arthur's Court,1949,1h 46m,Approved,6.5,2.9K,,A singing mechanic from 1912 finds himself in Arthurian Britain.,https://www.imdb.com/title/tt0041259/?ref_=sr_i_75
76. Black Magic,1949,1h 45m,Approved,6.4,1.6K,,Hypnotist uses his powers for revenge against King Louis XV's court.,https://www.imdb.com/title/tt0041182/?ref_=sr_i_76
77. Prince of Foxes,1949,1h 47m,Approved,6.9,2.1K,,"An unscrupulous agent for the Borgias suffers a change of heart when asked to betray a noble count and his much younger, very beautiful wife.",https://www.imdb.com/title/tt0041767/?ref_=sr_i_77
78. Madame Bovary,1949,1h 54m,Approved,7.0,3.1K,,"A provincial doctor's wife's romantic illusions about life and social status lead her to betray her naive husband, take on lovers, and run up ruinous debts.",https://www.imdb.com/title/tt0041615/?ref_=sr_i_78
79. Bud Abbott Lou Costello Meet the Killer Boris Karloff,1949,1h 24m,Approved,6.7,4.4K,,Two employees of a secluded hotel investigate a murder on the premises in which the goofy bellboy is the prime suspect.,https://www.imdb.com/title/tt0041085/?ref_=sr_i_79
80. Undertow,1949,1h 11m,Approved,6.6,1K,,A paroled convict is framed for murder and must clear himself before the police catch him.,https://www.imdb.com/title/tt0042007/?ref_=sr_i_80
81. Side Street,1949,1h 23m,Approved,7.1,3.6K,,A struggling young father-to-be gives in to temptation and impulsively steals money from the office of a shady lawyer--with catastrophic consequences.,https://www.imdb.com/title/tt0042960/?ref_=sr_i_81
82. I Was a Male War Bride,1949,1h 45m,Approved,7.0,9.5K,,"After marrying an American lieutenant with whom he was assigned to work in post-war Germany, a French captain attempts to find a way to accompany her back to the States under the terms of the War Bride Act.",https://www.imdb.com/title/tt0041498/?ref_=sr_i_82
83. Trapped,1949,1h 18m,Approved,6.4,2K,,"Secret Service agents make a deal with a counterfeiting inmate to be released on early parole if he will help them recover some bogus moneymaking plates, but he plans to double cross them.",https://www.imdb.com/title/tt0041983/?ref_=sr_i_83
84. Tulsa,1949,1h 30m,Approved,6.1,1.4K,,"In Tulsa, after a rancher dies during a feud with a major oil company, his daughter, driven by revenge, starts digging for oil herself.",https://www.imdb.com/title/tt0041994/?ref_=sr_i_84
85. Holiday Affair,1949,1h 27m,Approved,7.1,7.5K,63,A young widow is torn between a boring attorney and a romantic ne'er-do-well.,https://www.imdb.com/title/tt0041473/?ref_=sr_i_85
86. Alias Nick Beal,1949,1h 33m,Approved,7.1,1.5K,,A district attorney rises to political success and the governorship but loses his sense of morality once he starts associating with the shadowy and perhaps diabolical Nick Beal.,https://www.imdb.com/title/tt0041107/?ref_=sr_i_86
87. Fighting Man of the Plains,1949,1h 34m,Approved,6.4,584,,"Former bandit Jim Dancer becomes marshal of a Kansas town and cleans up the criminal element--with help from an old pal, Jesse James.",https://www.imdb.com/title/tt0041362/?ref_=sr_i_87
88. Chicago Deadline,1949,1h 26m,Approved,6.3,517,,"On Chicago's South Side reporter Ed Adams finds the body of a dead girl. Her address book leads to a host of names of men frightened by her death but claiming never to have known her. Adams comes to know quite a lot, dangerously so.",https://www.imdb.com/title/tt0041243/?ref_=sr_i_88
89. In the Good Old Summertime,1949,1h 42m,Approved,7.1,4.5K,,"In turn-of-the century Chicago, Andrew and Veronica are co-workers in a music shop who dislike one another during business hours but unwittingly carry on an anonymous romance through the mail.",https://www.imdb.com/title/tt0041507/?ref_=sr_i_89
90. That Forsyte Woman,1949,1h 53m,Approved,6.6,1.6K,,"Love among the Forsytes is strange, full of tradition, melancholy and gold digging in this film treatise on Victorian-age rigidity and vestiges of a flawed society.",https://www.imdb.com/title/tt0041955/?ref_=sr_i_90
91. Not Wanted,1949,1h 31m,Not Rated,6.8,1K,,"After a beautiful but unsophisticated girl is seduced by a worldly piano player and gives up her out-of-wedlock baby, her guilt compels her to kidnap another child.",https://www.imdb.com/title/tt0041700/?ref_=sr_i_91
92. Caught,1949,1h 28m,Approved,7.0,4.5K,,An ambitious young LA department store model gets her wish of marrying a millionaire but she eventually discovers that rich life isn't always a happy one.,https://www.imdb.com/title/tt0040221/?ref_=sr_i_92
93. Such a Pretty Little Beach,1949,1h 31m,,7.4,932,,"During the cold and rainy off-season a man arrives in a seaside town and, giving his name only as Pierre, checks into the only hotel which remains open. His arrival arouses curiosity and a degree of suspicion, as people note that he appears to know the area, yet gives no explanation for his presence at that bleak time of year in the dead-end town.",https://www.imdb.com/title/tt0040917/?ref_=sr_i_93
94. The Bribe,1949,1h 38m,Approved,6.6,2.3K,,"Federal agent Rigby, in Central America to trace stolen plane engines, falls for the gorgeous wife of the chief suspect.",https://www.imdb.com/title/tt0041207/?ref_=sr_i_94
95. The Rocking Horse Winner,1949,1h 31m,Approved,7.2,1.5K,,A young boy receives a rocking horse for Christmas and soon learns that he is able to pick the winning horse at the races.,https://www.imdb.com/title/tt0042898/?ref_=sr_i_95
96. The Inspector General,1949,1h 42m,Approved,6.7,3.7K,,A town's corrupt officials think a fool is actually an investigator in disguise.,https://www.imdb.com/title/tt0041509/?ref_=sr_i_96
97. State Department: File 649,1949,1h 27m,Approved,4.8,214,,U.S. Foreign Service officer matches wits with a Chinese warlord to try to save American citizens threatened with execution.,https://www.imdb.com/title/tt0041918/?ref_=sr_i_97
98. Reign of Terror,1949,1h 29m,Approved,6.9,2.2K,,"Robespierrre, a powerful figure in the French revolution, is desperately looking for his black book, a death list of those marked for the guillotine.",https://www.imdb.com/title/tt0041796/?ref_=sr_i_98
99. Lust for Gold,1949,1h 30m,Approved,6.8,1.8K,,"Fortune seeker Barry Storm stumbles onto some clues that may lead him to the fabulous Lost Dutchman Mine, but others have tried and been murdered.",https://www.imdb.com/title/tt0041610/?ref_=sr_i_99
100. Home in San Antone,1949,1h 2m,Approved,5.1,48,,"Posing as unemployed musicians,Roy Acuff (Roy Acuff) and his Smoky Mountain Boys (The Smoky Mountain Boys), are being helped by Ted Gibson (Bill Edwards), owner of the Harmony Inn in San Antonio, Texas. Gibson is impoverished because he keeps buying his kleptomaniac Uncle Zeke (Lloyd Corrigan)out of trouble, supports his Ma (Dorothy Vaughan), and Grandpa ('George Cleveland'). He wants to marry Jean Wallace (Lyn Thomas) , and doesn't know that Acuff and his musicians are traveling incognito for the radio show ""Who Am I Helping?"" If he guesses their identity, he wins $100,000.",https://www.imdb.com/title/tt0041480/?ref_=sr_i_100
101. Intruder in the Dust,1949,1h 27m,Approved,7.6,2.8K,,"In 1940s Mississippi, two teenage boys and an elderly woman combine forces to prevent a miscarriage of justice and clear a black man of a murder charge.",https://www.imdb.com/title/tt0041513/?ref_=sr_i_101
102. The Doctor and the Girl,1949,1h 38m,Approved,6.8,519,,"Dr. Michael Corday, a recent graduate of the Harvard Medical School, is the son of Dr. John Corday, an eminent New York City surgeon who has a tendency to continue to direct the lives of his grown children. The daughter, Fabienne, runs away from home and Michael, after first following his father's advice of being callous to the point of cruelty toward patients, changes when he falls in love with a patient, marries her and sets up his practice on the lower East Side in New York. The death of a family member brings most of the family together. A couple of stronger plot incidents than usual for a 1940s film---unwed-pregnancy and botched abortion among them.",https://www.imdb.com/title/tt0041300/?ref_=sr_i_102
103. Red Light,1949,1h 23m,Approved,6.4,1.7K,,"The former employee of a trucking company, currently in prison for embezzlement, plans his eventual revenge against his former boss.",https://www.imdb.com/title/tt0041790/?ref_=sr_i_103
104. Alice in Wonderland,1949,1h 23m,Not Rated,6.2,901,,This theatrical version of Lewis Carroll's 1865 classic features a combination of live characters and stop-motion animation.,https://www.imdb.com/title/tt0042189/?ref_=sr_i_104
105. The Quiet Duel,1949,1h 35m,,7.3,4.1K,,"A surgeon gets syphilis from a patient when he cuts himself during an operation. The doctor's life is destroyed, but unlike the patient, he doesn't destroy others along with him.",https://www.imdb.com/title/tt0041870/?ref_=sr_i_105
106. The Green Promise,1949,1h 33m,Approved,6.5,759,,"After the Matthews family buys a farm, the father suffers a severe injury, which puts his four children in charge. Daughter Deborah and her kid sister Susan take the lead--with help from the handsome local agricultural agent.",https://www.imdb.com/title/tt0041431/?ref_=sr_i_106
107. My Foolish Heart,1949,1h 38m,Approved,6.8,1.4K,,"After being visited by an old friend, a woman recalls her true love, the man she met and lost years ago.",https://www.imdb.com/title/tt0041672/?ref_=sr_i_107
108. The File on Thelma Jordon,1949,1h 40m,Approved,6.9,3.4K,,Assistant district attorney Cleve Marshall falls for the mysterious Thelma Jordon when she seeks help solving robberies of her aunt's estate.,https://www.imdb.com/title/tt0041368/?ref_=sr_i_108
109. Mr. Soft Touch,1949,1h 33m,Approved,6.6,1.4K,,"When he learns that a gangster has taken over his nightclub and murdered his partner, returning WW2 hero Joe Miracle steals the money from the club's safe and hides in a settlement home, while the mob is on his tail.",https://www.imdb.com/title/tt0041663/?ref_=sr_i_109
110. Manon,1949,1h 40m,Not Rated,6.8,1.3K,,A classic tale about bitter relationships between a frivolous girl and a soldier is adapted for the post-World War II time.,https://www.imdb.com/title/tt0041634/?ref_=sr_i_110
111. A Woman's Secret,1949,1h 24m,Approved,6.0,2K,,"Failed singer Marian Washburn confesses she shot her friend, successful singer Susan Caldwell, but her manager Luke Jordan and Detective Fowler doubt her story and cannot establish a reasonable motive.",https://www.imdb.com/title/tt0042053/?ref_=sr_i_111
112. Pippi Långstrump,1949,1h 30m,,5.4,120,,"In a small town is Villa Villekulla, and in the villa has recently a little girl, Pippi Longstocking, moved in with her horse and her little monkey Herr Nilsson.",https://www.imdb.com/title/tt0041748/?ref_=sr_i_112
113. The Big Steal,1949,1h 11m,Approved,6.9,5.5K,,"An Army lieutenant accused of robbery pursues the real thief on a frantic chase through Mexico, aided by the thief's fiancee.",https://www.imdb.com/title/tt0041178/?ref_=sr_i_113
114. A Run for Your Money,1949,1h 23m,Approved,6.4,744,,"Brothers from a Welsh village take their first trip to London to collect a prize, and meet a con artist and various other urban distractions.",https://www.imdb.com/title/tt0041831/?ref_=sr_i_114
115. Scene of the Crime,1949,1h 34m,Approved,6.6,1.5K,,"While his wife is urging him to quit the force, a Los Angeles homicide detective hunts for the killer responsible for the murder of his ex-partner, who might have been on the take with local bookies.",https://www.imdb.com/title/tt0041847/?ref_=sr_i_115
116. Calamity Jane and Sam Bass,1949,1h 26m,Approved,6.0,476,,Good luck with horses and women pushes Sam Bass toward outlawry.,https://www.imdb.com/title/tt0041220/?ref_=sr_i_116
"117. Captain Carey, U.S.A.",1949,1h 22m,Approved,6.4,730,,"When an OSS officer returns to Italy to uncover the informer who cost lives of villagers, he unexpectedly finds out that his lover is alive and connected to the traitor.",https://www.imdb.com/title/tt0042310/?ref_=sr_i_117
118. Miss Grant Takes Richmond,1949,1h 27m,Approved,6.6,1.1K,,A newly hired dumb secretary working for a bookie masquerading as a Realtor causes unintended hilarious troubles for her employer.,https://www.imdb.com/title/tt0041652/?ref_=sr_i_118
119. The Gal Who Took the West,1949,1h 24m,Approved,6.1,354,,"In order to gain passage to the West, a woman poses as an opera singer, and causes a feud between two cousins.",https://www.imdb.com/title/tt0041400/?ref_=sr_i_119
120. The Crooked Way,1949,1h 30m,Approved,6.6,1.6K,,War hero recovers from amnesia and is confronted by his criminal past.,https://www.imdb.com/title/tt0041269/?ref_=sr_i_120
