Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
65. Elysia (Valley of the Nude),1933,46m,TV-MA,5.5,212,,A reporter is assigned to write an article on a nudist camp.,https://www.imdb.com/title/tt0162304/?ref_=sr_i_65,"['Constance Allen', 'Betty De Salle', 'Bryan Foy']",['Carl Harbaugh'],"['Constance Allen', 'Betty De Salle', 'Bryan Foy', 'Hobart Glassey', 'James Mack']",,,,,"October 27, 1933",['United States'],"['Elysian Fields nudist camp, Elsinore, California, USA']",['Bryan Foy Productions'],,['Drama'],['English']
66. Hoopla,1933,1h 25m,Passed,6.6,332,,A hula dancer at a carnival sets out to seduce the son of the show's manager.,https://www.imdb.com/title/tt0024139/?ref_=sr_i_66,"['Kenyon Nicholson', 'Bradley King', 'Joseph Moncure March']",['Frank Lloyd'],"['Clara Bow', 'Preston Foster', 'Richard Cromwell', 'Herbert Mundin', 'James Gleason', 'Minna Gombell', 'Roger Imhof', 'Florence Roberts', 'Damorès', 'Erville Alderson']",,,,,"November 30, 1933",['United States'],,['Fox Film Corporation'],,['Drama'],['English']
67. Midnight Mary,1933,1h 14m,Passed,7.0,1.8K,,An abused orphan sinks into a life of crime.,https://www.imdb.com/title/tt0024334/?ref_=sr_i_67,"['Anita Loos', 'Gene Markey', 'Kathryn Scola']",['William A. Wellman'],"['Loretta Young', 'Franchot Tone', 'Ricardo Cortez', 'Andy Devine', 'Una Merkel', 'Frank Conroy', 'Warren Hymer', 'Ivan F. Simpson', 'Harold Huber', 'Sandy Roth']",,,,,"June 30, 1933",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA']",['Metro-Goldwyn-Mayer (MGM)'],"Awards, 1 win total","['Legal Drama', 'Crime', 'Drama', 'Romance']",['English']
68. Victor and Victoria,1933,1h 24m,,6.9,619,,"Aspiring singer Susanne takes over for ham actor Viktor at a small cabaret in Berlin where he works a woman impersonator and per chance she's discovered by an agent, who thinks that she really is a man. She becomes famous, but her situation becomes troublesome when she falls in love with Robert.",https://www.imdb.com/title/tt0024736/?ref_=sr_i_68,['Reinhold Schünzel'],['Reinhold Schünzel'],"['Renate Müller', 'Hermann Thimig', 'Hilde Hildebrand', 'Friedel Pisetta', 'Fritz Odemar', 'Aribert Wäscher', 'Anton Walbrook', 'Ernst Behmer', 'Georg Georgi', 'Goroll']",,,,,"January 27, 1935",['Germany'],"['Ufa-Atelier, Neubabelsberg, Brandenburg, Germany (Studio)']",['Universum Film (UFA)'],,"['Comedy', 'Musical']","['German', 'English']"
69. Narcotic,1933,57m,Not Rated,3.9,451,,"Exploitation film which follows the downward spiral of an idealistic medical student whose fall from grace leads him to opium dens, a carnival freakshow, swanky drug parties, dingy brothels, and finally the barrel of his own revolver.",https://www.imdb.com/title/tt0121587/?ref_=sr_i_69,"['A.J. Karnopp', 'Hildegarde Stadie']","['Dwain Esper', ""Vival Sodar't""]","['Harry Cording', 'Joan Dix', 'Patricia Farley', 'Jean Lacy', 'J. Stuart Blackton Jr.', 'Paul Panzer', 'Miami Alvarez', 'Charles Bennett', 'Josef Swickard', 'Herman Hack']","$8,900 (estimated)",,,,March 1934,['United States'],"['Los Angeles, California, USA']",,,"['Biography', 'Drama', 'Horror']",['English']
70. Night Flight,1933,1h 24m,Passed,6.2,1K,,"Polio breaks out in Rio de Janeiro, the serum is in Santiago and there's only one way to get the medicine where it's desperately needed: flown in by daring pilots who risk the treacherous weather and forbidding peaks of the Andes.",https://www.imdb.com/title/tt0024381/?ref_=sr_i_70,"['Antoine de Saint-Exupéry', 'Oliver H.P. Garrett', 'Wells Root']",['Clarence Brown'],"['John Barrymore', 'Helen Hayes', 'Clark Gable', 'Lionel Barrymore', 'Robert Montgomery', 'Myrna Loy', 'William Gargan', 'C. Henry Gordon', 'Leslie Fenton', 'Harry Beresford']",,,,,"October 6, 1933",['United States'],"['Denver, Colorado, USA']",['Metro-Goldwyn-Mayer (MGM)'],"Awards, 4 wins total","['Quest', 'Drama']",['English']
71. The Whispering Shadow,1933,3h 45m,Passed,5.4,249,,"A mysterious criminal known as The Whispering Shadow commits crimes by means of a gang he controls by television and radio rays. Jack Norton, whose brother was murdered by The Whispering Shadow, suspects that the eerie Professor Strang - whose ghostly wax museum contains figures far too lifelike - may be involved in the crimes.",https://www.imdb.com/title/tt0024768/?ref_=sr_i_71,"['Barney A. Sarecky', 'George Morgan', 'Norman S. Hall']","['Colbert Clark', 'Albert Herman']","['Bela Lugosi', 'Viva Tattersall', 'Malcolm McGregor', 'Henry B. Walthall', 'Robert Warwick', 'Ethel Clayton', ""Roy D'Arcy"", 'Karl Dane', 'Lloyd Whitlock', 'Bob Kortman']",,,,,"April 18, 1933",['United States'],"['Bekins Storage, 1025 N. Highland Ave, Los Angles, California, USA (exterior of Empire Transport and Storage)']",['Mascot Pictures'],,"['Action', 'Crime', 'Family', 'Horror', 'Mystery', 'Thriller']",['English']
72. Der Sieg des Glaubens,1933,1h 1m,,6.2,2K,,"Der Sieg des Glaubens (English: The Victory of Faith, Victory of Faith, or Victory of the Faith) (1933) is the first propaganda film directed by Leni Riefenstahl. Her film recounts the Fifth Party Rally of the Nazi Party, which occurred in Nuremberg from 30 August to 3 September 1933. The film is of great historic interest because it shows Adolf Hitler and Ernst Röhm on close and intimate terms, before Röhm was shot on the orders of Hitler on the Night of the Long Knives in July 1934. All known copies of the film were destroyed on Hitler's orders, and it was considered lost until a copy turned up in the 1990s in the United Kingdom",https://www.imdb.com/title/tt0156078/?ref_=sr_i_72,['Leni Riefenstahl'],['Leni Riefenstahl'],"['Joseph Goebbels', 'Hermann Göring', 'Rudolf Hess', 'Heinrich Himmler', 'Adolf Hitler', 'Robert Ley', 'Willy Liebel', 'Ernst Röhm', 'Albert Speer', 'Margarete Speer']",,,,,"December 1, 1933",['Germany'],"['Reichsparteitag-Gelände, Nuremberg, Bavaria, Germany']",['Reichspropagandaleitung der NSDAP'],,['Documentary'],"['German', 'Italian']"
73. Arizona to Broadway,1933,1h 6m,,5.5,71,,"In the small town of Larrup, Arizona, con artist Smiley is traveling with cohorts Kingfish, Morris, and Ambrose, and he persuades Lynn Martin, a traveling demonstrator of pancake making, to accompany him to a carnival where Kingfish sells a large number of bottles of Bambo, an elixir. When a woman denounces Kingfish as a faker, Smiley, identifying himself as a medical inspector, conducts Kingfish safely through the angry crowd and grabs Lynn's purse on the way out. Later, on a train, Smiley meets Lynn again, and after he returns the purse, she explains that she is traveling to find the trail of three swindlers who talked her brother, a bank officer, into investing $20,000 belonging to an estate he was handling, and then left with the money. Two of the crooks, a couple named Sandburg, are in New Orleans, while the other, Hubert Wayne, is promoting a new show in New York. Smiley offers to help after privately convincing his cohorts that once they ""cheat the cheaters,"" they will keep the money themselves. In a New Orleans hotel, Kingfish, masquerading as a philandering Texas oilman, attracts the interest of the Sandburgs, who plan to trap him in a compromising position and then blackmail him. After a fight, however, Kingfish, Smiley and the others get away with the Sandburgs' half of the swindle, $10,000, and proceed to New York where Lynn, posing as a chorus girl, has provoked Wayne's advances. When she introduces Wayne to Kingfish, who this time masquerades as a British jam manufacturer, Wayne, planning to swindle Kingfish, persuades him to invest $10,000 in the show to match his own $10,000, which gangster Tommy Monk fronts for the swindle. Wayne then plans to appropriate Kingfish's money through a switch of envelopes. Suspecting the ruse, Smiley trains Kingfish to do his own envelope switch. Kingfish's switch works, but after Smiley leaves with the $20,000, Wayne and Tommy discover the trick and capture Lynn and Kingfish, who reveals, to Lynn's dismay, Smiley's plan to keep the money. Tommy takes over the show to make back his money and coerces stage stars Ned Flynn, Jimmy Dante and female impersonator Ray Best to perform. On opening night, Smiley is captured at the theater, but he is able to call Tommy's rival, Rags Rigby. By imitating Tommy's voice, Smiley dares Rigby to come to the show. Rigby and his men respond to the challenge and start a massive fight in the theater. Smiley rescues Lynn and later, on another train, after he learns that Lynn did not trust him, upbraids her and reveals that he sent the money to her brother. The other three cohorts then decide to go straight. After planting her purse in Smiley's pocket, Lynn playfully accuses him of robbing her and they embrace.",https://www.imdb.com/title/tt0023764/?ref_=sr_i_73,"['William M. Conselman', 'Henry Johnson']",['James Tinling'],"['James Dunn', 'Joan Bennett', 'Herbert Mundin', 'Sammy Cohen', 'Theodore von Eltz', 'Merna Kennedy', 'Earle Foxe', 'Dave Wengren', 'J. Carrol Naish', 'Max Wagner']",,,,,"July 22, 1933",['United States'],,['Fox Film Corporation'],,"['Comedy', 'Crime', 'Romance']",['English']
74. Girl Without a Room,1933,1h 18m,,6.2,91,,"Young Tennessee painter Tom Duncan is thrilled to receive an art scholarship to Paris. When he arrives, he finds himself surrounded by a group of eclectic characters, as well as his beautiful new roommate Kay. Their potential relationship is soon threatened when fellow artists start to advise Tom to drink, and he falls in with a notorious gold-digger.",https://www.imdb.com/title/tt0024063/?ref_=sr_i_74,"['Claude Binyon', 'Frank Butler', 'Jack Lait']",['Ralph Murphy'],"['Charles Farrell', 'Charles Ruggles', 'Marguerite Churchill', 'Gregory Ratoff', 'Grace Bradley', 'Walter Woolf King', 'Sam Ash', 'Leonid Snegoff', 'Leonid Kinskey', 'Mischa Auer']",,,,,"December 8, 1933",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],,['Comedy'],['English']
75. College Humor,1933,1h 20m,Passed,5.9,252,,A college professor and the school's star football player are both rivals for the same beautiful coed.,https://www.imdb.com/title/tt0023900/?ref_=sr_i_75,"['Frank Butler', 'Claude Binyon', 'Dean Fales']",['Wesley Ruggles'],"['Bing Crosby', 'Jack Oakie', 'Richard Arlen', 'Mary Carlisle', 'George Burns', 'Gracie Allen', 'Mary Kornman', 'Joe Sawyer', 'Lona Andre', 'Jimmy Conlin']",,,,,"July 5, 1933",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],,"['Slapstick', 'Action', 'Comedy', 'Music', 'Romance', 'Sport']",['English']
76. Lady Killer,1933,1h 16m,Passed,7.0,2K,,"A former gangster makes it big in Hollywood, but his old life catches up with him.",https://www.imdb.com/title/tt0024239/?ref_=sr_i_76,"['Ben Markson', 'Lillie Hayward', 'Rosalind Keating Shaffer']",['Roy Del Ruth'],"['James Cagney', 'Mae Clarke', 'Margaret Lindsay', 'Leslie Fenton', 'Douglass Dumbrille', 'Russell Hopton', 'Raymond Hatton', ""Henry O'Neill"", 'Robert Elliott', 'Marjorie Gateson']",,,,,"December 9, 1933",['United States'],"['Hinman Hotel, 7th Street and Figueroa Street, Los Angeles, California, USA (The opening scene with the theater manager addressing his ushers in military formation is filmed on the rooftop of this hotel building)']",['Warner Bros.'],"Awards, 1 win total","['Comedy', 'Crime', 'Mystery', 'Romance', 'Thriller']","['English', 'Yiddish']"
77. Eskimo,1933,1h 57m,Passed,7.0,643,,The happy life of an Eskimo is disastrously changed when he mingles with an unscrupulous white trader.,https://www.imdb.com/title/tt0023990/?ref_=sr_i_77,"['John Lee Mahin', 'Peter Freuchen']",['W.S. Van Dyke'],"['Edgar Dearing', 'Peter Freuchen', 'Edward Hearn', 'Lotus Long', 'Mala', 'Lewis E. McAfee', 'Joe Sawyer', 'Harold Seabrook', 'W.S. Van Dyke']","$935,000 (estimated)",,,,"January 10, 1934",['United States'],"['near, Teller, Alaska, USA (Exterior)']",['Metro-Goldwyn-Mayer (MGM)'],"Won 1 Oscar, 2 wins total",['Drama'],"['English', 'Inuktitut']"
78. Professional Sweetheart,1933,1h 13m,Passed,6.0,760,,"A vice-free radio singer wants to experience the dark side of life, so a press agent convinces her sponsor to choose a ""professional sweetheart"" from her fans.",https://www.imdb.com/title/tt0024476/?ref_=sr_i_78,['Maurine Dallas Watkins'],['William A. Seiter'],"['Ginger Rogers', 'Norman Foster', 'Zasu Pitts', 'Frank McHugh', 'Allen Jenkins', 'Gregory Ratoff', 'Franklin Pangborn', 'Lucien Littlefield', 'Edgar Kennedy', 'Frank Darien']",,,,,"June 9, 1933",['United States'],"['RKO Studios - 780 N. Gower Street, Hollywood, Los Angeles, California, USA (Studio)']",['RKO Radio Pictures'],"Awards, 1 win total","['Comedy', 'Mystery', 'Romance']",['English']
79. The Life of Jimmy Dolan,1933,1h 28m,Approved,6.8,770,,"Prizefighter Jimmy Dolan accidentally kills someone, fleeing to a children's health farm. He bonds with the kids and caretakers, confronting his cynicism. Recognized by a detective, Jimmy must choose - escape or face responsibility.",https://www.imdb.com/title/tt0024257/?ref_=sr_i_79,"['Bertram Millhauser', 'Beulah Marie Dix', 'David Boehm']",['Archie Mayo'],"['Douglas Fairbanks Jr.', 'Loretta Young', 'Aline MacMahon', 'Guy Kibbee', 'Lyle Talbot', ""Fifi D'Orsay"", 'Harold Huber', 'Shirley Grey', 'George Meeker', 'John Wayne']","$202,000 (estimated)",,,,"June 3, 1933",['United States'],"['Agoura Ranch, California, USA (Photographs)']",['Warner Bros.'],,"['Drama', 'Romance']",['English']
80. Parole Girl,1933,1h 7m,,6.5,371,,A young woman released on parole vows to ruin the life of the man who insisted on sending her to jail.,https://www.imdb.com/title/tt0024429/?ref_=sr_i_80,['Norman Krasna'],['Edward F. Cline'],"['Mae Clarke', 'Ralph Bellamy', 'Marie Prevost', 'Hale Hamilton', 'Ferdinand Gottschalk', 'Ernest Wood', 'Sam Godfrey', 'Lucile Browne', 'Frank Fanning', 'Raoul Freeman']",,,,,"March 4, 1933",['United States'],"['Columbia/Sunset Gower Studios - 1438 N. Gower Street, Hollywood, Los Angeles, California, USA (Studio)']",['Columbia Pictures'],,"['Crime', 'Drama']",['English']
81. The Song of Songs,1933,1h 30m,Approved,6.8,1K,,Lily falls in love with the sculptor who leaves her out of fear of commitment.,https://www.imdb.com/title/tt0024598/?ref_=sr_i_81,"['Hermann Sudermann', 'Edward Sheldon', 'Leo Birinsky']",['Rouben Mamoulian'],"['Marlene Dietrich', 'Brian Aherne', 'Lionel Atwill', 'Alison Skipworth', 'Hardie Albright', 'Helen Freeman', 'Max Barwyn', 'Wilson Benge', 'Richard Bennett', ""Adrienne D'Ambricourt""]",,,,,"July 19, 1933",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],,"['Drama', 'Romance']","['French', 'English']"
82. Penthouse,1933,1h 30m,Approved,6.8,1.4K,,"A lawyer's fiancée leaves him after he defends a racketeer accused of murder, but she needs his help when her new beau is accused of killing an old flame.",https://www.imdb.com/title/tt0024435/?ref_=sr_i_82,"['Frances Goodrich', 'Albert Hackett', 'Arthur Somers Roche']",['W.S. Van Dyke'],"['Warner Baxter', 'Myrna Loy', 'Charles Butterworth', 'Mae Clarke', 'Phillips Holmes', 'C. Henry Gordon', 'Martha Sleeper', 'Nat Pendleton', 'George E. Stone', ""Robert Emmett O'Connor""]",,,,,"September 8, 1933",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA']","['Cosmopolitan Productions', 'Metro-Goldwyn-Mayer (MGM)']","Awards, 2 wins total","['Feel-Good Romance', 'Legal Drama', 'Whodunnit', 'Crime', 'Mystery', 'Romance']",['English']
83. The Bowery,1933,1h 32m,Passed,6.8,655,,"In New York's Bowery during the Gay Nineties, a saloon owner and a rebel share a rivalry.",https://www.imdb.com/title/tt0023838/?ref_=sr_i_83,"['Michael L. Simmons', 'Bessie Roth Solomon', 'Howard Estabrook']",['Raoul Walsh'],"['Wallace Beery', 'George Raft', 'Jackie Cooper', 'Fay Wray', 'Pert Kelton', 'Herman Bing', 'Oscar Apfel', 'Ferdinand Munier', 'George Walsh', 'Lillian Harmer']","$421,496 (estimated)",,,,"October 7, 1933",['United States'],,['20th Century Pictures'],"Awards, 3 wins total","['Comedy', 'Drama', 'Music', 'Romance']",['English']
84. Parachute Jumper,1933,1h 12m,Passed,6.4,1.3K,,"To share expenses, unemployed Alabama moves in with also unemployed Bill and Toodles. Bill is hired by a gangster's mistress and ultimately becomes the gangster's bodyguard. Alabama unknowingly applies for a stenographer's job at Mr. Weber's (the gangster's) business. Bill is forced to fly a plane carrying narcotics into the U.S. but fights back.",https://www.imdb.com/title/tt0024426/?ref_=sr_i_84,"['Rian James', 'John Francis Larkin']",['Alfred E. Green'],"['Douglas Fairbanks Jr.', 'Bette Davis', 'Frank McHugh', 'Claire Dodd', 'Leo Carrillo', 'Harold Huber', 'Thomas E. Jackson', 'Leon Ames', 'Reginald Barlow', 'Stanley Blystone']","$206,000 (estimated)",,,,"January 28, 1933",['United States'],"['Manhattan, New York City, New York, USA (establishing shot, archive footage)']",['Warner Bros.'],,"['Action', 'Crime', 'Drama']","['English', 'Spanish']"
85. Convention City,1933,1h 9m,Passed,6.8,107,,"At the convention of the Honeywell Rubber Company in Atlantic City, the convention attendees are mainly concerned with drinking and sex.",https://www.imdb.com/title/tt0023906/?ref_=sr_i_85,"['Peter Milne', 'Robert Lord', 'Edward Chodorov']",['Archie Mayo'],"['Joan Blondell', 'Adolphe Menjou', 'Dick Powell', 'Mary Astor', 'Guy Kibbee', 'Frank McHugh', 'Patricia Ellis', 'Ruth Donnelly', 'Hugh Herbert', 'Grant Mitchell']","$239,000 (estimated)",,,,"December 14, 1933",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['First National Pictures'],"Awards, 1 win total","['Farce', 'Satire', 'Comedy', 'Music', 'Romance']",['English']
86. Today We Live,1933,1h 53m,Approved,5.9,1.4K,,"During WWI, two officers, one a pilot and the other in the navy, compete for the same beautiful young woman.",https://www.imdb.com/title/tt0024675/?ref_=sr_i_86,"['William Faulkner', 'Edith Fitzgerald', 'Dwight Taylor']","['Howard Hawks', 'Richard Rosson']","['Joan Crawford', 'Gary Cooper', 'Robert Young', 'Franchot Tone', 'Roscoe Karns', 'Louise Closser Hale', 'Rollo Lloyd', 'Hilda Vaughn', ""Gene O'Brien"", 'Ernie Alexander']","$659,710 (estimated)",,$267,,"April 14, 1933",['United States'],"['March Air Reserve Base, California, USA (aerial sequences)']",['Metro-Goldwyn-Mayer (MGM)'],"Awards, 3 wins total","['Drama', 'Romance', 'War']",['English']
87. Night of Terror,1933,1h 5m,Approved,5.5,872,,"The heirs to a family fortune are required to attend a seance at the spooky old family mansion. However, throughout the night members of the family are being killed off one by one.",https://www.imdb.com/title/tt0024382/?ref_=sr_i_87,"['Beatrice Van', 'William Jacobs', 'Willard Mack']",['Benjamin Stoloff'],"['Bela Lugosi', 'Wallace Ford', 'Sally Blane', 'Bryant Washburn', 'Tully Marshall', 'Gertrude Michael', 'George Meeker', 'Mary Frey', 'Matt McHugh', 'Edwin Maxwell']",,,,,"April 24, 1933",['United States'],,['Bryan Foy Productions'],,"['Drama', 'Horror', 'Mystery', 'Thriller']",['English']
"88. Mary Stevens, M.D.",1933,1h 12m,Passed,6.5,624,,"Mary Stevens (Kay Francis) and her old friend Don Andrews (Lyle Talbot) graduate from medical school at the same time and decide to set up their respective medical offices in the same building. Mary builds her reputation despite many patients refusing to be treated by a woman. Don, however, starts dating Lois Cavanaugh (Thelma Todd), whose family is rich and influential, and neglects his practice for the privileges of a social life. Despite Mary's love for Don, he marries Lois and sets up a new office with a high-class clientele. He also gives Mary a new office right next to his; while she ends up making a name for herself in the medical community, Don begins to pilfer funds from his practice. Jealousy and mistrust drive Mary and Don apart, seemingly for good. Two years later, Mary, now a famous doctor, takes a much-needed vacation and runs into Don, who is on the lam from the authorities. Mary and Don have an affair and Don tries to get a divorce. Lois is willing but her father doesn't want the Cavanaugh name mixed up in any scandal. He clears Don's name and gets all charges against him dropped--on the condition that Don will not divorce Lois for at least six months. When Mary finds herself pregnant by Don and he's unable to marry her, she must decide whether to tell him or raise the child on her own; he can't divorce Lois and their baby dies while on the ship. Very harsh. Mary is caught in the act of suicide and saves a child in the final scene. Mary gains her confidence back and all is good.",https://www.imdb.com/title/tt0024307/?ref_=sr_i_88,"['Rian James', 'Robert Lord', 'Virginia Kellogg']",['Lloyd Bacon'],"['Kay Francis', 'Lyle Talbot', 'Glenda Farrell', 'Thelma Todd', 'Harold Huber', ""Una O'Connor"", 'Charles C. Wilson', 'Hobart Cavanaugh', 'George Cooper', 'John Marston']",,,,,"July 22, 1933",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['Warner Bros.'],,"['Medical Drama', 'Drama', 'Mystery', 'Romance']","['English', 'Spanish', 'French']"
89. Our Flags Lead Us Forward,1933,1h 27m,,5.5,1.9K,,"In the depths of the Great Depression and in the waning days of the crumbling Weimar Republic, a poor Berlin youth is torn between loyalty to his unemployed Communist father and his ever-growing fascination of the Hitler Youth movement.",https://www.imdb.com/title/tt0024127/?ref_=sr_i_89,"['K.A. Schenzinger', 'Bobby E. Lüthge']",['Hans Steinhoff'],"['Heinrich George', 'Berta Drews', 'Jürgen Ohlsen', 'Hermann Speelmans', 'Rotraut Richter', 'Karl Meixner', 'Claus Clausen', 'Franz Ramspott', 'Helga Bodemer', 'Franziska Kinz']",,,,,"September 19, 1933",['Germany'],['Germany'],['Universum Film (UFA)'],,['Drama'],['German']
90. Sagebrush Trail,1933,54m,Passed,5.3,1.5K,,"A man framed for murder escapes prison and goes west, where he joins a gang with the real killer involved.",https://www.imdb.com/title/tt0024516/?ref_=sr_i_90,"['Lindsley Parsons', 'Will Beale']",['Armand Schaefer'],"['John Wayne', 'Nancy Shubert', 'Lane Chandler', 'Yakima Canutt', 'Henry Hall', 'Hal Taliaferro', 'Art Mix', 'Bob Burns', 'Ted Adams', 'Silver Tip Baker']",,,,,"December 15, 1933",['United States'],"['Bronson Caves, Bronson Canyon, Griffith Park - 4730 Crystal Springs Drive, Los Angeles, California, USA']",['Paul Malvern Productions'],,"['Drama', 'Western']",['English']
91. Only Yesterday,1933,1h 45m,Passed,7.2,448,,"A one-night fling during World War I results in a young girl getting pregnant. Years later, she meets him again. Now a successful businessman, he doesn't even remember her, but tries to seduce her.",https://www.imdb.com/title/tt0024418/?ref_=sr_i_91,"['Frederick Lewis Allen', 'William Hurlbut', 'Arthur Richman']",['John M. Stahl'],"['Margaret Sullavan', 'John Boles', 'Edna May Oliver', 'Billie Burke', 'Benita Hume', 'Reginald Denny', 'George Meeker', 'Jimmy Butler', 'Noel Francis', 'Bramwell Fletcher']",,,,,"November 1, 1933",['United States'],"['Universal Studios - 100 Universal City Plaza, Universal City, California, USA (Studio)']",['Universal Pictures'],"Awards, 2 wins total","['Drama', 'Romance']",['English']
92. Private Detective 62,1933,1h 6m,Approved,6.7,1.1K,,A down-and-out private eye falls for a woman he has been hired to frame.,https://www.imdb.com/title/tt0024471/?ref_=sr_i_92,"['Rian James', 'Raoul Whitfield']",['Michael Curtiz'],"['William Powell', 'Margaret Lindsay', 'Ruth Donnelly', 'Gordon Westcott', 'Arthur Hohl', 'Natalie Moorhead', 'James Bell', 'Hobart Cavanaugh', 'Irving Bacon', 'Joan Barclay']","$260,000 (estimated)",,,,"June 10, 1933",['United States'],"[""6439 Hollywood Boulevard, Los Angeles, California, USA (street clock with 'Stromberg Jewelers' on the face and 'Optician' above)""]",['Warner Bros.'],,['Drama'],"['English', 'French']"
93. The Little Giant,1933,1h 16m,Approved,7.0,1.5K,,"When Prohibition ends, a beer baron sees the writing on the wall, quits the rackets, and tries to break into California society.",https://www.imdb.com/title/tt0024262/?ref_=sr_i_93,"['Robert Lord', 'Wilson Mizner']",['Roy Del Ruth'],"['Edward G. Robinson', 'Mary Astor', 'Helen Vinson', 'Russell Hopton', 'Kenneth Thomson', 'Shirley Grey', 'Berton Churchill', 'Don Dillaway', 'Louise Mackintosh', 'Loretta Andrews']","$197,000 (estimated)",,,,"May 20, 1933",['United States'],"['Hotel Del Monte, Monterey, California, USA (Polo field location)']",['First National Pictures'],"Awards, 2 wins total","['Comedy', 'Crime', 'Romance']","['English', 'French']"
94. Hold Your Man,1933,1h 27m,Passed,6.9,2K,,A woman is sent to a reformatory when her con artist lover flees after killing a man during a botched blackmail scheme.,https://www.imdb.com/title/tt0024130/?ref_=sr_i_94,"['Anita Loos', 'Howard Emmett Rogers', 'Frances Marion']",['Sam Wood'],"['Jean Harlow', 'Clark Gable', 'Stuart Erwin', 'Dorothy Burgess', 'Muriel Kirkland', 'Garry Owen', 'Barbara Barondess', 'Elizabeth Patterson', 'Inez Courtney', 'Blanche Friderici']","$266,000 (estimated)",,,,"July 7, 1933",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],"Awards, 2 wins total","['Prison Drama', 'Crime', 'Drama', 'Romance']",['English']
95. The Barbarian,1933,1h 23m,Approved,5.8,663,,"An American tourist catches the eye of a disguised Egyptian prince who decides to kidnap her, then try to win her love.",https://www.imdb.com/title/tt0023778/?ref_=sr_i_95,"['Anita Loos', 'Elmer Harris', 'Edgar Selwyn']",['Sam Wood'],"['Ramon Novarro', 'Myrna Loy', 'Reginald Denny', 'Louise Closser Hale', 'C. Aubrey Smith', 'Edward Arnold', 'Blanche Friderici', 'Marcelle Corday', 'Hedda Hopper', 'Leni Stengel']","$444,399 (estimated)",,,,"May 12, 1933",['United States'],"['Yuma, Arizona, USA']",['Metro-Goldwyn-Mayer (MGM)'],"Awards, 1 win total","['Adventure', 'Drama', 'Romance']","['English', 'French', 'Arabic', 'German']"
96. Riders of Destiny,1933,53m,Passed,5.4,1.3K,,Loner rider Singin' Sandy Saunders rides into town to discover local ranchers are being victimized by a land-grabbing villain who controls the water supply and wants their land.,https://www.imdb.com/title/tt0024500/?ref_=sr_i_96,['Robert N. Bradbury'],['Robert N. Bradbury'],"['John Wayne', 'Cecilia Parker', 'Forrest Taylor', ""George 'Gabby' Hayes"", 'Al St. John', 'Heinie Conklin', 'Yakima Canutt', 'Earl Dwire', 'Lafe McKee', 'Addie Foster']","$15,000 (estimated)",,,,"October 10, 1933",['United States'],"['Andy Jauregui Ranch - Placerita Canyon Road, Newhall, California, USA']",['Paul Malvern Productions'],,"['Music', 'Romance', 'Western']",['English']
97. The Power and the Glory,1933,1h 16m,Approved,6.6,754,,The tragic life story of a power-hungry industrialist is recounted in the aftermath of his death.,https://www.imdb.com/title/tt0024465/?ref_=sr_i_97,['Preston Sturges'],['William K. Howard'],"['Spencer Tracy', 'Colleen Moore', 'Ralph Morgan', 'Helen Vinson', 'Phillip Trent', 'Henry Kolker', 'Sarah Padden', ""Billy O'Brien"", 'Cullen Johnson', 'J. Farrell MacDonald']",,,,,"October 6, 1933",['United States'],"['Hasson Railway station, Santa Susana Pass, California, USA (20thCFox legal records)']",['Fox Film Corporation'],"Awards, 2 wins total",['Drama'],['English']
98. His Double Life,1933,1h 8m,Passed,6.4,417,,"Priam Farrel is a celebrated artist but a social recluse. When his valet dies of a sudden illness, a mix-up leads to the body being identified as Farrel's. The timid artist then assumes the identity of his former servant, but finds himself faced with constant dilemmas as a result.",https://www.imdb.com/title/tt0024122/?ref_=sr_i_98,"['Arnold Bennett', 'Clara Beranger', 'Arthur Hopkins']",['Arthur Hopkins'],"['Roland Young', 'Lillian Gish', 'Montagu Love', 'Lumsden Hare', 'Lucy Beaumont', 'Charles Richman', 'Oliver Smith', 'Philip Tonge', 'Audrey Ridgewell', 'Regina DeValet']",,,,,"January 12, 1934",['United States'],"['Paramount Studios, Astoria, Queens, New York City, New York, USA (as Eastern Service Studio, Astoria, L.I.)']",['Eddie Dowling Pictures'],,"['Comedy', 'Drama']",['English']
