Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
1. Batman,1989,2h 6m,PG-13,7.5,418K,69,"The Dark Knight of Gotham City begins his war on crime with his first major enemy being Jack Napier, a criminal who becomes the clownishly homicidal Joker.",https://www.imdb.com/title/tt0096895/?ref_=sr_i_1
2. Indiana Jones and the Last Crusade,1989,2h 7m,PG-13,8.2,835K,65,"In 1938, after his father goes missing while pursuing the Holy Grail, Indiana Jones finds himself up against the Nazis again to stop them from obtaining its powers.",https://www.imdb.com/title/tt0097576/?ref_=sr_i_2
3. Lethal Weapon 2,1989,1h 54m,R,7.3,195K,70,Riggs and Murtaugh are on the trail of South African diplomats who are using their immunity to engage in criminal activities.,https://www.imdb.com/title/tt0097733/?ref_=sr_i_3
4. Look Who's Talking,1989,1h 33m,PG-13,5.9,89K,51,"After a single, career-minded woman is left on her own to give birth to the child of a married man, she finds a new romantic chance in a cab driver. Meanwhile, the point-of-view of the newborn baby is narrated through voice-over.",https://www.imdb.com/title/tt0097778/?ref_=sr_i_4
"5. Honey, I Shrunk the Kids",1989,1h 33m,PG,6.4,171K,63,The scientist father of a teenage girl and boy accidentally shrinks his and two other neighborhood teens to the size of insects. Now the teens must fight diminutive dangers as the father searches for them.,https://www.imdb.com/title/tt0097523/?ref_=sr_i_5
6. Back to the Future Part II,1989,1h 48m,PG,7.8,595K,57,"After visiting 2015, Marty McFly must repeat his visit to 1955 to prevent disastrous changes to 1985...without interfering with his first trip.",https://www.imdb.com/title/tt0096874/?ref_=sr_i_6
7. Ghostbusters II,1989,1h 48m,PG,6.6,233K,56,The discovery of a massive river of ectoplasm and a resurgence of spectral activity allows the staff of Ghostbusters to revive the business.,https://www.imdb.com/title/tt0097428/?ref_=sr_i_7
8. The Little Mermaid,1989,1h 23m,G,7.6,300K,88,A mermaid princess makes a Faustian bargain in an attempt to become human and win a prince's love.,https://www.imdb.com/title/tt0097757/?ref_=sr_i_8
9. Driving Miss Daisy,1989,1h 39m,PG,7.3,121K,81,An old Jewish woman and her African-American chauffeur in the American South have a relationship that grows and improves over the years.,https://www.imdb.com/title/tt0097239/?ref_=sr_i_9
10. Parenthood,1989,2h 4m,PG-13,7.1,57K,82,Four Buckman siblings attempt to raise their children - each in their own different style - and deal with the joys and sorrows that the process brings.,https://www.imdb.com/title/tt0098067/?ref_=sr_i_10
11. Dead Poets Society,1989,2h 8m,PG,8.1,586K,79,"Maverick teacher John Keating returns in 1959 to the prestigious New England boys' boarding school where he was once a star student, using poetry to embolden his pupils to new heights of self-expression.",https://www.imdb.com/title/tt0097165/?ref_=sr_i_11
12. When Harry Met Sally...,1989,1h 35m,R,7.7,254K,76,"Harry and Sally have known each other for years, and are very good friends, but they fear sex would ruin the friendship.",https://www.imdb.com/title/tt0098635/?ref_=sr_i_12
13. The War of the Roses,1989,1h 56m,R,6.8,59K,80,A married couple tries everything to drive each other out of the house in a vicious divorce battle.,https://www.imdb.com/title/tt0098621/?ref_=sr_i_13
