link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
https://www.imdb.com/title/tt1517268/?ref_=sr_i_1,"['Greta Gerwig', 'Noah Baumbach']",['Greta Gerwig'],"['Margot Robbie', 'Ryan Gosling', 'Issa Rae', 'Kate McKinnon', 'Alexandra Shipp', 'Emma Mackey', 'Hari Nef', 'Sharon Rooney', 'Ana Cruz Kayne', 'Ritu Arya']","$100,000,000 (estimated)","$162,022,044","$1,447,038,421","$636,238,421","July 21, 2023","['United States', 'United Kingdom']","['Venice Beach, Venice, Los Angeles, California, USA']","['Warner Bros.', 'Heyday Films', 'LuckyChap']","Won 1 Oscar, 208 wins & 437 nominations total","['High-Concept Comedy', 'Quirky Comedy', 'Satire', 'Adventure', 'Comedy', 'Fantasy']","['English', 'Spanish']"
https://www.imdb.com/title/tt6718170/?ref_=sr_i_2,['Matthew Fogel'],"['Aaron Horvath', 'Michael Jelenic', 'Pierre Leduc']","['Chris Pratt', 'Anya Taylor-Joy', 'Charlie Day', 'Jack Black', 'Kevin Michael Richardson', 'Khary Payton', 'Charles Martinet', 'Sebastian Maniscalco', 'Rino Romano', 'John DiMaggio']","$100,000,000 (estimated)","$146,361,865","$1,360,847,665","$574,934,330","April 5, 2023","['United States', 'Japan', 'France']","['Paris, France (Studio)']","['Universal Pictures', 'Nintendo', 'Illumination Entertainment']","Awards, 2 wins & 48 nominations total","['Action Epic', 'Adventure Epic', 'Computer Animation', 'Fantasy Epic', 'High-Concept Comedy', 'Quest', 'Slapstick', 'Adventure', 'Animation', 'Comedy']",['English']
https://www.imdb.com/title/tt9362722/?ref_=sr_i_3,"['Phil Lord', 'Christopher Miller', 'Dave Callaham']","['Joaquim Dos Santos', 'Kemp Powers', 'Justin K. Thompson']","['Shameik Moore', 'Hailee Steinfeld', 'Brian Tyree Henry', 'Luna Lauren Velez', 'Jake Johnson', 'Oscar Isaac', 'Jason Schwartzman', 'Issa Rae', 'Daniel Kaluuya', 'Karan Soni']","$150,000,000 (estimated)","$120,663,589","$690,824,738","$381,593,754","June 2, 2023",['United States'],,"['Columbia Pictures', 'Marvel Entertainment', 'Avi Arad Productions']","Nominated for 1 Oscar, 106 wins & 168 nominations total","['Computer Animation', 'Superhero', 'Supernatural Fantasy', 'Teen Adventure', 'Urban Adventure', 'Action', 'Adventure', 'Animation', 'Family', 'Fantasy']",['English']
https://www.imdb.com/title/tt6791350/?ref_=sr_i_4,"['James Gunn', 'Jim Starlin', 'Stan Lee']",['James Gunn'],"['Chris Pratt', 'Chukwudi Iwuji', 'Bradley Cooper', 'Pom Klementieff', 'Dave Bautista', 'Karen Gillan', 'Vin Diesel', 'Austin Freeman', 'Stephen Blackehart', 'Terence Rosemore']","$250,000,000 (estimated)","$118,414,021","$845,555,777","$358,995,815","May 5, 2023","['United States', 'New Zealand', 'France', 'Canada']","['Atlanta, Georgia, USA']","['Marvel Studios', 'Film New Zealand', 'Marvel Entertainment']","Nominated for 1 Oscar, 11 wins & 90 nominations total","['Space Sci-Fi', 'Superhero', 'Action', 'Adventure', 'Comedy', 'Sci-Fi']","['English', 'Russian']"
https://www.imdb.com/title/tt15398776/?ref_=sr_i_5,"['Christopher Nolan', 'Kai Bird', 'Martin Sherwin']",['Christopher Nolan'],"['Cillian Murphy', 'Emily Blunt', 'Matt Damon', 'Robert Downey Jr.', 'Alden Ehrenreich', 'Scott Grimes', 'Jason Clarke', 'Kurt Koehler', 'Tony Goldwyn', 'John Gowans']","$100,000,000 (estimated)","$82,455,420","$975,811,333","$330,078,895","July 21, 2023","['United States', 'United Kingdom']","[""Los Alamos, New Mexico, USA (only interiors, Los Alamos facilities interiors, including Oppenheimer's house, Fuller Lodge Interior and Exterior)""]","['Universal Pictures', 'Atlas Entertainment', 'Gadget Films']","Won 7 Oscars, 361 wins & 371 nominations total","['Docudrama', 'Epic', 'Historical Epic', 'Period Drama', 'Psychological Drama', 'Biography', 'Drama', 'History']","['English', 'German', 'Italian', 'Dutch']"
https://www.imdb.com/title/tt5971474/?ref_=sr_i_6,"['David Magee', 'Hans Christian Andersen', 'John Musker']",['Rob Marshall'],"['Halle Bailey', 'Jonah Hauer-King', 'Melissa McCarthy', 'Javier Bardem', 'Noma Dumezweni', 'Art Malik', 'Daveed Diggs', 'Jacob Tremblay', 'Awkwafina', 'Jessica Alexander']","$355,100,000 (estimated)","$95,578,040","$569,626,289","$298,172,056","May 26, 2023",['United States'],"['Sardinia, Italy']","['Walt Disney Pictures', 'Lucamar Productions', 'Marc Platt Productions']","Awards, 2 wins & 31 nominations total","['Fairy Tale', 'Feel-Good Romance', 'Sea Adventure', 'Teen Romance', 'Adventure', 'Family', 'Fantasy', 'Musical', 'Romance']",['English']
https://www.imdb.com/title/tt6166392/?ref_=sr_i_7,"['Roald Dahl', 'Paul King', 'Simon Farnaby']",['Paul King'],"['Timothée Chalamet', 'Gustave Die', 'Murray McArthur', 'Paul G. Raymond', 'Bertie Caplan', 'Isy Suttie', 'Kobna Holdbrook-Smith', 'Matilda Tucker', 'Tom Davis', 'Olivia Colman']","$125,000,000 (estimated)","$39,005,800","$634,502,312","$218,402,312","December 15, 2023","['United States', 'United Kingdom', 'Canada']","['Bath, Somerset, England, UK (October 2021)']","['Warner Bros.', 'Village Roadshow Pictures', 'The Roald Dahl Story Company']","Nominated for 1 BAFTA Award, 3 wins & 42 nominations total","['Supernatural Fantasy', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical']","['English', 'Latin', 'French']"
https://www.imdb.com/title/tt10954600/?ref_=sr_i_8,"['Jeff Loveness', 'Stan Lee', 'Larry Lieber']",['Peyton Reed'],"['Paul Rudd', 'Evangeline Lilly', 'Michael Douglas', 'Michelle Pfeiffer', 'Jonathan Majors', 'Kathryn Newton', 'Corey Stoll', 'Bill Murray', ""Katy O'Brian"", 'William Jackson Harper']","$200,000,000 (estimated)","$106,109,650","$476,071,180","$214,504,909","February 17, 2023","['United States', 'Australia', 'Canada']","['Nevsehir, Turkey']","['Marvel Studios', ""Lightnin' Production Rentals"", 'Québec Production Services Tax Credit']","Awards, 14 nominations total","['Superhero', 'Action', 'Adventure', 'Comedy', 'Sci-Fi']",['English']
https://www.imdb.com/title/tt10366206/?ref_=sr_i_9,"['Shay Hatten', 'Michael Finch', 'Derek Kolstad']",['Chad Stahelski'],"['Keanu Reeves', 'Laurence Fishburne', 'George Georgiou', 'Lance Reddick', 'Clancy Brown', 'Ian McShane', 'Marko Zaror', 'Bill Skarsgård', 'Donnie Yen', 'Aimée Kwan']","$100,000,000 (estimated)","$73,817,950","$440,180,275","$187,131,806","March 24, 2023","['United States', 'Germany']","['Wadi Rum Desert, Jordan (location)']","['Lionsgate', 'Thunder Road Pictures', '87Eleven Entertainment']","Awards, 37 wins & 49 nominations total","['Action Epic', 'Gun Fu', 'One-Person Army Action', 'Action', 'Crime', 'Thriller']","['English', 'Japanese', 'Russian', 'French', 'Spanish', 'German', 'Latin', 'Cantonese', 'Arabic']"
https://www.imdb.com/title/tt7599146/?ref_=sr_i_10,"['Rod Barr', 'Alejandro Monteverde']",['Alejandro Monteverde'],"['Jim Caviezel', 'Mira Sorvino', 'Bill Camp', 'Cristal Aparicio', 'Javier Godino', 'Lucás Ávila', 'Yessica Borroto Perryman', 'Manny Perez', 'Eduardo Verástegui', 'Samuel Livingston']","$14,600,000 (estimated)","$19,680,879","$250,570,396","$184,178,046","July 4, 2023","['Mexico', 'United States']","['Cartagena, Colombia']","['2521 Entertainment', 'Metanoia', 'Santa Fe Films']","Awards, 2 wins & 4 nominations total","['Docudrama', 'True Crime', 'Biography', 'Crime', 'Drama', 'History', 'Thriller']","['English', 'Spanish']"
