Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
11. Tol'able David,1921,1h 39m,,7.1,2K,,"When three thuggish men are responsible for the death of his father and the crippling of his brother, young David must choose between supporting his family or risking his life and exacting vengeance.",https://www.imdb.com/title/tt0012763/?ref_=sr_i_11
12. Camille,1921,1h 12m,Passed,6.5,1.1K,,"A courtesan and an idealistic young man fall in love, only for her to give up the relationship at his status-conscious father's request.",https://www.imdb.com/title/tt0012027/?ref_=sr_i_12
13. The Love Light,1921,1h 29m,Unrated,6.4,433,,"Angela (Mary Pickford) maintains a coastal lighthouse in Italy, where she awaits the return of her brothers from the war. She learns they are casualties and takes solace in the arms of an American sailor washed ashore.",https://www.imdb.com/title/tt0012408/?ref_=sr_i_13
14. The Ace of Hearts,1921,1h 15m,Passed,6.8,1.4K,,Members of a secret anarchist group take revenge.,https://www.imdb.com/title/tt0011904/?ref_=sr_i_14
15. The Conquering Power,1921,1h 29m,TV-G,6.8,565,,"After losing his father, a playboy moves in with his miserly uncle, who seeks to cheat him out of his inheritance.",https://www.imdb.com/title/tt0012068/?ref_=sr_i_15
16. Adventures of Tarzan,1921,1h 13m,Passed,5.6,178,,"When Jane is abducted by Arab slave traders, Tarzan comes to her rescue, only to see her kidnapped again by Queen La of Opar. To save Jane, Tarzan must battle both the queen's minions and William Clayton, who seeks Tarzan's family title.",https://www.imdb.com/title/tt0011908/?ref_=sr_i_16
17. Missing Husbands,1921,2h 52m,Not Rated,6.6,443,,"Two men, lost in the desert, meet Queen Antinea, ruler of Atlantis.",https://www.imdb.com/title/tt0010969/?ref_=sr_i_17
18. The Blot,1921,1h 31m,Passed,6.7,728,,"Professor teaches unmotivated wealthy students. Neighbor Olsen is rich, Griggs family is poor. Olsen and Reverend Gates admire Amelia Griggs. Wealthy student Phil befriends Reverend, recognizes class divide, tries to help.",https://www.imdb.com/title/tt0011979/?ref_=sr_i_18
19. Seven Years Bad Luck,1921,1h 2m,TV-G,7.1,1.4K,,"After breaking a mirror in his home, superstitious Max tries to avoid situations which could bring bad luck-- but in doing so, causes himself the worst luck imaginable.",https://www.imdb.com/title/tt0127834/?ref_=sr_i_19
20. Hamlet,1921,2h 11m,,7.0,540,,"Danish silent movie-star Asta Nielsen formed her own production company to make this film, in which new elements are combined with features (and a few lines) familiar from Shakespeare's version of the legend. The most important of these changes sees Hamlet made into a female character - a princess forced to masquerade as a man by her scheming mother; from this follows Hamlet's secret passion for Horatio and rivalry with Ophelia for his love. Queen Gertrude is here presented as conspiring in her first husband's murder, and the old king's ghost does not appear - young Hamlet merely hears a voice from the tomb and (apparently) dreams of him. In addition, Hamlet now kills Claudius (in a fire) immediately upon returning from Norway with an army led by old school- friend Fortinbras, and it falls to Gertrude to engineer Hamlet's death in the fencing match as well as kill herself by accidentally drinking the poisoned wine.",https://www.imdb.com/title/tt0012249/?ref_=sr_i_20
21. A Connecticut Yankee in King Arthur's Court,1921,1h 20m,,6.8,50,,"In 1921, a young man, having read Mark Twain's classic novel of the same title, dreams that he himself travels to King Arthur's court, where he has similar adventures and outwits his foes by means of very modern inventions including motorcycles and nitroglycerine.",https://www.imdb.com/title/tt0012067/?ref_=sr_i_21
22. The Affairs of Anatol,1921,1h 57m,Unrated,6.6,1.4K,,Socialite Anatol Spencer seeks a better relation than he has with his wife. He sets up the friend of his youth Emilie in an apartment and she two-times him; he comforts near-suicidal Annie and she robs him.,https://www.imdb.com/title/tt0011909/?ref_=sr_i_22
23. Dracula's Death,1921,1h 5m,,7.0,146,,A girl has frightening visions after visiting an insane asylum where one of the inmates claims to be Drakula and she can not be sure whether they were a nightmare or real.,https://www.imdb.com/title/tt0240464/?ref_=sr_i_23
24. Little Lord Fauntleroy,1921,1h 52m,Passed,6.8,384,,An American boy turns out to be the long-lost heir of a British fortune. He is sent to live with the cold and unsentimental lord who oversees the trust.,https://www.imdb.com/title/tt0012397/?ref_=sr_i_24
"25. Mysteries of India, Part I: Truth",1921,2h,,6.7,421,,The unfaithful wife of a cruel Indian prince attempts to escape from his domination.,https://www.imdb.com/title/tt0012314/?ref_=sr_i_25
26. Dream Street,1921,1h 42m,Passed,5.5,221,,Three men in London compete for the love of a dance-hall girl.,https://www.imdb.com/title/tt0012122/?ref_=sr_i_26
27. Through the Back Door,1921,1h 29m,,6.8,221,,"When her mother remarries, a young Belgian girl is left behind with her nurse, but when Germany invades the country, she is sent to America to find her mother.",https://www.imdb.com/title/tt0012755/?ref_=sr_i_27
28. The Nut,1921,1h 14m,Not Rated,6.5,309,,Eccentric inventor Charlie Jackson tries to interest wealthy investors in his girlfriend's plan to help children from poor neighborhoods.,https://www.imdb.com/title/tt0012513/?ref_=sr_i_28
29. The Three Musketeers,1921,1h 59m,,6.9,1.2K,,"Cardinal Richelieu, engaged in intrigue at the court of Louis XIII, attempts to rule by threatening the queen, who is secretly in love with the Duke of Buckingham. From Gascony comes D'Artagnan to join the King's Musketeers in his quest for adventure. He wins the right to membership by proving his prowess with the sword and forms an eternal alliance with Athos, Porthos, and Aramis, the Three Musketeers. After many adventures, he embarks on a dangerous mission to England to recover a diamond brooch, a gift of the king, which the queen has given to Buckingham as a token of affection. He recovers it and returns in time to save the queen from the wrath of Louis, defeat the cardinal's intrigue, and win Constance, the queen's seamstress.",https://www.imdb.com/title/tt0012752/?ref_=sr_i_29
"30. Mysteries of India, Part II: Above All Law",1921,1h 40m,,6.7,446,,Irene saves Herbert and the two help Princess Savitri flee the palace.,https://www.imdb.com/title/tt0012313/?ref_=sr_i_30
31. A Small Town Idol,1921,1h 10m,Passed,6.4,79,,"Sam, a young man in a small town, is accused of being a thief. Unable to prove his innocence--and not knowing that he's being framed by a local villain to keep him away from pretty young Mary, the town beauty whom the villain wants for himself--he leaves town and goes to Hollywood to become an actor. He eventually returns home to town as a star, but once again finds himself the victim of the town villain, who this time abducts sweet young Mary. Sam must use all his acting skills to track down the villain and save Mary.",https://www.imdb.com/title/tt0012701/?ref_=sr_i_31
32. Journey into the Night,1921,1h 21m,,6.2,536,,"Dr Eigil Borne is engaged to Hélène, a girl who is madly in love with him. At Hélène's birthday celebration, Eigil invites her to a cabaret, where he meets his other love, Lily, a passionate, fiery and funny dancer.",https://www.imdb.com/title/tt0011217/?ref_=sr_i_32
33. The Hope Diamond Mystery,1921,5h,Passed,6.5,55,,"The true story of Lord Francis Hope, who inherits the Hope Diamond and marries showgirl May Yohe'. Lord Francis Hope gambles away the family fortune and May Yohe' leaves him--another suspected curse of owning the Hope Diamond.",https://www.imdb.com/title/tt0012293/?ref_=sr_i_33
34. Fool's Paradise,1921,1h 49m,,7.0,91,,"In a Mexican border town Arthur befriends cantina girl Poll. She falls for him but he still loves the dancer Rosa. When the cigar Poll gives him explodes and blinds him, Arthur is duped into thinking Poll is Rosa and marries her. When his vision is surgically restored, he leaves for Siam to find Rosa.",https://www.imdb.com/title/tt0012181/?ref_=sr_i_34
35. The Mechanical Man,1921,26m,,5.9,299,,The story begins with a scientist creating a device shaped like a man that can be remote-controlled by a machine.,https://www.imdb.com/title/tt0337377/?ref_=sr_i_35
36. A Tale of Two Worlds,1921,1h 10m,Passed,5.8,60,,"A white child is adopted and raised by a Chinese citizen and brought to San Francisco, where no one surmises that she is actually not Chinese.",https://www.imdb.com/title/tt0010859/?ref_=sr_i_36
37. Markens grøde,1921,1h 15m,,6.5,254,,"After the Nobel prize winning Knut Hamsun-novel, with it's criticism of industrialization, urbanizing and loss of values. The farmer Isak makes a farm out of barren soil, together with Inger and their two sons. She kills the third.",https://www.imdb.com/title/tt0011440/?ref_=sr_i_37
38. The Sheik,1921,1h 26m,Passed,6.2,3.8K,,"A charming Arabian sheik becomes infatuated with an adventurous, modern-thinking Englishwoman and abducts her to his home in the Saharan desert.",https://www.imdb.com/title/tt0012675/?ref_=sr_i_38
39. Four Around the Woman,1921,1h 25m,Not Rated,5.9,645,,"Harry Yquem, a wealthy broker, remains obsessed with delusions of his devout wife's infidelity.",https://www.imdb.com/title/tt0012806/?ref_=sr_i_39
40. A Perfect Crime,1921,50m,Passed,6.5,55,,"Wally Griggs, a timid bank messenger, lives another life as a dashing young sport whose tales of wild adventure interest bank president Halliday and romantically fascinate Mary, who has been swindled out of a fortune by Thaine, now district attorney. When Wally decides to hide some bank bonds and is arrested by Thaine, he sues for false imprisonment and wins back Mary's money. He then returns the bank funds, pretending aphasia, and decides to become an author.",https://www.imdb.com/title/tt0012565/?ref_=sr_i_40
41. The Island of the Lost,1921,1h 18m,,4.6,74,,A loose and unofficial silent adaptation of H. G. Wells' The Island Of Dr. Moreau.,https://www.imdb.com/title/tt0340177/?ref_=sr_i_41
42. Orphans of the Storm,1921,2h 30m,Not Rated,7.3,5.6K,,"Two orphaned sisters are caught up in the turmoil of the French Revolution, encountering misery and love along the way.",https://www.imdb.com/title/tt0012532/?ref_=sr_i_42
43. Molly O',1921,1h 20m,,6.3,84,,"An Irish washerwoman's daughter falls in love with one of America's most eligible bachelors, much to the chagrin the young doctor's fiancée. The two girls attend a masked ball in similar costumes, where Molly is mistaken for her rival.",https://www.imdb.com/title/tt0012468/?ref_=sr_i_43
44. Buried Treasure,1921,1h 10m,Passed,6.0,199,,"Strung around the idea of reincarnation, this film goes back in time to the days of the Spanish galleons and pirates burying their treasure; treasure to be found centuries later.",https://www.imdb.com/title/tt0012016/?ref_=sr_i_44
45. The Conquest of Canaan,1921,1h 10m,Passed,5.2,27,,"Ne'er-do-well Joe Louden scandalizes his small town and especially the proper Judge Pike. But through the love of young Ariel Taber, Joe shows the town who the real scoundrel is.",https://www.imdb.com/title/tt0012069/?ref_=sr_i_45
46. Forbidden Fruit,1921,1h 27m,,6.5,211,,"Mary Maddock becomes a seamstress after her husband Steve wastes their money on booze. Her employer provides her as an escort to accompany millionaire Mallory. Her husband tries blackmailing Mallory and is later killed by his accomplice, leaving Mary free to wed the millionaire.",https://www.imdb.com/title/tt0012187/?ref_=sr_i_46
47. Miss Lulu Bett,1921,1h 11m,Not Rated,6.8,427,,"A once-timid young woman gains newfound confidence after a failed marriage, much to the chagrin of her miserable family.",https://www.imdb.com/title/tt0012465/?ref_=sr_i_47
48. Irrende Seelen,1921,,,,,,Drama about Prince Myschkin - known as The Idiot. His philandering ways makes him discard his lover Nastasja in favor of a younger girl.,https://www.imdb.com/title/tt0012323/?ref_=sr_i_48
49. Fighting Fate,1921,Passed,,6.8,24,,,https://www.imdb.com/title/tt0012164/?ref_=sr_i_49
50. The Hound of the Baskervilles,1921,,,4.1,56,,"Sherlock Holmes comes to the aid of his friend Henry Baskerville, who is under a family curse and menaced by a demonic dog that prowls the bogs near his estate and murders people.",https://www.imdb.com/title/tt0011309/?ref_=sr_i_50
51. Be My Wife,1921,55m,Not Rated,6.8,487,,"Max is determined to woo Mary, despite her Aunt Agatha's disapproval.",https://www.imdb.com/title/tt0011948/?ref_=sr_i_51
52. My Boy,1921,55m,,6.2,314,,An orphan escapes immigration officials at Ellis Island and goes to live with an old ship's master who can't find work and can't pay the rent.,https://www.imdb.com/title/tt0012486/?ref_=sr_i_52
53. Love Never Dies,1921,1h 4m,,6.3,131,,"John and Tilly's happy marriage is ruined when Tilly's father finds out about the scandalous past of John's mother. John, unaware of his father-in-law's meddling, thinks Tilly has left him, and he leaves town. Her father leads Tilly to believe that John has died in an accident, and he pushes her to marry someone else.",https://www.imdb.com/title/tt0012409/?ref_=sr_i_53
54. Rip Van Winkle,1921,58m,,5.9,65,,"The story shows the development of the united state in divergent fields : Political, social and even economic field.",https://www.imdb.com/title/tt0012627/?ref_=sr_i_54
55. You Find It Everywhere,1921,,,,,,"Andrew Gibson inherits problems when his father dies and leaves shares of his piano manufacturing business to his workmen. To add to his troubles, Andrew's girl, Nora Gorodna, is being pursued by José Ferra, one of the workmen; and Lila Normand, a society girl, tricks Andrew into proposing. José finds out about the proposal and informs Nora. Andrew tries to solve the factory difficulties by turning the plant over to the workmen. No longer having a job, Andrew is rejected by Lila, and Nora has accepted José. Andrew goes to the Maine woods for a rest, while José hires thugs and begins to destroy the factory. Andrew returns in time to head off José's plans and to convince Nora he loves her. She willingly forsakes José.",https://www.imdb.com/title/tt0012871/?ref_=sr_i_55
56. Man-Woman-Marriage,1921,1h 25m,,5.3,25,,"Rebelling against a forced engagement to Schuyler, Victoria falls in love with young attorney David Courtney and marries him. At first they are happy, but when David is drawn into political corruption and accepts the attentions of other women, she tries to compete with them, then denounces him. When he runs for U.S. Senator, she is nominated as a dark-horse candidate against him and wins. He is indicted for bribery during the campaign and while in prison is redeemed through her visits. In each crisis Victoria dreams of the women of corresponding ages: the stone age, the age of chivalry, Amazons and their supremacy over men, the life of debauchery in the Roman era, and the dawn of Christianity in her dream of David as Constantine and herself as a Christian slave who converts the pagan world.",https://www.imdb.com/title/tt0012445/?ref_=sr_i_56
57. Brewster's Millions,1921,1h 1m,Passed,6.8,54,,"Monte Brewster learns that he has inherited $10 million from his late grandfather, but then learns that he must spend $2 million in less than a year and remain unmarried to inherit the rest of the money.",https://www.imdb.com/title/tt0011998/?ref_=sr_i_57
58. Kipps,1921,,,,,,"A sacked clerk inherits £3,000 a year, tries society, and returns to his working-class sweetheart.",https://www.imdb.com/title/tt0012353/?ref_=sr_i_58
59. Black Beauty,1921,1h 10m,Passed,6.2,31,,"Anna Sewell's ""autobiography"" of a horse named Black Beauty is here expanded to include the adventures of the humans who surround the horse.",https://www.imdb.com/title/tt0011973/?ref_=sr_i_59
60. Ladies Must Live,1921,1h 20m,,7.1,66,,"Schooled by her wealthy brother-in-law William Hollins, Christine Bleeker plans to marry Ralph Lincourt when he is divorced. He, however, is equally pursued by Nancy Barron, whom Christine dislikes. Ned Klegg loves social secretary Barbara, and resents the attention paid her by Barron, Nancy's elderly husband. Nell Martin, a servant in the Hollins home, is in love with the gardener but is persecuted by the butler. Aviator Mulvain and his mechanic Le Prim arrive, and Le Prim absconds with Nancy in an auto, pursued by Mulvain and Christine, who force him to release her. Christine announces her engagement to Mulvain, who declares he is a poor man. In the resulting commotion, it transpires that Nell, threatened with exposure, has drowned herself. The shock brings a change of emotion: Barbara rejects Barron and accepts Klegg, and Christine accepts Mulvain, content to share his poverty.",https://www.imdb.com/title/tt0012366/?ref_=sr_i_60
61. Crazy to Marry,1921,50m,,7.0,23,,"Dr. Hobart Hupp believes he can cure criminals by surgery, and experiments on Dago Red, who has been promised freedom if the operation is successful. Hobart drives to his wedding later that day, unaware that his fiancée, socialite Estrella De Morgan, is actually in love with young Arthur Simmons. Along the way, charming Annabelle Landis mistakes Hobart for her chauffeur, and he drives 300 miles to her home while deciding whether he wants to desert his waiting bride. Upon her arrival, Annabelle is intercepted by her parents, who demand that she marry the man of their choice. Dago Red comes to the doctor's rescue and they escape to an island, accompanied by Annabelle and a minister. There they find Estrella, who has eloped with Arthur. The parents arrive soon after to find Hobart married to Annabelle, and Estrella married to Arthur.",https://www.imdb.com/title/tt0012077/?ref_=sr_i_61
62. The Devil,1921,58m,,6.0,82,,"Good has always defeated Bad, so can Truth be overcome by Evil?",https://www.imdb.com/title/tt0012107/?ref_=sr_i_62
63. Don't Call Me Little Girl,1921,50m,,,,,"Joan Doubleday is a shy spinster, who has been engaged to Monty Wade for 12 years, is secretly adored by Peter Flagg. Her young niece, Jerry, arrives and sets out to capture Monty. On the wedding day, Jerry announces that the grooms have exchanged places and that Peter will marry Joan. A quarrel prevents preparations for the wedding, but Jerry finally convinces Joan that she was meant for Peter.",https://www.imdb.com/title/tt0125064/?ref_=sr_i_63
64. Too Wise Wives,1921,1h 20m,Passed,5.9,216,,An insecure wife fears her husband may be straying back to an old flame.,https://www.imdb.com/title/tt0012769/?ref_=sr_i_64
65. Peck's Bad Boy,1921,51m,,6.2,112,,"Trouble and havoc seem to trail Little Henry Peck wherever he goes and only his dear mother understands him. But when young Henry's pranks get his big sister's boyfriend, Dr. Martin, arrested, dad decides that the boy must be punished.",https://www.imdb.com/title/tt0012563/?ref_=sr_i_65
66. Arsena Jorjiashvili,1921,50m,,5.9,69,,Revolutionary uprising of Georgian laborers in 1905.,https://www.imdb.com/title/tt0012484/?ref_=sr_i_66
67. Desperate Trails,1921,50m,,4.1,61,,"Bart Carson is in love with Lou and even goes to jail to save Walter A. Walker, a man she says is her brother but who is really a husband who has deserted his wife and two children.",https://www.imdb.com/title/tt0012102/?ref_=sr_i_67
68. The Four Feathers,1921,1h 55m,Not Rated,3.5,28,,A 'coward' resigns his commission and poses as an Arab to save his former comrades.,https://www.imdb.com/title/tt0012189/?ref_=sr_i_68
69. The Sky Pilot,1921,1h 17m,Not Rated,6.1,184,,The sky pilot is a preacher who helps Gwen walk again after a near-fatal accident.,https://www.imdb.com/title/tt0012699/?ref_=sr_i_69
70. The Silent Call,1921,1h 10m,,4.7,26,,"When Flash's master, Clark Moran, goes out of town on business, Flash, who is part wolf, is falsely accused of sheepicide and sentenced to death by local ranchers. Escaping into the mountains, Flash finds a mate but has to leave his new companion to rescue his master's love, Betty, who has been kidnapped by the real sheep killer, Luther Nash.",https://www.imdb.com/title/tt0012685/?ref_=sr_i_70
71. Straight Is the Way,1921,1h 10m,,6.8,24,,"Bob Carter and ""Loot"" Follet, are two thieves who locate themselves in the unused part of the New Hampshire home of Aunt Mehitable and her niece Dorcas. Loan shark Jonathan Squoggs presses Mehitable for payment of the mortgage, and the two crooks decide to help the ladies when they consult their Ouija board to find a hidden treasure. Finding the treasure reveals a surprise thief and a chance for new lives for the crooks, Dorcas, and Mehitable.",https://www.imdb.com/title/tt0012728/?ref_=sr_i_71
72. The White Horseman,1921,,,,,,"Wayne Allen, a young westerner, inherits some apparently worthless land. A complicated system of mines is discovered on the land, which shelters a treasure hidden by an extinct band of Indians. The story then develops into a struggle over this treasure between the hero, his girl's villainous uncle, and a band of outlaws, headed by ""The White Spider.""",https://www.imdb.com/title/tt0012840/?ref_=sr_i_72
73. What Do Men Want?,1921,1h 10m,,6.3,77,,"An inventor starts a family with his childhood sweetheart, but after he becomes successful, he becomes restless and takes up with another woman. However, the woman's true nature is revealed, he realizes his mistake.",https://www.imdb.com/title/tt0012827/?ref_=sr_i_73
74. Parisette,1921,6h 20m,,6.4,41,,"A cine-roman following the fates of a Portuguese nobleman, a Carmelite nun, and a mysterious lookalike.",https://www.imdb.com/title/tt0012548/?ref_=sr_i_74
75. Serenade,1921,1h 10m,Passed,3.9,15,,"In the Spanish town of Magdalena live María and her sweetheart, Pancho, son of the governor. When the town is captured by brigands led by Ramírez, the governor is deposed, and Don Domingo Maticas is appointed in his place. Ramón, son of the new governor, becomes infatuated with María. She repulses him, but he is encouraged by her mother. The jealousy of the two young rivals results in a duel in which Ramón is seriously wounded. María promises to marry Ramón on the condition that Pancho's life is spared, but Ramón breaks his promise and has Pancho arrested. A counterrevolution occurs, and Pancho escapes. He seeks out Ramón and disarms him in a duel, but spares his life. Touched by his rival's generosity, Ramón helps Pancho and María escape to safety and is himself killed.",https://www.imdb.com/title/tt0012665/?ref_=sr_i_75
76. The Witching Hour,1921,1h 10m,,6.9,17,,"Jack Brookfield is a professional gambler. His niece, Viola, is engaged to Clay Whipple. Whipple's mother, a widow, was Brookfield's former love. Frank Hardmuth, the District Attorney, is Whipple's rival for Viola's affections. Whipple has inherited a fear of a particular cat's-eye jewel. At a party, a drunk named Tom Denning taunts Whipple with the jewel, causing Whipple to strike and kill him. Hardmuth prosecutes the case, and gets Whipple convicted. Behind bars, Whipple has a dream of his wedding day, seeing himself and Viola at the altar; then a rope falls from above and encircles his neck. Whipple's mother remembers that Judge Prentice, who is on the Supreme Court, was once in love with her own mother. She appeals to him to intercede, and he recalls an incident involving the jewel which caused him to fight over Mrs. Whipple's mother, who also had a reaction to the jewel. The Judge secures a new trial for Whipple, and testifies on his behalf regarding the jewel. Whipple is acquitted. Brookfield exposes Hardmuth, who had been seeking the Governor's office, in a murder plot.",https://www.imdb.com/title/tt0012855/?ref_=sr_i_76
77. Miracles of the Jungle,1921,,,,,,The adventures of two U.S. Secret Service men sent to Africa to bring back a man wanted for murder.,https://www.imdb.com/title/tt0012463/?ref_=sr_i_77
78. Lady Hamilton,1921,,,5.7,44,,"The dramatic story of Lady Hamilton's rise and fall in European society during the 1700s and early 1800s, including the romantic love story with Lord Nelson.",https://www.imdb.com/title/tt0012368/?ref_=sr_i_78
79. Don't Neglect Your Wife,1921,1h,,,,,"Feeling neglected by her husband, the wife of a prominent San Francisco doctor finds herself attracted to a young newspaper reporter. Although they haven't brought their relationship to ""the next level"", her husband finds out about them and forces the young man to leave town. Dejected, he gives up his career, moves to New York, and winds up an alcoholic in one of the most dangerous neighborhoods in the city. The doctor's wife sets out to find him.",https://www.imdb.com/title/tt0012116/?ref_=sr_i_79
80. The Little Clown,1921,50m,,,,,"Pat, an orphan born and reared in the circus, is the protégé of Toto, the clown, who cherishes the hope of marrying her. In a southern town, Pat meets Dick Beverley, son of an aristocratic family, who joins the circus as a trick rider after a quarrel with his parents, and the two fall in love. Although finally accepted by the Beverleys, she is required to learn the social graces in their home. When her circus friends pay a visit, they are expelled for being intoxicated, but when Dick's younger brother confesses to spiking the punch all is forgiven and the couple are married.",https://www.imdb.com/title/tt0012394/?ref_=sr_i_80
81. Don't Tell Everything,1921,50m,,5.9,31,,"Marian Westover is loved by wealthy young Cullen Dale and his best friend Harvey Gilroy, whose loyalty to Dale keeps him silent. After they both sustain injuries in a polo game, Cullen shows particular solicitude in caring for his friend. Cullen proposes to and is accepted by Marian, but she becomes jealous of his former girlfriends, and when Jessica Ramsey arrives and tries to capture Cullen, Marian fails to emulate her athletic prowess. Jessica invites the couple to a mountain lodge, but when Marian refuses to go, Cullen sweeps her into an automobile and has a marriage ceremony performed. She returns home, and Cullen goes on to the lodge, keeping his marriage secret. A storm prevents Cullen from returning home, and Marian, in alarm, enlists Gilroy's aid. At the lodge, everything is explained to the satisfaction of all but Jessica.",https://www.imdb.com/title/tt0012117/?ref_=sr_i_81
82. Bits of Life,1921,1h,,6.2,17,,"Episode 1: The Bad Samaritan. Tom Levitt, half-breed son of a Chinese and a white woman, is the victim of brutality during his boyhood and becomes a criminal. A friend, released from jail, tells Tom he is going straight and asks for money to leave town; Tom takes a stolen wallet from another boy. After hearing a preacher tell the story of the Good Samaritan, he goes to aid a man who has been assaulted; facing a ten-year sentence for robbery, he reflects on the irony of his downfall. Episode 2: The Man Who Heard Everything. Ed Johnson, who barely makes a living from barbering, is deaf, but he is happy in the belief that the world is good and that he is loved by his wife. Coming into possession of an instrument that restores his hearing, he learns that the persons he has idolized are not to be trusted and that his wife is unfaithful; in despair, he destroys the instrument. Episode 3: Hop. As a boy in China, Chin Gow learns that girl infants are undesirable. When a man, he becomes proprietor of several San Francisco opium dens and weds Toy Sing, who bears him a baby girl. Chin Gow beats his wife and vows to slay the child. His wife's friend brings in a crucifix sent by the priest, and as he nails it to the wall, the spike penetrates the skull of Chin Gow lying in a bunk on the other side of the wall and kills him. Episode 4: The Intrigue. On a yachting tour of the world, Reginald Vandebrook, reaching a foreign country, falls in love with a girl he has never seen before; he hears her called Princess and follows her into a building. There he is surrounded by East Indians who are about to murder him. He awakens to find himself in a dentist's chair having a tooth extracted.",https://www.imdb.com/title/tt0011972/?ref_=sr_i_82
83. Good and Evil,1921,50m,,4.7,28,,"Count Marlin has been asked by the Duchess of Ormonde to visit him at her garden party. Pierre Danton, a prisoner, escapes. He meets Marlin's machine, jumps in, stuns Marlin with a blow, dresses in his domino and goes to the party. Vera meets him and takes him to her boudoir thinking him Marlin. Danton's story interests Vera. She shields him from the police. He tells her that he is the victim of Fate. Vera decides to help him. She gives him a small sum of money. He plays it at Monte Carlo and wins a fortune. When Vera comes to Monte Carlo she finds Danton a new man and loves him but his interest in centered in Bessie Winthrop, an American girl. Fate again turns against Danton and he loses all. He falls and in a bewildered mental condition dreams that he is about to commit suicide when he is stopped by a stranger. The stranger is Fate and he shows Danton in a series of three visions that Happiness is found by Youth in avoiding Temptation, Intrigue and Passion. Danton recovers. He finds his happiness in work in America with Bessie. Vera continues her old life.",https://www.imdb.com/title/tt0011137/?ref_=sr_i_83
84. The Mother Heart,1921,50m,,,,,"Forced to theft when in dire straits, family man John Howard is arrested for stealing food from a grocery store and is put in jail. The shock kills his wife, and his children are sent to an orphanage. Ella is adopted by a wealthy widow, and May finds a place on the farm of George Stuart, where she attracts the attentions of farmhand Billy Bender. Clifford Hamilton, manager of Stuart's grocery stores, calls at the farm with some papers and comes to know May and later her sister, who has been named heir to the widow. After firing the manager for dishonesty, Stuart finds that Hamilton is responsible for May's father's being jailed, and he reunites Howard with his children.",https://www.imdb.com/title/tt0012479/?ref_=sr_i_84
85. The Autumn of Pride,1921,,,,,,A man buys a farm to stop his rich father from evicting a farmer's daughter.,https://www.imdb.com/title/tt0295180/?ref_=sr_i_85
