Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
1. Aladdin,1992,1h 30m,G,8.0,484K,86,A kind-hearted street urchin and a power-hungry Grand Vizier vie for a magic lamp that has the power to make their deepest wishes come true.,https://www.imdb.com/title/tt0103639/?ref_=sr_i_1
2. Home Alone 2: Lost in New York,1992,2h,PG,6.9,427K,46,"Kevin is separated from his family again when he accidentally boards a flight to New York City during a Christmas trip to Miami. However he crosses paths with the same burglars, who now plan to rob a toy store on Christmas eve.",https://www.imdb.com/title/tt0104431/?ref_=sr_i_2
3. Batman Returns,1992,2h 6m,PG-13,7.1,339K,68,"While Batman deals with a deformed man calling himself the Penguin wreaking havoc across Gotham with the help of a cruel businessman, a female employee of the latter becomes the Catwoman with her own vendetta.",https://www.imdb.com/title/tt0103776/?ref_=sr_i_3
4. Lethal Weapon 3,1992,1h 58m,R,6.7,183K,40,Martin Riggs and Roger Murtaugh pursue a former LAPD officer who uses his knowledge of police procedure and policies to steal and sell confiscated guns and ammunition to local street gangs.,https://www.imdb.com/title/tt0104714/?ref_=sr_i_4
5. A Few Good Men,1992,2h 18m,R,7.7,300K,62,A military lawyer is tasked with defending two US Marines charged with murdering a fellow Marine and intends to prove they were only following their base commander's orders.,https://www.imdb.com/title/tt0104257/?ref_=sr_i_5
6. Sister Act,1992,1h 40m,PG,6.5,113K,51,"When a nightclub singer is forced to take refuge from the mob in a convent, she ends up turning the convent choir into a soulful chorus complete with a Motown repertoire, until the sudden celebrity of the choir jeopardizes her identity.",https://www.imdb.com/title/tt0105417/?ref_=sr_i_6
7. The Bodyguard,1992,2h 9m,R,6.4,153K,39,"A former Secret Service agent takes on the job of bodyguard to an R&B singer, whose lifestyle is most unlike a President's.",https://www.imdb.com/title/tt0103855/?ref_=sr_i_7
8. Wayne's World,1992,1h 34m,PG-13,7.0,177K,57,Two slacker friends try to promote their public-access cable show.,https://www.imdb.com/title/tt0105793/?ref_=sr_i_8
9. Basic Instinct,1992,2h 7m,R,7.1,230K,43,A violent police detective investigates a brutal murder that might involve a manipulative and seductive novelist.,https://www.imdb.com/title/tt0103772/?ref_=sr_i_9
10. A League of Their Own,1992,2h 8m,PG,7.4,125K,69,"During World War II, sisters Dottie and Kit join the first female professional baseball league and struggle to help it succeed amid their own growing rivalry.",https://www.imdb.com/title/tt0104694/?ref_=sr_i_10
11. Unforgiven,1992,2h 10m,R,8.2,452K,85,Retired Old West gunslinger Will Munny reluctantly takes on one last job to avenge an injustice with the help of his old partner and a newer outlaw known simply as The Schofield Kid.,https://www.imdb.com/title/tt0105695/?ref_=sr_i_11
12. The Hand That Rocks the Cradle,1992,1h 50m,R,6.7,51K,64,"After her sex offender husband gets caught in the act and kills himself, an embittered pregnant widow loses her child, and embarks on a mission of vengeance against one of her husband's victims and the woman's family.",https://www.imdb.com/title/tt0104389/?ref_=sr_i_12
13. Under Siege,1992,1h 43m,R,6.5,99K,58,An ex-Navy Seal turned cook is the only person who can stop a group of terrorists when they seize control of a U.S. battleship.,https://www.imdb.com/title/tt0105690/?ref_=sr_i_13
14. Patriot Games,1992,1h 57m,R,6.8,124K,64,"When CIA analyst Jack Ryan interferes with an IRA assassination, a renegade faction targets him and his family for revenge.",https://www.imdb.com/title/tt0105112/?ref_=sr_i_14
15. Dracula,1992,2h 8m,R,7.4,255K,57,The centuries old vampire Count Dracula comes to England to seduce his barrister Jonathan Harker's fiancée Mina Murray and inflict havoc in the foreign land.,https://www.imdb.com/title/tt0103874/?ref_=sr_i_15
16. White Men Can't Jump,1992,1h 55m,R,6.8,102K,65,"Two basketball hustlers, black Sidney Deane and white Billy Hoyle, join forces to double their chances of winning money on the street courts as well as in a tournament.",https://www.imdb.com/title/tt0105812/?ref_=sr_i_16
17. The Last of the Mohicans,1992,1h 52m,R,7.6,196K,76,Three Mohican trappers agree to protect the daughters of a British Colonel in the midst of the French and Indian War.,https://www.imdb.com/title/tt0104691/?ref_=sr_i_17
18. Boomerang,1992,1h 57m,R,5.6,32K,45,A successful executive and womanizer finds his lifestyle choices have turned back on him when his new female boss turns out to be an even bigger deviant than he is.,https://www.imdb.com/title/tt0103859/?ref_=sr_i_18
19. Scent of a Woman,1992,2h 36m,R,8.0,348K,57,"A prep school student needing money agrees to ""babysit"" a blind man, but the job is not at all what he anticipated.",https://www.imdb.com/title/tt0105323/?ref_=sr_i_19
20. The Crying Game,1992,1h 52m,R,7.2,62K,90,"A British soldier kidnapped by the IRA soon befriends one of his captors, who then becomes drawn into the soldier's world.",https://www.imdb.com/title/tt0104036/?ref_=sr_i_20
21. Far and Away,1992,2h 20m,PG-13,6.6,70K,49,"A young Irish couple flee to the States, but subsequently struggle to obtain land and prosper freely.",https://www.imdb.com/title/tt0104231/?ref_=sr_i_21
"22. Honey, I Blew Up the Kid",1992,1h 29m,PG,4.9,48K,50,"The Szalinski family is back, this time hilarious disaster strikes when an experiment causes their new toddler son to grow many stories tall.",https://www.imdb.com/title/tt0104437/?ref_=sr_i_22
23. HouseSitter,1992,1h 42m,PG,6.2,28K,52,"Con artist Gwen moves into Newton's empty home without his knowledge and begins setting up house, posing as his new wife.",https://www.imdb.com/title/tt0104452/?ref_=sr_i_23
24. Death Becomes Her,1992,1h 44m,PG-13,6.7,141K,56,"When a fading actress learns of an immortality treatment, she sees it as a way to outdo her long-time rival.",https://www.imdb.com/title/tt0104070/?ref_=sr_i_24
25. Unlawful Entry,1992,1h 51m,R,6.4,20K,61,A burglar holds a knife to Karen's throat while her husband does nothing. The couple ends up befriending the cop that comes. The friendship ends when the cop beats up the culprit. Karen isn't ready to end it. Things get ugly with the cop.,https://www.imdb.com/title/tt0105699/?ref_=sr_i_25
26. Beethoven,1992,1h 27m,PG,5.7,79K,,"A slobbering St. Bernard becomes the center of attention for George and Alice Newton's loving family, who must contend with dog-napping local veterinarian Dr. Herman Varnick and his henchmen Harvey and Vernon.",https://www.imdb.com/title/tt0103786/?ref_=sr_i_26
27. Forever Young,1992,1h 42m,PG,6.4,51K,,"During a cryogenics test, a pilot frozen in 1939 awakes in 1992 but time is running out, as his body starts to age rapidly.",https://www.imdb.com/title/tt0104291/?ref_=sr_i_27
28. Alien³,1992,1h 54m,R,6.4,339K,59,"Returning from LV-426, Ellen Ripley crash-lands on the maximum-security prison Fiorina 161, where she discovers that she has unwittingly brought along an unwelcome visitor.",https://www.imdb.com/title/tt0103644/?ref_=sr_i_28
29. My Cousin Vinny,1992,2h,R,7.6,149K,68,"Two New Yorkers accused of murder in rural Alabama while on their way back to college call in the help of one of their cousins, a loudmouth lawyer with no trial experience.",https://www.imdb.com/title/tt0104952/?ref_=sr_i_29
30. Sneakers,1992,2h 6m,PG-13,7.1,64K,65,A security pro finds his past returning to haunt him when he and his unique team are tasked with retrieving a particularly important item.,https://www.imdb.com/title/tt0105435/?ref_=sr_i_30
31. The Mighty Ducks,1992,1h 44m,PG,6.6,74K,46,A self-centered Minnesota lawyer is sentenced to community service coaching a rag tag youth hockey team.,https://www.imdb.com/title/tt0104868/?ref_=sr_i_31
32. Malcolm X,1992,3h 22m,PG-13,7.7,106K,73,"Biographical epic of the controversial and influential Black Nationalist leader, from his early life and career as a small-time gangster, to his ministry as a member of the Nation of Islam and his eventual assassination.",https://www.imdb.com/title/tt0104797/?ref_=sr_i_32
33. Single White Female,1992,1h 47m,R,6.4,44K,63,A woman advertising for a new roommate finds that something very strange is going on with the tenant who decides to move in.,https://www.imdb.com/title/tt0105414/?ref_=sr_i_33
34. The Distinguished Gentleman,1992,1h 52m,R,5.9,17K,45,"A conman discovers during a ""job"" that US Congress is where the money is. ""Name recognition"" gets him elected. Will he develop a conscience?",https://www.imdb.com/title/tt0104114/?ref_=sr_i_34
35. Medicine Man,1992,1h 46m,PG-13,6.0,25K,43,"In the beautiful and dangerous Amazon rainforest, dissimilar people must make their choices between business, science, and love.",https://www.imdb.com/title/tt0104839/?ref_=sr_i_35
36. Passenger 57,1992,1h 24m,R,5.9,52K,50,An airline security expert must take action when he finds himself trapped on a passenger jet when terrorists seize control of it.,https://www.imdb.com/title/tt0105104/?ref_=sr_i_36
37. A River Runs Through It,1992,2h 3m,PG,7.2,68K,68,"Two sons of a stern minister - one reserved, one rebellious - grow up in rural 1920s Montana while devoted to fly fishing.",https://www.imdb.com/title/tt0105265/?ref_=sr_i_37
38. Encino Man,1992,1h 28m,PG,5.8,47K,25,"When they find a frozen caveman in their back yard, two high school outcasts thaw him and introduce him to modern life while he in turn gets them to actually enjoy life.",https://www.imdb.com/title/tt0104187/?ref_=sr_i_38
39. Mo' Money,1992,1h 29m,R,5.5,8.5K,,"A con man, seeking to gain the affections of a woman he saw entering an office building, aquires a job in the same building working for an executive who has plans to use his skills for more than just the workplace.",https://www.imdb.com/title/tt0104897/?ref_=sr_i_39
40. Universal Soldier,1992,1h 42m,R,6.1,99K,35,Soldiers who were killed in action are brought back to life in a top secret military experiment that creates superhuman warriors.,https://www.imdb.com/title/tt0105698/?ref_=sr_i_40
41. Honeymoon in Vegas,1992,1h 36m,PG-13,5.9,20K,63,"Jack loses $65,000 in poker in Las Vegas, where he's marrying Betsy. The wedding will have to wait as the poker winner wants the weekend with Betsy to cancel the debt. She accepts. Whom will she marry?",https://www.imdb.com/title/tt0104438/?ref_=sr_i_41
42. The Lawnmower Man,1992,1h 48m,R,5.4,41K,42,A simple man is turned into a genius through the application of computer science.,https://www.imdb.com/title/tt0104692/?ref_=sr_i_42
43. Sleepwalkers,1992,1h 31m,R,5.4,26K,38,A mother-and-son team of strange supernatural creatures move to a small town to seek out a young virgin to feed on.,https://www.imdb.com/title/tt0105428/?ref_=sr_i_43
44. 3 Ninjas,1992,1h 24m,PG,5.3,24K,36,"Each year, three brothers visit their grandfather for the summer. He is highly skilled in ninjutsu, and for years he has trained the boys in his techniques.",https://www.imdb.com/title/tt0103596/?ref_=sr_i_44
45. Final Analysis,1992,2h 4m,R,5.9,16K,40,"A psychiatrist becomes romantically involved with the sister of one of his patients, but the influence of her controlling gangster husband threatens to destroy them both.",https://www.imdb.com/title/tt0104265/?ref_=sr_i_45
46. Stop! Or My Mom Will Shoot,1992,1h 27m,PG-13,4.4,46K,,A tough police sergeant's overbearing mother comes to visit him and begins to meddle in his life and career.,https://www.imdb.com/title/tt0105477/?ref_=sr_i_46
47. The Muppet Christmas Carol,1992,1h 25m,G,7.8,76K,64,"The Muppets put their spin on the tale of an elder, Christmas-hating miser who is visited by spirits who foretell his future and share secrets from his past and present, which helps change his view on life.",https://www.imdb.com/title/tt0104940/?ref_=sr_i_47
48. Howards End,1992,2h 22m,PG,7.4,37K,88,"Set in the early 20th century, class distinctions and troubled relations affect the relationship between two families and the ownership of a cherished British estate known as Howards End.",https://www.imdb.com/title/tt0104454/?ref_=sr_i_48
49. Candyman,1992,1h 39m,R,6.7,105K,61,"The Candyman, a murderous soul with a hook for a hand, is accidentally summoned to reality by a skeptic grad student researching the monster's myth.",https://www.imdb.com/title/tt0103919/?ref_=sr_i_49
50. The Cutting Edge,1992,1h 41m,PG,6.9,24K,53,A temperamental figure skater and an arrogant former hockey player attempt to win the Olympic Gold Medal as a figure skating pairs team.,https://www.imdb.com/title/tt0104040/?ref_=sr_i_50
51. FernGully: The Last Rainforest,1992,1h 16m,G,6.6,36K,67,"The magical inhabitants of a rainforest fight to save their home, which is threatened by logging and a polluting force of destruction called Hexxus.",https://www.imdb.com/title/tt0104254/?ref_=sr_i_51
52. Hoffa,1992,2h 20m,R,6.6,25K,50,"The story of the notorious American labor union figure Jimmy Hoffa, who organizes a bitter strike, makes deals with members of the organized crime syndicate and mysteriously disappears in 1975.",https://www.imdb.com/title/tt0104427/?ref_=sr_i_52
53. Leap of Faith,1992,1h 48m,PG-13,6.1,15K,,Fake faith healer Jonas Nightingale is stranded in a small town where he finds he can't fool all of the people all of the time.,https://www.imdb.com/title/tt0104695/?ref_=sr_i_53
54. Toys,1992,1h 58m,PG-13,5.1,34K,40,"When Lieutenant General Leland Zevo (Sir Michael Gambon) inherits a toymaking company and begins making war toys, his employees band together to stop him before he ruins the name of Zevo Toys forever.",https://www.imdb.com/title/tt0105629/?ref_=sr_i_54
55. Thunderheart,1992,1h 59m,R,6.8,18K,58,A young mixed-blood FBI agent is assigned to work with a cynical veteran investigator on a murder on a poverty-stricken Sioux reservation.,https://www.imdb.com/title/tt0105585/?ref_=sr_i_55
56. Captain Ron,1992,1h 40m,PG-13,5.8,24K,39,"A Chicagoan inherits an old yacht. He, his wife, daughter and son fly to a Caribbean island and hire a dubious Captain Ron to sail them on an adventure to Miami.",https://www.imdb.com/title/tt0103924/?ref_=sr_i_56
57. The Player,1992,2h 4m,R,7.5,68K,86,"A Hollywood studio executive is being sent death threats by a writer whose script he rejected, but which one?",https://www.imdb.com/title/tt0105151/?ref_=sr_i_57
58. Like Water for Chocolate,1992,1h 45m,R,7.1,20K,86,"When tradition prevents her from marrying the man she loves, a young woman discovers she has a unique talent for cooking.",https://www.imdb.com/title/tt0103994/?ref_=sr_i_58
59. Shining Through,1992,2h 12m,R,6.4,11K,,An American woman of Irish and Jewish-German parentage goes undercover in Nazi Germany.,https://www.imdb.com/title/tt0105391/?ref_=sr_i_59
60. Consenting Adults,1992,1h 39m,R,5.7,8.6K,39,"During a joint dinner at the restaurant, the neighbors offer to exchange wives for one night. It was a joke, but only at first.",https://www.imdb.com/title/tt0104006/?ref_=sr_i_60
61. Raising Cain,1992,1h 32m,R,6.1,18K,42,"The oncologist wife of a prominent child psychologist suspects her husband has an unhealthy scientific obsession with their child, unaware of what - or who - is really going on inside his head.",https://www.imdb.com/title/tt0105217/?ref_=sr_i_61
62. Straight Talk,1992,1h 31m,PG,5.7,4.1K,,"A woman ditches her small-town life for big-city Chicago, where she becomes a sensation as a radio-show host.",https://www.imdb.com/title/tt0105481/?ref_=sr_i_62
63. Kuffs,1992,1h 42m,PG-13,5.9,12K,,"George Kuffs, 21, leaves a pregnant girlfriend. He visits his brother Brad to bum money off him. Brad's shot and George IDs the killer at SFPD but to no avail. He inherits Brad's patrol district. He keeps it to get the killer.",https://www.imdb.com/title/tt0104647/?ref_=sr_i_63
64. Mr. Baseball,1992,1h 48m,PG-13,6.0,12K,,"Jack Elliot, once a great baseball player, is forced to play in Japan where his brash, egotistical ways cause friction with his new teammates and friends.",https://www.imdb.com/title/tt0104926/?ref_=sr_i_64
65. Juice,1992,1h 35m,R,7.0,32K,60,"Four inner-city teenagers get caught up in the pursuit of power and happiness, which they refer to as ""the juice"".",https://www.imdb.com/title/tt0104573/?ref_=sr_i_65
66. Prelude to a Kiss,1992,1h 45m,PG-13,5.6,8.7K,,"A couple fall in love despite the girl's pessimistic outlook. As they struggle to come to terms with their relationship, something supernatural happens that tests it.",https://www.imdb.com/title/tt0105165/?ref_=sr_i_66
67. Hero,1992,1h 59m,PG-13,6.5,24K,61,"A not-so-nice man rescues passengers from a crashed airliner, only to see someone else take credit.",https://www.imdb.com/title/tt0104412/?ref_=sr_i_67
68. Singles,1992,1h 39m,PG-13,6.7,34K,71,"A group of young adults in their twenties, who share an apartment in the city of Seattle, ponder on love and face all the challenges of adulthood.",https://www.imdb.com/title/tt0105415/?ref_=sr_i_68
69. Used People,1992,1h 55m,PG-13,6.1,1.9K,,"At her husband's funeral, a Jewish mother encounters her late husband's Italian friend who secretly loved her. He had previously advised her husband against leaving home, causing tension between her and her two divorced daughters.",https://www.imdb.com/title/tt0105706/?ref_=sr_i_69
70. The Babe,1992,1h 55m,PG,5.9,12K,,Babe Ruth becomes a baseball legend but is unheroic to those who know him.,https://www.imdb.com/title/tt0103747/?ref_=sr_i_70
71. Sidekicks,1992,1h 41m,PG,5.2,10K,,A bullied teen who fantasizes about being Chuck Norris' sidekick trains in martial arts to fulfill his dreams.,https://www.imdb.com/title/tt0105402/?ref_=sr_i_71
72. Freejack,1992,1h 50m,R,5.4,18K,34,"Bounty hunters from the future transport a doomed race car driver to New York City in 2009, where his mind will be replaced with that of a dead billionaire.",https://www.imdb.com/title/tt0104299/?ref_=sr_i_72
73. Pet Sematary II,1992,1h 40m,R,4.9,24K,35,"A teenage boy and his father move to his recently-deceased mother's hometown, where they encounter the ancient Native American cemetery with the power to raise the dead.",https://www.imdb.com/title/tt0105128/?ref_=sr_i_73
74. Deep Cover,1992,1h 47m,R,7.0,15K,67,A uniformed police officer is recruited by the DEA to infiltrate a drug smuggling ring looking to expand its operation.,https://www.imdb.com/title/tt0104073/?ref_=sr_i_74
75. Buffy the Vampire Slayer,1992,1h 26m,PG-13,5.7,52K,48,Flighty teenage girl Buffy Summers learns that she is her generation's destined battler of vampires.,https://www.imdb.com/title/tt0103893/?ref_=sr_i_75
76. Supercop,1992,1h 31m,R,7.0,25K,,A Hong Kong detective teams up with his female Red Chinese counterpart to stop a Chinese drug czar.,https://www.imdb.com/title/tt0104558/?ref_=sr_i_76
77. Pure Country,1992,1h 52m,PG,7.1,5.6K,,"Dusty gets tired of all the smoke and light effects, wonders what happened to doing it the way that made him famous and happy. Takes a walk to find what seems to be missing and finds himself and his music again.",https://www.imdb.com/title/tt0105191/?ref_=sr_i_77
78. Ladybugs,1992,1h 30m,PG-13,5.5,11K,36,"To climb the corporate ladder to success, a guy agrees to coach the company's all-girls soccer team with the help of his secret weapon: his fiancee's son.",https://www.imdb.com/title/tt0104670/?ref_=sr_i_78
79. School Ties,1992,1h 46m,PG-13,6.9,28K,65,"In 1959, a star quarterback from a working-class family is given an opportunity to attend an elite New England preparatory school, but he is conflicted about whether or not to tell his Evangelical classmates that he is Jewish.",https://www.imdb.com/title/tt0105327/?ref_=sr_i_79
