Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
1. L'Age d'Or,1930,1h 3m,Not Rated,7.2,15K,,"A surrealist tale of a man and a woman who are passionately in love with each other, but their attempts to consummate that passion are constantly thwarted by their families, the Church, and bourgeois society.",https://www.imdb.com/title/tt0021577/?ref_=sr_i_1,"['Luis Buñuel', 'Salvador Dalí', 'Marquis de Sade']",['Luis Buñuel'],"['Gaston Modot', 'Lya Lys', 'Caridad de Laberdesque', 'Max Ernst', 'Artigas', 'Lionel Salem', 'Germaine Noizet', 'Duchange', 'Bonaventura Ibáñez', 'Jean Aurenche']",,"$7,940","$32,712","$32,712","November 1, 1979",['France'],"['Cabo de Creus, Girona, Catalonia, Spain (opening sequence - landscape)']",['Vicomte de Noailles'],,"['Dark Comedy', 'Raunchy Comedy', 'Satire', 'Comedy', 'Drama']",['French']
2. All Quiet on the Western Front,1930,2h 32m,Approved,8.1,70K,91.0,"A German youth eagerly enters World War I, but his enthusiasm wanes as he gets a firsthand view of the horror.",https://www.imdb.com/title/tt0020629/?ref_=sr_i_2,"['Erich Maria Remarque', 'Maxwell Anderson', 'George Abbott']",['Lewis Milestone'],"['Lew Ayres', 'Louis Wolheim', 'John Wray', 'Arnold Lucy', 'Ben Alexander', 'Scott Kolk', 'Owen Davis Jr.', 'Walter Rogers', 'William Bakewell', 'Russell Gleason']","$1,200,000 (estimated)",,,,"August 24, 1930",['United States'],"['Sherwood Forest, California, USA']","['Universal Pictures', 'RKO Radio Pictures']","Won 2 Oscars, 10 wins & 2 nominations total","['Epic', 'Psychological Drama', 'Tragedy', 'War Epic', 'Drama', 'War']","['English', 'French', 'German', 'Latin']"
3. The Big Trail,1930,2h 5m,Passed,7.2,4.7K,,Breck Coleman leads hundreds of settlers in covered wagons from the Mississippi River to their destiny out West.,https://www.imdb.com/title/tt0020691/?ref_=sr_i_3,"['Hal G. Evarts', 'Marie Boyle', 'Jack Peabody']","['Raoul Walsh', 'Louis R. Loeffler']","['John Wayne', 'Marguerite Churchill', 'El Brendel', 'Tully Marshall', 'Tyrone Power Sr.', 'David Rollins', 'Frederick Burton', 'Ian Keith', 'Charles Stevens', 'Louise Carver']","$2,000,000 (estimated)",,,,"November 1, 1930",['United States'],"['Jackson Hole, Wyoming, USA']",['Fox Film Corporation'],"Awards, 5 wins total","['Classical Western', 'Adventure', 'Drama', 'Romance', 'Western']",['English']
4. Hell's Angels,1930,2h 7m,Passed,7.3,6.3K,,Brothers Monte and Ray leave Oxford to join the Royal Flying Corps. Ray loves Helen; Helen enjoys an affair with Monte; before they leave on their mission over Germany they find her in still another man's arms.,https://www.imdb.com/title/tt0020960/?ref_=sr_i_4,"['Marshall Neilan', 'Joseph Moncure March', 'Howard Estabrook']","['Howard Hughes', 'Edmund Goulding', 'James Whale']","['Ben Lyon', 'James Hall', 'Jean Harlow', 'John Darrow', 'Lucien Prival', 'Frank Clarke', 'Roy Wilson', 'Douglas Gilmore', 'Jane Winton', 'Evelyn Hall']","$3,950,000 (estimated)",,,,"November 15, 1930",['United States'],"['Santa Paula Canyon, Santa Paula, California, USA (German bomber crash scene)']",['The Caddo Company'],"Nominated for 1 Oscar, 1 nomination total","['Drama', 'War']","['English', 'German', 'French']"
5. Ladies of Leisure,1930,1h 39m,Approved,6.6,1.7K,,An upper-crust artist hires a 'party girl' as a model; romance follows.,https://www.imdb.com/title/tt0021040/?ref_=sr_i_5,"['Milton Herbert Gropper', 'Jo Swerling']",['Frank Capra'],"['Barbara Stanwyck', 'Ralph Graves', 'Lowell Sherman', 'Marie Prevost', ""Nance O'Neil"", 'George Fawcett', 'Juliette Compton', 'Johnnie Walker', 'Willie Best', 'Charles Butterworth']",,,,,"April 5, 1930",['United States'],"['Malibu Lake, California, USA (exterior locations)']",['Columbia Pictures'],"Awards, 2 wins total","['Drama', 'Romance']",['English']
6. Monte Carlo,1930,1h 30m,Passed,6.7,1.5K,,"A countess flees to Monte Carlo on the day of her wedding, where she is courted by a count posing as a hairdresser.",https://www.imdb.com/title/tt0021153/?ref_=sr_i_6,"['Ernest Vajda', 'Hans Müller', 'Booth Tarkington']",['Ernst Lubitsch'],"['Jeanette MacDonald', 'Jack Buchanan', 'Claud Allister', 'Zasu Pitts', 'Tyler Brooke', 'John Roche', 'Lionel Belmore', 'Albert Conti', 'Helen Garden', 'Donald Novis']","$726,465 (estimated)",,,,"August 27, 1930",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],"Awards, 3 wins total","['Comedy', 'Musical', 'Romance']","['English', 'French']"
7. The Blue Angel,1930,1h 44m,Passed,7.6,17K,90.0,An elderly professor's ordered life spins dangerously out of control when he falls for a nightclub singer.,https://www.imdb.com/title/tt0020697/?ref_=sr_i_7,"['Heinrich Mann', 'Carl Zuckmayer', 'Karl Vollmöller']",['Josef von Sternberg'],"['Emil Jannings', 'Marlene Dietrich', 'Kurt Gerron', 'Rosa Valetti', 'Hans Albers', 'Reinhold Bernt', 'Eduard von Winterstein', 'Hans Roth', 'Rolf Müller', 'Roland Varno']","$500,000 (estimated)",,"$4,410",,"December 5, 1930",['Germany'],"['Berlin, Germany']",['Universum Film (UFA)'],"Awards, 3 wins total","['Psychological Drama', 'Tragedy', 'Drama', 'Music', 'Romance']","['German', 'English', 'French']"
8. Animal Crackers,1930,1h 37m,G,7.4,16K,77.0,Mayhem and zaniness ensue when a valuable painting goes missing during a party in honor of famed African explorer Captain Spaulding.,https://www.imdb.com/title/tt0020640/?ref_=sr_i_8,"['George S. Kaufman', 'Morrie Ryskind', 'Bert Kalmar']",['Victor Heerman'],"['Groucho Marx', 'Harpo Marx', 'Chico Marx', 'The Marx Brothers', 'Zeppo Marx', 'Lillian Roth', 'Margaret Dumont', 'Louis Sorin', 'Hal Thompson', 'Margaret Irving']",,,,"$910,015","September 6, 1930",['United States'],"['Paramount Studios, Astoria, Queens, New York City, New York, USA (Studio)']",['Paramount Pictures'],"Awards, 2 nominations total","['Classic Musical', 'Farce', 'Slapstick', 'Comedy', 'Family', 'Musical']",['English']
9. Morocco,1930,1h 32m,Approved,7.0,7.9K,,"A cabaret singer and a Legionnaire fall in love, but their relationship is complicated by the results of his womanizing and the appearance of a rich man who wants her for himself.",https://www.imdb.com/title/tt0021156/?ref_=sr_i_9,"['Jules Furthman', 'Benno Vigny']",['Josef von Sternberg'],"['Gary Cooper', 'Marlene Dietrich', 'Adolphe Menjou', 'Ullrich Haupt', 'Eve Southern', 'Francis McDonald', 'Paul Porcasi', 'Louise Ali', 'Fay Allen', 'Allegretti Anderson']",,,$191,,"December 6, 1930",['United States'],"['Guadalupe-Nipomo Dunes, California, USA']",['Paramount Pictures'],"Nominated for 4 Oscars, 5 wins & 4 nominations total","['Drama', 'Romance']","['English', 'French', 'Spanish', 'Arabic', 'Italian']"
10. Murder!,1930,1h 32m,TV-PG,6.3,7.4K,,"A juror in a murder trial, after voting to convict, has second thoughts and begins to investigate on his own before the execution.",https://www.imdb.com/title/tt0021165/?ref_=sr_i_10,"['Clemence Dane', 'Helen Simpson', 'Alfred Hitchcock']",['Alfred Hitchcock'],"['Herbert Marshall', 'Norah Baring', 'Phyllis Konstam', 'Edward Chapman', 'Miles Mander', 'Esme Percy', 'Donald Calthrop', 'Esme V. Chaplin', 'Amy Brandon Thomas', 'Joynson Powell']",,,,,"November 24, 1930",['United Kingdom'],"['Elstree Studios, Borehamwood, Hertfordshire, England, UK (studio: A British International Production made at Elstree, London)']",['British International Pictures (BIP)'],,"['Crime', 'Drama', 'Mystery', 'Thriller']",['English']
11. Westfront 1918,1930,1h 15m,Not Rated,7.3,2.6K,,A group of German solders fight on the front line in France at the end of World War I.,https://www.imdb.com/title/tt0021542/?ref_=sr_i_11,"['Ernst Johannsen', 'Ladislaus Vajda', 'Peter Martin Lampel']",['Georg Wilhelm Pabst'],"['Fritz Kampers', 'Gustav Diessl', 'Hans-Joachim Möbis', 'Claus Clausen', 'Jackie Monnier', 'Hanna Hoessrich', 'Else Heller', 'Aribert Mog', 'Gustav Püttjer', 'André Saint-Germain']",,,,,"May 23, 1930",['Germany'],"['Bavaria Studios, Bavariafilmplatz 7, Geiselgasteig, Grünwald, Bavaria, Germany']","['Bavaria Film', 'Nero-Film AG']","Awards, 1 win total","['Drama', 'Romance', 'War']","['German', 'French']"
12. The Divorcee,1930,1h 24m,Passed,6.7,3.8K,,"When a woman discovers that her husband has been unfaithful to her, she decides to respond to his infidelities in kind.",https://www.imdb.com/title/tt0020827/?ref_=sr_i_12,"['Ursula Parrott', 'Nick Grinde', 'Zelda Sears']",['Robert Z. Leonard'],"['Norma Shearer', 'Robert Montgomery', 'Chester Morris', 'Conrad Nagel', 'Florence Eldridge', 'Helene Millard', 'Robert Elliott', 'Mary Doran', 'Tyler Brooke', 'Zelda Sears']","$340,691 (estimated)",,,,"April 19, 1930",['United States'],"['Santa Catalina Island, Channel Islands, California, USA']",['Metro-Goldwyn-Mayer (MGM)'],"Won 1 Oscar, 3 wins & 3 nominations total","['Drama', 'Romance']","['English', 'French']"
13. Madam Satan,1930,1h 56m,Passed,6.3,1.4K,,"Angela and Bob Brooks are an upper-class couple. Unfortunately, Bob is an unfaithful husband, but Angela has a plan to win back her husband's affections.",https://www.imdb.com/title/tt0021106/?ref_=sr_i_13,"['Jeanie Macpherson', 'Gladys Unger', 'Elsie Janis']",['Cecil B. DeMille'],"['Kay Johnson', 'Reginald Denny', 'Lillian Roth', 'Roland Young', 'Elsa Peterson', 'Jack King', 'Eddie Prinz', 'Boyd Irwin', 'Wallace MacDonald', 'Tyler Brooke']","$980,000 (estimated)",,"$1,005",,"September 20, 1930",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],"Awards, 3 wins total","['Screwball Comedy', 'Comedy', 'Drama', 'Musical', 'Romance']","['English', 'French']"
14. Earth,1930,1h 15m,Unrated,7.2,6.7K,,"In the peaceful countryside, Vassily opposes the rich kulaks over the coming of collective farming.",https://www.imdb.com/title/tt0021571/?ref_=sr_i_14,['Aleksandr Dovzhenko'],['Aleksandr Dovzhenko'],"['Stepan Shkurat', 'Semyon Svashenko', 'Yuliya Solntseva', 'Yelena Maksimova', 'Nikolai Nademsky', 'Ivan Franko', 'Pyotr Masokha', 'Vladimir Mikhaylov', 'Pavel Petrik', 'P. Umanets']",,,,,"October 17, 1930",['Soviet Union'],"['Yaresky, Shyshaky Rayon, Poltava Oblast, Ukraine']","['Kyivska Kinofabryka', 'Vseukrainske Foto Kino Upravlinnia (VUFKU)']","Awards, 1 win & 1 nomination total",['Drama'],"['Russian', 'English']"
15. People on Sunday,1930,1h 13m,Not Rated,7.3,3.7K,,Two men and two women enjoy a pleasant Sunday at the beach amid the unending toil of the working week.,https://www.imdb.com/title/tt0020163/?ref_=sr_i_15,"['Billy Wilder', 'Curt Siodmak', 'Robert Siodmak']","['Robert Siodmak', 'Edgar G. Ulmer', 'Rochus Gliese']","['Erwin Splettstößer', 'Brigitte Borchert', 'Wolfgang von Waltershausen', 'Christl Ehlers', 'Annie Schreyer', 'Kurt Gerron', 'Valeska Gert', 'Heinrich Gretler', 'Moriz Seeler', 'Ernö Verebes']",,,,,"February 4, 1930",['Germany'],"['Strandbad Wannsee, Zehlendorf, Berlin, Germany']","['Film Studio 1929', 'Filmstudio Berlin']",,"['Comedy', 'Drama', 'Romance']","['None', 'German']"
16. Juno and the Paycock,1930,1h 25m,Not Rated,4.6,2.6K,,"During the Irish Civil War in 1922, a family earns a big inheritance. They start leading a rich life, forgetting what the most important values are.",https://www.imdb.com/title/tt0021015/?ref_=sr_i_16,"[""Sean O'Casey"", 'Alfred Hitchcock', 'Alma Reville']",['Alfred Hitchcock'],"['Sara Allgood', 'Edward Chapman', 'Barry Fitzgerald', ""Maire O'Neill"", 'Sidney Morgan', 'John Laurie', 'Dave Morris', ""Kathleen O'Regan"", 'John Longden', 'Dennis Wyndham']",,,,,"September 22, 1930",['United Kingdom'],"['Elstree Studios, Borehamwood, Hertfordshire, England, UK (Studio)']",['British International Pictures (BIP)'],,"['Comedy', 'Drama']","['English', 'Latin']"
17. City Girl,1930,1h 30m,Passed,7.7,3.9K,,"A Chicago waitress falls in love with a Minnesota farmer, and decides to face a life in the country.",https://www.imdb.com/title/tt0020768/?ref_=sr_i_17,"['Elliott Lester', 'Berthold Viertel', 'Marion Orth']",['F.W. Murnau'],"['Charles Farrell', 'Mary Duncan', 'David Torrence', 'Edith Yorke', ""Guinn 'Big Boy' Williams"", 'Anne Shirley', 'Tom McGuire', 'Richard Alexander', 'Patrick Rooney', 'Ed Brady']",,,,,"January 30, 1930",['United States'],"['Athena, Oregon, USA (Verified via newspaper article published August 1928- THE ATHENA PRESS)']","['F.W. Murnau Production', 'Fox Film Corporation']",,"['Drama', 'Romance']",['English']
18. Romance,1930,1h 16m,Approved,5.7,1.1K,,"Young Harry is in love and wants to marry an actress, much to the displeasure of his family. Harry thinks that Bishop Armstrong knows nothing about love, so Armstrong tells him the story of Rita and himself. Rita was an opera star singing in New York, who was at a party given by Cornelius. Armstrong was a 28-year-old rector. He fell for Rita when he saw her and after six weeks he wanted to marry her. Naive as he was, he thought that all of Rita's ""relationships"" were in the distant past, but Rita lives for the moment and knows that she can never marry Armstrong.",https://www.imdb.com/title/tt0021310/?ref_=sr_i_18,"['Edward Sheldon', 'Bess Meredyth', 'Edwin Justus Mayer']",['Clarence Brown'],"['Greta Garbo', 'Lewis Stone', 'Gavin Gordon', 'Elliott Nugent', 'Florence Lake', 'Clara Blandick', 'Henry Armetta', 'Mathilde Comont', 'Rina De Liguoro', 'Agostino Borgato']","$496,000 (estimated)",,,,"August 26, 1930",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],"Nominated for 2 Oscars, 4 wins & 2 nominations total","['Drama', 'Romance']","['English', 'Italian']"
19. The Unholy Three,1930,1h 12m,Passed,6.7,1.5K,,"Professor Echo, a ventriloquist, forms a burglary ring. He disguises himself as an elderly pet store owner selling talking birds to the wealthy, using his skills to make the birds seem to talk while casing the homes for robberies.",https://www.imdb.com/title/tt0021505/?ref_=sr_i_19,"[""Clarence Aaron 'Tod' Robbins""]",['Jack Conway'],"['Lon Chaney', 'Lila Lee', 'Elliott Nugent', 'Harry Earles', 'John Miljan', 'Ivan Linow', 'Clarence Burton', 'Crauford Kent', 'Jack Baxley', 'Sidney Bracey']",,,,,"July 12, 1930",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (pet shop)']",['Metro-Goldwyn-Mayer (MGM)'],"Awards, 2 wins total","['Crime', 'Drama', 'Romance']","['English', 'German']"
20. Ladies' Paradise,1930,1h 25m,,7.3,613,,"Denise, an orphaned girl, moves to Paris where she hopes to find work at her uncle's store. But the glamorous department store 'Aux Bonheur des Dames' across the street crunches all the little businesses around. She finds a position there.",https://www.imdb.com/title/tt0020656/?ref_=sr_i_20,"['Noël Renard', 'Émile Zola']",['Julien Duvivier'],"['Dita Parlo', 'Ginette Maddie', 'Andrée Brabant', 'Mireille Barsac', 'Nadia Sibirskaïa', 'Germaine Rouer', 'Simone Bourday', 'Cognet', 'Colette Dubois', 'Récopé']",,,,,"July 3, 1930",['France'],"[""Plage, L'Isle-Adam, Val-d'Oise, France (Mouret takes all his personnel to the L'Isle Adam beach)""]","[""Le Film d'Art""]",,"['Drama', 'Romance']","['None', 'French']"
21. Whoopee!,1930,1h 33m,Approved,6.3,1.2K,,"Western sheriff Bob Wells is preparing to marry Sally Morgan; she loves part-Indian Wanenis, whose race is an obstacle. Sally flees the wedding with hypochondriac Henry Williams, who thinks he's just giving her a ride; but she left a note saying they've eloped! Chasing them are jilted Bob, Henry's nurse Mary (who's been trying to seduce him) and others.",https://www.imdb.com/title/tt0021549/?ref_=sr_i_21,"['William Anthony McGuire', 'Owen Davis', 'William M. Conselman']",['Thornton Freeland'],"['Eddie Cantor', 'Ethel Shutta', 'Paul Gregory', 'Eleanor Hunt', 'Jack Rutherford', 'Walter Law', 'Spencer Charters', 'Albert Hackett', 'Chief Caupolican', 'Lou-Scha-Enya']",,,,,"October 5, 1930",['United States'],"['Palm Springs, California, USA']",['The Samuel Goldwyn Company'],"Nominated for 1 Oscar, 2 wins & 1 nomination total","['Screwball Comedy', 'Comedy', 'Musical', 'Romance', 'Western']",['English']
22. The Texan,1930,1h 19m,Approved,6.4,255,,An outlaw and con-man's plan to bilk an old woman out of a fortune takes an unexpected turn.,https://www.imdb.com/title/tt0021463/?ref_=sr_i_22,"['Oliver H.P. Garrett', 'O. Henry', 'Daniel Nathan Rubin']",['John Cromwell'],"['Gary Cooper', 'Fay Wray', 'Emma Dunn', 'Oscar Apfel', 'James A. Marcus', 'Donald Reed', 'Soledad Jiménez', 'Enrique Acosta', 'Ed Brady', 'Veda Buckland']",,,,,"May 10, 1930",['United States'],"['Sonora, California, USA']",['Paramount Pictures'],"Awards, 1 win total","['Romance', 'Western']","['English', 'Spanish']"
23. Anna Christie,1930,1h 29m,Passed,6.5,3.7K,,"A young woman reunites with her estranged father and falls in love with a sailor, but struggles to tell them about her dark past.",https://www.imdb.com/title/tt0020641/?ref_=sr_i_23,"['Frances Marion', ""Eugene O'Neill""]",['Clarence Brown'],"['Greta Garbo', 'Charles Bickford', 'George F. Marion', 'Marie Dressler', 'James T. Mack', 'Lee Phelps', 'Jack Baxley', ""William H. O'Brien"", 'Robert Parrish']","$376,000 (estimated)",,,,"February 21, 1930",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],"Nominated for 3 Oscars, 6 wins & 3 nominations total","['Drama', 'Romance']",['English']
24. The Bat Whispers,1930,1h 24m,Passed,6.3,1.3K,,A master criminal terrorizes the occupants of an isolated country mansion.,https://www.imdb.com/title/tt0020668/?ref_=sr_i_24,"['Mary Roberts Rinehart', 'Avery Hopwood', 'Roland West']",['Roland West'],"['Chester Morris', 'Una Merkel', 'William Bakewell', 'Grayce Hampton', 'Maude Eburne', 'Gustav von Seyffertitz', 'Spencer Charters', 'Charles Dow Clark', 'Hugh Huntley', 'DeWitt Jennings']",,,,,"November 13, 1930",['United States'],,['Feature Productions'],"Awards, 2 wins total","['Whodunnit', 'Crime', 'Drama', 'Horror', 'Mystery', 'Thriller']",['English']
25. Paramount on Parade,1930,1h 42m,Passed,5.6,406,,A musical revue that has Paramount stars and contract-players doing unrelated short sketches and elaborately staged song-and-dance numbers like a duet on a giant cuckoo clock and Clara Bow singing aboard a navy vessel.,https://www.imdb.com/title/tt0021232/?ref_=sr_i_25,"['Josep Carner Ribalta', 'Joseph L. Mankiewicz']","['Dorothy Arzner', 'Otto Brower', 'Edmund Goulding']","['Jean Arthur', 'Clara Bow', 'Maurice Chevalier', 'Gary Cooper', 'Richard Arlen', 'George Bancroft', 'Evelyn Brent', 'Mary Brian', 'Clive Brook', 'Nancy Carroll']",,,,,"April 22, 1930",['United States'],"['Paramount Studios - 5555 Melrose Avenue, Hollywood, Los Angeles, California, USA (Studio)']",['Paramount Pictures'],"Awards, 3 wins total","['Farce', 'Comedy', 'Music']","['English', 'Spanish', 'French']"
26. The Big House,1930,1h 27m,Approved,7.1,2.8K,74.0,"A convict falls in love with his new cellmate's sister, only to become embroiled in a planned break-out which is certain to have lethal consequences.",https://www.imdb.com/title/tt0020686/?ref_=sr_i_26,"['Frances Marion', 'Joseph Farnham', 'Martin Flavin']","['George W. Hill', 'Ward Wing']","['Chester Morris', 'Wallace Beery', 'Lewis Stone', 'Robert Montgomery', 'Leila Hyams', 'George F. Marion', 'J.C. Nugent', 'Karl Dane', 'DeWitt Jennings', 'Matthew Betz']","$414,000 (estimated)",,,,"June 14, 1930",['United States'],"['Pacific Woolen & Blanket Works, Long Beach, California, USA']","['Metro-Goldwyn-Mayer (MGM)', 'Cosmopolitan Productions']","Won 2 Oscars, 5 wins & 2 nominations total","['Crime', 'Drama', 'Thriller']","['English', 'Russian']"
27. King of Jazz,1930,1h 39m,Approved,6.7,1.7K,,"A rotund bandleader leads a series of theatrical sketches, dance numbers, special effects, and animated segments.",https://www.imdb.com/title/tt0021025/?ref_=sr_i_27,"['Harry Ruskin', 'Edward T. Lowe Jr.', 'Charles MacArthur']","['John Murray Anderson', 'Walter Lantz']","['Paul Whiteman', 'John Boles', 'Laura La Plante', 'Jeanette Loff', 'Glenn Tryon', 'William Kent', 'Slim Summerville', 'The Rhythm Boys', 'Harry Barris', 'Bing Crosby']","$2,000,000 (estimated)",,,,"April 20, 1930",['United States'],"['Stage 12, Universal Studios - 100 Universal City Plaza, Universal City, California, USA (demolished in 2020)']",['Universal Pictures'],"Won 1 Oscar, 4 wins total","['Comedy', 'Musical']","['English', 'Spanish', 'German', 'Russian', 'French', 'Italian']"
28. Free and Easy,1930,1h 32m,Passed,5.5,1.1K,,A bumbling manager tries to get a small town beauty contest winner into the movies.,https://www.imdb.com/title/tt0020902/?ref_=sr_i_28,"['Richard Schayer', 'Paul Dickey', 'Al Boasberg']",['Edward Sedgwick'],"['Buster Keaton', 'Anita Page', 'Trixie Friganza', 'Robert Montgomery', 'Fred Niblo', 'Edgar Dearing', 'Gwen Lee', 'John Miljan', 'Lionel Barrymore', 'William Haines']","$500,000 (estimated)",,,,"March 22, 1930",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA (Studio)']",['Metro-Goldwyn-Mayer (MGM)'],"Awards, 2 wins total","['Comedy', 'Musical']","['English', 'German']"
29. The Flirting Widow,1930,1h 12m,Passed,6.1,304,,"Phyllis wants to marry Bobby, but Father won't permit it until older sister Celia weds. So Celia invents a military fiancée in Arabia, unimaginatively christens him John Smith, writes him a love letter, and then kills him off. Only there really is a Col. John Smith.",https://www.imdb.com/title/tt0020890/?ref_=sr_i_29,"['A.E.W. Mason', 'John F. Goodrich']",['William A. Seiter'],"['Dorothy Mackaill', 'Basil Rathbone', 'Leila Hyams', 'William Austin', 'Claude Gillingwater', 'Emily Fitzroy', 'Flora Bramley', 'Anthony Bushell', 'Wilfred Noy', 'Sidney Bracey']","$179,000 (estimated)",,,,"May 11, 1930",['United States'],"['Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA (Studio)']",['First National Pictures'],,"['Comedy', 'Romance']",['English']
30. Abraham Lincoln,1930,1h 36m,Approved,5.7,1.8K,,An episodic biography of the 16th President of the United States.,https://www.imdb.com/title/tt0020620/?ref_=sr_i_30,"['Stephen Vincent Benet', 'John W. Considine Jr.', 'Gerrit J. Lloyd']",['D.W. Griffith'],"['Walter Huston', 'Una Merkel', 'William L. Thorne', 'Lucille La Verne', 'Helen Freeman', 'Otto Hoffman', 'Edgar Dearing', 'Russell Simpson', 'Charles Crockett', 'Kay Hammond']",,,,,"November 8, 1930",['United States'],,"['D.W. Griffith Productions', 'Feature Productions']","Awards, 4 wins total","['Period Drama', 'Political Drama', 'Biography', 'Drama', 'War']",['English']
31. Up the River,1930,1h 32m,Passed,5.9,1.4K,,"When paroled trustee Steve and former inmate Judy who try to put their criminal lives behind them are blackmailed, two career criminals come to their rescue.",https://www.imdb.com/title/tt0021508/?ref_=sr_i_31,"['Maurine Dallas Watkins', 'John Ford', 'William Collier Sr.']",['John Ford'],"['Spencer Tracy', 'Claire Luce', 'Warren Hymer', 'Humphrey Bogart', 'William Collier Sr.', 'Joan Lawes', 'Marion Aye', 'Ward Bond', 'Joe Brown', 'Bob Burns']",,,,,"October 12, 1930",['United States'],,['Fox Film Corporation'],"Awards, 1 win total","['Comedy', 'Crime', 'Drama']",['English']
32. Soup to Nuts,1930,1h 10m,Approved,5.7,589,,"Mr. Schmidt's costume store is bankrupt because he spends his time on Rube Goldberg-style inventions. The creditors send a young manager who falls for Schmidt's niece Louise, but she'll have none of him. Schmidt's friends Ted, Queenie, and some goofy firemen try to help out, and things come to a slapstick head when Louise needs rescuing from a fire.",https://www.imdb.com/title/tt0021408/?ref_=sr_i_32,"['Rube Goldberg', 'Lou Breslow']",['Benjamin Stoloff'],"['Ted Healy', 'Charles Winninger', 'Frances McCoy', 'George Bickel', 'Lucile Browne', 'Shemp Howard', 'Stanley Smith', 'Moe Howard', 'Hallam Cooley', 'Fred Sanborn']",,,,,"September 28, 1930",['United States'],,['Fox Film Corporation'],,"['Slapstick', 'Comedy', 'Musical', 'Romance']",['English']
33. Fast and Loose,1930,1h 10m,,6.2,331,,A wealthy family is thrown into turmoil when the daughter falls for the family chauffeur and the son begins to keep company with a chorus girl.,https://www.imdb.com/title/tt0020873/?ref_=sr_i_33,"['Doris Anderson', 'David Gray', 'Avery Hopwood']",['Fred C. Newmeyer'],"['Miriam Hopkins', 'Carole Lombard', 'Frank Morgan', 'Charles Starrett', 'Henry Wadsworth', 'Winifred Harris', ""Barry O'Moore"", 'David Hutcheson', 'Ilka Chase', 'Herschel Mayall']",,,,,"November 8, 1930",['United States'],"['Paramount Studios, Astoria, Queens, New York City, New York, USA (Studio)']",['Paramount Pictures'],,"['Comedy', 'Romance']",['English']
34. Holiday,1930,1h 31m,,6.3,755,,Holiday is a 1930 American Pre-Code romantic comedy film which tells the story of a young man who is torn between his free-thinking lifestyle and the tradition of his wealthy fiancée's family.,https://www.imdb.com/title/tt0020985/?ref_=sr_i_34,"['Philip Barry', 'Horace Jackson']",['Edward H. Griffith'],"['Ann Harding', 'Mary Astor', 'Robert Ames', 'Hallam Cooley', 'Creighton Hale', 'Elizabeth Forrester', 'Edward Everett Horton', 'Hedda Hopper', 'William Holden', 'Mabel Forrest']",,,,,"July 3, 1930",['United States'],,['Pathé Exchange'],"Nominated for 2 Oscars, 4 wins & 2 nominations total","['Comedy', 'Drama']",['English']
35. Our Blushing Brides,1930,1h 42m,Passed,6.2,982,,"Three department store employees, Connie, Franky, and Jerry, share an apartment together in New York City. Despite Jerry's pragmatism, Connie and Franky pursue wealthy men for financial gain, leading to disappointment and heartbreak.",https://www.imdb.com/title/tt0021223/?ref_=sr_i_35,"['Edwin Justus Mayer', 'Helen Meinardi']",['Harry Beaumont'],"['Joan Crawford', 'Robert Montgomery', 'Anita Page', 'Dorothy Sebastian', 'Raymond Hackett', 'John Miljan', 'Hedda Hopper', 'Albert Conti', 'Edward Brophy', ""Robert Emmett O'Connor""]","$337,000 (estimated)",,,,"July 19, 1930",['United States'],"['Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA']",['Metro-Goldwyn-Mayer (MGM)'],"Awards, 3 wins total","['Drama', 'Music', 'Romance']",['English']
36. Sin Takes a Holiday,1930,1h 21m,Passed,6.1,831,,"A plain secretary works for a womanizing divorce lawyer who only dates married women. To avoid having to deal with the matrimonial pursuits of any of his potential romances, he offers her financial support if she marries him in name only.",https://www.imdb.com/title/tt0021377/?ref_=sr_i_36,"['Horace Jackson', 'Robert Milton', 'Dorothy Cairns']",['Paul L. Stein'],"['Constance Bennett', 'Kenneth MacKenna', 'Basil Rathbone', 'Rita La Roy', 'Louis John Bartels', 'John Roche', 'Zasu Pitts', 'Kendall Lee', 'Muriel Finley', 'Judith Wood']","$450,000 (estimated)",,,,"November 10, 1930",['United States'],"['849 South Broadway, Los Angeles, California, USA (opening establishing shot of the new Eastern Columbia building)']",['Pathé Exchange'],"Awards, 2 wins total","['Comedy', 'Romance']","['English', 'French', 'Italian']"
