Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
11. The Grand Illusion,1937,1h 53m,Not Rated,8.1,40K,,"During WWI, two French soldiers are captured and imprisoned in a German P.O.W. camp. Several escape attempts follow until they are eventually sent to a seemingly inescapable fortress.",https://www.imdb.com/title/tt0028950/?ref_=sr_i_11
12. The Awful Truth,1937,1h 30m,Approved,7.7,22K,87,"A married couple files an amicable divorce, but find letting go of each other harder than they originally thought.",https://www.imdb.com/title/tt0028597/?ref_=sr_i_12
13. Stella Dallas,1937,1h 46m,Approved,7.4,6.6K,,A working-class woman is willing to do whatever it takes to give her daughter a socially promising future.,https://www.imdb.com/title/tt0029608/?ref_=sr_i_13
14. Captains Courageous,1937,1h 57m,Approved,7.9,11K,81,"A spoiled brat who falls overboard from a steamship in the 1920s gets picked up by a New England fishing boat, where he's made to earn his keep by joining the crew in their work.",https://www.imdb.com/title/tt0028691/?ref_=sr_i_14
15. Night Must Fall,1937,1h 56m,Approved,7.2,3.1K,,"When a rich but cantankerous dowager on an isolated estate hires an engaging handyman, her niece/companion becomes suspicious of his motives.",https://www.imdb.com/title/tt0029310/?ref_=sr_i_15
16. Dead End,1937,1h 33m,Approved,7.2,9K,,"The lives of a young man, a young woman, an notorious gangster, and a group of street kids converge one day in a volatile New York City slum.",https://www.imdb.com/title/tt0028773/?ref_=sr_i_16
17. Heidi,1937,1h 28m,G,7.2,5.2K,,"A plucky little orphan girl gets dumped abruptly into her gruff, hermit grandfather's care, then later gets retaken and delivered as a companion for an injured girl.",https://www.imdb.com/title/tt0028988/?ref_=sr_i_17
18. Young and Innocent,1937,1h 23m,Not Rated,6.8,11K,,A man on the run from a murder charge enlists the help of a beautiful stranger who must put herself at risk for his cause.,https://www.imdb.com/title/tt0029811/?ref_=sr_i_18
19. The Good Earth,1937,2h 18m,Approved,7.5,5.6K,,"Although married Chinese farmers Wang and O-Lan initially experience success, their lives are complicated by declining fortunes and lean times, as well as the arrival of the beautiful young Lotus.",https://www.imdb.com/title/tt0028944/?ref_=sr_i_19
20. Breakfast for Two,1937,1h 7m,Approved,6.4,1.3K,,Texan debutante Valentine Ransome tries to reform a bankrupt playboy.,https://www.imdb.com/title/tt0028659/?ref_=sr_i_20
21. The Life of Emile Zola,1937,1h 56m,Approved,7.1,9.5K,,The biopic of the famous French muckraking writer and his involvement in fighting the injustice of the Dreyfus Affair.,https://www.imdb.com/title/tt0029146/?ref_=sr_i_21
"22. I, Claudius",1937,,,,,,The life and times of the Roman Emperor Claudius (10 B.C. to 54 A.D.).,https://www.imdb.com/title/tt0028723/?ref_=sr_i_22
23. The Prisoner of Zenda,1937,1h 41m,Approved,7.6,5.2K,,"An Englishman on a Ruritarian holiday must impersonate the king when the rightful monarch, a distant cousin, is drugged and kidnapped.",https://www.imdb.com/title/tt0029442/?ref_=sr_i_23
24. Make Way for Tomorrow,1937,1h 31m,Approved,8.2,10K,,An elderly couple are forced to live hundreds of miles apart when they lose their house and none of their five children will take both parents in.,https://www.imdb.com/title/tt0029192/?ref_=sr_i_24
25. Nothing Sacred,1937,1h 17m,Approved,6.8,7.5K,78,"An eccentric woman learns she is not dying of radium poisoning as earlier assumed, but when she meets a reporter looking for a story, she feigns sickness again for her own profit.",https://www.imdb.com/title/tt0029322/?ref_=sr_i_25
26. A Damsel in Distress,1937,1h 41m,Approved,6.8,2.5K,,"A betting castle staff, and a series of misunderstandings and set-ups, leads to an American entertainer and an English damsel falling in love.",https://www.imdb.com/title/tt0028757/?ref_=sr_i_26
27. Charlie Chan on Broadway,1937,1h 8m,Approved,7.0,1.7K,,"Returning from European exile where she avoided testifying against her criminal associates, a former singer with a tell-all diary is murdered to ensure her silence.",https://www.imdb.com/title/tt0028709/?ref_=sr_i_27
28. They Won't Forget,1937,1h 35m,Approved,7.2,2K,,"A politically ambitious district attorney, unscrupulous tabloid journalists, and regional prejudice combine to charge a teacher with the murder of his student.",https://www.imdb.com/title/tt0029658/?ref_=sr_i_28
29. Saratoga,1937,1h 32m,Approved,6.5,2.1K,,"After winning a stud farm in lieu of gambling debts, bookie Duke Bradley turns an eye to the daughter of the now deceased gambler and her millionaire fiancée.",https://www.imdb.com/title/tt0029516/?ref_=sr_i_29
30. Marked Woman,1937,1h 36m,Approved,7.1,5.2K,73,A crusading district attorney persuades a clip joint hostess to testify against her mobster boss after her innocent sister is accidentally murdered during one of his unsavory parties.,https://www.imdb.com/title/tt0029217/?ref_=sr_i_30
31. Way Out West,1937,1h 6m,G,7.6,9.3K,,"Stan and Ollie are enlisted to deliver the deed to a valuable gold mine to its rightful owner, but they soon discover that the task is not as easy as it looks.",https://www.imdb.com/title/tt0029747/?ref_=sr_i_31
32. You Only Live Once,1937,1h 26m,Approved,7.2,7.9K,,"The public defender's secretary and an ex-convict get married and try to make a life together, but a series of disasters sends their lives spiraling out of control.",https://www.imdb.com/title/tt0029808/?ref_=sr_i_32
33. Double Wedding,1937,1h 27m,Approved,6.9,2.6K,,"Two sisters of differing temperaments, the younger's milquetoast fiancé, and a free-spirited artist in an auto trailer are all experiencing romantic complications.",https://www.imdb.com/title/tt0028804/?ref_=sr_i_33
34. Passenger to London,1937,57m,,5.6,205,,"A British agent is murdered on a passenger train. Before his death, he plants important secret papers in the trunk owned by a female passenger.",https://www.imdb.com/title/tt0134884/?ref_=sr_i_34
35. Dark Journey,1937,1h 17m,Not Rated,6.2,1.5K,,"During World War I, a German spy and a French spy meet and fall in love.",https://www.imdb.com/title/tt0028767/?ref_=sr_i_35
36. The Edge of the World,1937,1h 14m,Passed,7.3,2.2K,,"A way of life is dying on a remote Scottish island, but some of the inhabitants resist evacuating to the mainland.",https://www.imdb.com/title/tt0028818/?ref_=sr_i_36
37. The Hurricane,1937,1h 44m,Approved,7.1,3.2K,,A Polynesian sailor unjustly imprisoned after defending himself against a colonial bully is relentlessly persecuted by his island's martinet French governor.,https://www.imdb.com/title/tt0029030/?ref_=sr_i_37
38. Charlie Chan at the Olympics,1937,1h 11m,Approved,7.0,1.9K,,"When a strategically important new aerial guidance system is stolen, Charlie traces it to the Berlin Olympics, where he has to battle spies and enemy agents to retrieve it.",https://www.imdb.com/title/tt0028708/?ref_=sr_i_38
39. Easy Living,1937,1h 28m,Approved,7.5,4.4K,,"When a wealthy banker throws his wife's expensive fur coat off a roof and it lands on the head of a stenographer, everyone assumes she is his mistress and has access to his millions.",https://www.imdb.com/title/tt0028816/?ref_=sr_i_39
40. Fire Over England,1937,1h 32m,Approved,6.5,2.1K,,"During the reign of Elizabeth I, a young man's fervent devotion to the crown and to his sweetheart, a lady-in-waiting, lead him to battle for England's victory over the Spanish Armada in 1588.",https://www.imdb.com/title/tt0028872/?ref_=sr_i_40
41. History Is Made at Night,1937,1h 37m,Approved,7.3,2.7K,,"A wealthy divorcée falls for a charming Parisian, but her insanely jealous ex-husband will do anything to get her back.",https://www.imdb.com/title/tt0029002/?ref_=sr_i_41
42. Angel,1937,1h 31m,Approved,7.2,3.5K,,"A woman and her husband take separate vacations, and she falls in love with another man.",https://www.imdb.com/title/tt0028575/?ref_=sr_i_42
43. Seventh Heaven,1937,1h 42m,Approved,7.0,1.1K,,"A Parisian sewer worker longs for a rise in status and a beautiful wife. He rescues a girl from the police, lives with her in a barren flat on the seventh floor, then marches away to war.",https://www.imdb.com/title/tt0029539/?ref_=sr_i_43
44. The Prince and the Pauper,1937,1h 58m,Approved,7.2,3K,,A poor boy named Tom Canty and the Prince of Wales exchange identities but events force the pair to experience each other's lives as well.,https://www.imdb.com/title/tt0029440/?ref_=sr_i_44
45. Kid Galahad,1937,1h 42m,Approved,7.2,4.1K,64,"Fight promoter Nick Donati grooms a bellhop as a future champ, but has second thoughts after the now-named Kid Galahad falls for his sister.",https://www.imdb.com/title/tt0029080/?ref_=sr_i_45
46. Conquest,1937,1h 53m,Approved,6.5,1.8K,,A Polish countess becomes Napoleon Bonaparte's mistress at the urging of Polish leaders who feel she could influence him to make Poland independent.,https://www.imdb.com/title/tt0028739/?ref_=sr_i_46
47. Un carnet de bal,1937,2h 24m,,7.4,1K,,"Christine, newly widowed and consumed by the memory of a ball she attended age 16, decides to track down the men she danced with that night and discover their fates.",https://www.imdb.com/title/tt0029706/?ref_=sr_i_47
48. The Story of the Fox,1937,1h 3m,,7.6,1.6K,,"When Renard the Fox's mischievous pranks go too far, King Lion is forced to attempt to bring the trickster to justice.",https://www.imdb.com/title/tt0021309/?ref_=sr_i_48
49. King Solomon's Mines,1937,1h 17m,Not Rated,6.3,1.5K,,White hunter Allan Quartermain and his enigmatic guide help a young Irish woman locate her missing father in unexplored Darkest Africa.,https://www.imdb.com/title/tt0029081/?ref_=sr_i_49
50. Black Legion,1937,1h 23m,Approved,6.9,4.1K,,"A hard-working machinist loses a promotion to a Polish-born worker, he's seduced into joining the secretive Black Legion, which intimidates foreigners through violence.",https://www.imdb.com/title/tt0027367/?ref_=sr_i_50
51. Café Metropole,1937,1h 23m,Approved,6.6,755,,"In Paris, a young American is in debt to a nightclub owner who forces him to woo an heiress in hopes of reaping her fortune.",https://www.imdb.com/title/tt0028676/?ref_=sr_i_51
52. Sh! The Octopus,1937,54m,Approved,5.4,694,,"Kelly and Dempsey, along with strangers, are trapped in a lighthouse, terrorized by a killer octopus and a criminal mastermind named after the same creature. Their objective is to survive and uncover the truth behind the sinister events.",https://www.imdb.com/title/tt0029541/?ref_=sr_i_52
53. I Met Him in Paris,1937,1h 26m,Approved,6.1,521,,"Kay Denham, romanced in Paris by friends Gene and George, can't figure out why George disapproves of Gene.",https://www.imdb.com/title/tt0029036/?ref_=sr_i_53
54. Charlie Chan at Monte Carlo,1937,1h 12m,Approved,6.7,1.7K,,"Although Charlie and Lee are in Monaco for an art exhibit, they become caught up in a feud between rival financiers which involves the Chans in a web of blackmail and murder.",https://www.imdb.com/title/tt0028707/?ref_=sr_i_54
55. One Hundred Men and a Girl,1937,1h 24m,Approved,6.7,1.3K,,"The daughter of a struggling musician forms a symphony orchestra made up of his unemployed friends and through persistence, charm and a few misunderstandings, is able to get Leopold Stokowski to lead them in a concert that leads to a radio contract.",https://www.imdb.com/title/tt0029347/?ref_=sr_i_55
56. Knight Without Armor,1937,1h 47m,Approved,6.8,1.5K,,"After two years as a Czarist British agent posing as a Russian Commissar, he rescues a Russian countess from her Bolshevik captors.",https://www.imdb.com/title/tt0029087/?ref_=sr_i_56
57. Girls Can Play,1937,59m,Approved,5.7,176,,"Foy Harris (John Gallaudet) is a bootlegger selling illegal booze and also running a girl's professional softball team and is romancing the team's catcher Sue Collins (Rita Hayworth). The murder of one of the team members gets a police detective, Lieutenant Flannigan (Guinn ""Big Boy"" Williams and Jimmy Jones (Charles Quigley) a dim-witted, cub newspaper sports reporter involved. The reporter also has a romance going with the team's ace pitcher Ann Casey (Julie Bishop as Jacqueline Wells.)",https://www.imdb.com/title/tt0028933/?ref_=sr_i_57
58. It's Love I'm After,1937,1h 30m,Approved,7.3,2.8K,,An actor of the stage finds himself pursued by a lovestruck fan while trying to patch up a tempestuous relationship with his actress lover.,https://www.imdb.com/title/tt0029058/?ref_=sr_i_58
59. Something to Sing About,1937,1h 33m,Approved,6.2,1.1K,,"A New York bandleader journeys to Hollywood when he is offered a contract with a studio, but he is determined to do things his way and not theirs.",https://www.imdb.com/title/tt0029588/?ref_=sr_i_59
60. Hollywood Hotel,1937,1h 49m,Approved,6.4,863,,"Ronny Bowers, a saxophonist in Benny Goodman's band, has won a talent contest and a ten week contract with a film studio. On his first evening he is supposed to go with the studio's star Mona Marshall to a movie premiere. But she doesn't want to go, so the bosses decide to use a double for her: Virginia. When Mona finds out next morning that happened, she insisted to fire her double and Ronny. Ronny finds work as a singing waiter in a drive-in, and is spotted by a director of the same studio, who wants him to lend his voice for a leading actor in a musical. After the first screening Louella Parsons invites him to sing on her program, ""Hollywood Hotel"". He accepts, not knowing that Ronny Bowers does not want to lend him his voice again. So everybody starts to play his little game to solve his own problems.",https://www.imdb.com/title/tt0029010/?ref_=sr_i_60
61. The Dybbuk,1937,1h 48m,Unrated,6.6,759,,"The mystical love story between Chonen, a poor Talmud student, and Lea, a girl from a wealthy family, depicts the traditional folk culture of Polish Jews before WW2.",https://www.imdb.com/title/tt0030092/?ref_=sr_i_61
62. Elephant Boy,1937,1h 20m,Approved,6.4,886,,"This black and white movie is based on Rudyard Kipling's ""Toomai, of the Elephants"", in which a small native lad claims he knows the congregating place of the elephant hordes.",https://www.imdb.com/title/tt0028827/?ref_=sr_i_62
63. Maid of Salem,1937,1h 26m,Approved,6.5,480,,"Young lovers fall afoul of repressive society as Salem elders get caught up in the witch hunts and trials of 17th-century Massachusetts. One family in particular uses the hysteria to its advantage, getting even with everyone for every slight--real or imagined.",https://www.imdb.com/title/tt0029190/?ref_=sr_i_63
64. The Last Train from Madrid,1937,1h 25m,Approved,6.3,319,,The story of seven people: their lives and love affairs in Madrid during the Civil War.,https://www.imdb.com/title/tt0029119/?ref_=sr_i_64
65. Storm in a Teacup,1937,1h 27m,Approved,6.5,1.2K,,"A local politician in Scotland tries to break the reporter who wrote a negative story about him, and who is also in love with his daughter.",https://www.imdb.com/title/tt0029611/?ref_=sr_i_65
66. The Last Gangster,1937,1h 21m,Approved,6.7,1.8K,,A gangster is jailed for ten years after his wife becomes pregnant. He becomes bitter when she divorces him and remarries.,https://www.imdb.com/title/tt0029118/?ref_=sr_i_66
"67. Oh, Mr. Porter!",1937,1h 25m,,7.4,1.9K,,"With the help of a relative, a hopeless railway employee is made stationmaster of Buggleskelly. Determined to make his mark, he devises a number of schemes to put Buggleskelly on the railway map, but instead falls foul of a gang of gun runners.",https://www.imdb.com/title/tt0029335/?ref_=sr_i_67
68. This Is My Affair,1937,1h 40m,Approved,6.6,708,,Navy Lt. Richard Perry becomes an undercover man out to discover the leaders of a group of well connected men who pull off bank robberies during the McKinley administration (early 20th century).,https://www.imdb.com/title/tt0029662/?ref_=sr_i_68
69. Broadway Melody of 1938,1937,1h 50m,Approved,6.7,1.4K,,"Steve Raleigh wants to produce a show on Broadway. He finds a backer, Herman Whipple and a leading lady, Sally Lee, however his wife Caroline Whipple forces Steve to use a known star, not a newcomer. Sally purchases a horse she used to train when her parents had a farm before the depression and with two ex-vaudevillians, Sonny Ledford and Peter Trott she trains it to win a race, providing the money Steve needs for his show.",https://www.imdb.com/title/tt0028665/?ref_=sr_i_69
70. Wee Willie Winkie,1937,1h 40m,PG,6.9,2K,,"Priscilla Williams, a young girl living with her widowed mother and paternal grandfather at the post he commands in northern India, becomes enamored of military life and embroiled in brewing rebellion against the crown in the early 1900's.",https://www.imdb.com/title/tt0029751/?ref_=sr_i_70
71. Daughter of Shanghai,1937,1h 2m,Approved,6.6,637,,A Chinese-American woman tries to expose an illegal alien smuggling ring.,https://www.imdb.com/title/tt0028770/?ref_=sr_i_71
72. The Toast of New York,1937,1h 49m,Approved,6.3,1.3K,,"Notorious robber baron financier Jim Fisk, who makes and loses fortunes, tries to corner the gold market as well as the heart of a beautiful actress.",https://www.imdb.com/title/tt0029675/?ref_=sr_i_72
73. Love Is News,1937,1h 17m,Approved,6.9,987,,"A financier's daughter spars with a newspaper reporter, he by writing about her and she by announcing their engagement.",https://www.imdb.com/title/tt0029165/?ref_=sr_i_73
74. Stand-In,1937,1h 31m,Approved,6.7,1.4K,,"A New York bank plans to sell a Hollywood studio at a big loss. But the head accountant is suspicious and goes to investigate. He finds chicanery, romance, and help to save the studio.",https://www.imdb.com/title/tt0029605/?ref_=sr_i_74
75. I Cover the War!,1937,1h 8m,Approved,5.8,221,,"Newsreel cameraman Bob Adams heads to North Africa to cover an Arab uprising against the British. When he refuses to help his younger brother become a cameraman, Don becomes the dupe of less savory types posing in the trade.",https://www.imdb.com/title/tt0029034/?ref_=sr_i_75
76. Wells Fargo,1937,1h 37m,Approved,6.4,661,,The life and career of a Wells Fargo official frames this fictionalized account of the express company's formation.,https://www.imdb.com/title/tt0029752/?ref_=sr_i_76
"77. Think Fast, Mr. Moto",1937,1h 10m,Approved,6.7,1.3K,,On a freighter going from San Francisco to Shanghai Mr. Moto solves mysteries caused by a gang of smugglers.,https://www.imdb.com/title/tt0029660/?ref_=sr_i_77
78. When You're in Love,1937,1h 50m,Approved,6.2,490,,"Artist Jimmy Hudson (Cary Grant) is stuck in Mexico unable to pay his hotel bill. Meanwhile, opera singer Louise Fuller (Grace Moore) is stuck in the same town, unable to return to the U.S. because of visa problems. The solution: Hudson agrees to marry Fuller, in return for which she pays him $2,000, which allows her to return to New York to resume her opera career. Hudson and Fuller continue to meet and trade barbs, but it's clear they are falling for each other. A highlight is when Fuller joins a 5-piece band to sing ""Minnie the Moocher"", the Cab Calloway signature number. True love appears to be thwarted by Fuller's career obligations and divorce papers are exchanged. But in the end, love is triumphant.",https://www.imdb.com/title/tt0029761/?ref_=sr_i_78
79. That Certain Woman,1937,1h 33m,Approved,6.4,1.7K,,"Mary Donnell, a young legal secretary with a past, elopes with a client's son, but his father has the marriage annulled without knowing she's pregnant.",https://www.imdb.com/title/tt0029650/?ref_=sr_i_79
80. True Confession,1937,1h 25m,Approved,6.6,1.8K,73,"A lawyer defends his wife, a pathological liar, in a murder trial.",https://www.imdb.com/title/tt0029695/?ref_=sr_i_80
81. Night Key,1937,1h 8m,Approved,6.3,1.2K,,The inventor of a new top-of-the-line burglar alarm system is kidnapped by a gang in order to get him to help them commit robberies.,https://www.imdb.com/title/tt0029309/?ref_=sr_i_81
82. Maytime,1937,2h 12m,Approved,7.2,1.2K,,"An aging opera singer looks back on her long life, including her relationships with her vocal teacher and a student.",https://www.imdb.com/title/tt0029222/?ref_=sr_i_82
83. Mannequin,1937,1h 35m,Approved,6.6,1.6K,,"Affluent Hennessey falls for Jessie who is married to good-for-nothing Eddie. To provide a better life for Jessie Hennessey wants to marry her, and Eddie even approves of the plan, hoping to profit from it financially.",https://www.imdb.com/title/tt0030413/?ref_=sr_i_83
"84. Ready, Willing and Able",1937,1h 33m,Approved,5.7,368,,Two songwriters want to cast a British star in their new show.,https://www.imdb.com/title/tt0029467/?ref_=sr_i_84
85. Wings of the Morning,1937,1h 27m,Approved,5.7,378,,"In 1889, A gypsy princess, Young Marie (Annabella), loses her aristocratic husband after his is killed in an accident. Nearly a half-century later, her granddaughter Maria (Annabella) falls in love with a Canadian horse trainer, Kerry Gilfallen (Henry Fonda), working to prepare entries for Epsom Downs Derby. Although she is engaged to marry a man in Spain, she falls in love with Kerry and he with her. Complications arise when the Spanish fiancé reappears.",https://www.imdb.com/title/tt0029785/?ref_=sr_i_85
86. Fant,1937,1h 35m,,6.4,239,,"An orphan, Josefa, runs away from her threatening uncle with whom she is living, and stows away on traveller Fændrik's boat. She is no better off with him, however, as he forces himself on her and makes her steal and beg for a living. Meanwhile Fændrik's sister, who has been left penniless on shore by her deceitful brother, joins forces with Josefa's fiancé, Oscar, in a search for the missing pair.",https://www.imdb.com/title/tt0028852/?ref_=sr_i_86
"87. High, Wide and Handsome",1937,1h 50m,Approved,6.4,443,,"Pennsylvania, 1859. Railroad tycoon Brennan (Alan Hale) is muscling in on oil-drilling farmers, led by Peter Cortland (Randolph Scott). Cortland must try to save their oil business, while also saving his marriage to Sally (Irene Dunne).",https://www.imdb.com/title/tt0029000/?ref_=sr_i_87
88. Souls at Sea,1937,1h 32m,Approved,6.8,922,,Cooper and Raft save lives during a sea tragedy in this story about slave trade on the high seas in 1842.,https://www.imdb.com/title/tt0029593/?ref_=sr_i_88
89. Dick Tracy,1937,1h 10m,Approved,6.5,671,,A master criminal called The Spider puts the famous detective's brother under a hypnotic spell and turns him against Dick.,https://www.imdb.com/title/tt0028785/?ref_=sr_i_89
90. Scipione l'africano,1937,1h 23m,,5.3,331,,"A story of the Second Punic Wars, beginning with Scipio's futile pleas to the Roman Senate to build an army to battle Hannibal, that climaxes with the battle of Zama.",https://www.imdb.com/title/tt0029526/?ref_=sr_i_90
"91. Swing High, Swing Low",1937,1h 32m,Approved,6.1,947,,"A hair-dresser stranded in Panama moves in with an ex-soldier and his hypochondriac roommate; she and the former fall in love, but their romance is threatened by success and the arrival of his old flame.",https://www.imdb.com/title/tt0029626/?ref_=sr_i_91
92. The Emperor's Candlesticks,1937,1h 29m,Approved,6.5,852,,A male Polish secret agent and a female Russian secret-police spy smuggle messages to St. Petersburg in candlesticks. While chasing after stolen candlesticks they discover each other's identity and fall in love.,https://www.imdb.com/title/tt0028829/?ref_=sr_i_92
93. Murder at the Baskervilles,1937,1h 11m,Approved,5.7,820,,Sherlock Holmes takes a vacation and visits his old friend Sir Henry Baskerville. His vacation ends when he suddenly finds himself in the middle of a double-murder mystery. Now he's got to find Professor Moriarty and the horse Silver Blaze before the great cup final horse race.,https://www.imdb.com/title/tt0029565/?ref_=sr_i_93
94. A Family Affair,1937,1h 9m,Approved,6.6,826,,"Judge Hardy navigates work pressures from town elites seeking his removal, relationship issues involving his daughters Joan and Marion, and son Andy's interest in Polly Benedict, offering guidance amid family conflicts with composure.",https://www.imdb.com/title/tt0028850/?ref_=sr_i_94
95. Darby and Joan,1937,1h 15m,,4.8,27,,"Darby, a blind girl, and Joan, her elder sister. Joan falls for Yorke, a scamp, leading to her marriage with Yorke's uncle, the family's benefactor.",https://www.imdb.com/title/tt0125059/?ref_=sr_i_95
96. Thin Ice,1937,1h 19m,Approved,6.3,474,,A Swiss hotel's ski instructor falls in love with a man who goes skiing every morning.,https://www.imdb.com/title/tt0029659/?ref_=sr_i_96
97. Woman Chases Man,1937,1h 11m,Approved,6.5,515,,"Former millionaire B.J. Nolan is useless with money, having lost most of his fortune on crazy schemes. His son, Kenneth, has the opposite problem thanks to good sense and a large inheritance bequeathed by his mother. In order to raise the cash for a housing project, B.J. enlists the help of young architect Virginia Travis to con the money out of Kenneth. At the same time Kenneth is being pursued by a pair of small-time hucksters and chaos results when they all end up in staying in B.J.'s house.",https://www.imdb.com/title/tt0029789/?ref_=sr_i_97
98. Every Day's a Holiday,1937,1h 19m,Approved,6.1,517,,"At the turn of the century, a con woman finds herself in trouble with the law while dealing with multiple suitors.",https://www.imdb.com/title/tt0028843/?ref_=sr_i_98
99. Personal Property,1937,1h 24m,Approved,6.5,1.2K,,Raymond Dabney returns to his family after trouble with the law. He convinces the sheriff to give him a job watching the house and furniture of widow Crystal Wetherby without knowing she is engaged to his brother.,https://www.imdb.com/title/tt0029395/?ref_=sr_i_99
100. Born to the West,1937,49m,Approved,5.6,1.1K,,Can Dare Rudd prove he is responsible enough to win the heart of Judy and also outwit the crooked saloon owner?,https://www.imdb.com/title/tt0028653/?ref_=sr_i_100
101. San Quentin,1937,1h 10m,Approved,6.5,2.3K,,"An army trainer becomes captain of the prison yard and in time, falls for the sister of a hardened inmate.",https://www.imdb.com/title/tt0029511/?ref_=sr_i_101
102. Song of the Road,1937,1h 11m,,6.5,51,,"The council whom Bill works for are turning to motor transport to replace the horse and cart. Bill, unable to accept the change, buys his horse and sets off to seek work in the country. He encounters many folk that he helps along the way.",https://www.imdb.com/title/tt0029590/?ref_=sr_i_102
103. Vogues of 1938,1937,1h 49m,Approved,5.9,330,,"The blueblooded Van Kletterings are broke; debutante Wendy, slated to remedy this by marrying rich bore Henry Morgan, instead leaves him at the altar and goes to work as a model for high-fashion clothing designer George Curson, whom she soon falls for. But he's happily married (at least on his side) and going into debt financing a show to please wife Mary's desire for stardom. Vindictive Morgan, jealous of George, hopes to hasten his ruin. Can the House of Curson be saved?",https://www.imdb.com/title/tt0029737/?ref_=sr_i_103
104. Thoroughbreds Don't Cry,1937,1h 20m,Approved,6.3,687,,A cocky young jockey who gets mixed up with some crooked gamblers befriends an English lad with a fast horse and the niece of a woman who runs a boarding house for jockeys.,https://www.imdb.com/title/tt0029664/?ref_=sr_i_104
105. A Night of Terror,1937,1h 26m,Approved,6.5,707,,A lottery winner breaks up with her fiancé and marries a fortune hunter who proves to be dangerous.,https://www.imdb.com/title/tt0029171/?ref_=sr_i_105
106. Artist and Models,1937,1h 37m,Approved,6.0,396,,"Mac Brewster (Benny) is head of an advertising firm that is in debt. The million-dollar Townsend Silver contract could save the firm, but the wealthy playboy Alan Townsend (Arlen) wants an amateur from high society rather than a professional model to become ""the Townsend Girl."" Upset that she was passed over sight-unseen as a professional, Brewster's top model (Lupino) goes to Miami with plans to bump into Townsend and pass as a society debutante.",https://www.imdb.com/title/tt0028587/?ref_=sr_i_106
107. What Did the Lady Forget?,1937,1h 11m,,7.0,1.4K,,"An affluent medical professor, Komiya, and his bossy wife, Tokio, are to look after Setsuko, their high-spirited niece from Osaka. Setsuko is a liberated woman who does what she wants, including smoking, even though she is a minor. On Saturday, the professor does not feel like going to his weekend golf game, but his wife packs him off anyway. So he leaves his bag at the apartment of his student Okada, and goes to a bar with a friend. Setsuko traces him there, and insists that he take her to a geisha house. When she gets rather tipsy, the professor calls Okada to take her home, while he sleeps at Okada's. The wife becomes suspicious of Setsuko when she sees Okada bringing her home, and also of her husband when she discovers that he did not go golfing.",https://www.imdb.com/title/tt0029557/?ref_=sr_i_107
108. Lady Killer,1937,1h 34m,,7.3,810,91,"Soldier Lucien meets elegant Madeleine one night in Cannes. Lovestruck, he follows her to Paris after he is discharged. Their love affair begins anew, but eventually runs cold and he returns to Orange in the south of France. She follows.",https://www.imdb.com/title/tt0028966/?ref_=sr_i_108
