Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
1. Saving Private Ryan,1998,2h 49m,R,8.6,1.6M,91,"Following the Normandy Landings, a group of U.S. soldiers go behind enemy lines to retrieve a paratrooper whose brothers have been killed in action.",https://www.imdb.com/title/tt0120815/?ref_=sr_i_1
2. Armageddon,1998,2h 31m,PG-13,6.7,464K,42,"After discovering that an asteroid the size of Texas will impact Earth in less than a month, NASA recruits a misfit team of deep-core drillers to save the planet.",https://www.imdb.com/title/tt0120591/?ref_=sr_i_2
3. There's Something About Mary,1998,1h 59m,R,7.1,338K,69,"A man gets a chance to meet up with his dream girl from high school, even though his date with her back then was a complete disaster.",https://www.imdb.com/title/tt0129387/?ref_=sr_i_3
4. A Bug's Life,1998,1h 35m,G,7.2,325K,78,"A misfit ant, looking for ""warriors"" to save his colony from greedy grasshoppers, recruits a group of bugs that turn out to be an inept circus troupe.",https://www.imdb.com/title/tt0120623/?ref_=sr_i_4
5. The Waterboy,1998,1h 30m,PG-13,6.2,185K,41,A waterboy for a college football team discovers he has a unique tackling ability and becomes a member of the team.,https://www.imdb.com/title/tt0120484/?ref_=sr_i_5
6. Doctor Dolittle,1998,1h 25m,PG-13,5.4,105K,46,A doctor discovers that he can communicate with animals.,https://www.imdb.com/title/tt0118998/?ref_=sr_i_6
7. Rush Hour,1998,1h 38m,PG-13,7.0,309K,61,"A loyal and dedicated Hong Kong Inspector teams up with a reckless and loudmouthed L.A.P.D. detective to rescue the Chinese Consul's kidnapped daughter, while trying to arrest a dangerous crime lord along the way.",https://www.imdb.com/title/tt0120812/?ref_=sr_i_7
8. Deep Impact,1998,2h,PG-13,6.3,196K,40,"A comet is discovered to be on a collision course with Earth. As doomsday nears, the human race prepares for the worst.",https://www.imdb.com/title/tt0120647/?ref_=sr_i_8
9. Godzilla,1998,2h 19m,PG-13,5.5,208K,32,French nuclear tests irradiate an iguana into a giant monster that heads off to New York City. The American military must chase the monster across the city to stop it before it reproduces.,https://www.imdb.com/title/tt0120685/?ref_=sr_i_9
10. Patch Adams,1998,1h 55m,PG-13,6.8,126K,26,"The true story of a heroic man, Hunter ""Patch"" Adams, determined to become a medical doctor because he enjoys helping people. He ventured where no doctor had ventured before, using humour and pathos.",https://www.imdb.com/title/tt0129290/?ref_=sr_i_10
11. Lethal Weapon 4,1998,2h 7m,R,6.6,176K,39,"With personal crises and age weighing in on them, LAPD officers Riggs and Murtaugh must contend with deadly Chinese triads that are trying to free their former leaders out of prison and onto American soil.",https://www.imdb.com/title/tt0122151/?ref_=sr_i_11
12. The Truman Show,1998,1h 43m,PG,8.2,1.3M,90,An insurance salesman begins to suspect that his whole life is actually some sort of reality TV show.,https://www.imdb.com/title/tt0120382/?ref_=sr_i_12
13. Mulan,1998,1h 27m,G,7.7,330K,72,"To save her father from death in the army, a young maiden secretly goes in his place and becomes one of China's greatest heroines in the process.",https://www.imdb.com/title/tt0120762/?ref_=sr_i_13
14. You've Got Mail,1998,1h 59m,PG,6.7,237K,58,"Book superstore magnate Joe Fox and independent book shop owner Kathleen Kelly fall in love in the anonymity of the Internet, both blissfully unaware that he's trying to put her out of business.",https://www.imdb.com/title/tt0128853/?ref_=sr_i_14
15. Enemy of the State,1998,2h 12m,R,7.3,267K,67,A lawyer becomes targeted by a corrupt politician and his N.S.A. goons when he accidentally receives key evidence to a politically motivated crime.,https://www.imdb.com/title/tt0120660/?ref_=sr_i_15
16. The Prince of Egypt,1998,1h 39m,PG,7.2,153K,64,Egyptian Prince Moses learns of his identity as a Hebrew and his destiny to become the chosen deliverer of his people.,https://www.imdb.com/title/tt0120794/?ref_=sr_i_16
17. The Rugrats Movie,1998,1h 19m,G,5.9,21K,62,The babies gets lost in the forest after Tommy Pickles gets a new baby brother.,https://www.imdb.com/title/tt0134067/?ref_=sr_i_17
18. Shakespeare in Love,1998,2h 3m,R,7.1,238K,87,"The world's greatest-ever playwright, William Shakespeare, is young, out of ideas, and short of cash, but meets his ideal woman and is inspired to write one of his most famous plays.",https://www.imdb.com/title/tt0138097/?ref_=sr_i_18
19. The Mask of Zorro,1998,2h 16m,PG-13,6.8,203K,62,"A young thief seeking revenge for his brother's death is trained by the once-great, aging Zorro, who is pursuing his own vengeance.",https://www.imdb.com/title/tt0120746/?ref_=sr_i_19
20. Stepmom,1998,2h 5m,PG-13,6.8,77K,58,"A terminally ill woman must deal with her ex-husband's new lover, who will be their children's stepmother.",https://www.imdb.com/title/tt0120686/?ref_=sr_i_20
21. Antz,1998,1h 23m,PG,6.5,167K,73,A rather neurotic ant tries to break from his totalitarian society while trying to win the affection of the princess he loves.,https://www.imdb.com/title/tt0120587/?ref_=sr_i_21
