Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
1. The Godfather,1972,2h 55m,R,9.2,2.1M,100,The aging patriarch of an organized crime dynasty transfers control of his clandestine empire to his reluctant son.,https://www.imdb.com/title/tt0068646/?ref_=sr_i_1
2. The Poseidon Adventure,1972,1h 57m,PG,7.1,52K,70,A group of passengers must embark on a harrowing struggle for survival after a rogue wave capsizes their cruise ship at sea.,https://www.imdb.com/title/tt0069113/?ref_=sr_i_2
"3. What's Up, Doc?",1972,1h 34m,G,7.7,29K,73,The accidental mix-up of four identical plaid overnight bags leads to a series of increasingly wild and wacky situations.,https://www.imdb.com/title/tt0069495/?ref_=sr_i_3
4. Last Tango in Paris,1972,2h 9m,NC-17,6.8,60K,77,A young Parisian woman meets a middle-aged American businessman who demands their clandestine relationship be based only on sex.,https://www.imdb.com/title/tt0070849/?ref_=sr_i_4
5. Everything You Always Wanted to Know About Sex * But Were Afraid to Ask,1972,1h 28m,R,6.7,43K,66,Seven stories are trying to answer the question: what is sex? Or maybe they are not trying.,https://www.imdb.com/title/tt0068555/?ref_=sr_i_5
6. Conquest of the Planet of the Apes,1972,1h 28m,PG,6.1,39K,49,"In a futuristic world that has embraced ape slavery, Caesar, the son of the late simians Cornelius and Zira, surfaces after almost twenty years of hiding out from the authorities, and prepares for a slave revolt against humanity.",https://www.imdb.com/title/tt0068408/?ref_=sr_i_6
7. Joe Kidd,1972,1h 28m,PG,6.4,22K,52,An ex-bounty hunter reluctantly helps a wealthy landowner and his henchmen track down a Mexican revolutionary leader.,https://www.imdb.com/title/tt0068768/?ref_=sr_i_7
8. Elvis on Tour,1972,1h 33m,G,7.5,2K,,Concert footage and offstage documentary of singer Elvis Presley.,https://www.imdb.com/title/tt0068537/?ref_=sr_i_8
9. The Discreet Charm of the Bourgeoisie,1972,1h 42m,PG,7.8,49K,93,"A surreal, virtually plotless series of dreams centered around six middle-class people and their consistently interrupted attempts to have a meal together.",https://www.imdb.com/title/tt0068361/?ref_=sr_i_9
10. A Cop,1972,1h 38m,PG,7.0,12K,72,"After a shaky first heist, a group of thieves plan an even more elaborate and risky second heist.",https://www.imdb.com/title/tt0067900/?ref_=sr_i_10
